Company's Daily Share Prices (Closing) and Highest - Lowest price of the date,,,,,,,,,,
Company Id,:  AAIC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  ASIAN A,LLIANCE,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
Day,Date high,High,Date Low,Low,Closing,Trades(No.), Shares(No.),Turnover(Rs.),Last Traded,Days Traded
2007-03-22 00:00:00,2007-03-22 00:00:00,26,2007-03-22 00:00:00,25,25,19,14700,368700,2007-03-22 00:00:00,1
2007-03-23 00:00:00,2007-03-23 00:00:00,25,2007-03-23 00:00:00,25,25,2,600,15000,2007-03-23 00:00:00,1
2007-03-26 00:00:00,2007-03-26 00:00:00,25,2007-03-26 00:00:00,24.5,24.5,10,11300,280750,2007-03-26 00:00:00,1
2007-03-27 00:00:00,2007-03-27 00:00:00,24.5,2007-03-27 00:00:00,23.75,23.75,5,2900,69900,2007-03-27 00:00:00,1
2007-03-28 00:00:00,2007-03-28 00:00:00,24.5,2007-03-28 00:00:00,23.5,24,10,7400,177750,2007-03-28 00:00:00,1
2007-03-29 00:00:00,2007-03-29 00:00:00,24,2007-03-29 00:00:00,23.5,23.75,7,9000,214725,2007-03-29 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2008-01-11 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSIN,G PRICES,AS AT    11-JAN-,2008          PAGE:,**,
,,,==========,===========,===========,=========,================,=,,
Company Id,:  TYRE,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  KELANI,TYRES,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
2007-03-30 00:00:00,2007-03-30 00:00:00,23.75,2007-03-30 00:00:00,23,23,21,15700,363850,2007-03-30 00:00:00,1
2007-04-03 00:00:00,2007-04-03 00:00:00,23,2007-04-03 00:00:00,23,23,32,20300,466900,2007-04-03 00:00:00,1
2007-04-04 00:00:00,2007-04-04 00:00:00,23,2007-04-04 00:00:00,23,23,16,23400,538200,2007-04-04 00:00:00,1
2007-04-05 00:00:00,2007-04-05 00:00:00,24.25,2007-04-05 00:00:00,23,23.75,31,21700,517025,2007-04-05 00:00:00,1
2007-04-09 00:00:00,2007-04-09 00:00:00,25,2007-04-09 00:00:00,23.75,24.5,20,5800,141000,2007-04-09 00:00:00,1
2007-04-10 00:00:00,2007-04-10 00:00:00,25,2007-04-10 00:00:00,24,24.75,24,9700,238150,2007-04-10 00:00:00,1
2007-04-11 00:00:00,2007-04-11 00:00:00,24.75,2007-04-11 00:00:00,24.5,24.5,5,2100,51750,2007-04-11 00:00:00,1
2007-04-16 00:00:00,2007-04-16 00:00:00,25.5,2007-04-16 00:00:00,24.75,25.5,19,57400,1434600,2007-04-16 00:00:00,1
2007-04-17 00:00:00,2007-04-17 00:00:00,25.75,2007-04-17 00:00:00,25.5,25.5,11,5500,141125,2007-04-17 00:00:00,1
2007-04-19 00:00:00,2007-04-19 00:00:00,25.75,2007-04-19 00:00:00,25.25,25.25,8,4800,122425,2007-04-19 00:00:00,1
2007-04-20 00:00:00,2007-04-20 00:00:00,25.5,2007-04-20 00:00:00,25,25.25,8,4800,121825,2007-04-20 00:00:00,1
2007-04-23 00:00:00,2007-04-23 00:00:00,25.25,2007-04-23 00:00:00,24.75,25,31,25100,627150,2007-04-23 00:00:00,1
2007-04-24 00:00:00,2007-04-24 00:00:00,24.75,2007-04-24 00:00:00,24,24,7,2600,62625,2007-04-24 00:00:00,1
2007-04-25 00:00:00,2007-04-25 00:00:00,24.75,2007-04-25 00:00:00,24,24,2,1100,26475,2007-04-25 00:00:00,1
2007-04-26 00:00:00,2007-04-26 00:00:00,24,2007-04-26 00:00:00,24,24,3,1500,36000,2007-04-26 00:00:00,1
2007-04-27 00:00:00,2007-04-27 00:00:00,24.75,2007-04-27 00:00:00,24.5,24.75,6,3600,88725,2007-04-27 00:00:00,1
2007-04-30 00:00:00,2007-04-30 00:00:00,24.25,2007-04-30 00:00:00,24,24,9,5400,129825,2007-04-30 00:00:00,1
2007-05-03 00:00:00,2007-05-03 00:00:00,24,2007-05-03 00:00:00,23.5,23.75,7,6500,155000,2007-05-03 00:00:00,1
2007-05-04 00:00:00,2007-05-04 00:00:00,23.25,2007-05-04 00:00:00,23.25,23.25,2,900,20925,2007-05-04 00:00:00,1
2007-05-07 00:00:00,2007-05-07 00:00:00,23.25,2007-05-07 00:00:00,23,23,4,3800,88050,2007-05-07 00:00:00,1
2007-05-08 00:00:00,2007-05-08 00:00:00,23,2007-05-08 00:00:00,20.5,21,16,19900,426875,2007-05-08 00:00:00,1
2007-05-09 00:00:00,2007-05-09 00:00:00,22,2007-05-09 00:00:00,21.25,21.25,20,15400,334000,2007-05-09 00:00:00,1
2007-05-11 00:00:00,2007-05-11 00:00:00,22,2007-05-11 00:00:00,20.5,20.5,18,21700,450850,2007-05-11 00:00:00,1
2007-05-14 00:00:00,2007-05-14 00:00:00,20.5,2007-05-14 00:00:00,20.5,20.5,7,2600,53300,2007-05-14 00:00:00,1
2007-05-15 00:00:00,2007-05-15 00:00:00,20.5,2007-05-15 00:00:00,19.5,19.75,36,44800,892425,2007-05-15 00:00:00,1
2007-05-16 00:00:00,2007-05-16 00:00:00,19,2007-05-16 00:00:00,18,18.25,26,13000,238750,2007-05-16 00:00:00,1
2007-05-17 00:00:00,2007-05-17 00:00:00,19.5,2007-05-17 00:00:00,16.5,18,53,47500,835500,2007-05-17 00:00:00,1
2007-05-18 00:00:00,2007-05-18 00:00:00,21,2007-05-18 00:00:00,19,20.75,61,62100,1259225,2007-05-18 00:00:00,1
2007-05-21 00:00:00,2007-05-21 00:00:00,23,2007-05-21 00:00:00,21.75,22,73,52800,1176150,2007-05-21 00:00:00,1
2007-05-22 00:00:00,2007-05-22 00:00:00,22,2007-05-22 00:00:00,21.25,21.25,33,31700,683025,2007-05-22 00:00:00,1
2007-05-23 00:00:00,2007-05-23 00:00:00,21.75,2007-05-23 00:00:00,21,21,8,2600,54675,2007-05-23 00:00:00,1
2007-05-24 00:00:00,2007-05-24 00:00:00,21,2007-05-24 00:00:00,20.75,21,10,5200,109125,2007-05-24 00:00:00,1
2007-05-25 00:00:00,2007-05-25 00:00:00,21,2007-05-25 00:00:00,20.75,20.75,2,200,4175,2007-05-25 00:00:00,1
2007-05-28 00:00:00,2007-05-28 00:00:00,20.5,2007-05-28 00:00:00,20,20.25,20,9400,190975,2007-05-28 00:00:00,1
2007-05-29 00:00:00,2007-05-29 00:00:00,20.75,2007-05-29 00:00:00,20,20,27,20400,408975,2007-05-29 00:00:00,1
2007-05-30 00:00:00,2007-05-30 00:00:00,20.75,2007-05-30 00:00:00,20,20.75,5,2200,44150,2007-05-30 00:00:00,1
2007-06-01 00:00:00,2007-06-01 00:00:00,20.75,2007-06-01 00:00:00,20.25,20.5,4,7700,157000,2007-06-01 00:00:00,1
2007-06-04 00:00:00,2007-06-04 00:00:00,21.75,2007-06-04 00:00:00,20,20.25,4,1400,28400,2007-06-04 00:00:00,1
2007-06-05 00:00:00,2007-06-05 00:00:00,21.5,2007-06-05 00:00:00,20,20,5,3200,64825,2007-06-05 00:00:00,1
2007-06-06 00:00:00,2007-06-06 00:00:00,21,2007-06-06 00:00:00,20,21,4,1400,29200,2007-06-06 00:00:00,1
2007-06-07 00:00:00,2007-06-07 00:00:00,21,2007-06-07 00:00:00,20.5,20.75,8,4500,93375,2007-06-07 00:00:00,1
2007-06-08 00:00:00,2007-06-08 00:00:00,20.5,2007-06-08 00:00:00,20.5,20.5,2,200,4100,2007-06-08 00:00:00,1
2007-06-11 00:00:00,2007-06-11 00:00:00,21.5,2007-06-11 00:00:00,20.75,21,13,6200,130050,2007-06-11 00:00:00,1
2007-06-12 00:00:00,2007-06-12 00:00:00,21.5,2007-06-12 00:00:00,21,21.5,9,3300,69600,2007-06-12 00:00:00,1
2007-06-14 00:00:00,2007-06-14 00:00:00,21.5,2007-06-14 00:00:00,21.5,21.5,6,1600,34400,2007-06-14 00:00:00,1
2007-06-15 00:00:00,2007-06-15 00:00:00,22,2007-06-15 00:00:00,21.5,21.5,5,2800,60300,2007-06-15 00:00:00,1
2007-06-18 00:00:00,2007-06-18 00:00:00,21.5,2007-06-18 00:00:00,21.25,21.5,8,3100,66325,2007-06-18 00:00:00,1
2007-06-20 00:00:00,2007-06-20 00:00:00,21.5,2007-06-20 00:00:00,21.5,21.5,5,1600,34400,2007-06-20 00:00:00,1
2007-06-21 00:00:00,2007-06-21 00:00:00,21.25,2007-06-21 00:00:00,21,21,4,2800,58825,2007-06-21 00:00:00,1
2007-06-22 00:00:00,2007-06-22 00:00:00,20.75,2007-06-22 00:00:00,20.25,20.25,7,4100,84325,2007-06-22 00:00:00,1
2007-06-25 00:00:00,2007-06-25 00:00:00,20.5,2007-06-25 00:00:00,20.5,20.5,11,4900,100450,2007-06-25 00:00:00,1
2007-06-26 00:00:00,2007-06-26 00:00:00,21,2007-06-26 00:00:00,20,21,5,1400,28675,2007-06-26 00:00:00,1
2007-06-27 00:00:00,2007-06-27 00:00:00,21,2007-06-27 00:00:00,21,21,8,13200,277200,2007-06-27 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2008-01-11 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSIN,G PRICES,AS AT    11-JAN-,2008          PAGE:,**,
,,,==========,===========,===========,=========,================,=,,
Company Id,:  TYRE,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  KELANI,TYRES,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
2007-06-28 00:00:00,2007-06-28 00:00:00,21,2007-06-28 00:00:00,20.25,21,5,4000,83625,2007-06-28 00:00:00,1
2007-06-29 00:00:00,2007-06-29 00:00:00,21,2007-06-29 00:00:00,20.25,21,6,3100,64950,2007-06-29 00:00:00,1
