Company Daily Share Prices (Closing) and Highest - Lowest Prices,,,,,,,,,,
Company Id :  AAIC,,Security,Type :  N,Sub Type :  0000,,,,,,
Short Name :  ASIAN ALLIANCE,,,,,,,,,,
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded Date,Days Traded
2005-08-23 00:00:00,2005-08-23 00:00:00,15.25,2005-08-23 00:00:00,15,15,8,11600,175250,2005-08-23 00:00:00,1
2005-08-24 00:00:00,2005-08-24 00:00:00,16,2005-08-24 00:00:00,15,15.5,22,58600,890000,2005-08-24 00:00:00,1
2005-08-25 00:00:00,2005-08-25 00:00:00,16,2005-08-25 00:00:00,15.25,15.75,16,22800,357425,2005-08-25 00:00:00,1
2005-08-26 00:00:00,2005-08-26 00:00:00,16.25,2005-08-26 00:00:00,15.75,16,51,52600,842975,2005-08-26 00:00:00,1
2005-08-29 00:00:00,2005-08-29 00:00:00,16.5,2005-08-29 00:00:00,15.25,16.25,46,92000,1515000,2005-08-29 00:00:00,1
2005-08-30 00:00:00,2005-08-30 00:00:00,17.5,2005-08-30 00:00:00,16.75,16.75,177,307800,5232400,2005-08-30 00:00:00,1
2005-08-31 00:00:00,2005-08-31 00:00:00,16.75,2005-08-31 00:00:00,16.25,16.25,14,15600,255325,2005-08-31 00:00:00,1
2005-09-01 00:00:00,2005-09-01 00:00:00,16,2005-09-01 00:00:00,16,16,13,8800,140800,2005-09-01 00:00:00,1
2005-09-02 00:00:00,2005-09-02 00:00:00,16.25,2005-09-02 00:00:00,16,16.25,15,24000,387975,2005-09-02 00:00:00,1
2005-09-05 00:00:00,2005-09-05 00:00:00,16.25,2005-09-05 00:00:00,16,16,8,14800,237975,2005-09-05 00:00:00,1
2005-09-06 00:00:00,2005-09-06 00:00:00,16,2005-09-06 00:00:00,16,16,2,1600,25600,2005-09-06 00:00:00,1
2005-09-07 00:00:00,2005-09-07 00:00:00,16,2005-09-07 00:00:00,15.75,16,3,3200,50950,2005-09-07 00:00:00,1
2005-09-08 00:00:00,2005-09-08 00:00:00,16,2005-09-08 00:00:00,15.75,15.75,6,3800,59975,2005-09-08 00:00:00,1
2005-09-09 00:00:00,2005-09-09 00:00:00,16.5,2005-09-09 00:00:00,16,16.5,35,51600,840500,2005-09-09 00:00:00,1
2005-09-12 00:00:00,2005-09-12 00:00:00,17,2005-09-12 00:00:00,16,16,6,5000,80775,2005-09-12 00:00:00,1
2005-09-13 00:00:00,2005-09-13 00:00:00,19,2005-09-13 00:00:00,16,18.5,274,875200,15320075,2005-09-13 00:00:00,1
2005-09-14 00:00:00,2005-09-14 00:00:00,20.5,2005-09-14 00:00:00,18.75,19.5,207,549400,10771200,2005-09-14 00:00:00,1
2005-09-15 00:00:00,2005-09-15 00:00:00,19.25,2005-09-15 00:00:00,19,19,35,34200,650200,2005-09-15 00:00:00,1
2005-09-16 00:00:00,2005-09-16 00:00:00,19.5,2005-09-16 00:00:00,18.75,19.25,23,34100,655050,2005-09-16 00:00:00,1
2005-09-19 00:00:00,2005-09-19 00:00:00,19.5,2005-09-19 00:00:00,19.25,19.25,25,43000,829325,2005-09-19 00:00:00,1
2005-09-20 00:00:00,2005-09-20 00:00:00,19.25,2005-09-20 00:00:00,19,19.25,47,87200,1674225,2005-09-20 00:00:00,1
2005-09-21 00:00:00,2005-09-21 00:00:00,19.5,2005-09-21 00:00:00,19,19.25,36,43100,829000,2005-09-21 00:00:00,1
2005-09-22 00:00:00,2005-09-22 00:00:00,20.75,2005-09-22 00:00:00,19.25,20.5,156,506700,10161575,2005-09-22 00:00:00,1
2005-09-23 00:00:00,2005-09-23 00:00:00,21.25,2005-09-23 00:00:00,20,20.5,60,71700,1483875,2005-09-23 00:00:00,1
2005-09-26 00:00:00,2005-09-26 00:00:00,20,2005-09-26 00:00:00,20,20,22,23200,464000,2005-09-26 00:00:00,1
2005-09-27 00:00:00,2005-09-27 00:00:00,21,2005-09-27 00:00:00,19.25,20.5,30,39100,797850,2005-09-27 00:00:00,1
2005-09-28 00:00:00,2005-09-28 00:00:00,21,2005-09-28 00:00:00,20.5,20.5,13,29200,599125,2005-09-28 00:00:00,1
2005-09-29 00:00:00,2005-09-29 00:00:00,20.75,2005-09-29 00:00:00,20.5,20.5,19,26700,550700,2005-09-29 00:00:00,1
2005-09-30 00:00:00,2005-09-30 00:00:00,20.75,2005-09-30 00:00:00,20.5,20.5,16,8000,164275,2005-09-30 00:00:00,1
2005-10-03 00:00:00,2005-10-03 00:00:00,22.5,2005-10-03 00:00:00,21,21.5,93,334600,7307025,2005-10-03 00:00:00,1
2005-10-04 00:00:00,2005-10-04 00:00:00,21.75,2005-10-04 00:00:00,20.75,21.5,27,70900,1521650,2005-10-04 00:00:00,1
2005-10-05 00:00:00,2005-10-05 00:00:00,21.75,2005-10-05 00:00:00,21.5,21.5,14,22700,491550,2005-10-05 00:00:00,1
2005-10-06 00:00:00,2005-10-06 00:00:00,22.25,2005-10-06 00:00:00,21.5,22,57,100200,2194225,2005-10-06 00:00:00,1
2005-10-07 00:00:00,2005-10-07 00:00:00,21.75,2005-10-07 00:00:00,21.5,21.5,4,2500,53875,2005-10-07 00:00:00,1
2005-10-10 00:00:00,2005-10-10 00:00:00,21.75,2005-10-10 00:00:00,21.25,21.5,34,90100,1937675,2005-10-10 00:00:00,1
2005-10-11 00:00:00,2005-10-11 00:00:00,22.5,2005-10-11 00:00:00,21.5,22,28,37200,818200,2005-10-11 00:00:00,1
2005-10-12 00:00:00,2005-10-12 00:00:00,23,2005-10-12 00:00:00,21.5,23,44,130600,3002000,2005-10-12 00:00:00,1
2005-10-13 00:00:00,2005-10-13 00:00:00,26,2005-10-13 00:00:00,23,25.5,105,204500,5053775,2005-10-13 00:00:00,1
2005-10-14 00:00:00,2005-10-14 00:00:00,27,2005-10-14 00:00:00,25.5,26.25,53,108400,2841175,2005-10-14 00:00:00,1
2005-10-18 00:00:00,2005-10-18 00:00:00,27,2005-10-18 00:00:00,25,25,20,14000,365850,2005-10-18 00:00:00,1
2005-10-19 00:00:00,2005-10-19 00:00:00,26,2005-10-19 00:00:00,24.5,25,32,41000,1026025,2005-10-19 00:00:00,1
2005-10-20 00:00:00,2005-10-20 00:00:00,24,2005-10-20 00:00:00,24,24,12,18000,432000,2005-10-20 00:00:00,1
2005-10-21 00:00:00,2005-10-21 00:00:00,24.25,2005-10-21 00:00:00,24,24.25,6,4000,96250,2005-10-21 00:00:00,1
2005-10-24 00:00:00,2005-10-24 00:00:00,24.75,2005-10-24 00:00:00,22,24.25,4,1900,44600,2005-10-24 00:00:00,1
2005-10-25 00:00:00,2005-10-25 00:00:00,24.75,2005-10-25 00:00:00,22,22,3,400,9575,2005-10-25 00:00:00,1
2005-10-26 00:00:00,2005-10-26 00:00:00,23,2005-10-26 00:00:00,22,22.25,6,4200,94050,2005-10-26 00:00:00,1
2005-10-27 00:00:00,2005-10-27 00:00:00,23.75,2005-10-27 00:00:00,22.25,22.25,10,11000,254200,2005-10-27 00:00:00,1
2005-10-31 00:00:00,2005-10-31 00:00:00,22,2005-10-31 00:00:00,21,21,5,2400,50500,2005-10-31 00:00:00,1
2005-11-02 00:00:00,2005-11-02 00:00:00,20.25,2005-11-02 00:00:00,20,20.25,7,3500,70825,2005-11-02 00:00:00,1
2005-11-03 00:00:00,2005-11-03 00:00:00,20.5,2005-11-03 00:00:00,20.25,20.5,3,6000,122750,2005-11-03 00:00:00,1
2005-11-07 00:00:00,2005-11-07 00:00:00,20.5,2005-11-07 00:00:00,20.25,20.5,2,6000,122750,2005-11-07 00:00:00,1
2005-11-09 00:00:00,2005-11-09 00:00:00,18.25,2005-11-09 00:00:00,18,18,3,1100,19925,2005-11-09 00:00:00,1
2005-11-10 00:00:00,2005-11-10 00:00:00,18,2005-11-10 00:00:00,18,18,7,7700,138600,2005-11-10 00:00:00,1
2005-11-11 00:00:00,2005-11-11 00:00:00,19,2005-11-11 00:00:00,18.5,18.75,3,3400,63800,2005-11-11 00:00:00,1
2005-11-14 00:00:00,2005-11-14 00:00:00,19,2005-11-14 00:00:00,19,19,1,300,5700,2005-11-14 00:00:00,1
2005-11-16 00:00:00,2005-11-16 00:00:00,23,2005-11-16 00:00:00,20.5,23,9,6300,139900,2005-11-16 00:00:00,1
2005-11-18 00:00:00,2005-11-18 00:00:00,22.25,2005-11-18 00:00:00,18,18.5,3,1100,20475,2005-11-18 00:00:00,1
2005-11-21 00:00:00,2005-11-21 00:00:00,18.5,2005-11-21 00:00:00,18.5,18.5,2,3000,55500,2005-11-21 00:00:00,1
2005-11-22 00:00:00,2005-11-22 00:00:00,20,2005-11-22 00:00:00,17,18.25,8,18200,316800,2005-11-22 00:00:00,1
2005-11-23 00:00:00,2005-11-23 00:00:00,20,2005-11-23 00:00:00,18,18,4,5600,101200,2005-11-23 00:00:00,1
2005-11-24 00:00:00,2005-11-24 00:00:00,16,2005-11-24 00:00:00,16,16,2,6000,96000,2005-11-24 00:00:00,1
2005-11-25 00:00:00,2005-11-25 00:00:00,17.75,2005-11-25 00:00:00,15.5,16,6,106400,1663400,2005-11-25 00:00:00,1
2005-11-29 00:00:00,2005-11-29 00:00:00,20,2005-11-29 00:00:00,18.75,18.75,7,9100,176875,2005-11-29 00:00:00,1
2005-12-01 00:00:00,2005-12-01 00:00:00,20,2005-12-01 00:00:00,19.5,19.5,3,800,15700,2005-12-01 00:00:00,1
2005-12-05 00:00:00,2005-12-05 00:00:00,18,2005-12-05 00:00:00,16,17.5,9,4800,84400,2005-12-05 00:00:00,1
2005-12-06 00:00:00,2005-12-06 00:00:00,16,2005-12-06 00:00:00,15,15,7,99500,1502500,2005-12-06 00:00:00,1
2005-12-07 00:00:00,2005-12-07 00:00:00,15.25,2005-12-07 00:00:00,15,15,6,46100,691600,2005-12-07 00:00:00,1
2005-12-08 00:00:00,2005-12-08 00:00:00,15,2005-12-08 00:00:00,15,15,5,5100,76500,2005-12-08 00:00:00,1
2005-12-09 00:00:00,2005-12-09 00:00:00,17.75,2005-12-09 00:00:00,16.5,17,6,13000,222450,2005-12-09 00:00:00,1
2005-12-12 00:00:00,2005-12-12 00:00:00,19.5,2005-12-12 00:00:00,17.25,18,9,7700,137675,2005-12-12 00:00:00,1
2005-12-13 00:00:00,2005-12-13 00:00:00,18,2005-12-13 00:00:00,17.75,18,6,14300,257375,2005-12-13 00:00:00,1
2005-12-14 00:00:00,2005-12-14 00:00:00,17.25,2005-12-14 00:00:00,17,17,2,1500,25575,2005-12-14 00:00:00,1
2005-12-19 00:00:00,2005-12-19 00:00:00,15,2005-12-19 00:00:00,15,15,1,900,13500,2005-12-19 00:00:00,1
2005-12-20 00:00:00,2005-12-20 00:00:00,15.25,2005-12-20 00:00:00,15.25,15.25,1,200,3050,2005-12-20 00:00:00,1
2005-12-22 00:00:00,2005-12-22 00:00:00,15.25,2005-12-22 00:00:00,15.25,15.25,2,700,10675,2005-12-22 00:00:00,1
2005-12-27 00:00:00,2005-12-27 00:00:00,14,2005-12-27 00:00:00,14,14,4,7000,98000,2005-12-27 00:00:00,1
2005-12-28 00:00:00,2005-12-28 00:00:00,13,2005-12-28 00:00:00,12.5,13,3,700,9050,2005-12-28 00:00:00,1
2005-12-29 00:00:00,2005-12-29 00:00:00,15,2005-12-29 00:00:00,14,15,10,38600,563700,2005-12-29 00:00:00,1
Company Id :  BHR,,,Security Type :  N,,Sub Type :  0000,,,,,
Short Name :  RIVERINA HOTELS,,,,,,,,,,
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded Date,Days Traded
2005-01-03 00:00:00,2005-01-03 00:00:00,38.25,2005-01-03 00:00:00,38.25,38.25,1,100,3825,2005-01-03 00:00:00,1
2005-01-04 00:00:00,2005-01-04 00:00:00,37,2005-01-04 00:00:00,34.25,36.5,5,4000,143825,2005-01-04 00:00:00,1
2005-01-06 00:00:00,2005-01-06 00:00:00,36,2005-01-06 00:00:00,36,36,4,1100,39600,2005-01-06 00:00:00,1
2005-01-07 00:00:00,2005-01-07 00:00:00,37.5,2005-01-07 00:00:00,36,36,16,40900,1491750,2005-01-07 00:00:00,1
2005-01-12 00:00:00,2005-01-12 00:00:00,36,2005-01-12 00:00:00,36,36,1,3000,108000,2005-01-12 00:00:00,1
2005-01-17 00:00:00,2005-01-17 00:00:00,34.5,2005-01-17 00:00:00,34.5,34.5,1,400,13800,2005-01-17 00:00:00,1
2005-01-18 00:00:00,2005-01-18 00:00:00,34.5,2005-01-18 00:00:00,34.5,34.5,2,1600,55200,2005-01-18 00:00:00,1
2005-01-20 00:00:00,2005-01-20 00:00:00,35,2005-01-20 00:00:00,34.5,35,5,6700,233800,2005-01-20 00:00:00,1
2005-01-25 00:00:00,2005-01-25 00:00:00,39,2005-01-25 00:00:00,32,37.75,4,4800,172500,2005-01-25 00:00:00,1
2005-01-26 00:00:00,2005-01-26 00:00:00,38.5,2005-01-26 00:00:00,37.75,38,17,27800,1056575,2005-01-26 00:00:00,1
2005-01-27 00:00:00,2005-01-27 00:00:00,38.5,2005-01-27 00:00:00,38.5,38.5,1,200,7700,2005-01-27 00:00:00,1
2005-01-28 00:00:00,2005-01-28 00:00:00,38.5,2005-01-28 00:00:00,35,35.75,14,12000,444900,2005-01-28 00:00:00,1
2005-01-31 00:00:00,2005-01-31 00:00:00,38.5,2005-01-31 00:00:00,35,35,11,13200,463300,2005-01-31 00:00:00,1
2005-02-01 00:00:00,2005-02-01 00:00:00,35.25,2005-02-01 00:00:00,35.25,35.25,9,7100,250275,2005-02-01 00:00:00,1
2005-02-03 00:00:00,2005-02-03 00:00:00,35.5,2005-02-03 00:00:00,35.5,35.5,5,32500,1153750,2005-02-03 00:00:00,1
2005-02-07 00:00:00,2005-02-07 00:00:00,35.5,2005-02-07 00:00:00,35.5,35.5,2,300,10650,2005-02-07 00:00:00,1
2005-02-09 00:00:00,2005-02-09 00:00:00,35.5,2005-02-09 00:00:00,35.5,35.5,1,500,17750,2005-02-09 00:00:00,1
2005-02-14 00:00:00,2005-02-14 00:00:00,35.5,2005-02-14 00:00:00,35.5,35.5,2,1000,35500,2005-02-14 00:00:00,1
2005-02-15 00:00:00,2005-02-15 00:00:00,34.5,2005-02-15 00:00:00,34.5,34.5,1,1000,34500,2005-02-15 00:00:00,1
2005-02-16 00:00:00,2005-02-16 00:00:00,36.5,2005-02-16 00:00:00,35,36.25,5,6300,228325,2005-02-16 00:00:00,1
2005-02-17 00:00:00,2005-02-17 00:00:00,36.5,2005-02-17 00:00:00,36.5,36.5,5,5400,197100,2005-02-17 00:00:00,1
2005-02-18 00:00:00,2005-02-18 00:00:00,37,2005-02-18 00:00:00,37,37,1,3000,111000,2005-02-18 00:00:00,1
2005-02-21 00:00:00,2005-02-21 00:00:00,37,2005-02-21 00:00:00,37,37,4,900,33300,2005-02-21 00:00:00,1
2005-02-22 00:00:00,2005-02-22 00:00:00,37,2005-02-22 00:00:00,36,36,4,16900,609100,2005-02-22 00:00:00,1
2005-02-24 00:00:00,2005-02-24 00:00:00,37,2005-02-24 00:00:00,37,37,1,100,3700,2005-02-24 00:00:00,1
2005-02-25 00:00:00,2005-02-25 00:00:00,34,2005-02-25 00:00:00,34,34,3,4100,139400,2005-02-25 00:00:00,1
2005-02-28 00:00:00,2005-02-28 00:00:00,34.25,2005-02-28 00:00:00,34,34.25,3,400,13650,2005-02-28 00:00:00,1
2005-03-01 00:00:00,2005-03-01 00:00:00,34.25,2005-03-01 00:00:00,33,33.25,5,5400,182225,2005-03-01 00:00:00,1
2005-03-02 00:00:00,2005-03-02 00:00:00,32,2005-03-02 00:00:00,32,32,1,1000,32000,2005-03-02 00:00:00,1
2005-03-03 00:00:00,2005-03-03 00:00:00,32.25,2005-03-03 00:00:00,32.25,32.25,2,800,25800,2005-03-03 00:00:00,1
2005-03-07 00:00:00,2005-03-07 00:00:00,32.25,2005-03-07 00:00:00,30,31.25,3,1500,46825,2005-03-07 00:00:00,1
2005-03-09 00:00:00,2005-03-09 00:00:00,32,2005-03-09 00:00:00,31.5,32,3,1600,51150,2005-03-09 00:00:00,1
2005-03-14 00:00:00,2005-03-14 00:00:00,33.5,2005-03-14 00:00:00,33.5,33.5,1,500,16750,2005-03-14 00:00:00,1
2005-03-15 00:00:00,2005-03-15 00:00:00,34,2005-03-15 00:00:00,33.5,34,2,1200,40700,2005-03-15 00:00:00,1
2005-03-16 00:00:00,2005-03-16 00:00:00,32.5,2005-03-16 00:00:00,32,32.25,5,3400,109675,2005-03-16 00:00:00,1
2005-03-17 00:00:00,2005-03-17 00:00:00,34,2005-03-17 00:00:00,33.5,34,2,1300,44050,2005-03-17 00:00:00,1
2005-03-21 00:00:00,2005-03-21 00:00:00,34,2005-03-21 00:00:00,33.5,33.5,2,1200,40300,2005-03-21 00:00:00,1
2005-03-22 00:00:00,2005-03-22 00:00:00,34,2005-03-22 00:00:00,33,33.25,8,6300,210000,2005-03-22 00:00:00,1
2005-03-24 00:00:00,2005-03-24 00:00:00,32.5,2005-03-24 00:00:00,32.5,32.5,1,1900,61750,2005-03-24 00:00:00,1
2005-03-28 00:00:00,2005-03-28 00:00:00,32.5,2005-03-28 00:00:00,32.5,32.5,2,2200,71500,2005-03-28 00:00:00,1
2005-03-29 00:00:00,2005-03-29 00:00:00,32.5,2005-03-29 00:00:00,32.5,32.5,2,900,29250,2005-03-29 00:00:00,1
2005-03-31 00:00:00,2005-03-31 00:00:00,36,2005-03-31 00:00:00,32.25,36,4,3800,129050,2005-03-31 00:00:00,1
2005-04-04 00:00:00,2005-04-04 00:00:00,32.75,2005-04-04 00:00:00,32.5,32.75,6,16000,522500,2005-04-04 00:00:00,1
2005-04-05 00:00:00,2005-04-05 00:00:00,32.5,2005-04-05 00:00:00,32,32.5,5,8400,272075,2005-04-05 00:00:00,1
2005-04-07 00:00:00,2005-04-07 00:00:00,32.75,2005-04-07 00:00:00,32.75,32.75,2,600,19650,2005-04-07 00:00:00,1
2005-04-11 00:00:00,2005-04-11 00:00:00,32.5,2005-04-11 00:00:00,32.5,32.5,2,300,9750,2005-04-11 00:00:00,1
2005-04-12 00:00:00,2005-04-12 00:00:00,32.75,2005-04-12 00:00:00,32.75,32.75,1,200,6550,2005-04-12 00:00:00,1
2005-04-18 00:00:00,2005-04-18 00:00:00,33,2005-04-18 00:00:00,32.75,33,2,1700,56050,2005-04-18 00:00:00,1
2005-04-20 00:00:00,2005-04-20 00:00:00,33,2005-04-20 00:00:00,32.5,32.5,5,1800,58650,2005-04-20 00:00:00,1
2005-04-21 00:00:00,2005-04-21 00:00:00,33,2005-04-21 00:00:00,33,33,1,1000,33000,2005-04-21 00:00:00,1
2005-04-25 00:00:00,2005-04-25 00:00:00,33,2005-04-25 00:00:00,33,33,1,100,3300,2005-04-25 00:00:00,1
2005-04-29 00:00:00,2005-04-29 00:00:00,32,2005-04-29 00:00:00,32,32,3,2100,67200,2005-04-29 00:00:00,1
2005-05-03 00:00:00,2005-05-03 00:00:00,32.25,2005-05-03 00:00:00,32,32,5,1500,48025,2005-05-03 00:00:00,1
2005-05-04 00:00:00,2005-05-04 00:00:00,34,2005-05-04 00:00:00,34,34,1,200,6800,2005-05-04 00:00:00,1
2005-05-05 00:00:00,2005-05-05 00:00:00,34,2005-05-05 00:00:00,34,34,1,200,6800,2005-05-05 00:00:00,1
2005-05-06 00:00:00,2005-05-06 00:00:00,37.5,2005-05-06 00:00:00,34,37,15,18500,685000,2005-05-06 00:00:00,1
2005-05-09 00:00:00,2005-05-09 00:00:00,42,2005-05-09 00:00:00,37.5,37.5,12,10300,400725,2005-05-09 00:00:00,1
2005-05-10 00:00:00,2005-05-10 00:00:00,38,2005-05-10 00:00:00,36,36,2,700,26200,2005-05-10 00:00:00,1
2005-05-12 00:00:00,2005-05-12 00:00:00,36,2005-05-12 00:00:00,36,36,2,3200,115200,2005-05-12 00:00:00,1
2005-05-13 00:00:00,2005-05-13 00:00:00,37,2005-05-13 00:00:00,37,37,1,300,11100,2005-05-13 00:00:00,1
2005-05-16 00:00:00,2005-05-16 00:00:00,36,2005-05-16 00:00:00,35,35.75,7,16800,599900,2005-05-16 00:00:00,1
2005-05-18 00:00:00,2005-05-18 00:00:00,36.25,2005-05-18 00:00:00,31,31,5,1300,41350,2005-05-18 00:00:00,1
2005-05-20 00:00:00,2005-05-20 00:00:00,33.25,2005-05-20 00:00:00,32.25,33.25,4,6100,202250,2005-05-20 00:00:00,1
2005-05-25 00:00:00,2005-05-25 00:00:00,35,2005-05-25 00:00:00,33.5,35,5,3700,126075,2005-05-25 00:00:00,1
2005-05-26 00:00:00,2005-05-26 00:00:00,35,2005-05-26 00:00:00,35,35,1,100,3500,2005-05-26 00:00:00,1
2005-05-27 00:00:00,2005-05-27 00:00:00,35,2005-05-27 00:00:00,35,35,3,1500,52500,2005-05-27 00:00:00,1
2005-05-31 00:00:00,2005-05-31 00:00:00,33,2005-05-31 00:00:00,33,33,3,1500,49500,2005-05-31 00:00:00,1
2005-06-01 00:00:00,2005-06-01 00:00:00,33,2005-06-01 00:00:00,32.5,32.5,8,8000,263000,2005-06-01 00:00:00,1
2005-06-02 00:00:00,2005-06-02 00:00:00,33,2005-06-02 00:00:00,32,32.5,10,13200,429600,2005-06-02 00:00:00,1
2005-06-03 00:00:00,2005-06-03 00:00:00,32,2005-06-03 00:00:00,32,32,15,13500,432000,2005-06-03 00:00:00,1
2005-06-06 00:00:00,2005-06-06 00:00:00,33,2005-06-06 00:00:00,32,33,2,5400,177800,2005-06-06 00:00:00,1
2005-06-07 00:00:00,2005-06-07 00:00:00,32,2005-06-07 00:00:00,32,32,1,100,3200,2005-06-07 00:00:00,1
2005-06-08 00:00:00,2005-06-08 00:00:00,33,2005-06-08 00:00:00,33,33,5,5600,184800,2005-06-08 00:00:00,1
2005-06-09 00:00:00,2005-06-09 00:00:00,33,2005-06-09 00:00:00,33,33,2,1500,49500,2005-06-09 00:00:00,1
2005-06-10 00:00:00,2005-06-10 00:00:00,32.5,2005-06-10 00:00:00,30,30,8,11200,336325,2005-06-10 00:00:00,1
2005-06-13 00:00:00,2005-06-13 00:00:00,32,2005-06-13 00:00:00,30,32,4,2200,69000,2005-06-13 00:00:00,1
2005-06-14 00:00:00,2005-06-14 00:00:00,32.5,2005-06-14 00:00:00,32,32,2,1100,35250,2005-06-14 00:00:00,1
2005-06-16 00:00:00,2005-06-16 00:00:00,31.75,2005-06-16 00:00:00,31.75,31.75,1,1000,31750,2005-06-16 00:00:00,1
2005-06-20 00:00:00,2005-06-20 00:00:00,31.75,2005-06-20 00:00:00,31.75,31.75,2,200,6350,2005-06-20 00:00:00,1
2005-06-23 00:00:00,2005-06-23 00:00:00,32,2005-06-23 00:00:00,32,32,2,300,9600,2005-06-23 00:00:00,1
2005-06-24 00:00:00,2005-06-24 00:00:00,32,2005-06-24 00:00:00,31.75,31.75,4,3800,121075,2005-06-24 00:00:00,1
2005-06-27 00:00:00,2005-06-27 00:00:00,32,2005-06-27 00:00:00,32,32,2,7000,224000,2005-06-27 00:00:00,1
2005-06-28 00:00:00,2005-06-28 00:00:00,32,2005-06-28 00:00:00,32,32,1,9600,307200,2005-06-28 00:00:00,1
2005-06-29 00:00:00,2005-06-29 00:00:00,32,2005-06-29 00:00:00,32,32,3,4000,128000,2005-06-29 00:00:00,1
2005-07-01 00:00:00,2005-07-01 00:00:00,31.5,2005-07-01 00:00:00,31.5,31.5,1,1000,31500,2005-07-01 00:00:00,1
2005-07-04 00:00:00,2005-07-04 00:00:00,31.5,2005-07-04 00:00:00,31.5,31.5,2,200,6300,2005-07-04 00:00:00,1
2005-07-08 00:00:00,2005-07-08 00:00:00,35,2005-07-08 00:00:00,35,35,1,2000,70000,2005-07-08 00:00:00,1
2005-07-11 00:00:00,2005-07-11 00:00:00,34,2005-07-11 00:00:00,34,34,1,200,6800,2005-07-11 00:00:00,1
2005-07-14 00:00:00,2005-07-14 00:00:00,34,2005-07-14 00:00:00,33,33.25,3,1100,36600,2005-07-14 00:00:00,1
2005-07-15 00:00:00,2005-07-15 00:00:00,33,2005-07-15 00:00:00,33,33,1,200,6600,2005-07-15 00:00:00,1
2005-07-20 00:00:00,2005-07-20 00:00:00,32,2005-07-20 00:00:00,32,32,1,2000,64000,2005-07-20 00:00:00,1
2005-07-22 00:00:00,2005-07-22 00:00:00,33,2005-07-22 00:00:00,32,33,2,1200,38600,2005-07-22 00:00:00,1
2005-07-26 00:00:00,2005-07-26 00:00:00,33,2005-07-26 00:00:00,33,33,2,400,13200,2005-07-26 00:00:00,1
2005-07-28 00:00:00,2005-07-28 00:00:00,33.25,2005-07-28 00:00:00,33,33,3,1300,43050,2005-07-28 00:00:00,1
2005-08-01 00:00:00,2005-08-01 00:00:00,33,2005-08-01 00:00:00,33,33,1,200,6600,2005-08-01 00:00:00,1
2005-08-02 00:00:00,2005-08-02 00:00:00,33,2005-08-02 00:00:00,33,33,2,200,6600,2005-08-02 00:00:00,1
2005-08-04 00:00:00,2005-08-04 00:00:00,33,2005-08-04 00:00:00,33,33,4,800,26400,2005-08-04 00:00:00,1
2005-08-05 00:00:00,2005-08-05 00:00:00,33,2005-08-05 00:00:00,33,33,2,1000,33000,2005-08-05 00:00:00,1
2005-08-08 00:00:00,2005-08-08 00:00:00,33,2005-08-08 00:00:00,33,33,2,1000,33000,2005-08-08 00:00:00,1
2005-08-12 00:00:00,2005-08-12 00:00:00,33,2005-08-12 00:00:00,33,33,2,300,9900,2005-08-12 00:00:00,1
2005-08-18 00:00:00,2005-08-18 00:00:00,33,2005-08-18 00:00:00,33,33,2,500,16500,2005-08-18 00:00:00,1
2005-08-22 00:00:00,2005-08-22 00:00:00,32.75,2005-08-22 00:00:00,32.75,32.75,1,100,3275,2005-08-22 00:00:00,1
2005-08-23 00:00:00,2005-08-23 00:00:00,32,2005-08-23 00:00:00,32,32,3,1200,38400,2005-08-23 00:00:00,1
2005-08-25 00:00:00,2005-08-25 00:00:00,33,2005-08-25 00:00:00,33,33,1,100,3300,2005-08-25 00:00:00,1
2005-08-26 00:00:00,2005-08-26 00:00:00,34.75,2005-08-26 00:00:00,34.75,34.75,2,200,6950,2005-08-26 00:00:00,1
2005-08-30 00:00:00,2005-08-30 00:00:00,34.5,2005-08-30 00:00:00,34.5,34.5,2,1000,34500,2005-08-30 00:00:00,1
2005-08-31 00:00:00,2005-08-31 00:00:00,34.75,2005-08-31 00:00:00,34.75,34.75,1,100,3475,2005-08-31 00:00:00,1
2005-09-02 00:00:00,2005-09-02 00:00:00,33,2005-09-02 00:00:00,33,33,1,1500,49500,2005-09-02 00:00:00,1
2005-09-05 00:00:00,2005-09-05 00:00:00,33.25,2005-09-05 00:00:00,30.25,30.5,5,4800,148850,2005-09-05 00:00:00,1
2005-09-06 00:00:00,2005-09-06 00:00:00,30.25,2005-09-06 00:00:00,30.25,30.25,1,34000,1028500,2005-09-06 00:00:00,1
2005-09-07 00:00:00,2005-09-07 00:00:00,31,2005-09-07 00:00:00,31,31,1,800,24800,2005-09-07 00:00:00,1
2005-09-09 00:00:00,2005-09-09 00:00:00,31,2005-09-09 00:00:00,31,31,1,1100,34100,2005-09-09 00:00:00,1
2005-09-12 00:00:00,2005-09-12 00:00:00,31,2005-09-12 00:00:00,31,31,3,5900,182900,2005-09-12 00:00:00,1
2005-09-13 00:00:00,2005-09-13 00:00:00,32,2005-09-13 00:00:00,32,32,3,4200,134400,2005-09-13 00:00:00,1
2005-09-15 00:00:00,2005-09-15 00:00:00,33,2005-09-15 00:00:00,31,33,2,1400,45400,2005-09-15 00:00:00,1
2005-09-20 00:00:00,2005-09-20 00:00:00,34.75,2005-09-20 00:00:00,33,34.75,4,5500,183425,2005-09-20 00:00:00,1
