2001-10-22 00:00:00,APLA-N-000,13.25,400,2001-03-20 00:00:00,HNB-N-0000,42
2001-10-24 00:00:00,APLA-N-000,13.25,1000,2001-03-21 00:00:00,HNB-N-0000,42
2001-10-26 00:00:00,APLA-N-000,13.25,800,2001-03-23 00:00:00,HNB-N-0000,41.5
2001-11-06 00:00:00,APLA-N-000,13,3000,2001-03-27 00:00:00,HNB-N-0000,39.75
2001-11-08 00:00:00,APLA-N-000,12.5,500,2001-03-28 00:00:00,HNB-N-0000,39
2001-11-09 00:00:00,APLA-N-000,13,1200,2001-03-29 00:00:00,HNB-N-0000,40
2001-11-21 00:00:00,APLA-N-000,15,200,2001-03-30 00:00:00,HNB-N-0000,40
2001-11-22 00:00:00,APLA-N-000,17.75,500,2001-04-02 00:00:00,HNB-N-0000,40.25
2001-11-23 00:00:00,APLA-N-000,16,300,2001-04-03 00:00:00,HNB-N-0000,40.25
2001-11-27 00:00:00,APLA-N-000,16,2100,2001-04-04 00:00:00,HNB-N-0000,40.25
2001-12-05 00:00:00,APLA-N-000,17,3000,2001-04-05 00:00:00,HNB-N-0000,40.75
2001-12-07 00:00:00,APLA-N-000,18,200,2001-04-06 00:00:00,HNB-N-0000,40
2001-12-10 00:00:00,APLA-N-000,20,3700,2001-04-09 00:00:00,HNB-N-0000,40
2001-12-11 00:00:00,APLA-N-000,19,1600,2001-04-10 00:00:00,HNB-N-0000,40.25
2001-12-12 00:00:00,APLA-N-000,20,3000,2001-04-16 00:00:00,HNB-N-0000,40
2001-12-13 00:00:00,APLA-N-000,20,2100,2001-04-18 00:00:00,HNB-N-0000,41
2001-12-14 00:00:00,APLA-N-000,20,500,2001-04-19 00:00:00,HNB-N-0000,41
2001-12-17 00:00:00,APLA-N-000,20,100,2001-04-20 00:00:00,HNB-N-0000,40
2001-12-20 00:00:00,APLA-N-000,20,1000,2001-04-23 00:00:00,HNB-N-0000,41
2002-01-02 00:00:00,APLA-N-000,20,1200,2001-04-24 00:00:00,HNB-N-0000,40
,,,,2001-04-26 00:00:00,HNB-N-0000,40
2001-01-04 00:00:00,ACME-N-000,5.5,100,2001-04-27 00:00:00,HNB-N-0000,40
2001-02-16 00:00:00,ACME-N-000,5,2300,2001-04-30 00:00:00,HNB-N-0000,40
2001-02-28 00:00:00,ACME-N-000,4.25,1300,2001-05-03 00:00:00,HNB-N-0000,40.5
