Daily high low and closing share prices - 2009,,,,,,,,,,
Day,Date High,Low,Date Low,Low,Closing,No. of Trades,No. of Shares,Turnover,Last Traded,Days Traded
,,,==========,===========,============,========,================,=,,
Company Id,:  OSEA,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  OVERSEA,S REALTY,,,,,,,,
-----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
2009-06-03 00:00:00,2009-06-03 00:00:00,12.25,2009-06-03 00:00:00,12,12,133,307600,3703525,2009-06-03 00:00:00,1
2009-06-04 00:00:00,2009-06-04 00:00:00,11.75,2009-06-04 00:00:00,11.5,11.75,62,105500,1236225,2009-06-04 00:00:00,1
2009-06-05 00:00:00,2009-06-05 00:00:00,12,2009-06-05 00:00:00,11.75,12,24,47500,569775,2009-06-05 00:00:00,1
2009-06-08 00:00:00,2009-06-08 00:00:00,12.25,2009-06-08 00:00:00,12,12,23,28400,341000,2009-06-08 00:00:00,1
2009-06-09 00:00:00,2009-06-09 00:00:00,12.25,2009-06-09 00:00:00,12,12,51,107100,1294875,2009-06-09 00:00:00,1
2009-06-10 00:00:00,2009-06-10 00:00:00,12,2009-06-10 00:00:00,11.75,12,27,31300,375325,2009-06-10 00:00:00,1
2009-06-11 00:00:00,2009-06-11 00:00:00,12,2009-06-11 00:00:00,12,12,15,20400,244800,2009-06-11 00:00:00,1
2009-06-12 00:00:00,2009-06-12 00:00:00,12.25,2009-06-12 00:00:00,12,12,66,194400,2365750,2009-06-12 00:00:00,1
2009-06-15 00:00:00,2009-06-15 00:00:00,12.25,2009-06-15 00:00:00,12,12.25,64,206500,2529325,2009-06-15 00:00:00,1
2009-06-16 00:00:00,2009-06-16 00:00:00,12.25,2009-06-16 00:00:00,12,12,39,80300,965100,2009-06-16 00:00:00,1
2009-06-17 00:00:00,2009-06-17 00:00:00,12.75,2009-06-17 00:00:00,12.25,12.75,144,333300,4195950,2009-06-17 00:00:00,1
2009-06-18 00:00:00,2009-06-18 00:00:00,13.5,2009-06-18 00:00:00,12.75,13.25,175,432000,5657900,2009-06-18 00:00:00,1
2009-06-19 00:00:00,2009-06-19 00:00:00,14.25,2009-06-19 00:00:00,13.25,13.5,285,575400,7929850,2009-06-19 00:00:00,1
2009-06-22 00:00:00,2009-06-22 00:00:00,14.25,2009-06-22 00:00:00,13.25,13.5,184,382900,5316250,2009-06-22 00:00:00,1
2009-06-23 00:00:00,2009-06-23 00:00:00,14,2009-06-23 00:00:00,13.25,14,229,574700,7873675,2009-06-23 00:00:00,1
2009-06-24 00:00:00,2009-06-24 00:00:00,14.25,2009-06-24 00:00:00,13.5,13.5,57,99300,1361900,2009-06-24 00:00:00,1
2009-06-25 00:00:00,2009-06-25 00:00:00,13.5,2009-06-25 00:00:00,13.25,13.5,45,121800,1643075,2009-06-25 00:00:00,1
2009-06-26 00:00:00,2009-06-26 00:00:00,13.75,2009-06-26 00:00:00,13.5,13.75,57,81400,1116825,2009-06-26 00:00:00,1
2009-06-29 00:00:00,2009-06-29 00:00:00,14,2009-06-29 00:00:00,13.5,13.5,36,47400,640100,2009-06-29 00:00:00,1
2009-06-30 00:00:00,2009-06-30 00:00:00,13.5,2009-06-30 00:00:00,13.25,13.5,50,86400,1166150,2009-06-30 00:00:00,1
2009-07-01 00:00:00,2009-07-01 00:00:00,14,2009-07-01 00:00:00,13.5,13.5,28,44500,603475,2009-07-01 00:00:00,1
2009-07-02 00:00:00,2009-07-02 00:00:00,13.5,2009-07-02 00:00:00,13,13,35,67000,878475,2009-07-02 00:00:00,1
2009-07-03 00:00:00,2009-07-03 00:00:00,13.25,2009-07-03 00:00:00,13,13.25,29,41000,542375,2009-07-03 00:00:00,1
2009-07-07 00:00:00,2009-07-07 00:00:00,13.75,2009-07-07 00:00:00,13,13,51,116000,1540975,2009-07-07 00:00:00,1
2009-07-08 00:00:00,2009-07-08 00:00:00,13,2009-07-08 00:00:00,12.75,13,16,29200,379500,2009-07-08 00:00:00,1
2009-07-09 00:00:00,2009-07-09 00:00:00,12.75,2009-07-09 00:00:00,12.5,12.75,32,86500,1091750,2009-07-09 00:00:00,1
2009-07-10 00:00:00,2009-07-10 00:00:00,13.25,2009-07-10 00:00:00,12.75,13,31,21200,275800,2009-07-10 00:00:00,1
2009-07-13 00:00:00,2009-07-13 00:00:00,13,2009-07-13 00:00:00,12.75,13,27,54400,703650,2009-07-13 00:00:00,1
2009-07-14 00:00:00,2009-07-14 00:00:00,13.5,2009-07-14 00:00:00,12.75,13,20,48600,648450,2009-07-14 00:00:00,1
2009-07-15 00:00:00,2009-07-15 00:00:00,12.75,2009-07-15 00:00:00,12.75,12.75,8,4900,62475,2009-07-15 00:00:00,1
2009-07-16 00:00:00,2009-07-16 00:00:00,13.25,2009-07-16 00:00:00,12.75,12.75,19,85900,1103200,2009-07-16 00:00:00,1
2009-07-17 00:00:00,2009-07-17 00:00:00,13,2009-07-17 00:00:00,13,13,26,27300,354900,2009-07-17 00:00:00,1
2009-07-20 00:00:00,2009-07-20 00:00:00,13.25,2009-07-20 00:00:00,13,13.25,26,61600,815625,2009-07-20 00:00:00,1
2009-07-21 00:00:00,2009-07-21 00:00:00,14,2009-07-21 00:00:00,13.5,13.75,119,273500,3749075,2009-07-21 00:00:00,1
2009-07-22 00:00:00,2009-07-22 00:00:00,15,2009-07-22 00:00:00,13.75,14.5,475,1513100,21733325,2009-07-22 00:00:00,1
2009-07-23 00:00:00,2009-07-23 00:00:00,15.5,2009-07-23 00:00:00,14.75,14.75,848,2580800,38773900,2009-07-23 00:00:00,1
2009-07-24 00:00:00,2009-07-24 00:00:00,15,2009-07-24 00:00:00,14.5,14.75,123,197600,2928275,2009-07-24 00:00:00,1
2009-07-27 00:00:00,2009-07-27 00:00:00,15,2009-07-27 00:00:00,14.25,14.5,138,336600,4955450,2009-07-27 00:00:00,1
2009-07-28 00:00:00,2009-07-28 00:00:00,14.5,2009-07-28 00:00:00,14.25,14.25,113,496500,7117925,2009-07-28 00:00:00,1
2009-07-29 00:00:00,2009-07-29 00:00:00,14.5,2009-07-29 00:00:00,14,14.25,53,118500,1690550,2009-07-29 00:00:00,1
2009-07-30 00:00:00,2009-07-30 00:00:00,14.5,2009-07-30 00:00:00,14,14,50,67700,949050,2009-07-30 00:00:00,1
2009-07-31 00:00:00,2009-07-31 00:00:00,14.25,2009-07-31 00:00:00,14,14,24,19800,277325,2009-07-31 00:00:00,1
2009-08-03 00:00:00,2009-08-03 00:00:00,14,2009-08-03 00:00:00,13.75,13.75,64,151600,2096875,2009-08-03 00:00:00,1
2009-08-04 00:00:00,2009-08-04 00:00:00,13.75,2009-08-04 00:00:00,13.75,13.75,12,35500,488125,2009-08-04 00:00:00,1
2009-08-06 00:00:00,2009-08-06 00:00:00,13.75,2009-08-06 00:00:00,13.75,13.75,18,44600,613250,2009-08-06 00:00:00,1
2009-08-07 00:00:00,2009-08-07 00:00:00,14,2009-08-07 00:00:00,13.75,13.75,21,54100,744000,2009-08-07 00:00:00,1
2009-08-10 00:00:00,2009-08-10 00:00:00,14.25,2009-08-10 00:00:00,13.5,13.5,50,158200,2157700,2009-08-10 00:00:00,1
2009-08-11 00:00:00,2009-08-11 00:00:00,14,2009-08-11 00:00:00,13.25,13.25,59,96100,1291675,2009-08-11 00:00:00,1
2009-08-12 00:00:00,2009-08-12 00:00:00,14,2009-08-12 00:00:00,13.25,13.25,28,47500,641400,2009-08-12 00:00:00,1
2009-08-13 00:00:00,2009-08-13 00:00:00,13.5,2009-08-13 00:00:00,13.25,13.5,35,62300,840675,2009-08-13 00:00:00,1
2009-08-14 00:00:00,2009-08-14 00:00:00,13.75,2009-08-14 00:00:00,13.5,13.5,21,21700,293050,2009-08-14 00:00:00,1
2009-08-17 00:00:00,2009-08-17 00:00:00,13.25,2009-08-17 00:00:00,13.25,13.25,25,51900,687675,2009-08-17 00:00:00,1
2009-08-18 00:00:00,2009-08-18 00:00:00,13.5,2009-08-18 00:00:00,13.25,13.25,39,58000,768625,2009-08-18 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2010-01-20 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSING,PRICES,AS AT    20-JAN-,2010          PAGE:,**,
,,,==========,===========,============,========,================,=,,
Company Id,:  OSEA,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  OVERSEA,S REALTY,,,,,,,,
-----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
2009-08-19 00:00:00,2009-08-19 00:00:00,13.75,2009-08-19 00:00:00,13,13.5,69,225900,3002175,2009-08-19 00:00:00,1
2009-08-20 00:00:00,2009-08-20 00:00:00,13.75,2009-08-20 00:00:00,13.25,13.25,19,54300,722975,2009-08-20 00:00:00,1
2009-08-21 00:00:00,2009-08-21 00:00:00,13.25,2009-08-21 00:00:00,13.25,13.25,20,33000,437250,2009-08-21 00:00:00,1
2009-08-24 00:00:00,2009-08-24 00:00:00,13.75,2009-08-24 00:00:00,13,13.5,34,34400,462300,2009-08-24 00:00:00,1
2009-08-25 00:00:00,2009-08-25 00:00:00,14,2009-08-25 00:00:00,13.5,13.5,27,38400,526800,2009-08-25 00:00:00,1
2009-08-26 00:00:00,2009-08-26 00:00:00,13.5,2009-08-26 00:00:00,13.25,13.5,19,16300,219300,2009-08-26 00:00:00,1
2009-08-27 00:00:00,2009-08-27 00:00:00,13.5,2009-08-27 00:00:00,13.25,13.5,31,50000,673600,2009-08-27 00:00:00,1
2009-08-28 00:00:00,2009-08-28 00:00:00,14,2009-08-28 00:00:00,13.5,13.75,35,38300,526000,2009-08-28 00:00:00,1
2009-08-31 00:00:00,2009-08-31 00:00:00,14.25,2009-08-31 00:00:00,13.75,14,74,157400,2191600,2009-08-31 00:00:00,1
2009-09-01 00:00:00,2009-09-01 00:00:00,14.75,2009-09-01 00:00:00,14,14.5,191,487600,7028850,2009-09-01 00:00:00,1
2009-09-02 00:00:00,2009-09-02 00:00:00,15.25,2009-09-02 00:00:00,14.5,15,220,637200,9523875,2009-09-02 00:00:00,1
2009-09-03 00:00:00,2009-09-03 00:00:00,15.5,2009-09-03 00:00:00,14.5,14.75,151,425200,6359025,2009-09-03 00:00:00,1
2009-09-07 00:00:00,2009-09-07 00:00:00,15.25,2009-09-07 00:00:00,14.75,15,139,602000,9029775,2009-09-07 00:00:00,1
2009-09-08 00:00:00,2009-09-08 00:00:00,15,2009-09-08 00:00:00,14.75,15,125,544800,8168825,2009-09-08 00:00:00,1
2009-09-09 00:00:00,2009-09-09 00:00:00,16.5,2009-09-09 00:00:00,15,16,568,2166900,34516175,2009-09-09 00:00:00,1
2009-09-10 00:00:00,2009-09-10 00:00:00,16.5,2009-09-10 00:00:00,15.25,15.5,227,812300,12851275,2009-09-10 00:00:00,1
2009-09-11 00:00:00,2009-09-11 00:00:00,15.75,2009-09-11 00:00:00,15.5,15.75,48,123700,1922475,2009-09-11 00:00:00,1
2009-09-14 00:00:00,2009-09-14 00:00:00,16.25,2009-09-14 00:00:00,15.25,15.5,123,331600,5266525,2009-09-14 00:00:00,1
2009-09-15 00:00:00,2009-09-15 00:00:00,15.5,2009-09-15 00:00:00,15.25,15.25,41,96400,1471400,2009-09-15 00:00:00,1
2009-09-16 00:00:00,2009-09-16 00:00:00,15.5,2009-09-16 00:00:00,15.25,15.5,38,68500,1060400,2009-09-16 00:00:00,1
2009-09-17 00:00:00,2009-09-17 00:00:00,15.75,2009-09-17 00:00:00,15.25,15.25,52,195200,3018900,2009-09-17 00:00:00,1
2009-09-18 00:00:00,2009-09-18 00:00:00,15.5,2009-09-18 00:00:00,15.25,15.5,72,121700,1885675,2009-09-18 00:00:00,1
2009-09-22 00:00:00,2009-09-22 00:00:00,15.75,2009-09-22 00:00:00,15.25,15.25,48,85400,1315625,2009-09-22 00:00:00,1
2009-09-23 00:00:00,2009-09-23 00:00:00,15.75,2009-09-23 00:00:00,15.25,15.25,55,131200,2028900,2009-09-23 00:00:00,1
2009-09-24 00:00:00,2009-09-24 00:00:00,15.75,2009-09-24 00:00:00,15.25,15.25,77,316300,4905275,2009-09-24 00:00:00,1
2009-09-25 00:00:00,2009-09-25 00:00:00,15.5,2009-09-25 00:00:00,15.25,15.5,92,309600,4797775,2009-09-25 00:00:00,1
2009-09-28 00:00:00,2009-09-28 00:00:00,15.5,2009-09-28 00:00:00,15.25,15.25,20,23200,355725,2009-09-28 00:00:00,1
2009-09-29 00:00:00,2009-09-29 00:00:00,16,2009-09-29 00:00:00,15.5,15.5,53,144500,2252400,2009-09-29 00:00:00,1
2009-09-30 00:00:00,2009-09-30 00:00:00,15.5,2009-09-30 00:00:00,15.25,15.5,22,67500,1045750,2009-09-30 00:00:00,1
2009-10-01 00:00:00,2009-10-01 00:00:00,16,2009-10-01 00:00:00,15.5,15.75,64,129300,2024900,2009-10-01 00:00:00,1
2009-10-02 00:00:00,2009-10-02 00:00:00,16.25,2009-10-02 00:00:00,15.75,16,214,654100,10487925,2009-10-02 00:00:00,1
2009-10-05 00:00:00,2009-10-05 00:00:00,16.5,2009-10-05 00:00:00,15.75,16,115,682000,11001425,2009-10-05 00:00:00,1
2009-10-06 00:00:00,2009-10-06 00:00:00,16.25,2009-10-06 00:00:00,15.75,16,82,215900,3452850,2009-10-06 00:00:00,1
2009-10-07 00:00:00,2009-10-07 00:00:00,16,2009-10-07 00:00:00,15.5,15.75,35,163100,2568425,2009-10-07 00:00:00,1
2009-10-08 00:00:00,2009-10-08 00:00:00,15.75,2009-10-08 00:00:00,15.5,15.75,43,128000,2015725,2009-10-08 00:00:00,1
2009-10-09 00:00:00,2009-10-09 00:00:00,16,2009-10-09 00:00:00,15.5,15.75,50,104100,1636225,2009-10-09 00:00:00,1
2009-10-12 00:00:00,2009-10-12 00:00:00,16,2009-10-12 00:00:00,15.5,15.75,45,151600,2388450,2009-10-12 00:00:00,1
2009-10-13 00:00:00,2009-10-13 00:00:00,16,2009-10-13 00:00:00,15.75,15.75,48,112600,1773475,2009-10-13 00:00:00,1
2009-10-14 00:00:00,2009-10-14 00:00:00,15.75,2009-10-14 00:00:00,15.5,15.75,54,124300,1942200,2009-10-14 00:00:00,1
2009-10-15 00:00:00,2009-10-15 00:00:00,15.75,2009-10-15 00:00:00,15.5,15.5,34,99200,1547750,2009-10-15 00:00:00,1
2009-10-16 00:00:00,2009-10-16 00:00:00,15.75,2009-10-16 00:00:00,15.5,15.75,52,152200,2366650,2009-10-16 00:00:00,1
2009-10-19 00:00:00,2009-10-19 00:00:00,15.75,2009-10-19 00:00:00,15.25,15.5,61,135700,2100250,2009-10-19 00:00:00,1
2009-10-20 00:00:00,2009-10-20 00:00:00,15.75,2009-10-20 00:00:00,15,15.25,103,516600,7940125,2009-10-20 00:00:00,1
2009-10-21 00:00:00,2009-10-21 00:00:00,15.5,2009-10-21 00:00:00,14.5,15.5,88,211300,3155550,2009-10-21 00:00:00,1
2009-10-22 00:00:00,2009-10-22 00:00:00,15.5,2009-10-22 00:00:00,15,15.5,22,32600,498300,2009-10-22 00:00:00,1
2009-10-23 00:00:00,2009-10-23 00:00:00,15.5,2009-10-23 00:00:00,15.25,15.5,17,6400,98825,2009-10-23 00:00:00,1
2009-10-26 00:00:00,2009-10-26 00:00:00,15.5,2009-10-26 00:00:00,15.25,15.25,20,19000,290325,2009-10-26 00:00:00,1
2009-10-27 00:00:00,2009-10-27 00:00:00,15.25,2009-10-27 00:00:00,15,15,10,7800,117400,2009-10-27 00:00:00,1
2009-10-28 00:00:00,2009-10-28 00:00:00,15.25,2009-10-28 00:00:00,15,15,25,53700,818000,2009-10-28 00:00:00,1
2009-10-29 00:00:00,2009-10-29 00:00:00,15,2009-10-29 00:00:00,15,15,42,36100,541500,2009-10-29 00:00:00,1
2009-10-30 00:00:00,2009-10-30 00:00:00,15,2009-10-30 00:00:00,15,15,7,3500,52500,2009-10-30 00:00:00,1
2009-11-03 00:00:00,2009-11-03 00:00:00,15,2009-11-03 00:00:00,14.75,15,6,3000,44975,2009-11-03 00:00:00,1
2009-11-04 00:00:00,2009-11-04 00:00:00,15,2009-11-04 00:00:00,14.75,14.75,28,61800,912300,2009-11-04 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2010-01-20 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSING,PRICES,AS AT    20-JAN-,2010          PAGE:,**,
,,,==========,===========,============,========,================,=,,
Company Id,:  OSEA,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  OVERSEA,S REALTY,,,,,,,,
-----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
2009-11-05 00:00:00,2009-11-05 00:00:00,14.75,2009-11-05 00:00:00,14,14.25,60,139200,2015575,2009-11-05 00:00:00,1
2009-11-06 00:00:00,2009-11-06 00:00:00,14.75,2009-11-06 00:00:00,14.5,14.75,30,43700,644100,2009-11-06 00:00:00,1
2009-11-09 00:00:00,2009-11-09 00:00:00,14.75,2009-11-09 00:00:00,14.75,14.75,9,26500,390875,2009-11-09 00:00:00,1
2009-11-10 00:00:00,2009-11-10 00:00:00,15,2009-11-10 00:00:00,14.25,14.5,52,115200,1692975,2009-11-10 00:00:00,1
2009-11-11 00:00:00,2009-11-11 00:00:00,14.75,2009-11-11 00:00:00,14.5,14.75,4,3900,57050,2009-11-11 00:00:00,1
2009-11-12 00:00:00,2009-11-12 00:00:00,14.75,2009-11-12 00:00:00,14.5,14.75,15,16700,245975,2009-11-12 00:00:00,1
2009-11-13 00:00:00,2009-11-13 00:00:00,15.25,2009-11-13 00:00:00,14.75,15,55,369900,5555375,2009-11-13 00:00:00,1
2009-11-16 00:00:00,2009-11-16 00:00:00,15,2009-11-16 00:00:00,14.75,15,18,30000,448375,2009-11-16 00:00:00,1
2009-11-17 00:00:00,2009-11-17 00:00:00,15,2009-11-17 00:00:00,15,15,7,13500,202500,2009-11-17 00:00:00,1
2009-11-18 00:00:00,2009-11-18 00:00:00,15,2009-11-18 00:00:00,14.5,14.5,8,10600,153975,2009-11-18 00:00:00,1
2009-11-19 00:00:00,2009-11-19 00:00:00,14.5,2009-11-19 00:00:00,14.25,14.25,18,93000,1327725,2009-11-19 00:00:00,1
2009-11-20 00:00:00,2009-11-20 00:00:00,15.5,2009-11-20 00:00:00,14,14.25,27,36200,520400,2009-11-20 00:00:00,1
2009-11-23 00:00:00,2009-11-23 00:00:00,14.5,2009-11-23 00:00:00,14.25,14.5,13,28900,414600,2009-11-23 00:00:00,1
2009-11-24 00:00:00,2009-11-24 00:00:00,14.75,2009-11-24 00:00:00,14.5,14.5,18,31500,460225,2009-11-24 00:00:00,1
2009-11-25 00:00:00,2009-11-25 00:00:00,14.5,2009-11-25 00:00:00,14,14,18,60200,861300,2009-11-25 00:00:00,1
2009-11-26 00:00:00,2009-11-26 00:00:00,14.25,2009-11-26 00:00:00,14,14.25,9,8700,123550,2009-11-26 00:00:00,1
2009-11-27 00:00:00,2009-11-27 00:00:00,14.5,2009-11-27 00:00:00,14.25,14.5,10,68600,982075,2009-11-27 00:00:00,1
2009-11-30 00:00:00,2009-11-30 00:00:00,14.75,2009-11-30 00:00:00,14.25,14.75,2,1500,21875,2009-11-30 00:00:00,1
2009-12-02 00:00:00,2009-12-02 00:00:00,14.75,2009-12-02 00:00:00,14.75,14.75,1,1000,14750,2009-12-02 00:00:00,1
2009-12-03 00:00:00,2009-12-03 00:00:00,14.75,2009-12-03 00:00:00,14.75,14.75,15,12000,177000,2009-12-03 00:00:00,1
2009-12-04 00:00:00,2009-12-04 00:00:00,14.75,2009-12-04 00:00:00,14.75,14.75,8,12400,182900,2009-12-04 00:00:00,1
2009-12-07 00:00:00,2009-12-07 00:00:00,14.75,2009-12-07 00:00:00,14.75,14.75,8,13500,199125,2009-12-07 00:00:00,1
2009-12-08 00:00:00,2009-12-08 00:00:00,15,2009-12-08 00:00:00,15,15,35,157300,2359500,2009-12-08 00:00:00,1
2009-12-09 00:00:00,2009-12-09 00:00:00,15,2009-12-09 00:00:00,15,15,22,62200,933000,2009-12-09 00:00:00,1
2009-12-10 00:00:00,2009-12-10 00:00:00,15.25,2009-12-10 00:00:00,15,15.25,29,43400,660900,2009-12-10 00:00:00,1
2009-12-11 00:00:00,2009-12-11 00:00:00,15.25,2009-12-11 00:00:00,15,15,10,4100,61825,2009-12-11 00:00:00,1
2009-12-14 00:00:00,2009-12-14 00:00:00,15.25,2009-12-14 00:00:00,15,15,9,16000,240250,2009-12-14 00:00:00,1
2009-12-15 00:00:00,2009-12-15 00:00:00,15,2009-12-15 00:00:00,15,15,13,11300,169500,2009-12-15 00:00:00,1
2009-12-16 00:00:00,2009-12-16 00:00:00,15.25,2009-12-16 00:00:00,15,15,15,20500,308375,2009-12-16 00:00:00,1
2009-12-17 00:00:00,2009-12-17 00:00:00,15.25,2009-12-17 00:00:00,15,15.25,11,21400,326050,2009-12-17 00:00:00,1
2009-12-18 00:00:00,2009-12-18 00:00:00,15.5,2009-12-18 00:00:00,15.25,15.25,9,13600,207425,2009-12-18 00:00:00,1
2009-12-21 00:00:00,2009-12-21 00:00:00,15.5,2009-12-21 00:00:00,15.25,15.5,41,56400,874075,2009-12-21 00:00:00,1
2009-12-22 00:00:00,2009-12-22 00:00:00,15.75,2009-12-22 00:00:00,15.25,15.5,41,101300,1579175,2009-12-22 00:00:00,1
2009-12-23 00:00:00,2009-12-23 00:00:00,15.75,2009-12-23 00:00:00,15.25,15.5,30,54400,847625,2009-12-23 00:00:00,1
2009-12-24 00:00:00,2009-12-24 00:00:00,15.5,2009-12-24 00:00:00,15.5,15.5,21,86300,1337650,2009-12-24 00:00:00,1
2009-12-28 00:00:00,2009-12-28 00:00:00,15.5,2009-12-28 00:00:00,15.5,15.5,7,19000,294500,2009-12-28 00:00:00,1
2009-12-29 00:00:00,2009-12-29 00:00:00,15.5,2009-12-29 00:00:00,15.25,15.5,35,130500,2022275,2009-12-29 00:00:00,1
2009-12-30 00:00:00,2009-12-30 00:00:00,15.5,2009-12-30 00:00:00,15.25,15.5,17,66500,1025750,2009-12-30 00:00:00,1
Company Id,:  PABC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  PAN ASI,A,,,,,,,,
-----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
2009-01-02 00:00:00,2009-01-02 00:00:00,10.75,2009-01-02 00:00:00,10.5,10.75,9,2700,28600,2009-01-02 00:00:00,1
2009-01-06 00:00:00,2009-01-06 00:00:00,10.5,2009-01-06 00:00:00,10.25,10.25,5,5700,59350,2009-01-06 00:00:00,1
2009-01-08 00:00:00,2009-01-08 00:00:00,10.25,2009-01-08 00:00:00,10.25,10.25,5,2000,20500,2009-01-08 00:00:00,1
2009-01-09 00:00:00,2009-01-09 00:00:00,10,2009-01-09 00:00:00,10,10,6,5000,50000,2009-01-09 00:00:00,1
2009-01-12 00:00:00,2009-01-12 00:00:00,10,2009-01-12 00:00:00,10,10,3,5100,51000,2009-01-12 00:00:00,1
2009-01-13 00:00:00,2009-01-13 00:00:00,10,2009-01-13 00:00:00,9.75,10,11,9600,94825,2009-01-13 00:00:00,1
2009-01-15 00:00:00,2009-01-15 00:00:00,10.5,2009-01-15 00:00:00,10,10.5,8,15600,161150,2009-01-15 00:00:00,1
2009-01-16 00:00:00,2009-01-16 00:00:00,11,2009-01-16 00:00:00,10,10.5,5,1200,12750,2009-01-16 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2010-01-20 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSING,PRICES,AS AT    20-JAN-,2010          PAGE:,**,
,,,==========,===========,============,========,================,=,,
Company Id,:  PABC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  PAN ASI,A,,,,,,,,
-----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
2009-01-19 00:00:00,2009-01-19 00:00:00,11.5,2009-01-19 00:00:00,11,11.25,30,95000,1064375,2009-01-19 00:00:00,1
2009-01-20 00:00:00,2009-01-20 00:00:00,11.5,2009-01-20 00:00:00,11,11.25,14,137500,1549500,2009-01-20 00:00:00,1
2009-01-21 00:00:00,2009-01-21 00:00:00,11.25,2009-01-21 00:00:00,11,11,8,45500,510750,2009-01-21 00:00:00,1
2009-01-22 00:00:00,2009-01-22 00:00:00,11,2009-01-22 00:00:00,10.75,11,3,1600,17575,2009-01-22 00:00:00,1
2009-01-23 00:00:00,2009-01-23 00:00:00,11,2009-01-23 00:00:00,10.5,10.5,11,20800,226250,2009-01-23 00:00:00,1
2009-01-26 00:00:00,2009-01-26 00:00:00,11.25,2009-01-26 00:00:00,11,11,9,10300,113425,2009-01-26 00:00:00,1
2009-01-27 00:00:00,2009-01-27 00:00:00,11,2009-01-27 00:00:00,10.5,10.5,6,15600,170275,2009-01-27 00:00:00,1
2009-01-28 00:00:00,2009-01-28 00:00:00,10.5,2009-01-28 00:00:00,10.5,10.5,1,1000,10500,2009-01-28 00:00:00,1
2009-01-29 00:00:00,2009-01-29 00:00:00,11.25,2009-01-29 00:00:00,10.5,11.25,11,5100,54575,2009-01-29 00:00:00,1
2009-01-30 00:00:00,2009-01-30 00:00:00,11.25,2009-01-30 00:00:00,11,11.25,5,35800,402725,2009-01-30 00:00:00,1
2009-02-02 00:00:00,2009-02-02 00:00:00,11.75,2009-02-02 00:00:00,11.25,11.25,4,800,9100,2009-02-02 00:00:00,1
2009-02-03 00:00:00,2009-02-03 00:00:00,11.25,2009-02-03 00:00:00,11,11,2,300,3325,2009-02-03 00:00:00,1
2009-02-05 00:00:00,2009-02-05 00:00:00,10.75,2009-02-05 00:00:00,10.5,10.5,2,4000,42125,2009-02-05 00:00:00,1
2009-02-06 00:00:00,2009-02-06 00:00:00,10.5,2009-02-06 00:00:00,10.25,10.25,32,264500,2727575,2009-02-06 00:00:00,1
2009-02-10 00:00:00,2009-02-10 00:00:00,11.25,2009-02-10 00:00:00,10.25,11,11,5500,60250,2009-02-10 00:00:00,1
2009-02-11 00:00:00,2009-02-11 00:00:00,11.25,2009-02-11 00:00:00,11,11.25,3,4000,44725,2009-02-11 00:00:00,1
2009-02-12 00:00:00,2009-02-12 00:00:00,11,2009-02-12 00:00:00,10.75,11,4,1200,12950,2009-02-12 00:00:00,1
2009-02-13 00:00:00,2009-02-13 00:00:00,11,2009-02-13 00:00:00,10.5,11,11,15100,158600,2009-02-13 00:00:00,1
2009-02-16 00:00:00,2009-02-16 00:00:00,10.75,2009-02-16 00:00:00,10.75,10.75,2,600,6450,2009-02-16 00:00:00,1
