Company's Daily Share Prices (Closing) and Highest - Lowest price of the date,,,,,,,,,,
Company Id :,AAIC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name :,ASIAN ALLIA,NCE,,,,,,,,
------------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
-----------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
2003-04-04 00:00:00,2003-04-04 00:00:00,50.5,2003-04-04 00:00:00,48.5,50.25,44,53800,2680400,2003-04-04 00:00:00,1
2003-04-07 00:00:00,2003-04-07 00:00:00,50.75,2003-04-07 00:00:00,49.75,49.75,3,3500,176325,2003-04-07 00:00:00,1
2003-04-08 00:00:00,2003-04-08 00:00:00,51,2003-04-08 00:00:00,50,51,14,15300,768500,2003-04-08 00:00:00,1
2003-04-09 00:00:00,2003-04-09 00:00:00,52.5,2003-04-09 00:00:00,51,51.75,31,520600,26945050,2003-04-09 00:00:00,1
2003-04-10 00:00:00,2003-04-10 00:00:00,52,2003-04-10 00:00:00,51.75,51.75,14,8500,441475,2003-04-10 00:00:00,1
2003-04-11 00:00:00,2003-04-11 00:00:00,52,2003-04-11 00:00:00,51.75,52,21,18600,967175,2003-04-11 00:00:00,1
2003-04-15 00:00:00,2003-04-15 00:00:00,52.5,2003-04-15 00:00:00,52,52.25,4,203000,10457000,2003-04-15 00:00:00,1
2003-04-17 00:00:00,2003-04-17 00:00:00,55,2003-04-17 00:00:00,52.5,54.5,16,414700,22184100,2003-04-17 00:00:00,1
2003-04-22 00:00:00,2003-04-22 00:00:00,54.5,2003-04-22 00:00:00,50,54,20,45000,2355325,2003-04-22 00:00:00,1
2003-04-23 00:00:00,2003-04-23 00:00:00,55,2003-04-23 00:00:00,54.25,54.5,31,271000,14775975,2003-04-23 00:00:00,1
2003-04-24 00:00:00,2003-04-24 00:00:00,54.5,2003-04-24 00:00:00,51.5,52,17,19100,994925,2003-04-24 00:00:00,1
2003-04-25 00:00:00,2003-04-25 00:00:00,54,2003-04-25 00:00:00,53,54,7,10700,577600,2003-04-25 00:00:00,1
2003-04-28 00:00:00,2003-04-28 00:00:00,53.75,2003-04-28 00:00:00,53,53.5,15,24300,1298400,2003-04-28 00:00:00,1
2003-04-29 00:00:00,2003-04-29 00:00:00,53.5,2003-04-29 00:00:00,53,53.25,9,13000,692000,2003-04-29 00:00:00,1
2003-04-30 00:00:00,2003-04-30 00:00:00,53,2003-04-30 00:00:00,52.5,53,17,36100,1913050,2003-04-30 00:00:00,1
2003-05-02 00:00:00,2003-05-02 00:00:00,53.5,2003-05-02 00:00:00,53,53,11,212900,11332200,2003-05-02 00:00:00,1
2003-05-05 00:00:00,2003-05-05 00:00:00,53,2003-05-05 00:00:00,53,53,4,1100,58300,2003-05-05 00:00:00,1
2003-05-06 00:00:00,2003-05-06 00:00:00,55.5,2003-05-06 00:00:00,53,55.25,48,75900,4161250,2003-05-06 00:00:00,1
2003-05-07 00:00:00,2003-05-07 00:00:00,55,2003-05-07 00:00:00,55,55,11,10800,594000,2003-05-07 00:00:00,1
2003-05-08 00:00:00,2003-05-08 00:00:00,55,2003-05-08 00:00:00,54,54,8,16500,900850,2003-05-08 00:00:00,1
2003-05-09 00:00:00,2003-05-09 00:00:00,54.5,2003-05-09 00:00:00,53,53.25,8,6500,347150,2003-05-09 00:00:00,1
2003-05-12 00:00:00,2003-05-12 00:00:00,53.25,2003-05-12 00:00:00,52.5,53,10,464100,24596925,2003-05-12 00:00:00,1
2003-05-13 00:00:00,2003-05-13 00:00:00,53.25,2003-05-13 00:00:00,53,53.25,8,10400,553025,2003-05-13 00:00:00,1
2003-05-19 00:00:00,2003-05-19 00:00:00,53.5,2003-05-19 00:00:00,53,53,10,8200,435400,2003-05-19 00:00:00,1
2003-05-20 00:00:00,2003-05-20 00:00:00,53.5,2003-05-20 00:00:00,53,53.5,16,7200,383750,2003-05-20 00:00:00,1
2003-05-21 00:00:00,2003-05-21 00:00:00,53.5,2003-05-21 00:00:00,53.5,53.5,3,3000,160500,2003-05-21 00:00:00,1
2003-05-22 00:00:00,2003-05-22 00:00:00,53.25,2003-05-22 00:00:00,52.5,53,13,12800,678250,2003-05-22 00:00:00,1
2003-05-23 00:00:00,2003-05-23 00:00:00,52.5,2003-05-23 00:00:00,52,52,14,27200,1414650,2003-05-23 00:00:00,1
2003-05-26 00:00:00,2003-05-26 00:00:00,52,2003-05-26 00:00:00,51.5,51.5,7,6200,319600,2003-05-26 00:00:00,1
2003-05-27 00:00:00,2003-05-27 00:00:00,52,2003-05-27 00:00:00,51.75,52,14,25500,1324225,2003-05-27 00:00:00,1
2003-05-28 00:00:00,2003-05-28 00:00:00,53,2003-05-28 00:00:00,52.5,53,10,36300,1915900,2003-05-28 00:00:00,1
2003-05-29 00:00:00,2003-05-29 00:00:00,53,2003-05-29 00:00:00,53,53,4,11000,583000,2003-05-29 00:00:00,1
2003-05-30 00:00:00,2003-05-30 00:00:00,53.5,2003-05-30 00:00:00,53,53,12,11600,617675,2003-05-30 00:00:00,1
2003-06-02 00:00:00,2003-06-02 00:00:00,52.5,2003-06-02 00:00:00,52,52.5,9,9000,472250,2003-06-02 00:00:00,1
2003-06-03 00:00:00,2003-06-03 00:00:00,53,2003-06-03 00:00:00,52.5,52.75,11,17000,897500,2003-06-03 00:00:00,1
2003-06-04 00:00:00,2003-06-04 00:00:00,53,2003-06-04 00:00:00,52,53,26,29700,1569525,2003-06-04 00:00:00,1
2003-06-05 00:00:00,2003-06-05 00:00:00,54.5,2003-06-05 00:00:00,53.25,54.25,22,43000,2326750,2003-06-05 00:00:00,1
2003-06-06 00:00:00,2003-06-06 00:00:00,54.75,2003-06-06 00:00:00,53,53.75,21,55800,3022275,2003-06-06 00:00:00,1
2003-06-09 00:00:00,2003-06-09 00:00:00,54,2003-06-09 00:00:00,53.75,54,16,32400,1749225,2003-06-09 00:00:00,1
2003-06-10 00:00:00,2003-06-10 00:00:00,54.25,2003-06-10 00:00:00,53,54,24,13700,739550,2003-06-10 00:00:00,1
2003-06-11 00:00:00,2003-06-11 00:00:00,53,2003-06-11 00:00:00,52,52.25,5,2400,125400,2003-06-11 00:00:00,1
2003-06-12 00:00:00,2003-06-12 00:00:00,52.5,2003-06-12 00:00:00,52,52,12,19000,989150,2003-06-12 00:00:00,1
2003-06-13 00:00:00,2003-06-13 00:00:00,54,2003-06-13 00:00:00,53,53.5,41,32900,1754300,2003-06-13 00:00:00,1
2003-06-16 00:00:00,2003-06-16 00:00:00,55,2003-06-16 00:00:00,53.5,53.5,30,61300,3350075,2003-06-16 00:00:00,1
2003-06-17 00:00:00,2003-06-17 00:00:00,54.5,2003-06-17 00:00:00,54,54,74,111400,6033800,2003-06-17 00:00:00,1
2003-06-18 00:00:00,2003-06-18 00:00:00,56.75,2003-06-18 00:00:00,55,56,114,372600,20714625,2003-06-18 00:00:00,1
2003-06-19 00:00:00,2003-06-19 00:00:00,56.5,2003-06-19 00:00:00,55,56,48,115900,6495450,2003-06-19 00:00:00,1
2003-06-20 00:00:00,2003-06-20 00:00:00,57.5,2003-06-20 00:00:00,56,56.25,57,169200,9524925,2003-06-20 00:00:00,1
2003-06-23 00:00:00,2003-06-23 00:00:00,59,2003-06-23 00:00:00,57,58.5,124,395700,23048025,2003-06-23 00:00:00,1
2003-06-24 00:00:00,2003-06-24 00:00:00,63.5,2003-06-24 00:00:00,60,62.75,202,1117500,69255750,2003-06-24 00:00:00,1
2003-06-25 00:00:00,2003-06-25 00:00:00,68,2003-06-25 00:00:00,64.5,66.5,188,524100,35090050,2003-06-25 00:00:00,1
2003-06-26 00:00:00,2003-06-26 00:00:00,70,2003-06-26 00:00:00,62,64,168,353900,23825925,2003-06-26 00:00:00,1
2003-06-27 00:00:00,2003-06-27 00:00:00,64.75,2003-06-27 00:00:00,58.5,61.75,70,103800,6377125,2003-06-27 00:00:00,1
2003-06-30 00:00:00,2003-06-30 00:00:00,65.75,2003-06-30 00:00:00,62,64.75,121,221200,14328875,2003-06-30 00:00:00,1
2003-07-01 00:00:00,2003-07-01 00:00:00,65.25,2003-07-01 00:00:00,63,63.75,34,77600,4958275,2003-07-01 00:00:00,1
2003-07-02 00:00:00,2003-07-02 00:00:00,64,2003-07-02 00:00:00,60,61,40,61300,3796600,2003-07-02 00:00:00,1
2003-07-03 00:00:00,2003-07-03 00:00:00,61,2003-07-03 00:00:00,60,60.25,26,27400,1652750,2003-07-03 00:00:00,1
2003-07-04 00:00:00,2003-07-04 00:00:00,62,2003-07-04 00:00:00,58,60,49,103400,6103700,2003-07-04 00:00:00,1
2003-07-07 00:00:00,2003-07-07 00:00:00,63,2003-07-07 00:00:00,58.25,59.25,16,13300,811400,2003-07-07 00:00:00,1
2003-07-08 00:00:00,2003-07-08 00:00:00,58.25,2003-07-08 00:00:00,57,57.5,36,85200,4902200,2003-07-08 00:00:00,1
2003-07-09 00:00:00,2003-07-09 00:00:00,57,2003-07-09 00:00:00,56,56.5,36,34700,1958400,2003-07-09 00:00:00,1
2003-07-10 00:00:00,2003-07-10 00:00:00,58.5,2003-07-10 00:00:00,57.25,58,20,18900,1091225,2003-07-10 00:00:00,1
2003-07-11 00:00:00,2003-07-11 00:00:00,60,2003-07-11 00:00:00,58.5,58.75,15,18400,1085900,2003-07-11 00:00:00,1
2003-07-14 00:00:00,2003-07-14 00:00:00,59,2003-07-14 00:00:00,59,59,10,11400,672600,2003-07-14 00:00:00,1
2003-07-15 00:00:00,2003-07-15 00:00:00,61,2003-07-15 00:00:00,59,60,28,17400,1042000,2003-07-15 00:00:00,1
2003-07-16 00:00:00,2003-07-16 00:00:00,63.5,2003-07-16 00:00:00,61,63.5,15,12300,770400,2003-07-16 00:00:00,1
2003-07-17 00:00:00,2003-07-17 00:00:00,64.5,2003-07-17 00:00:00,62,63.5,49,70200,4476150,2003-07-17 00:00:00,1
2003-07-18 00:00:00,2003-07-18 00:00:00,63.75,2003-07-18 00:00:00,61.25,63.25,23,18600,1162725,2003-07-18 00:00:00,1
2003-07-21 00:00:00,2003-07-21 00:00:00,63.5,2003-07-21 00:00:00,61.5,62.25,9,5800,364625,2003-07-21 00:00:00,1
2003-07-22 00:00:00,2003-07-22 00:00:00,64,2003-07-22 00:00:00,63,63.25,23,54700,3454550,2003-07-22 00:00:00,1
2003-07-23 00:00:00,2003-07-23 00:00:00,64.5,2003-07-23 00:00:00,62.75,63.25,37,42900,2736850,2003-07-23 00:00:00,1
2003-07-24 00:00:00,2003-07-24 00:00:00,62.5,2003-07-24 00:00:00,62.5,62.5,3,1500,93750,2003-07-24 00:00:00,1
2003-07-25 00:00:00,2003-07-25 00:00:00,63.75,2003-07-25 00:00:00,62.5,63,27,37600,2370475,2003-07-25 00:00:00,1
2003-07-28 00:00:00,2003-07-28 00:00:00,64,2003-07-28 00:00:00,63,64,38,48900,3128750,2003-07-28 00:00:00,1
2003-07-29 00:00:00,2003-07-29 00:00:00,64.75,2003-07-29 00:00:00,64,64.5,37,49300,3173325,2003-07-29 00:00:00,1
2003-07-30 00:00:00,2003-07-30 00:00:00,65,2003-07-30 00:00:00,64.25,64.5,12,10800,698100,2003-07-30 00:00:00,1
2003-07-31 00:00:00,2003-07-31 00:00:00,64.5,2003-07-31 00:00:00,63,64,14,17500,1121325,2003-07-31 00:00:00,1
2003-08-01 00:00:00,2003-08-01 00:00:00,64,2003-08-01 00:00:00,63,63.25,14,17300,1092075,2003-08-01 00:00:00,1
2003-08-04 00:00:00,2003-08-04 00:00:00,63,2003-08-04 00:00:00,59,59.75,48,58600,3512800,2003-08-04 00:00:00,1
2003-08-05 00:00:00,2003-08-05 00:00:00,61,2003-08-05 00:00:00,59,59,59,240900,14276250,2003-08-05 00:00:00,1
2003-08-06 00:00:00,2003-08-06 00:00:00,59.25,2003-08-06 00:00:00,56.25,56.75,60,80700,4606625,2003-08-06 00:00:00,1
2003-08-07 00:00:00,2003-08-07 00:00:00,59.75,2003-08-07 00:00:00,58,59,57,87900,5180275,2003-08-07 00:00:00,1
2003-08-08 00:00:00,2003-08-08 00:00:00,59.75,2003-08-08 00:00:00,58.25,58.25,10,5300,311125,2003-08-08 00:00:00,1
2003-08-12 00:00:00,2003-08-12 00:00:00,58.25,2003-08-12 00:00:00,57.5,57.75,22,25100,1447250,2003-08-12 00:00:00,1
2003-08-13 00:00:00,2003-08-13 00:00:00,58.25,2003-08-13 00:00:00,57.5,58,35,120300,6968275,2003-08-13 00:00:00,1
2003-08-14 00:00:00,2003-08-14 00:00:00,58.75,2003-08-14 00:00:00,57.25,57.25,40,51500,2963125,2003-08-14 00:00:00,1
2003-08-15 00:00:00,2003-08-15 00:00:00,57,2003-08-15 00:00:00,55,55.75,50,68000,3800950,2003-08-15 00:00:00,1
2003-08-18 00:00:00,2003-08-18 00:00:00,56.5,2003-08-18 00:00:00,55.75,56.25,24,23600,1324125,2003-08-18 00:00:00,1
2003-08-19 00:00:00,2003-08-19 00:00:00,56.25,2003-08-19 00:00:00,56,56,18,9500,532375,2003-08-19 00:00:00,1
2003-08-20 00:00:00,2003-08-20 00:00:00,56.5,2003-08-20 00:00:00,55.5,55.5,14,12200,680850,2003-08-20 00:00:00,1
2003-08-21 00:00:00,2003-08-21 00:00:00,56,2003-08-21 00:00:00,55.25,55.5,10,9500,525650,2003-08-21 00:00:00,1
2003-08-22 00:00:00,2003-08-22 00:00:00,56,2003-08-22 00:00:00,55.5,55.5,15,47200,2626750,2003-08-22 00:00:00,1
2003-08-25 00:00:00,2003-08-25 00:00:00,57.25,2003-08-25 00:00:00,56.25,57,15,16600,946450,2003-08-25 00:00:00,1
2003-08-26 00:00:00,2003-08-26 00:00:00,57.25,2003-08-26 00:00:00,56,56,14,11200,630300,2003-08-26 00:00:00,1
2003-08-27 00:00:00,2003-08-27 00:00:00,56,2003-08-27 00:00:00,55.5,55.5,9,5000,279200,2003-08-27 00:00:00,1
2003-08-28 00:00:00,2003-08-28 00:00:00,56.5,2003-08-28 00:00:00,56,56.25,11,11600,651200,2003-08-28 00:00:00,1
2003-08-29 00:00:00,2003-08-29 00:00:00,55.75,2003-08-29 00:00:00,55.5,55.5,5,1100,61075,2003-08-29 00:00:00,1
2003-09-01 00:00:00,2003-09-01 00:00:00,55.5,2003-09-01 00:00:00,55,55,16,49900,2757450,2003-09-01 00:00:00,1
2003-09-02 00:00:00,2003-09-02 00:00:00,56,2003-09-02 00:00:00,55,55.75,26,18800,1048975,2003-09-02 00:00:00,1
2003-09-03 00:00:00,2003-09-03 00:00:00,56,2003-09-03 00:00:00,55.75,56,11,7800,435850,2003-09-03 00:00:00,1
2003-09-04 00:00:00,2003-09-04 00:00:00,56,2003-09-04 00:00:00,55,55.75,24,210700,11597675,2003-09-04 00:00:00,1
2003-09-05 00:00:00,2003-09-05 00:00:00,55.75,2003-09-05 00:00:00,55,55.25,24,105400,5845325,2003-09-05 00:00:00,1
2003-09-08 00:00:00,2003-09-08 00:00:00,55.5,2003-09-08 00:00:00,55,55,18,34500,1902350,2003-09-08 00:00:00,1
2003-09-09 00:00:00,2003-09-09 00:00:00,55.25,2003-09-09 00:00:00,54.5,55,12,14700,809375,2003-09-09 00:00:00,1
2003-09-11 00:00:00,2003-09-11 00:00:00,55.5,2003-09-11 00:00:00,55,55.25,11,19600,1080550,2003-09-11 00:00:00,1
2003-09-12 00:00:00,2003-09-12 00:00:00,55.5,2003-09-12 00:00:00,55,55.25,13,26700,1475350,2003-09-12 00:00:00,1
2003-09-15 00:00:00,2003-09-15 00:00:00,55.25,2003-09-15 00:00:00,54.5,54.75,29,254100,13978525,2003-09-15 00:00:00,1
2003-09-16 00:00:00,2003-09-16 00:00:00,55,2003-09-16 00:00:00,54.75,55,6,1900,104275,2003-09-16 00:00:00,1
2003-09-17 00:00:00,2003-09-17 00:00:00,55,2003-09-17 00:00:00,54.5,55,9,5600,307700,2003-09-17 00:00:00,1
2003-09-18 00:00:00,2003-09-18 00:00:00,54.5,2003-09-18 00:00:00,54,54.5,7,6500,351550,2003-09-18 00:00:00,1
2003-09-19 00:00:00,2003-09-19 00:00:00,57.25,2003-09-19 00:00:00,54.5,56.5,28,99000,5570800,2003-09-19 00:00:00,1
2003-09-22 00:00:00,2003-09-22 00:00:00,58,2003-09-22 00:00:00,57.25,57.75,23,49800,2868650,2003-09-22 00:00:00,1
2003-09-23 00:00:00,2003-09-23 00:00:00,58,2003-09-23 00:00:00,55.5,56,10,4200,236750,2003-09-23 00:00:00,1
2003-09-24 00:00:00,2003-09-24 00:00:00,57.25,2003-09-24 00:00:00,56.5,57.25,25,77600,4411200,2003-09-24 00:00:00,1
2003-09-25 00:00:00,2003-09-25 00:00:00,58,2003-09-25 00:00:00,57,57,25,52700,3029900,2003-09-25 00:00:00,1
2003-09-26 00:00:00,2003-09-26 00:00:00,56,2003-09-26 00:00:00,56,56,2,500,28000,2003-09-26 00:00:00,1
2003-09-29 00:00:00,2003-09-29 00:00:00,57,2003-09-29 00:00:00,55.75,56,12,16400,920100,2003-09-29 00:00:00,1
2003-09-30 00:00:00,2003-09-30 00:00:00,56,2003-09-30 00:00:00,55,55.25,3,1300,71700,2003-09-30 00:00:00,1
2003-10-01 00:00:00,2003-10-01 00:00:00,55.5,2003-10-01 00:00:00,55,55.25,13,14200,781950,2003-10-01 00:00:00,1
2003-10-02 00:00:00,2003-10-02 00:00:00,56,2003-10-02 00:00:00,55,55.5,10,6200,343650,2003-10-02 00:00:00,1
2003-10-03 00:00:00,2003-10-03 00:00:00,60,2003-10-03 00:00:00,56,58.25,34,33700,1965700,2003-10-03 00:00:00,1
2003-10-06 00:00:00,2003-10-06 00:00:00,62,2003-10-06 00:00:00,59,61.75,89,243100,14915150,2003-10-06 00:00:00,1
2003-10-07 00:00:00,2003-10-07 00:00:00,63,2003-10-07 00:00:00,59,60.25,35,33500,2073400,2003-10-07 00:00:00,1
2003-10-08 00:00:00,2003-10-08 00:00:00,62,2003-10-08 00:00:00,59,60.5,41,93800,5736350,2003-10-08 00:00:00,1
2003-10-10 00:00:00,2003-10-10 00:00:00,60,2003-10-10 00:00:00,59,59.5,7,5500,324650,2003-10-10 00:00:00,1
2003-10-13 00:00:00,2003-10-13 00:00:00,60,2003-10-13 00:00:00,59,59.75,20,24300,1454350,2003-10-13 00:00:00,1
2003-10-14 00:00:00,2003-10-14 00:00:00,60,2003-10-14 00:00:00,59.75,60,14,22900,1372525,2003-10-14 00:00:00,1
2003-10-15 00:00:00,2003-10-15 00:00:00,59.25,2003-10-15 00:00:00,58,59.25,4,4200,244625,2003-10-15 00:00:00,1
2003-10-16 00:00:00,2003-10-16 00:00:00,60,2003-10-16 00:00:00,59,60,15,16200,968400,2003-10-16 00:00:00,1
2003-10-17 00:00:00,2003-10-17 00:00:00,61,2003-10-17 00:00:00,60.25,60.5,30,38200,2310625,2003-10-17 00:00:00,1
2003-10-20 00:00:00,2003-10-20 00:00:00,61.5,2003-10-20 00:00:00,60.5,61,30,52500,3200850,2003-10-20 00:00:00,1
2003-10-21 00:00:00,2003-10-21 00:00:00,63,2003-10-21 00:00:00,61,62.5,92,407100,25175975,2003-10-21 00:00:00,1
2003-10-22 00:00:00,2003-10-22 00:00:00,62.5,2003-10-22 00:00:00,62,62,18,29500,1829750,2003-10-22 00:00:00,1
2003-10-23 00:00:00,2003-10-23 00:00:00,65,2003-10-23 00:00:00,62,64.75,43,50700,3240975,2003-10-23 00:00:00,1
2003-10-27 00:00:00,2003-10-27 00:00:00,65.75,2003-10-27 00:00:00,63.25,63.5,28,38000,2452425,2003-10-27 00:00:00,1
2003-10-28 00:00:00,2003-10-28 00:00:00,64.5,2003-10-28 00:00:00,63.5,63.75,12,11700,747600,2003-10-28 00:00:00,1
2003-10-29 00:00:00,2003-10-29 00:00:00,64,2003-10-29 00:00:00,62,62,14,24100,1537500,2003-10-29 00:00:00,1
2003-10-30 00:00:00,2003-10-30 00:00:00,65,2003-10-30 00:00:00,62,64.25,50,129700,8310875,2003-10-30 00:00:00,1
2003-10-31 00:00:00,2003-10-31 00:00:00,66,2003-10-31 00:00:00,63.5,64,56,81100,5262825,2003-10-31 00:00:00,1
2003-11-03 00:00:00,2003-11-03 00:00:00,64,2003-11-03 00:00:00,61.5,61.5,32,69900,4326550,2003-11-03 00:00:00,1
2003-11-04 00:00:00,2003-11-04 00:00:00,61,2003-11-04 00:00:00,58,58.75,27,25000,1493975,2003-11-04 00:00:00,1
2003-11-05 00:00:00,2003-11-05 00:00:00,56,2003-11-05 00:00:00,30,50.75,43,68900,3703500,2003-11-05 00:00:00,1
2003-11-06 00:00:00,2003-11-06 00:00:00,51,2003-11-06 00:00:00,50,50,34,42200,2120475,2003-11-06 00:00:00,1
2003-11-07 00:00:00,2003-11-07 00:00:00,58,2003-11-07 00:00:00,51,56.5,46,52300,2850800,2003-11-07 00:00:00,1
2003-11-10 00:00:00,2003-11-10 00:00:00,58,2003-11-10 00:00:00,55,55,23,10200,571475,2003-11-10 00:00:00,1
2003-11-11 00:00:00,2003-11-11 00:00:00,54,2003-11-11 00:00:00,53,53.25,5,2600,139400,2003-11-11 00:00:00,1
2003-11-12 00:00:00,2003-11-12 00:00:00,56,2003-11-12 00:00:00,54,55.75,20,10900,599750,2003-11-12 00:00:00,1
2003-11-13 00:00:00,2003-11-13 00:00:00,57,2003-11-13 00:00:00,53,54.5,15,15900,875900,2003-11-13 00:00:00,1
2003-11-14 00:00:00,2003-11-14 00:00:00,54.75,2003-11-14 00:00:00,50,51.5,21,17400,901050,2003-11-14 00:00:00,1
2003-11-17 00:00:00,2003-11-17 00:00:00,54,2003-11-17 00:00:00,50,53,5,1700,88950,2003-11-17 00:00:00,1
2003-11-18 00:00:00,2003-11-18 00:00:00,55,2003-11-18 00:00:00,53,54.5,26,26300,1432800,2003-11-18 00:00:00,1
2003-11-19 00:00:00,2003-11-19 00:00:00,57.5,2003-11-19 00:00:00,56,56.75,13,30300,1716350,2003-11-19 00:00:00,1
2003-11-20 00:00:00,2003-11-20 00:00:00,56,2003-11-20 00:00:00,52,52.5,5,6100,334850,2003-11-20 00:00:00,1
2003-11-21 00:00:00,2003-11-21 00:00:00,55,2003-11-21 00:00:00,54.5,54.5,6,6000,327300,2003-11-21 00:00:00,1
2003-11-24 00:00:00,2003-11-24 00:00:00,52.5,2003-11-24 00:00:00,52,52.5,4,2000,104150,2003-11-24 00:00:00,1
2003-11-25 00:00:00,2003-11-25 00:00:00,52.5,2003-11-25 00:00:00,52.5,52.5,1,100,5250,2003-11-25 00:00:00,1
2003-11-27 00:00:00,2003-11-27 00:00:00,52.5,2003-11-27 00:00:00,52.25,52.25,8,5700,299225,2003-11-27 00:00:00,1
2003-11-28 00:00:00,2003-11-28 00:00:00,52.5,2003-11-28 00:00:00,52.5,52.5,1,500,26250,2003-11-28 00:00:00,1
2003-12-01 00:00:00,2003-12-01 00:00:00,52,2003-12-01 00:00:00,50.75,52,2,300,15475,2003-12-01 00:00:00,1
2003-12-02 00:00:00,2003-12-02 00:00:00,53,2003-12-02 00:00:00,52.5,53,5,1700,89950,2003-12-02 00:00:00,1
2003-12-03 00:00:00,2003-12-03 00:00:00,52,2003-12-03 00:00:00,50,50,3,3600,183000,2003-12-03 00:00:00,1
2003-12-04 00:00:00,2003-12-04 00:00:00,48,2003-12-04 00:00:00,45.5,48,2,1500,70750,2003-12-04 00:00:00,1
2003-12-05 00:00:00,2003-12-05 00:00:00,49.5,2003-12-05 00:00:00,48,49.25,11,8300,400900,2003-12-05 00:00:00,1
2003-12-09 00:00:00,2003-12-09 00:00:00,51,2003-12-09 00:00:00,50,51,8,12700,641450,2003-12-09 00:00:00,1
2003-12-10 00:00:00,2003-12-10 00:00:00,51,2003-12-10 00:00:00,50,50.75,6,670100,35506700,2003-12-10 00:00:00,1
2003-12-11 00:00:00,2003-12-11 00:00:00,50.5,2003-12-11 00:00:00,50,50.25,9,16200,813550,2003-12-11 00:00:00,1
2003-12-15 00:00:00,2003-12-15 00:00:00,50,2003-12-15 00:00:00,50,50,2,300,15000,2003-12-15 00:00:00,1
2003-12-17 00:00:00,2003-12-17 00:00:00,48,2003-12-17 00:00:00,47,47,6,15600,738200,2003-12-17 00:00:00,1
2003-12-19 00:00:00,2003-12-19 00:00:00,47,2003-12-19 00:00:00,46.5,46.75,3,700,32800,2003-12-19 00:00:00,1
2003-12-22 00:00:00,2003-12-22 00:00:00,48,2003-12-22 00:00:00,46.75,47.5,3,600,28425,2003-12-22 00:00:00,1
2003-12-23 00:00:00,2003-12-23 00:00:00,48,2003-12-23 00:00:00,48,48,1,300,14400,2003-12-23 00:00:00,1
2003-12-24 00:00:00,2003-12-24 00:00:00,48,2003-12-24 00:00:00,46.25,47.5,7,10900,519875,2003-12-24 00:00:00,1
2003-12-26 00:00:00,2003-12-26 00:00:00,48,2003-12-26 00:00:00,48,48,1,1400,67200,2003-12-26 00:00:00,1
2003-12-29 00:00:00,2003-12-29 00:00:00,48,2003-12-29 00:00:00,47.5,48,3,1500,71900,2003-12-29 00:00:00,1
2003-12-30 00:00:00,2003-12-30 00:00:00,47,2003-12-30 00:00:00,47,47,3,21800,1024600,2003-12-30 00:00:00,1
2003-12-31 00:00:00,2003-12-31 00:00:00,47,2003-12-31 00:00:00,47,47,2,700,32900,2003-12-31 00:00:00,1
Company Id :,SEYB,Security,Type :  X,Sub T,ype :  0000,,,,,
Short Name :,SEYLAN BANK,,,,,,,,,
------------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
-----------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
2003-09-22 00:00:00,2003-09-22 00:00:00,30,2003-09-22 00:00:00,26,27.75,481,2980800,82554575,2003-09-22 00:00:00,1
2003-09-23 00:00:00,2003-09-23 00:00:00,28,2003-09-23 00:00:00,27.25,27.5,127,595500,16389950,2003-09-23 00:00:00,1
2003-09-24 00:00:00,2003-09-24 00:00:00,28,2003-09-24 00:00:00,27.25,27.75,160,939500,25920475,2003-09-24 00:00:00,1
2003-09-25 00:00:00,2003-09-25 00:00:00,29,2003-09-25 00:00:00,27.75,28,89,691000,19737500,2003-09-25 00:00:00,1
2003-09-26 00:00:00,2003-09-26 00:00:00,27.75,2003-09-26 00:00:00,27.5,27.5,32,82400,2267725,2003-09-26 00:00:00,1
2003-09-29 00:00:00,2003-09-29 00:00:00,27.75,2003-09-29 00:00:00,27.5,27.75,35,161100,4470025,2003-09-29 00:00:00,1
2003-09-30 00:00:00,2003-09-30 00:00:00,27.75,2003-09-30 00:00:00,27.5,27.75,34,154800,4292225,2003-09-30 00:00:00,1
2003-10-01 00:00:00,2003-10-01 00:00:00,27.75,2003-10-01 00:00:00,27.25,27.25,61,244500,6726625,2003-10-01 00:00:00,1
2003-10-02 00:00:00,2003-10-02 00:00:00,27.5,2003-10-02 00:00:00,27,27,30,203200,5488150,2003-10-02 00:00:00,1
2003-10-03 00:00:00,2003-10-03 00:00:00,27.75,2003-10-03 00:00:00,27,27.5,89,552000,15124675,2003-10-03 00:00:00,1
2003-10-06 00:00:00,2003-10-06 00:00:00,28.75,2003-10-06 00:00:00,27.75,28.5,120,495100,13962575,2003-10-06 00:00:00,1
2003-10-07 00:00:00,2003-10-07 00:00:00,29.5,2003-10-07 00:00:00,28,28.25,128,1345700,38444550,2003-10-07 00:00:00,1
2003-10-08 00:00:00,2003-10-08 00:00:00,29,2003-10-08 00:00:00,27.75,28.75,173,4760300,133416850,2003-10-08 00:00:00,1
