Public Holding 2014 Q1 (DATA as per latest CSE records),,,
QUARTER,COMPANY NAME,SECURITY ID,PUBLIC FLOAT
2014-1,CEYLON TEA BROKERS PLC,CTBL.N0000,0.1519
2014-1,CEYLON TOBACCO COMPANY PLC,CTC.N0000,0.1587
2014-1,DIPPED PRODUCTS PLC,DIPD.N0000,0.293
2014-1,PIRAMAL GLASS CEYLON PLC,GLAS.N0000,0.4354
2014-1,HEMAS HOLDINGS PLC,HHL.N0000,0.2873
2014-1,HUNAS FALLS HOTELS PLC,HUNA.N0000,0.3193
2014-1,JANASHAKTHI INSURANCE PLC,JINS.N0000,0.3605
2014-1,MTD WALKERS PLC,KAPI.N0000,0.0922
2014-1,LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,0.2078
2014-1,LB FINANCE PLC,LFIN.N0000,0.1214
2014-1,LOLC FINANCE PLC,LOFC.N0000,0.1
2014-1,MADULSIMA  PLANTATIONS  PLC,MADU.N0000,0.2052
2014-1,MIRAMAR BEACH HOTELS PLC,MIRA.N0000,0.2973
2014-1,MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,0.211
2014-1,NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,0.7562
2014-1,NAWALOKA HOSPITALS PLC,NHL.N0000,0.1273
2014-1,ON'ALLY HOLDINGS PLC,ONAL.N0000,0.0613
2014-1,OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,0.1664
2014-1,ADAM CAPITAL PLC,PCHH.N0000,0.3848
2014-1,PEOPLE`S MERCHANT FINANCE  PLC,PMB.N0000,0.3099
2014-1,RAMBODA FALLS PLC,RFL.N0000,0.2736
2014-1,SELINSING PLC,SELI.N0000,0.0397
2014-1,SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,0.2171
2014-1,SRI LANKA TELECOM PLC,SLTL.N0000,0.0552
2014-1,CONVENIENCE FOODS LANKA PLC,SOY.N0000,0.2862
2014-1,TAL LANKA HOTELS PLC,TAJ.N0000,0.1576
2014-1,TOUCHWOOD INVESTMENTS PLC,TWOD.N0000,0.9065
2014-1,UNION BANK OF COLOMBO PLC,UBC.N0000,0.7048
2014-1,ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,0.1006
2014-1,BAIRAHA FARMS PLC,BFL.N0000,0.5318
2014-1,COLOMBO FORT INVESTMENTS PLC,CFI.N0000,0.3648
2014-1,THE COLOMBO FORT LAND AND BUILDING PLC,CFLB.N0000,0.4143
2014-1,FIRST CAPITAL HOLDINGS PLC,CFVF.N0000,0.2932
2014-1,CEYLON LEATHER PRODUCTS PLC,CLPL.W0014,0.2635
2014-1,CEYLON LEATHER PRODUCTS PLC,CLPL.N0000,0.0861
2014-1,CEYLON LEATHER PRODUCTS PLC,CLPL.W0013,0.2635
2014-1,COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,0.2222
2014-1,COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,0.0545
2014-1,A I A INSURANCE LANKA PLC,CTCE.N0000,0.0285
2014-1,ELPITIYA PLANTATIONS PLC,ELPL.N0000,0.1693
2014-1,EASTERN MERCHANTS PLC,EMER.N0000,0.1291
2014-1,ENTRUST SECURITIES PLC,ESL.N0000,0.1124
2014-1,LANKA CENTURY INVESTMENTS PLC,GREG.W0003,0.0804
2014-1,LANKA CENTURY INVESTMENTS PLC,GREG.W0001,0.0497
2014-1,LANKA CENTURY INVESTMENTS PLC,GREG.W0006,0.0868
2014-1,LANKA CENTURY INVESTMENTS PLC,GREG.N0000,0.3003
2014-1,HATTON NATIONAL BANK PLC,HNB.X0000,0.99
2014-1,HATTON NATIONAL BANK PLC,HNB.N0000,0.67
2014-1,BROWNS HYDRO POWER PLC,HPFL.N0000,0.1744
2014-1,RESUS ENERGY PLC,HPWR.N0000,0.2483
2014-1,JOHN KEELLS HOLDINGS PLC,JKH.N0000,0.7621
2014-1,LAUGFS GAS PLC,LGL.N0000,0.1311
2014-1,LAUGFS GAS PLC,LGL.X0000,0.653
2014-1,THE  LIGHTHOUSE  HOTEL  PLC,LHL.N0000,0.1474
2014-1,LANKA WALLTILE PLC,LWL.N0000,0.3708
2014-1,MACKWOODS ENERGY PLC,MEL.N0000,0.1316
2014-1,MERCANTILE INVESTMENTS AND FINANCE PLC,MERC.N0000,0.1087
2014-1,NATIONS TRUST BANK PLC,NTB.N0000,0.7985
2014-1,ORIENT GARMENTS PLC,OGL.N0000,0.2429
2014-1,PARAGON CEYLON PLC,PARA.N0000,0.6467
2014-1,PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,0.2491
2014-1,RICHARD PIERIS AND COMPANY PLC,RICH.N0000,0.446
2014-1,RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,0.2815
2014-1,SAMSON INTERNATIONAL PLC,SIL.N0000,0.139
2014-1,SINGER (SRI LANKA) PLC,SINS.N0000,0.1365
2014-1,DOLPHIN HOTELS PLC,STAF.N0000,0.2684
2014-1,TESS AGRO PLC,TESS.N0000,0.4897
2014-1,TESS AGRO PLC,TESS.X0000,0.6044
2014-1,TEXTURED JERSEY LANKA PLC,TJL.N0000,0.2992
2014-1,UDAPUSSELLAWA  PLANTATIONS PLC,UDPL.N0000,0.0811
2014-1,VIDULLANKA PLC,VLL.N0000,0.202
2014-1,VALLIBEL ONE PLC,VONE.N0000,0.1951
2014-1,GUARDIAN CAPITAL PARTNERS PLC,WAPO.N0000,0.1377
