"DAILY HIGH, LOW AND CLOSING PRICES 2021 (Octomber to December)",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
SDB,N,0000,SANASA DEV. BANK,21-DEC-21,     44.50,     43.10,     43.20,     44.50,104,37777,1644622.7
SDB,N,0000,SANASA DEV. BANK,22-DEC-21,     44.50,     43.60,     44.00,     44.20,83,123655,5464011
SDB,N,0000,SANASA DEV. BANK,23-DEC-21,     44.50,     42.80,     43.00,     44.40,111,51933,2235382.7
SDB,N,0000,SANASA DEV. BANK,24-DEC-21,     44.00,     42.90,     43.30,     42.90,31,6649,287796.2
SDB,N,0000,SANASA DEV. BANK,27-DEC-21,     44.00,     42.50,     42.70,     43.00,100,53407,2286943
SDB,N,0000,SANASA DEV. BANK,28-DEC-21,     43.00,     42.60,     43.00,     42.90,36,10201,437488.3
SDB,N,0000,SANASA DEV. BANK,29-DEC-21,     43.00,     42.40,     42.60,     42.90,107,47346,2025749.7
SDB,N,0000,SANASA DEV. BANK,30-DEC-21,     43.00,     42.50,     43.00,     42.90,28,5573,239277.8
SDB,N,0000,SANASA DEV. BANK,31-DEC-21,     43.00,     42.50,     43.00,     43.00,83,120368,5150216.3
SDF,N,0000,SARVODAYA DEVFIN,14-DEC-21,     26.00,     19.50,     21.50,     25.50,1336,2436475,54123171.5
SDF,N,0000,SARVODAYA DEVFIN,15-DEC-21,     21.90,     19.00,     20.00,     21.90,266,342461,6805834.5
SDF,N,0000,SARVODAYA DEVFIN,16-DEC-21,     22.00,     19.90,     20.60,     21.00,155,278191,5783004.3
SDF,N,0000,SARVODAYA DEVFIN,17-DEC-21,     21.40,     19.60,     20.40,     21.40,55,18557,377866.6
SDF,N,0000,SARVODAYA DEVFIN,20-DEC-21,     20.80,     19.60,     19.60,     20.80,35,11421,226882
