"DAILY HIGH, LOW AND CLOSING PRICES 2021 (January to March)",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
REXP,N,0000,RICH PIERIS EXP,01-FEB-21,    470.00,    425.00,    427.50,    427.50,60,3137,1397973
REXP,N,0000,RICH PIERIS EXP,02-FEB-21,    448.00,    371.00,    393.25,    393.25,72,7310,2982368.75
REXP,N,0000,RICH PIERIS EXP,03-FEB-21,    419.75,    340.00,    410.50,    410.50,133,10251,3948146.75
REXP,N,0000,RICH PIERIS EXP,05-FEB-21,    445.00,    405.50,    443.25,    443.25,51,3973,1688399.75
REXP,N,0000,RICH PIERIS EXP,08-FEB-21,    445.00,    435.00,    444.25,    444.25,34,5111,2267740.5
REXP,N,0000,RICH PIERIS EXP,09-FEB-21,    433.00,    402.25,    408.00,    408.00,64,3381,1409804.5
REXP,N,0000,RICH PIERIS EXP,10-FEB-21,    414.00,    380.00,    382.00,    382.00,78,14671,5855387.75
REXP,N,0000,RICH PIERIS EXP,11-FEB-21,    400.00,    342.00,    371.50,    371.50,173,11362,4159895.5
REXP,N,0000,RICH PIERIS EXP,12-FEB-21,    400.00,    378.00,    379.75,    379.75,100,11283,4307226.5
REXP,N,0000,RICH PIERIS EXP,15-FEB-21,    375.00,    350.00,    370.00,    370.00,63,6091,2183592
REXP,N,0000,RICH PIERIS EXP,16-FEB-21,    375.00,    340.00,    350.50,    350.50,40,5850,2073152.5
REXP,N,0000,RICH PIERIS EXP,17-FEB-21,    370.00,    350.00,    358.50,    358.50,57,5283,1887841.5
REXP,N,0000,RICH PIERIS EXP,18-FEB-21,    374.00,    351.25,    370.00,    370.00,30,972,359343
REXP,N,0000,RICH PIERIS EXP,19-FEB-21,    414.00,    367.00,    401.50,    401.50,108,11172,4389610.75
REXP,N,0000,RICH PIERIS EXP,22-FEB-21,    393.00,    373.50,    374.25,    374.25,17,1336,504307.5
REXP,N,0000,RICH PIERIS EXP,23-FEB-21,    374.25,    341.00,    354.50,    354.50,81,4916,1707948.5
REXP,N,0000,RICH PIERIS EXP,24-FEB-21,    363.00,    344.00,    349.75,    349.75,64,6220,2178601.5
REXP,N,0000,RICH PIERIS EXP,25-FEB-21,    360.00,    354.75,    357.50,    357.50,25,2270,811584.25
REXP,N,0000,RICH PIERIS EXP,01-MAR-21,    369.00,    357.00,    360.00,    360.00,53,3570,1284466
REXP,N,0000,RICH PIERIS EXP,02-MAR-21,    365.00,    357.00,    359.00,    359.00,32,2538,913240.5
REXP,N,0000,RICH PIERIS EXP,03-MAR-21,    358.00,    325.00,    339.25,    339.25,61,4141,1419000.25
REXP,N,0000,RICH PIERIS EXP,04-MAR-21,    345.00,    325.50,    329.75,    329.75,46,3226,1082445.75
REXP,N,0000,RICH PIERIS EXP,05-MAR-21,    348.00,    300.00,    337.25,    337.25,63,3550,1151724.5
REXP,N,0000,RICH PIERIS EXP,08-MAR-21,    350.00,    333.00,    345.75,    345.75,59,1503,516832.5
REXP,N,0000,RICH PIERIS EXP,09-MAR-21,    365.00,    346.00,    349.25,    349.25,27,2351,832369.25
REXP,N,0000,RICH PIERIS EXP,10-MAR-21,    354.75,    345.00,    347.00,    347.00,12,977,339140.75
REXP,N,0000,RICH PIERIS EXP,12-MAR-21,    364.00,    340.00,    344.75,    344.75,54,3224,1111760.75
REXP,N,0000,RICH PIERIS EXP,15-MAR-21,    355.00,    349.50,    353.50,    353.50,18,434,153248.5
REXP,N,0000,RICH PIERIS EXP,16-MAR-21,    364.00,    349.50,    354.25,    354.25,17,2654,938958.25
REXP,N,0000,RICH PIERIS EXP,17-MAR-21,    350.00,    349.50,    350.00,    350.00,10,1512,529099
REXP,N,0000,RICH PIERIS EXP,18-MAR-21,    349.50,    340.00,    340.50,    340.50,37,2786,950851.5
REXP,N,0000,RICH PIERIS EXP,19-MAR-21,    340.50,    336.50,    339.75,    339.75,41,13553,4607655
