"DAILY HIGH, LOW AND CLOSING PRICES 2022 (April to June ) ",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
NTB,N,0000,NATIONS TRUST,26-MAY-22,     41.80,     39.00,     39.40,     40.60,10,914,36016
NTB,N,0000,NATIONS TRUST,27-MAY-22,     40.00,     39.00,     39.50,     40.00,9,1116,44069.2
NTB,N,0000,NATIONS TRUST,30-MAY-22,     40.00,     38.00,     38.60,     40.00,14,4249,164701
NTB,N,0000,NATIONS TRUST,31-MAY-22,     38.00,     38.00,     38.00,     38.00,5,665,25270
NTB,N,0000,NATIONS TRUST,01-JUN-22,     38.00,     37.00,     37.70,     37.00,4,436,16432
NTB,N,0000,NATIONS TRUST,02-JUN-22,     39.90,     38.00,     38.30,     39.90,7,1094,41871.5
NTB,N,0000,NATIONS TRUST,03-JUN-22,     38.30,     36.00,     38.20,     38.00,13,18784,716958.3
NTB,N,0000,NATIONS TRUST,06-JUN-22,     38.00,     36.00,     37.20,     38.00,4,348,12941.6
NTB,N,0000,NATIONS TRUST,07-JUN-22,     38.40,     36.00,     38.40,     36.00,7,1406,50986.8
NTB,N,0000,NATIONS TRUST,08-JUN-22,     37.00,     37.00,     37.00,     37.00,22,42997,1590889
NTB,N,0000,NATIONS TRUST,09-JUN-22,     37.00,     37.00,     37.00,     37.00,2,1100,40700
NTB,N,0000,NATIONS TRUST,10-JUN-22,     37.00,     36.90,     37.00,     36.90,8,31282,1156433
NTB,N,0000,NATIONS TRUST,13-JUN-22,     39.00,     36.80,     37.00,     39.00,16,12980,480186.5
NTB,N,0000,NATIONS TRUST,15-JUN-22,     37.00,     35.00,     35.60,     37.00,33,29309,1053581.1
NTB,N,0000,NATIONS TRUST,16-JUN-22,     35.00,     33.00,     34.00,     35.00,35,130855,4411802.5
NTB,N,0000,NATIONS TRUST,17-JUN-22,     35.00,     34.10,     34.10,     35.00,5,10718,374492.6
NTB,N,0000,NATIONS TRUST,20-JUN-22,     34.90,     33.50,     33.60,     34.10,8,1111,37368.8
