"DAILY HIGH, LOW AND CLOSING PRICES 2022 (January to March)",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
JKH,N,0000,JKH,03-FEB-22,    159.00,    155.00,    158.00,    158.00,174,288348,45476078.5
JKH,N,0000,JKH,07-FEB-22,    159.75,    156.00,    157.00,    158.00,206,2605196,408972005
JKH,N,0000,JKH,08-FEB-22,    157.25,    155.00,    157.00,    157.00,307,1216025,189106022.5
JKH,N,0000,JKH,09-FEB-22,    157.75,    153.50,    155.25,    157.00,138,500306,77948582
JKH,N,0000,JKH,10-FEB-22,    157.25,    152.00,    156.50,    157.00,242,654586,101492798.75
JKH,N,0000,JKH,11-FEB-22,    157.00,    153.25,    157.00,    155.00,100,245517,38500329.5
JKH,N,0000,JKH,14-FEB-22,    157.00,    155.25,    156.50,    157.00,90,126781,19771361.25
JKH,N,0000,JKH,15-FEB-22,    161.75,    155.50,    159.50,    157.50,189,422071,66514786.25
JKH,N,0000,JKH,17-FEB-22,    159.50,    155.25,    157.75,    159.50,74,93747,14750291
JKH,N,0000,JKH,18-FEB-22,    157.75,    155.00,    155.25,    157.75,91,169653,26469209.75
JKH,N,0000,JKH,21-FEB-22,    156.00,    149.00,    150.00,    155.00,221,466644,70778525.5
JKH,N,0000,JKH,22-FEB-22,    153.00,    148.00,    150.00,    149.50,157,227525,34119578.5
JKH,N,0000,JKH,23-FEB-22,    150.00,    144.00,    149.25,    149.00,321,415865,61180858.25
JKH,N,0000,JKH,24-FEB-22,    149.00,    144.00,    145.00,    149.00,362,260532,37916292.25
JKH,N,0000,JKH,25-FEB-22,    148.00,    143.00,    147.00,    145.00,236,326722,47607066
JKH,N,0000,JKH,28-FEB-22,    149.50,    146.75,    149.00,    148.00,195,354020,52673897.25
JKH,N,0000,JKH,02-MAR-22,    149.50,    147.00,    148.00,    149.00,126,140264,20782326.25
JKH,N,0000,JKH,03-MAR-22,    148.00,    145.00,    146.00,    148.00,161,153793,22598813.25
JKH,N,0000,JKH,04-MAR-22,    146.50,    145.00,    145.75,    146.00,256,1726127,249827603.75
JKH,N,0000,JKH,07-MAR-22,    146.75,    144.00,    144.50,    146.00,160,1281852,185472029.25
JKH,N,0000,JKH,08-MAR-22,    146.00,    142.50,    143.00,    145.50,268,396719,57123751
JKH,N,0000,JKH,09-MAR-22,    143.00,    141.00,    141.25,    143.00,263,712383,100658973
JKH,N,0000,JKH,10-MAR-22,    150.75,    140.25,    149.50,    141.25,180,150596,22117715
JKH,N,0000,JKH,11-MAR-22,    151.00,    149.00,    149.25,    150.00,252,389954,58349526.25
JKH,N,0000,JKH,14-MAR-22,    151.00,    145.00,    148.25,    151.00,84,75569,11213552
JKH,N,0000,JKH,15-MAR-22,    148.00,    145.00,    146.00,    146.50,61,33153,4822302
JKH,N,0000,JKH,16-MAR-22,    152.75,    145.25,    151.75,    145.25,300,391463,58247305.75
JKH,N,0000,JKH,18-MAR-22,    158.00,    151.00,    156.50,    151.75,285,237274,36916090.75
JKH,N,0000,JKH,21-MAR-22,    157.50,    153.00,    157.00,    156.00,319,477872,74833756.25
JKH,N,0000,JKH,22-MAR-22,    157.50,    155.00,    156.75,    157.50,80,68842,10777846.5
JKH,N,0000,JKH,23-MAR-22,    158.00,    155.00,    157.00,    157.00,241,2392768,375898288.25
JKH,N,0000,JKH,24-MAR-22,    158.00,    156.00,    156.75,    157.50,99,740447,116263070.5
JKH,N,0000,JKH,25-MAR-22,    158.00,    156.00,    157.00,    157.50,178,2325139,365001947
JKH,N,0000,JKH,28-MAR-22,    158.50,    154.00,    155.00,    158.50,160,400419,62085955
JKH,N,0000,JKH,29-MAR-22,    156.00,    150.00,    152.00,    154.75,154,596640,92145118.25
JKH,N,0000,JKH,30-MAR-22,    152.00,    142.00,    150.00,    152.00,221,839244,123714439
