"DAILY HIGH, LOW AND CLOSING PRICES 2021 (July to September)",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
AAF,N,0000,ASIA ASSET,27-SEP-21,      7.80,      7.40,      7.70,      7.80,19,40876,316829.8
AAF,N,0000,ASIA ASSET,28-SEP-21,      7.90,      7.70,      7.70,      7.80,17,30900,241004.7
AAF,N,0000,ASIA ASSET,29-SEP-21,      7.80,      7.70,      7.70,      7.80,3,940,7298
AAF,N,0000,ASIA ASSET,30-SEP-21,      7.70,      7.60,      7.70,      7.60,14,11874,90664.3
AAF,P,0000,ASIA ASSET,23-AUG-21,     16.90,      9.10,     12.20,      9.10,8,902,10996
AAF,P,0000,ASIA ASSET,24-AUG-21,     11.00,      9.50,     10.50,      9.50,6,2011,21131
AAF,P,0000,ASIA ASSET,26-AUG-21,     10.00,      9.00,      9.10,      9.80,20,7760,70709.5
AAF,P,0000,ASIA ASSET,27-AUG-21,      9.10,      9.10,      9.10,      9.10,1,10,91
AAF,P,0000,ASIA ASSET,01-SEP-21,     10.80,     10.50,      9.10,     10.80,3,7,74.1
AAF,P,0000,ASIA ASSET,03-SEP-21,     10.60,     10.50,     10.60,     10.60,4,281,2975.6
AAF,P,0000,ASIA ASSET,06-SEP-21,     10.40,     10.40,     10.40,     10.40,2,1000,10400
AAF,P,0000,ASIA ASSET,09-SEP-21,     10.30,     10.30,     10.40,     10.30,1,1,10.3
AAF,P,0000,ASIA ASSET,10-SEP-21,     10.30,     10.30,     10.40,     10.30,1,1,10.3
AAF,P,0000,ASIA ASSET,15-SEP-21,     10.40,     10.40,     10.40,     10.40,1,1500,15600
AAF,P,0000,ASIA ASSET,16-SEP-21,     10.30,     10.30,     10.40,     10.30,2,90,927
AAF,P,0000,ASIA ASSET,28-SEP-21,      8.00,      8.00,      8.00,      8.00,4,1500,12000
AAF,P,0000,ASIA ASSET,30-SEP-21,     10.00,      9.90,     10.00,      9.90,13,1328,13279.8
AAF,R,0001,ASIA ASSET,22-JUL-21,      2.00,       .50,       .50,      1.50,611,3211039,2525017.5
AAF,R,0001,ASIA ASSET,26-JUL-21,       .60,       .40,       .40,       .50,196,1853751,818573.5
AAF,R,0001,ASIA ASSET,27-JUL-21,       .40,       .30,       .30,       .40,93,693963,216908.9
AAF,R,0001,ASIA ASSET,28-JUL-21,       .30,       .10,       .20,       .30,109,1645111,331892
AAF,R,0001,ASIA ASSET,29-JUL-21,       .20,       .10,       .10,       .20,145,1080968,167088
AAF,R,0001,ASIA ASSET,30-JUL-21,       .20,       .10,       .10,       .20,174,4904135,497198.1
AAIC,N,0000,Softlogic Life,01-JUL-21,     31.40,     30.10,     31.00,     31.40,24,17245,533025.9
AAIC,N,0000,Softlogic Life,02-JUL-21,     31.00,     30.30,     30.90,     30.30,31,33385,1029496.2
AAIC,N,0000,Softlogic Life,05-JUL-21,     30.70,     30.00,     30.20,     30.50,60,23420,705340.8
AAIC,N,0000,Softlogic Life,06-JUL-21,     30.90,     30.20,     30.20,     30.30,25,4672,142077.9
AAIC,N,0000,Softlogic Life,07-JUL-21,     30.70,     30.30,     30.40,     30.60,26,15212,463457.9
AAIC,N,0000,Softlogic Life,08-JUL-21,     30.80,     30.40,     30.40,     30.60,17,55830,1713383.3
AAIC,N,0000,Softlogic Life,09-JUL-21,     30.80,     30.30,     30.40,     30.50,15,4692,143802.2
