DAILY HIGH LOW AND CLOSING PRICE OF 02ND JANUARY TO 31ST DECEMBER 2012,,,,,,,,,,
Company Id,:  AAF,Security,Type :  N,Sub Type,:  0000,,,,,
Short Name,:  ASIA ASSET,,,,,,,,,
Day,Date High,High (Rs.),Date Low,Low (Rs.),Closing (Rs.),Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Traded 
2012-06-15 00:00:00,2012-06-15 00:00:00,31.5,2012-06-15 00:00:00,29,30.7,30,47575,1431813.1,2012-06-15 00:00:00,1
2012-06-19 00:00:00,2012-06-19 00:00:00,30.5,2012-06-19 00:00:00,29.1,30,4,512,15359.6,2012-06-19 00:00:00,1
2012-06-20 00:00:00,2012-06-20 00:00:00,30,2012-06-20 00:00:00,29.5,29.5,3,1201,35430,2012-06-20 00:00:00,1
2012-06-21 00:00:00,2012-06-21 00:00:00,30,2012-06-21 00:00:00,29.9,29.9,9,13324,399700,2012-06-21 00:00:00,1
2012-06-22 00:00:00,2012-06-22 00:00:00,29.6,2012-06-22 00:00:00,29,29.4,11,8673,255877.2,2012-06-22 00:00:00,1
2012-06-25 00:00:00,2012-06-25 00:00:00,29.9,2012-06-25 00:00:00,28.5,29.5,10,2608,74635.2,2012-06-25 00:00:00,1
2012-06-26 00:00:00,2012-06-26 00:00:00,29.7,2012-06-26 00:00:00,28.5,28.5,6,7601,216649.7,2012-06-26 00:00:00,1
2012-06-27 00:00:00,2012-06-27 00:00:00,29.5,2012-06-27 00:00:00,29.5,29.5,1,3000,88500,2012-06-27 00:00:00,1
2012-06-28 00:00:00,2012-06-28 00:00:00,29.5,2012-06-28 00:00:00,29,29.5,8,12879006,386368580.1,2012-06-28 00:00:00,1
2012-06-29 00:00:00,2012-06-29 00:00:00,30.2,2012-06-29 00:00:00,29.5,30,13,15968,476695.8,2012-06-29 00:00:00,1
2012-07-02 00:00:00,2012-07-02 00:00:00,30,2012-07-02 00:00:00,29.5,29.9,4,5500,164250,2012-07-02 00:00:00,1
2012-07-04 00:00:00,2012-07-04 00:00:00,28.7,2012-07-04 00:00:00,28.3,28.4,4,990,28157,2012-07-04 00:00:00,1
2012-07-05 00:00:00,2012-07-05 00:00:00,30,2012-07-05 00:00:00,29,30,13,6356,189166,2012-07-05 00:00:00,1
2012-07-06 00:00:00,2012-07-06 00:00:00,30,2012-07-06 00:00:00,28.7,30,8,6653,199083.5,2012-07-06 00:00:00,1
2012-07-09 00:00:00,2012-07-09 00:00:00,29.8,2012-07-09 00:00:00,28.7,29.8,3,1600,47020,2012-07-09 00:00:00,1
2012-07-10 00:00:00,2012-07-10 00:00:00,29.9,2012-07-10 00:00:00,29,29.7,3,654,19406,2012-07-10 00:00:00,1
2012-07-11 00:00:00,2012-07-11 00:00:00,29.9,2012-07-11 00:00:00,29,29,9,3255,96753,2012-07-11 00:00:00,1
2012-07-12 00:00:00,2012-07-12 00:00:00,30.1,2012-07-12 00:00:00,29.1,30,13,9550,286280,2012-07-12 00:00:00,1
2012-07-16 00:00:00,2012-07-16 00:00:00,29.5,2012-07-16 00:00:00,29.5,29.5,1,100,2950,2012-07-16 00:00:00,1
2012-07-17 00:00:00,2012-07-17 00:00:00,29.2,2012-07-17 00:00:00,29.1,29.1,3,1700,49550,2012-07-17 00:00:00,1
2012-07-18 00:00:00,2012-07-18 00:00:00,29.5,2012-07-18 00:00:00,29.4,29.5,3,572,16816.9,2012-07-18 00:00:00,1
2012-07-19 00:00:00,2012-07-19 00:00:00,31,2012-07-19 00:00:00,30,31,7,7514,232360,2012-07-19 00:00:00,1
2012-07-20 00:00:00,2012-07-20 00:00:00,30,2012-07-20 00:00:00,30,30,3,987,29610,2012-07-20 00:00:00,1
2012-07-23 00:00:00,2012-07-23 00:00:00,30,2012-07-23 00:00:00,30,30,2,1000,30000,2012-07-23 00:00:00,1
2012-07-24 00:00:00,2012-07-24 00:00:00,30,2012-07-24 00:00:00,29.9,30,4,135,4049.1,2012-07-24 00:00:00,1
2012-07-25 00:00:00,2012-07-25 00:00:00,30,2012-07-25 00:00:00,30,30,8,3874,116220,2012-07-25 00:00:00,1
2012-07-26 00:00:00,2012-07-26 00:00:00,30,2012-07-26 00:00:00,30,30,7,507,15210,2012-07-26 00:00:00,1
2012-07-27 00:00:00,2012-07-27 00:00:00,30.5,2012-07-27 00:00:00,29.7,30,20,12193,366050.5,2012-07-27 00:00:00,1
2012-07-30 00:00:00,2012-07-30 00:00:00,30,2012-07-30 00:00:00,30,30,5,10500,315000,2012-07-30 00:00:00,1
2012-07-31 00:00:00,2012-07-31 00:00:00,29.9,2012-07-31 00:00:00,29.9,29.9,2,100,2990,2012-07-31 00:00:00,1
2012-08-02 00:00:00,2012-08-02 00:00:00,30.4,2012-08-02 00:00:00,30,30.4,3,210,6304,2012-08-02 00:00:00,1
2012-08-03 00:00:00,2012-08-03 00:00:00,30.4,2012-08-03 00:00:00,29.5,29.6,7,2701,79708.1,2012-08-03 00:00:00,1
2012-08-06 00:00:00,2012-08-06 00:00:00,29.5,2012-08-06 00:00:00,29.5,29.5,3,378,11151,2012-08-06 00:00:00,1
2012-08-07 00:00:00,2012-08-07 00:00:00,30.4,2012-08-07 00:00:00,29.5,29.7,11,6400,191714,2012-08-07 00:00:00,1
2012-08-09 00:00:00,2012-08-09 00:00:00,30.2,2012-08-09 00:00:00,26,30.2,8,1010,28702,2012-08-09 00:00:00,1
2012-08-10 00:00:00,2012-08-10 00:00:00,30,2012-08-10 00:00:00,29,30,5,2041,59230,2012-08-10 00:00:00,1
2012-08-13 00:00:00,2012-08-13 00:00:00,30.4,2012-08-13 00:00:00,28.8,28.8,12,10227,306210.4,2012-08-13 00:00:00,1
2012-08-14 00:00:00,2012-08-14 00:00:00,29.2,2012-08-14 00:00:00,29,29.1,5,360,10466.2,2012-08-14 00:00:00,1
2012-08-15 00:00:00,2012-08-15 00:00:00,30,2012-08-15 00:00:00,29.5,30,5,1106,33179,2012-08-15 00:00:00,1
2012-08-16 00:00:00,2012-08-16 00:00:00,30,2012-08-16 00:00:00,29.7,29.9,3,600,17970,2012-08-16 00:00:00,1
2012-08-17 00:00:00,2012-08-17 00:00:00,30,2012-08-17 00:00:00,29.8,30,4,1000,29980.4,2012-08-17 00:00:00,1
2012-08-20 00:00:00,2012-08-20 00:00:00,30,2012-08-20 00:00:00,30,30,2,1299,38970,2012-08-20 00:00:00,1
2012-08-21 00:00:00,2012-08-21 00:00:00,30.6,2012-08-21 00:00:00,30.5,30.6,7,1881,57483.5,2012-08-21 00:00:00,1
2012-08-22 00:00:00,2012-08-22 00:00:00,30.6,2012-08-22 00:00:00,29.7,29.7,6,1030,30591.9,2012-08-22 00:00:00,1
2012-08-23 00:00:00,2012-08-23 00:00:00,31,2012-08-23 00:00:00,31,31,3,61,1891,2012-08-23 00:00:00,1
2012-08-24 00:00:00,2012-08-24 00:00:00,29.5,2012-08-24 00:00:00,29.5,29.5,1,7,206.5,2012-08-24 00:00:00,1
2012-08-27 00:00:00,2012-08-27 00:00:00,30.1,2012-08-27 00:00:00,30,30,5,1130,33902.5,2012-08-27 00:00:00,1
2012-08-28 00:00:00,2012-08-28 00:00:00,30.8,2012-08-28 00:00:00,29.9,29.9,4,590,17812,2012-08-28 00:00:00,1
2012-08-29 00:00:00,2012-08-29 00:00:00,30.9,2012-08-29 00:00:00,29.6,29.7,11,1604,49180.5,2012-08-29 00:00:00,1
2012-08-30 00:00:00,2012-08-30 00:00:00,31,2012-08-30 00:00:00,29.9,31,13,39513,1189738.1,2012-08-30 00:00:00,1
2012-09-03 00:00:00,2012-09-03 00:00:00,32,2012-09-03 00:00:00,31,31.7,21,13784,431144,2012-09-03 00:00:00,1
2012-09-04 00:00:00,2012-09-04 00:00:00,34.5,2012-09-04 00:00:00,31.3,33.3,59,53770,1775633.8,2012-09-04 00:00:00,1
2012-09-05 00:00:00,2012-09-05 00:00:00,33.5,2012-09-05 00:00:00,33.3,33.3,6,2200,73280,2012-09-05 00:00:00,1
2012-09-06 00:00:00,2012-09-06 00:00:00,34,2012-09-06 00:00:00,32.8,33.9,14,5560,187078.2,2012-09-06 00:00:00,1
2012-09-07 00:00:00,2012-09-07 00:00:00,35,2012-09-07 00:00:00,33.9,35,26,14501,505433.5,2012-09-07 00:00:00,1
2012-09-10 00:00:00,2012-09-10 00:00:00,37.5,2012-09-10 00:00:00,35,37.4,36,52329,1931603,2012-09-10 00:00:00,1
2012-09-11 00:00:00,2012-09-11 00:00:00,37.5,2012-09-11 00:00:00,34.1,35.1,60,67332,2365517.2,2012-09-11 00:00:00,1
2012-09-12 00:00:00,2012-09-12 00:00:00,36,2012-09-12 00:00:00,34.6,35.5,15,9790,349696.9,2012-09-12 00:00:00,1
2012-09-13 00:00:00,2012-09-13 00:00:00,36,2012-09-13 00:00:00,34.6,35.6,12,6678,233920.2,2012-09-13 00:00:00,1
2012-09-14 00:00:00,2012-09-14 00:00:00,38,2012-09-14 00:00:00,35.2,37.8,70,51663,1927477.3,2012-09-14 00:00:00,1
2012-09-17 00:00:00,2012-09-17 00:00:00,38.9,2012-09-17 00:00:00,36,37.8,14,4002,147185.7,2012-09-17 00:00:00,1
2012-09-18 00:00:00,2012-09-18 00:00:00,40.6,2012-09-18 00:00:00,36.3,38.8,94,102942,4085349.2,2012-09-18 00:00:00,1
2012-09-19 00:00:00,2012-09-19 00:00:00,42,2012-09-19 00:00:00,37.5,37.6,48,69479,2789940.5,2012-09-19 00:00:00,1
2012-09-20 00:00:00,2012-09-20 00:00:00,39.4,2012-09-20 00:00:00,37.5,38.5,23,16561,636241.2,2012-09-20 00:00:00,1
2012-09-21 00:00:00,2012-09-21 00:00:00,37.8,2012-09-21 00:00:00,37.5,37.6,8,11200,421610,2012-09-21 00:00:00,1
2012-09-24 00:00:00,2012-09-24 00:00:00,37.9,2012-09-24 00:00:00,36.9,37.7,11,2411,90190.1,2012-09-24 00:00:00,1
2012-09-25 00:00:00,2012-09-25 00:00:00,39,2012-09-25 00:00:00,36.9,38,23,16298,621217.7,2012-09-25 00:00:00,1
2012-09-26 00:00:00,2012-09-26 00:00:00,38.9,2012-09-26 00:00:00,37,38.5,17,5485,210094.5,2012-09-26 00:00:00,1
2012-09-27 00:00:00,2012-09-27 00:00:00,37.3,2012-09-27 00:00:00,37,37.3,3,36,1333.8,2012-09-27 00:00:00,1
2012-09-28 00:00:00,2012-09-28 00:00:00,38.5,2012-09-28 00:00:00,37.5,37.7,7,17180,660000,2012-09-28 00:00:00,1
2012-10-01 00:00:00,2012-10-01 00:00:00,39,2012-10-01 00:00:00,38,38.9,31,24228,942148.3,2012-10-01 00:00:00,1
2012-10-02 00:00:00,2012-10-02 00:00:00,38.9,2012-10-02 00:00:00,37.5,38.9,4,540,20726,2012-10-02 00:00:00,1
2012-10-03 00:00:00,2012-10-03 00:00:00,38.9,2012-10-03 00:00:00,37,37.3,10,3214,119888.9,2012-10-03 00:00:00,1
2012-10-04 00:00:00,2012-10-04 00:00:00,37.4,2012-10-04 00:00:00,37,37.1,8,3450,128199.8,2012-10-04 00:00:00,1
2012-10-05 00:00:00,2012-10-05 00:00:00,38.4,2012-10-05 00:00:00,37,38.4,9,1816,67672,2012-10-05 00:00:00,1
2012-10-08 00:00:00,2012-10-08 00:00:00,38,2012-10-08 00:00:00,36.9,37.2,15,1770,66369.8,2012-10-08 00:00:00,1
2012-10-09 00:00:00,2012-10-09 00:00:00,37.1,2012-10-09 00:00:00,37,37,4,7270,269000,2012-10-09 00:00:00,1
2012-10-10 00:00:00,2012-10-10 00:00:00,36.9,2012-10-10 00:00:00,36.9,36.9,2,160,5904,2012-10-10 00:00:00,1
2012-10-11 00:00:00,2012-10-11 00:00:00,36.2,2012-10-11 00:00:00,35.1,35.5,2,300,10640,2012-10-11 00:00:00,1
2012-10-12 00:00:00,2012-10-12 00:00:00,36,2012-10-12 00:00:00,35.5,35.9,8,11050,397765,2012-10-12 00:00:00,1
2012-10-15 00:00:00,2012-10-15 00:00:00,36,2012-10-15 00:00:00,35.1,36,9,2671,95697.1,2012-10-15 00:00:00,1
2012-10-16 00:00:00,2012-10-16 00:00:00,35.1,2012-10-16 00:00:00,35,35,4,4279,149792.9,2012-10-16 00:00:00,1
2012-10-17 00:00:00,2012-10-17 00:00:00,36,2012-10-17 00:00:00,34,34.9,17,19700,686501,2012-10-17 00:00:00,1
2012-10-18 00:00:00,2012-10-18 00:00:00,35.5,2012-10-18 00:00:00,34,35,17,50064,1726623.2,2012-10-18 00:00:00,1
2012-10-19 00:00:00,2012-10-19 00:00:00,36,2012-10-19 00:00:00,35,35,29,91617,3207656.7,2012-10-19 00:00:00,1
2012-10-22 00:00:00,2012-10-22 00:00:00,35.1,2012-10-22 00:00:00,33.1,34.1,5,228,7798.2,2012-10-22 00:00:00,1
