"DAILY HIGH, LOW AND CLOSING PRICE OF 01ST JANUARY TO 31ST DECEMBER 2016",,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
EBCR,N,0,E B CREASY,2016-10-25 00:00:00,1200.4,1200.4,1250,1,5,6002
EBCR,N,0,E B CREASY,2016-11-02 00:00:00,1339.9,1339.9,1250,1,4,5359.6
EBCR,N,0,E B CREASY,2016-11-30 00:00:00,1349,1349,1250,1,1,1349
EBCR,N,0,E B CREASY,2016-12-15 00:00:00,1380,1380,1250,2,3,4140
 ,,,,,,,,,,
ECL,N,0,E - CHANNELLING,2016-01-04 00:00:00,10.5,10.4,10.4,7,10150,105634.7
ECL,N,0,E - CHANNELLING,2016-01-05 00:00:00,10.6,10,10.6,12,16401,165302.2
ECL,N,0,E - CHANNELLING,2016-01-06 00:00:00,10.1,10,10.1,9,79109,791710
ECL,N,0,E - CHANNELLING,2016-01-07 00:00:00,10.1,10.1,10.1,1,9,90.9
ECL,N,0,E - CHANNELLING,2016-01-08 00:00:00,10,10,10,7,6620,66200
ECL,N,0,E - CHANNELLING,2016-01-11 00:00:00,9.7,9.6,9.6,5,5498,52833.8
ECL,N,0,E - CHANNELLING,2016-01-12 00:00:00,9.6,8.4,8.6,14,15810,137156.4
ECL,N,0,E - CHANNELLING,2016-01-13 00:00:00,9.7,8.2,9,13,10861,97895.7
ECL,N,0,E - CHANNELLING,2016-01-14 00:00:00,8.8,8.7,8.8,6,2250,19675
ECL,N,0,E - CHANNELLING,2016-01-18 00:00:00,8.4,8,8,12,40673,325685.2
ECL,N,0,E - CHANNELLING,2016-01-19 00:00:00,8.3,7.8,8,18,28567,228107.4
ECL,N,0,E - CHANNELLING,2016-01-20 00:00:00,8.3,8,8,5,2601,20808.3
ECL,N,0,E - CHANNELLING,2016-01-21 00:00:00,9.9,8.1,8.2,20,16680,156183.7
ECL,N,0,E - CHANNELLING,2016-01-22 00:00:00,9.5,9.4,9.4,8,1341,12670.4
ECL,N,0,E - CHANNELLING,2016-01-25 00:00:00,9,9,9,4,260,2340
ECL,N,0,E - CHANNELLING,2016-01-26 00:00:00,8.7,8.3,8.6,19,73167,610683.6
ECL,N,0,E - CHANNELLING,2016-01-27 00:00:00,9,8.4,8.5,9,8220,69540
ECL,N,0,E - CHANNELLING,2016-01-28 00:00:00,8.9,8.9,8.9,1,210,1869
ECL,N,0,E - CHANNELLING,2016-02-01 00:00:00,8.8,8.8,8.8,4,1099,9671.2
ECL,N,0,E - CHANNELLING,2016-02-02 00:00:00,8.9,8.5,8.6,5,2701,22978.3
ECL,N,0,E - CHANNELLING,2016-02-03 00:00:00,9.3,8.6,8.7,36,42728,379048.4
ECL,N,0,E - CHANNELLING,2016-02-05 00:00:00,9.1,8.6,9,5,329,2879.4
ECL,N,0,E - CHANNELLING,2016-02-08 00:00:00,9.1,8.6,8.8,27,11835,104062.3
ECL,N,0,E - CHANNELLING,2016-02-09 00:00:00,8.9,8.5,8.5,3,101,860.9
ECL,N,0,E - CHANNELLING,2016-02-10 00:00:00,8.9,8.7,8.7,5,1202,10557.7
ECL,N,0,E - CHANNELLING,2016-02-11 00:00:00,8.7,8.2,8.5,12,13831,117075.6
ECL,N,0,E - CHANNELLING,2016-02-12 00:00:00,8.6,8.3,8.3,3,1555,12922.5
ECL,N,0,E - CHANNELLING,2016-02-15 00:00:00,8.8,8.3,8.4,9,1909,16106.4
ECL,N,0,E - CHANNELLING,2016-02-16 00:00:00,9.1,8.2,8.8,5,1199,10500.9
ECL,N,0,E - CHANNELLING,2016-02-17 00:00:00,8.8,8.8,8.8,1,1,8.8
ECL,N,0,E - CHANNELLING,2016-02-18 00:00:00,9,8.5,8.8,10,1109,9781.9
ECL,N,0,E - CHANNELLING,2016-02-19 00:00:00,8.9,8.3,8.3,4,206,1716
ECL,N,0,E - CHANNELLING,2016-02-23 00:00:00,9,8.8,8.3,3,7,61.9
ECL,N,0,E - CHANNELLING,2016-02-25 00:00:00,8.6,8.4,8.3,3,67,563
ECL,N,0,E - CHANNELLING,2016-02-26 00:00:00,8.6,8.3,8.3,5,6597,54755.4
ECL,N,0,E - CHANNELLING,2016-02-29 00:00:00,8.6,8.3,8.3,3,1443,11977.8
ECL,N,0,E - CHANNELLING,2016-03-01 00:00:00,8.6,8,8.1,18,24122,194552
ECL,N,0,E - CHANNELLING,2016-03-02 00:00:00,8,8,8,2,1100,8800
ECL,N,0,E - CHANNELLING,2016-03-03 00:00:00,8,8,8,3,3000,24000
ECL,N,0,E - CHANNELLING,2016-03-04 00:00:00,8,8,8,5,3298,26384
ECL,N,0,E - CHANNELLING,2016-03-08 00:00:00,8,7.5,7.9,10,10951,86412.5
ECL,N,0,E - CHANNELLING,2016-03-09 00:00:00,8,7.5,8,6,10600,83950
ECL,N,0,E - CHANNELLING,2016-03-10 00:00:00,9,8,8.8,12,10400,90940.1
ECL,N,0,E - CHANNELLING,2016-03-11 00:00:00,9,8.8,8.9,5,11500,101850
ECL,N,0,E - CHANNELLING,2016-03-14 00:00:00,8.3,8.2,8.3,5,4450,36790
ECL,N,0,E - CHANNELLING,2016-03-15 00:00:00,8.3,8,8,15,25959,209182
ECL,N,0,E - CHANNELLING,2016-03-16 00:00:00,8,8,8,2,1000,8000
ECL,N,0,E - CHANNELLING,2016-03-17 00:00:00,8.5,8,8,14,22008,176224
ECL,N,0,E - CHANNELLING,2016-03-23 00:00:00,8.5,8.5,8,1,10,85
ECL,N,0,E - CHANNELLING,2016-03-24 00:00:00,8.1,8.1,8.1,1,700,5670
ECL,N,0,E - CHANNELLING,2016-03-28 00:00:00,8.2,8.2,8.2,2,2000,16400
ECL,N,0,E - CHANNELLING,2016-03-29 00:00:00,8.1,8,8.1,8,4578,36724
ECL,N,0,E - CHANNELLING,2016-03-30 00:00:00,8.2,8,8,11,14250,114460
ECL,N,0,E - CHANNELLING,2016-04-01 00:00:00,8.1,8,8,11,9900,79500
ECL,N,0,E - CHANNELLING,2016-04-04 00:00:00,8.3,8,8,11,7001,56008.3
ECL,N,0,E - CHANNELLING,2016-04-05 00:00:00,9.1,8,8.3,5,12700,105520.8
ECL,N,0,E - CHANNELLING,2016-04-07 00:00:00,8.5,8.1,8.5,20,23950,197725.8
ECL,N,0,E - CHANNELLING,2016-04-08 00:00:00,8.6,8.3,8.3,2,337,2808.8
ECL,N,0,E - CHANNELLING,2016-04-11 00:00:00,8.3,8.1,8.2,5,2220,18224
ECL,N,0,E - CHANNELLING,2016-04-12 00:00:00,10,8.5,9.7,131,174449,1630001
ECL,N,0,E - CHANNELLING,2016-04-15 00:00:00,10.5,9.3,9.5,47,66669,644008.4
ECL,N,0,E - CHANNELLING,2016-04-18 00:00:00,10.1,9.5,9.8,44,75366,732185.8
ECL,N,0,E - CHANNELLING,2016-04-19 00:00:00,10.4,9.9,10.1,44,96302,972703
ECL,N,0,E - CHANNELLING,2016-04-20 00:00:00,11.5,10.4,11.2,160,222132,2452048
ECL,N,0,E - CHANNELLING,2016-04-22 00:00:00,11.9,11,11.6,208,425737,4909435.6
ECL,N,0,E - CHANNELLING,2016-04-25 00:00:00,11.8,10.9,11,59,56649,635516
ECL,N,0,E - CHANNELLING,2016-04-26 00:00:00,11.4,10.8,11,33,44412,487731.3
ECL,N,0,E - CHANNELLING,2016-04-27 00:00:00,11,10.7,10.9,35,86540,946740.8
ECL,N,0,E - CHANNELLING,2016-04-28 00:00:00,11.3,10.5,10.6,58,151596,1611300.2
ECL,N,0,E - CHANNELLING,2016-04-29 00:00:00,10.8,10.4,10.5,37,164039,1723758
ECL,N,0,E - CHANNELLING,2016-05-03 00:00:00,10.9,10.5,10.6,19,9071,95475.9
ECL,N,0,E - CHANNELLING,2016-05-04 00:00:00,10.5,10.3,10.3,17,22204,231179.8
ECL,N,0,E - CHANNELLING,2016-05-05 00:00:00,10.4,10.3,10.4,7,37889,394036.7
ECL,N,0,E - CHANNELLING,2016-05-06 00:00:00,10.2,10,10.1,8,7500,75730
ECL,N,0,E - CHANNELLING,2016-05-09 00:00:00,10.1,10,10.1,18,113638,1139890
ECL,N,0,E - CHANNELLING,2016-05-10 00:00:00,10,9.9,10,9,29000,289800
ECL,N,0,E - CHANNELLING,2016-05-11 00:00:00,10,9.9,10,7,39100,390290
ECL,N,0,E - CHANNELLING,2016-05-12 00:00:00,10.1,10,10,13,14000,140010
ECL,N,0,E - CHANNELLING,2016-05-13 00:00:00,10.3,10,10,84,350655,3512280
ECL,N,0,E - CHANNELLING,2016-05-16 00:00:00,10.3,9.9,10,12,44101,440920.3
ECL,N,0,E - CHANNELLING,2016-05-17 00:00:00,10.3,9.9,10.2,13,70880,725872
ECL,N,0,E - CHANNELLING,2016-05-18 00:00:00,10,10,10,6,12010,120100
ECL,N,0,E - CHANNELLING,2016-05-19 00:00:00,10.1,10,10,10,15300,153200
ECL,N,0,E - CHANNELLING,2016-05-20 00:00:00,10.3,10.3,10,1,10,103
ECL,N,0,E - CHANNELLING,2016-05-24 00:00:00,10.2,9,9.7,6,10922,106019.5
ECL,N,0,E - CHANNELLING,2016-05-25 00:00:00,9.8,9.4,9.6,19,40840,392916
ECL,N,0,E - CHANNELLING,2016-05-26 00:00:00,9.7,9.5,9.5,22,88100,837070
ECL,N,0,E - CHANNELLING,2016-05-27 00:00:00,9.6,9.4,9.4,4,6728,63893.2
ECL,N,0,E - CHANNELLING,2016-05-30 00:00:00,9.6,9.4,9.6,3,1796,17082.4
ECL,N,0,E - CHANNELLING,2016-05-31 00:00:00,9.4,9.4,9.4,5,10500,98700
ECL,N,0,E - CHANNELLING,2016-06-01 00:00:00,9.7,9.2,9.3,12,3252,30312.1
ECL,N,0,E - CHANNELLING,2016-06-02 00:00:00,9.2,9.2,9.2,3,2516,23147.2
ECL,N,0,E - CHANNELLING,2016-06-03 00:00:00,9.6,9.5,9.6,4,2325,22214.1
ECL,N,0,E - CHANNELLING,2016-06-06 00:00:00,9.6,9.2,9.5,7,20350,193340.1
ECL,N,0,E - CHANNELLING,2016-06-07 00:00:00,9.7,9.6,9.6,5,5280,50788
ECL,N,0,E - CHANNELLING,2016-06-08 00:00:00,9.5,9,9.2,80,225177,2047924.8
ECL,N,0,E - CHANNELLING,2016-06-09 00:00:00,9.4,9,9,18,117666,1060700.3
ECL,N,0,E - CHANNELLING,2016-06-10 00:00:00,9.5,9.2,9,2,35,332.2
ECL,N,0,E - CHANNELLING,2016-06-13 00:00:00,9.5,9,9,8,11601,104409.5
ECL,N,0,E - CHANNELLING,2016-06-14 00:00:00,9.4,8.9,9,34,144735,1301754
ECL,N,0,E - CHANNELLING,2016-06-15 00:00:00,9.4,9,9,12,10839,99601.8
ECL,N,0,E - CHANNELLING,2016-06-17 00:00:00,9.2,8.9,9,13,5563,49845.9
ECL,N,0,E - CHANNELLING,2016-06-20 00:00:00,9.1,8.7,8.7,15,6250,54678.1
ECL,N,0,E - CHANNELLING,2016-06-22 00:00:00,8.9,8.5,8.7,4,1900,16550
ECL,N,0,E - CHANNELLING,2016-06-23 00:00:00,8.9,8.7,8.9,6,8323,73474.7
ECL,N,0,E - CHANNELLING,2016-06-24 00:00:00,8.9,8.5,8.6,24,73865,628978.5
ECL,N,0,E - CHANNELLING,2016-06-27 00:00:00,8.6,8.4,8.5,13,81955,695915.7
ECL,N,0,E - CHANNELLING,2016-06-28 00:00:00,8.5,8.5,8.5,11,21410,181985
ECL,N,0,E - CHANNELLING,2016-06-29 00:00:00,8.6,8.4,8.4,2,7015,59129
ECL,N,0,E - CHANNELLING,2016-06-30 00:00:00,8.5,8.4,8.5,7,2695,22892.5
ECL,N,0,E - CHANNELLING,2016-07-01 00:00:00,8.5,8.2,8.5,7,3853,32211.6
ECL,N,0,E - CHANNELLING,2016-07-04 00:00:00,8.4,8.1,8.1,17,13587,110724.7
ECL,N,0,E - CHANNELLING,2016-07-05 00:00:00,8.4,8,8.3,24,308824,2547971.3
ECL,N,0,E - CHANNELLING,2016-07-07 00:00:00,8.4,8.3,8.3,5,1502,12496.6
ECL,N,0,E - CHANNELLING,2016-07-08 00:00:00,8.3,8,8.1,55,119545,968608.2
ECL,N,0,E - CHANNELLING,2016-07-11 00:00:00,8.1,8,8.1,24,110899,889737
ECL,N,0,E - CHANNELLING,2016-07-12 00:00:00,8.4,8.1,8.3,27,54897,453570.3
ECL,N,0,E - CHANNELLING,2016-07-13 00:00:00,8.9,8.3,8.3,54,56606,470432.2
ECL,N,0,E - CHANNELLING,2016-07-14 00:00:00,8.7,8.2,8.2,10,10805,88983.1
ECL,N,0,E - CHANNELLING,2016-07-15 00:00:00,8.4,8,8,38,55986,454560.8
ECL,N,0,E - CHANNELLING,2016-07-18 00:00:00,8.4,8.1,8.1,20,57981,473946.2
ECL,N,0,E - CHANNELLING,2016-07-20 00:00:00,8.2,8,8.2,16,14025,114505
ECL,N,0,E - CHANNELLING,2016-07-21 00:00:00,8.2,8,8,14,17520,140686.2
ECL,N,0,E - CHANNELLING,2016-07-22 00:00:00,8.2,8,8,12,23449,187612
ECL,N,0,E - CHANNELLING,2016-07-25 00:00:00,8.3,7.9,7.9,27,78275,625237
ECL,N,0,E - CHANNELLING,2016-07-26 00:00:00,8,8,8,19,31829,254632
ECL,N,0,E - CHANNELLING,2016-07-27 00:00:00,8,8,8,38,41550,332400
ECL,N,0,E - CHANNELLING,2016-07-28 00:00:00,8,8,8,4,5000,40000
ECL,N,0,E - CHANNELLING,2016-07-29 00:00:00,8.1,8,8,10,3800,30420
ECL,N,0,E - CHANNELLING,2016-08-01 00:00:00,8.2,7.9,8,14,8371,67112
ECL,N,0,E - CHANNELLING,2016-08-02 00:00:00,8,7.8,7.8,28,49699,388787.2
ECL,N,0,E - CHANNELLING,2016-08-03 00:00:00,8,7.9,8,14,17184,137032
ECL,N,0,E - CHANNELLING,2016-08-04 00:00:00,8,7.6,7.7,24,42095,324710
ECL,N,0,E - CHANNELLING,2016-08-05 00:00:00,7.9,7.5,7.8,61,154380,1191056
ECL,N,0,E - CHANNELLING,2016-08-08 00:00:00,7.9,7.6,7.8,12,7867,61296
ECL,N,0,E - CHANNELLING,2016-08-09 00:00:00,7.8,7.5,7.5,21,36937,277586.1
ECL,N,0,E - CHANNELLING,2016-08-10 00:00:00,7.9,7.6,7.8,19,32613,253408.6
ECL,N,0,E - CHANNELLING,2016-08-11 00:00:00,7.8,7.6,7.8,12,5900,45820
ECL,N,0,E - CHANNELLING,2016-08-12 00:00:00,7.8,7.8,7.8,7,8846,68998.8
ECL,N,0,E - CHANNELLING,2016-08-15 00:00:00,7.9,7.8,7.8,11,10000,78055
ECL,N,0,E - CHANNELLING,2016-08-16 00:00:00,7.9,7.6,7.8,10,3524,27407.6
ECL,N,0,E - CHANNELLING,2016-08-18 00:00:00,7.8,7.6,7.6,10,6503,49702.8
ECL,N,0,E - CHANNELLING,2016-08-19 00:00:00,7.9,7.8,7.8,3,1907,14884.2
ECL,N,0,E - CHANNELLING,2016-08-22 00:00:00,9.5,8,9.3,647,1841634,16178101
ECL,N,0,E - CHANNELLING,2016-08-23 00:00:00,10.1,9,9.2,486,1887553,18041527
ECL,N,0,E - CHANNELLING,2016-08-24 00:00:00,9.7,8.9,9,201,417777,3862555.4
ECL,N,0,E - CHANNELLING,2016-08-25 00:00:00,9.5,8.8,9,66,128745,1145920.3
ECL,N,0,E - CHANNELLING,2016-08-26 00:00:00,9.3,8.7,8.9,33,48291,429118.2
ECL,N,0,E - CHANNELLING,2016-08-29 00:00:00,8.9,8.6,8.6,11,13179,114143.5
ECL,N,0,E - CHANNELLING,2016-08-30 00:00:00,8.6,8.3,8.4,30,147338,1240083
ECL,N,0,E - CHANNELLING,2016-08-31 00:00:00,9.1,8.5,8.9,66,202551,1794460.3
ECL,N,0,E - CHANNELLING,2016-09-01 00:00:00,9.2,8.8,9,11,7932,70123.3
ECL,N,0,E - CHANNELLING,2016-09-02 00:00:00,8.7,8.7,8.7,2,552,4802.4
ECL,N,0,E - CHANNELLING,2016-09-05 00:00:00,9,8.5,8.5,20,37960,325720.1
ECL,N,0,E - CHANNELLING,2016-09-06 00:00:00,8.2,7.5,7.9,133,459124,3634712.5
ECL,N,0,E - CHANNELLING,2016-09-07 00:00:00,8,7.6,7.6,38,63437,493683.3
ECL,N,0,E - CHANNELLING,2016-09-08 00:00:00,8,7.5,7.9,28,67905,539133
ECL,N,0,E - CHANNELLING,2016-09-09 00:00:00,8,7.6,7.8,13,49485,380358
ECL,N,0,E - CHANNELLING,2016-09-13 00:00:00,7.9,7.6,7.6,14,41050,315965.2
ECL,N,0,E - CHANNELLING,2016-09-14 00:00:00,8,7.8,7.9,7,9869,78335.1
ECL,N,0,E - CHANNELLING,2016-09-15 00:00:00,7.7,7.6,7.6,3,9300,70780
ECL,N,0,E - CHANNELLING,2016-09-19 00:00:00,7.6,7.3,7.4,25,34367,258499.1
ECL,N,0,E - CHANNELLING,2016-09-20 00:00:00,7.3,7.2,7.3,10,11701,85417.2
ECL,N,0,E - CHANNELLING,2016-09-21 00:00:00,7.3,7.2,7.2,19,46618,335654.6
ECL,N,0,E - CHANNELLING,2016-09-22 00:00:00,7.2,7,7.1,28,28977,205487.8
ECL,N,0,E - CHANNELLING,2016-09-23 00:00:00,7.1,7.1,7.1,4,13000,92300
ECL,N,0,E - CHANNELLING,2016-09-26 00:00:00,7.4,7.2,7.2,30,76800,554020
ECL,N,0,E - CHANNELLING,2016-09-27 00:00:00,7.2,7,7.1,24,51690,367336
ECL,N,0,E - CHANNELLING,2016-09-28 00:00:00,7.3,7.1,7.1,4,2001,14207.3
ECL,N,0,E - CHANNELLING,2016-09-29 00:00:00,8.9,7.2,8.5,297,704976,5820157.9
ECL,N,0,E - CHANNELLING,2016-09-30 00:00:00,9.5,8.5,8.6,281,713016,6392837.4
ECL,N,0,E - CHANNELLING,2016-10-03 00:00:00,8.6,7.9,8,39,26477,213610.2
ECL,N,0,E - CHANNELLING,2016-10-04 00:00:00,8.5,8.2,8.3,24,14144,118831
ECL,N,0,E - CHANNELLING,2016-10-05 00:00:00,8.1,8,8,17,27964,224122
ECL,N,0,E - CHANNELLING,2016-10-06 00:00:00,8.1,7.9,8,13,29908,238866
ECL,N,0,E - CHANNELLING,2016-10-07 00:00:00,8.3,8,8,25,100603,808225.5
ECL,N,0,E - CHANNELLING,2016-10-10 00:00:00,9,8.3,8.4,144,254697,2201540.5
ECL,N,0,E - CHANNELLING,2016-10-11 00:00:00,8.6,8.4,8.4,17,5119,43219.6
ECL,N,0,E - CHANNELLING,2016-10-12 00:00:00,8.5,8.2,8.2,19,9826,81760.2
ECL,N,0,E - CHANNELLING,2016-10-13 00:00:00,8.6,8,8,11,28024,224783.4
ECL,N,0,E - CHANNELLING,2016-10-14 00:00:00,8.5,8,8.3,25,47636,384799.8
ECL,N,0,E - CHANNELLING,2016-10-17 00:00:00,8.2,8,8.2,11,15914,127459.9
ECL,N,0,E - CHANNELLING,2016-10-18 00:00:00,8.2,8,8,19,11730,93847
ECL,N,0,E - CHANNELLING,2016-10-19 00:00:00,8.2,7.8,7.9,13,14871,117096.2
ECL,N,0,E - CHANNELLING,2016-10-20 00:00:00,8,7.9,7.9,7,3800,30055
ECL,N,0,E - CHANNELLING,2016-10-21 00:00:00,8,7.6,7.7,25,33519,258501.9
ECL,N,0,E - CHANNELLING,2016-10-24 00:00:00,8,7.6,7.6,24,29000,223868.6
ECL,N,0,E - CHANNELLING,2016-10-25 00:00:00,8,7.6,7.7,7,4964,38030.8
ECL,N,0,E - CHANNELLING,2016-10-26 00:00:00,7.9,7.6,7.6,28,47015,357518.5
ECL,N,0,E - CHANNELLING,2016-10-27 00:00:00,8,7.8,7.8,11,13296,104233
ECL,N,0,E - CHANNELLING,2016-10-28 00:00:00,7.9,7.5,7.5,46,68726,520982.1
ECL,N,0,E - CHANNELLING,2016-10-31 00:00:00,8,7.6,7.6,3,810,6160
ECL,N,0,E - CHANNELLING,2016-11-01 00:00:00,7.6,7.5,7.5,4,6000,45405
ECL,N,0,E - CHANNELLING,2016-11-02 00:00:00,8,7.5,7.6,6,2512,20054.3
ECL,N,0,E - CHANNELLING,2016-11-03 00:00:00,7.8,7.6,7.8,7,2612,20351.2
ECL,N,0,E - CHANNELLING,2016-11-04 00:00:00,7.8,7.5,7.5,18,8994,67475
ECL,N,0,E - CHANNELLING,2016-11-07 00:00:00,7.8,7.5,7.5,5,1200,9041
ECL,N,0,E - CHANNELLING,2016-11-08 00:00:00,7.8,7.8,7.5,1,40,312
ECL,N,0,E - CHANNELLING,2016-11-09 00:00:00,7.8,7.5,7.5,5,355,2688
ECL,N,0,E - CHANNELLING,2016-11-10 00:00:00,7.5,7.4,7.4,12,19510,144375
ECL,N,0,E - CHANNELLING,2016-11-11 00:00:00,7.6,7.5,7.5,4,2505,18788
ECL,N,0,E - CHANNELLING,2016-11-15 00:00:00,7.6,7.4,7.5,7,1360,10150.2
ECL,N,0,E - CHANNELLING,2016-11-16 00:00:00,7.5,7.2,7.5,24,37887,276854.5
ECL,N,0,E - CHANNELLING,2016-11-17 00:00:00,7.7,7.5,7.6,5,5000,38107.8
ECL,N,0,E - CHANNELLING,2016-11-18 00:00:00,7.3,7.3,7.3,1,350,2555
ECL,N,0,E - CHANNELLING,2016-11-21 00:00:00,7.6,7.2,7.2,12,8550,62960.2
ECL,N,0,E - CHANNELLING,2016-11-22 00:00:00,7.2,7.2,7.2,7,2198,15825.6
ECL,N,0,E - CHANNELLING,2016-11-23 00:00:00,7.2,7.1,7.1,13,10000,71500
ECL,N,0,E - CHANNELLING,2016-11-24 00:00:00,7.1,7,7,14,13174,92280
ECL,N,0,E - CHANNELLING,2016-11-25 00:00:00,7.1,7,7,3,1176,8232.1
ECL,N,0,E - CHANNELLING,2016-11-28 00:00:00,7,6.9,6.9,11,11401,79100.4
ECL,N,0,E - CHANNELLING,2016-11-29 00:00:00,6.9,6.8,6.8,8,11825,80417.5
ECL,N,0,E - CHANNELLING,2016-11-30 00:00:00,6.7,6.6,6.6,26,33000,219490
ECL,N,0,E - CHANNELLING,2016-12-01 00:00:00,7.3,6.9,7.3,15,10608,76420.5
ECL,N,0,E - CHANNELLING,2016-12-02 00:00:00,7.3,7.3,7.3,1,3300,24090
ECL,N,0,E - CHANNELLING,2016-12-05 00:00:00,7.5,7.2,7.4,12,15606,116065
ECL,N,0,E - CHANNELLING,2016-12-07 00:00:00,7.2,7.1,7.1,9,8040,57109.7
ECL,N,0,E - CHANNELLING,2016-12-08 00:00:00,7.1,7.1,7.1,1,5417,38460.7
ECL,N,0,E - CHANNELLING,2016-12-09 00:00:00,7.3,7,7,7,50600,364725
ECL,N,0,E - CHANNELLING,2016-12-14 00:00:00,7.1,6.9,7.1,10,28000,198402.5
ECL,N,0,E - CHANNELLING,2016-12-16 00:00:00,7,7,7,1,200,1400
ECL,N,0,E - CHANNELLING,2016-12-19 00:00:00,7.2,7.2,7,1,10,72
ECL,N,0,E - CHANNELLING,2016-12-20 00:00:00,7.6,7,7,3,1004,7030
ECL,N,0,E - CHANNELLING,2016-12-21 00:00:00,7.2,7.2,7,1,10,72
ECL,N,0,E - CHANNELLING,2016-12-22 00:00:00,7,7,7,5,16989,118923
ECL,N,0,E - CHANNELLING,2016-12-23 00:00:00,7.5,7,7,9,4023,28170.1
ECL,N,0,E - CHANNELLING,2016-12-27 00:00:00,7.5,7,7,6,25010,175075
ECL,N,0,E - CHANNELLING,2016-12-28 00:00:00,7.4,7,7,4,11510,80578
ECL,N,0,E - CHANNELLING,2016-12-29 00:00:00,7.4,7,7,3,212,1488.8
ECL,N,0,E - CHANNELLING,2016-12-30 00:00:00,7.4,7,7,6,2005,14072
 ,,,,,,,,,,
EDEN,N,0,EDEN HOTEL LANKA,2016-01-04 00:00:00,17.6,17.5,17.5,3,1600,28050
EDEN,N,0,EDEN HOTEL LANKA,2016-01-05 00:00:00,17.6,17.5,17.6,6,4277,74857.5
EDEN,N,0,EDEN HOTEL LANKA,2016-01-06 00:00:00,19.6,17.6,17.6,3,36,643.6
EDEN,N,0,EDEN HOTEL LANKA,2016-01-07 00:00:00,19.3,19.3,17.6,1,1,19.3
EDEN,N,0,EDEN HOTEL LANKA,2016-01-08 00:00:00,17.7,17.6,17.7,5,3290,58184
EDEN,N,0,EDEN HOTEL LANKA,2016-01-11 00:00:00,18,17.1,17.1,8,5211,90944
EDEN,N,0,EDEN HOTEL LANKA,2016-01-12 00:00:00,17.2,16,16.8,6,1100,18480
EDEN,N,0,EDEN HOTEL LANKA,2016-01-13 00:00:00,17.5,16,16.8,3,2100,35250
EDEN,N,0,EDEN HOTEL LANKA,2016-01-14 00:00:00,17.8,17,17,10,5217,88690.5
EDEN,N,0,EDEN HOTEL LANKA,2016-01-18 00:00:00,16.5,16.3,16.4,3,1000,16360
EDEN,N,0,EDEN HOTEL LANKA,2016-01-19 00:00:00,17,15.8,16.1,7,5151,83612
EDEN,N,0,EDEN HOTEL LANKA,2016-01-20 00:00:00,16.7,15.5,15.7,8,2669,42147.4
EDEN,N,0,EDEN HOTEL LANKA,2016-01-21 00:00:00,16.5,16.5,16.5,4,8298,136917
EDEN,N,0,EDEN HOTEL LANKA,2016-01-22 00:00:00,16.8,16.8,16.5,1,1,16.8
EDEN,N,0,EDEN HOTEL LANKA,2016-01-26 00:00:00,16.8,16,16,5,3026,48426.8
EDEN,N,0,EDEN HOTEL LANKA,2016-01-27 00:00:00,16,16,16,9,16100,257600
EDEN,N,0,EDEN HOTEL LANKA,2016-01-28 00:00:00,16.2,16.2,16.2,2,200,3240
EDEN,N,0,EDEN HOTEL LANKA,2016-01-29 00:00:00,16.9,16,16.1,4,276,4445.9
EDEN,N,0,EDEN HOTEL LANKA,2016-02-02 00:00:00,17.6,17,17,2,1030,17528
EDEN,N,0,EDEN HOTEL LANKA,2016-02-03 00:00:00,17.6,16.2,16.2,4,2220,37392
EDEN,N,0,EDEN HOTEL LANKA,2016-02-08 00:00:00,16.2,16,16.1,7,3293,52820
EDEN,N,0,EDEN HOTEL LANKA,2016-02-09 00:00:00,16,16,16,4,287,4592
EDEN,N,0,EDEN HOTEL LANKA,2016-02-10 00:00:00,16.9,15.5,15.5,6,274,4258.5
EDEN,N,0,EDEN HOTEL LANKA,2016-02-11 00:00:00,17.5,15.5,15.5,3,101,1567.5
EDEN,N,0,EDEN HOTEL LANKA,2016-02-16 00:00:00,15.6,15.3,15.3,4,1100,16885
EDEN,N,0,EDEN HOTEL LANKA,2016-02-18 00:00:00,15.5,15.1,15.1,10,2490,37729
EDEN,N,0,EDEN HOTEL LANKA,2016-02-19 00:00:00,15,15,15,6,1252,18780
EDEN,N,0,EDEN HOTEL LANKA,2016-02-23 00:00:00,15,15,15,2,2700,40500
EDEN,N,0,EDEN HOTEL LANKA,2016-02-25 00:00:00,15.1,15.1,15.1,2,150,2265
EDEN,N,0,EDEN HOTEL LANKA,2016-02-26 00:00:00,16,16,15.1,1,1,16
EDEN,N,0,EDEN HOTEL LANKA,2016-02-29 00:00:00,16,15.3,15.3,5,3999,63514
EDEN,N,0,EDEN HOTEL LANKA,2016-03-01 00:00:00,15.5,15.3,15.3,11,17651,270295.5
EDEN,N,0,EDEN HOTEL LANKA,2016-03-02 00:00:00,15.6,15.4,15.5,6,16058,249099
EDEN,N,0,EDEN HOTEL LANKA,2016-03-03 00:00:00,15.4,15.4,15.5,1,59,908.6
EDEN,N,0,EDEN HOTEL LANKA,2016-03-04 00:00:00,15.5,15.4,15.4,2,610,9405
