"DAILY HIGH, LOW AND CLOSING PRICE OF 02ND JANUARY TO 31st DECEMBER 2014",,,,,,,,,,
ASIA ASSET FINANCE PLC,,,,,,,,,,
Company Id :,AAF,Security Type :  N,,Sub Type :  0000,,,,,,
Short Name :,ASIA ASSET,,,,,,,,,
Day,Date High,High (Rs.),Date Low,Low (Rs.),Closing (Rs.),Trades (No.),Shares (No.),Turnover (Rs.),Last Traded,Days Traded
2014-10-16 00:00:00,2014-10-16 00:00:00,35.5,2014-10-16 00:00:00,35.3,35.4,4,1565,55464.5,2014-10-16 00:00:00,1
2014-10-17 00:00:00,2014-10-17 00:00:00,36.9,2014-10-17 00:00:00,36.8,36.9,10,24537,904363.5,2014-10-17 00:00:00,1
2014-10-20 00:00:00,2014-10-20 00:00:00,36,2014-10-20 00:00:00,35.5,36,4,730,26230,2014-10-20 00:00:00,1
2014-10-21 00:00:00,2014-10-21 00:00:00,36.9,2014-10-21 00:00:00,36.9,36.9,2,100,3690,2014-10-21 00:00:00,1
2014-10-23 00:00:00,2014-10-23 00:00:00,36,2014-10-23 00:00:00,35.5,35.5,4,705,25127.5,2014-10-23 00:00:00,1
2014-10-24 00:00:00,2014-10-24 00:00:00,36.2,2014-10-24 00:00:00,35.5,36,6,794,28567.8,2014-10-24 00:00:00,1
2014-10-27 00:00:00,2014-10-27 00:00:00,37.4,2014-10-27 00:00:00,35.9,36,19,68220,2478010,2014-10-27 00:00:00,1
2014-10-28 00:00:00,2014-10-28 00:00:00,36,2014-10-28 00:00:00,36,36,5,2650,95400,2014-10-28 00:00:00,1
2014-10-29 00:00:00,2014-10-29 00:00:00,35.6,2014-10-29 00:00:00,35.5,35.5,15,4849,172154.5,2014-10-29 00:00:00,1
2014-10-30 00:00:00,2014-10-30 00:00:00,35.9,2014-10-30 00:00:00,35,35,13,2185,77196.5,2014-10-30 00:00:00,1
2014-10-31 00:00:00,2014-10-31 00:00:00,35.3,2014-10-31 00:00:00,34.7,34.9,19,28138,985998.6,2014-10-31 00:00:00,1
2014-11-03 00:00:00,2014-11-03 00:00:00,35.5,2014-11-03 00:00:00,34.9,34.9,12,17106,598460,2014-11-03 00:00:00,1
2014-11-04 00:00:00,2014-11-04 00:00:00,35,2014-11-04 00:00:00,34.6,34.7,17,6455,224309,2014-11-04 00:00:00,1
2014-11-05 00:00:00,2014-11-05 00:00:00,34.9,2014-11-05 00:00:00,34.6,34.6,3,135,4672.5,2014-11-05 00:00:00,1
2014-11-07 00:00:00,2014-11-07 00:00:00,35,2014-11-07 00:00:00,34,34.2,28,14204,487790.5,2014-11-07 00:00:00,1
2014-11-10 00:00:00,2014-11-10 00:00:00,34.2,2014-11-10 00:00:00,33.9,33.9,18,5067,172463,2014-11-10 00:00:00,1
2014-11-11 00:00:00,2014-11-11 00:00:00,34,2014-11-11 00:00:00,33.7,34,22,44879,1524465.4,2014-11-11 00:00:00,1
2014-11-12 00:00:00,2014-11-12 00:00:00,34,2014-11-12 00:00:00,34,34,3,2400,81600,2014-11-12 00:00:00,1
2014-11-13 00:00:00,2014-11-13 00:00:00,35.5,2014-11-13 00:00:00,33.8,33.8,16,6424,219514.6,2014-11-13 00:00:00,1
2014-11-14 00:00:00,2014-11-14 00:00:00,34,2014-11-14 00:00:00,33.2,33.5,15,5720,192877.6,2014-11-14 00:00:00,1
2014-11-17 00:00:00,2014-11-17 00:00:00,33.7,2014-11-17 00:00:00,32.5,33,18,34956,1156713.7,2014-11-17 00:00:00,1
2014-11-18 00:00:00,2014-11-18 00:00:00,33.6,2014-11-18 00:00:00,33.3,33.4,6,673,22488,2014-11-18 00:00:00,1
2014-11-19 00:00:00,2014-11-19 00:00:00,33.5,2014-11-19 00:00:00,33.3,33.4,7,2251,75094.4,2014-11-19 00:00:00,1
2014-11-20 00:00:00,2014-11-20 00:00:00,33.3,2014-11-20 00:00:00,33.2,33.3,6,1479,49210.8,2014-11-20 00:00:00,1
2014-11-21 00:00:00,2014-11-21 00:00:00,33.7,2014-11-21 00:00:00,32.7,33.7,21,5206,172481.5,2014-11-21 00:00:00,1
2014-11-24 00:00:00,2014-11-24 00:00:00,33.1,2014-11-24 00:00:00,31.3,32.3,19,4882,158903.8,2014-11-24 00:00:00,1
2014-11-25 00:00:00,2014-11-25 00:00:00,32.5,2014-11-25 00:00:00,32.3,32.3,4,775,25072.5,2014-11-25 00:00:00,1
2014-11-26 00:00:00,2014-11-26 00:00:00,32.3,2014-11-26 00:00:00,32,32,7,1012,32633,2014-11-26 00:00:00,1
2014-11-27 00:00:00,2014-11-27 00:00:00,32,2014-11-27 00:00:00,30.6,31,13,6913,215870.4,2014-11-27 00:00:00,1
2014-11-28 00:00:00,2014-11-28 00:00:00,31.9,2014-11-28 00:00:00,31.9,31.9,5,660,21054,2014-11-28 00:00:00,1
2014-12-01 00:00:00,2014-12-01 00:00:00,32,2014-12-01 00:00:00,31.9,32,5,3163,101215.4,2014-12-01 00:00:00,1
2014-12-02 00:00:00,2014-12-02 00:00:00,32,2014-12-02 00:00:00,32,32,5,762,24384,2014-12-02 00:00:00,1
2014-12-03 00:00:00,2014-12-03 00:00:00,32.3,2014-12-03 00:00:00,32,32.3,6,4000,128300,2014-12-03 00:00:00,1
2014-12-04 00:00:00,2014-12-04 00:00:00,32,2014-12-04 00:00:00,31,31.2,13,3987,124528.5,2014-12-04 00:00:00,1
2014-12-05 00:00:00,2014-12-05 00:00:00,32,2014-12-05 00:00:00,31.3,31.3,9,2000,63300,2014-12-05 00:00:00,1
2014-12-09 00:00:00,2014-12-09 00:00:00,31.3,2014-12-09 00:00:00,31.2,31.3,5,810,25328,2014-12-09 00:00:00,1
2014-12-10 00:00:00,2014-12-10 00:00:00,32.2,2014-12-10 00:00:00,32.2,32.2,1,201,6472.2,2014-12-10 00:00:00,1
2014-12-11 00:00:00,2014-12-11 00:00:00,32.9,2014-12-11 00:00:00,32.9,32.9,1,1,32.9,2014-12-11 00:00:00,1
2014-12-18 00:00:00,2014-12-18 00:00:00,32,2014-12-18 00:00:00,32,32,1,1500,48000,2014-12-18 00:00:00,1
2014-12-22 00:00:00,2014-12-22 00:00:00,32,2014-12-22 00:00:00,32,32,1,50,1600,2014-12-22 00:00:00,1
2014-12-23 00:00:00,2014-12-23 00:00:00,31.7,2014-12-23 00:00:00,31.7,31.7,1,3,95.1,2014-12-23 00:00:00,1
2014-12-24 00:00:00,2014-12-24 00:00:00,32,2014-12-24 00:00:00,31.4,31.6,2,134,4228,2014-12-24 00:00:00,1
2014-12-26 00:00:00,2014-12-26 00:00:00,31.9,2014-12-26 00:00:00,31,31.2,16,3829,119072.8,2014-12-26 00:00:00,1
2014-12-29 00:00:00,2014-12-29 00:00:00,31.3,2014-12-29 00:00:00,31.3,31.3,1,5,156.5,2014-12-29 00:00:00,1
2014-12-30 00:00:00,2014-12-30 00:00:00,31.9,2014-12-30 00:00:00,31.9,31.9,1,10,319,2014-12-30 00:00:00,1
2014-12-31 00:00:00,2014-12-31 00:00:00,31.8,2014-12-31 00:00:00,31.5,31.6,5,754,23811.3,2014-12-31 00:00:00,1
KURUWITA TEXTILE MILL PLC,,,,,,,,,,
Company Id :,KURU,Security,Type :  N,Sub Type,:  0000,,,,,
Short Name :,KURUWITA TEXTILE,,,,,,,,,
Day,Date High,High (Rs.),Date Low,Low (Rs.),Closing (Rs.),Trades (No.),Shares (No.),Turnover (Rs.),Last Traded,Days Traded
2014-01-02 00:00:00,2014-01-02 00:00:00,17.7,2014-01-02 00:00:00,17.6,17.6,4,300,5290,2014-01-02 00:00:00,1
2014-01-06 00:00:00,2014-01-06 00:00:00,18,2014-01-06 00:00:00,17.9,18,6,7000,125800,2014-01-06 00:00:00,1
2014-01-07 00:00:00,2014-01-07 00:00:00,17.7,2014-01-07 00:00:00,17.5,17.6,5,500,8795,2014-01-07 00:00:00,1
2014-01-09 00:00:00,2014-01-09 00:00:00,18.2,2014-01-09 00:00:00,18.1,18.2,5,1028,18707.1,2014-01-09 00:00:00,1
2014-01-10 00:00:00,2014-01-10 00:00:00,21,2014-01-10 00:00:00,18.2,18.6,97,55416,1097372.1,2014-01-10 00:00:00,1
2014-01-13 00:00:00,2014-01-13 00:00:00,19.5,2014-01-13 00:00:00,19,19.5,8,301,5732.5,2014-01-13 00:00:00,1
2014-01-16 00:00:00,2014-01-16 00:00:00,19.5,2014-01-16 00:00:00,19.5,19.5,1,26,507,2014-01-16 00:00:00,1
2014-01-17 00:00:00,2014-01-17 00:00:00,19.9,2014-01-17 00:00:00,18.8,18.9,20,3656,69267,2014-01-17 00:00:00,1
2014-01-20 00:00:00,2014-01-20 00:00:00,19.9,2014-01-20 00:00:00,18.7,19.1,8,1030,19561,2014-01-20 00:00:00,1
2014-01-21 00:00:00,2014-01-21 00:00:00,19.9,2014-01-21 00:00:00,19.8,19.9,17,15300,304441.6,2014-01-21 00:00:00,1
2014-01-22 00:00:00,2014-01-22 00:00:00,19.7,2014-01-22 00:00:00,19.7,19.7,2,435,8569.5,2014-01-22 00:00:00,1
2014-01-23 00:00:00,2014-01-23 00:00:00,19.5,2014-01-23 00:00:00,18.8,18.8,6,498,9383.1,2014-01-23 00:00:00,1
2014-01-24 00:00:00,2014-01-24 00:00:00,18.8,2014-01-24 00:00:00,18.5,18.6,6,798,14894.5,2014-01-24 00:00:00,1
2014-01-28 00:00:00,2014-01-28 00:00:00,18.7,2014-01-28 00:00:00,18.5,18.5,2,200,3700.4,2014-01-28 00:00:00,1
2014-01-29 00:00:00,2014-01-29 00:00:00,19.5,2014-01-29 00:00:00,19.5,19.5,2,20,390,2014-01-29 00:00:00,1
2014-01-30 00:00:00,2014-01-30 00:00:00,19.4,2014-01-30 00:00:00,19.4,19.4,1,2000,38800,2014-01-30 00:00:00,1
2014-01-31 00:00:00,2014-01-31 00:00:00,18.6,2014-01-31 00:00:00,18,18,2,333,5995.2,2014-01-31 00:00:00,1
2014-02-03 00:00:00,2014-02-03 00:00:00,19.5,2014-02-03 00:00:00,18.4,18.4,5,301,5591.9,2014-02-03 00:00:00,1
2014-02-05 00:00:00,2014-02-05 00:00:00,19.2,2014-02-05 00:00:00,18.3,18.3,10,21930,401346,2014-02-05 00:00:00,1
2014-02-06 00:00:00,2014-02-06 00:00:00,18.1,2014-02-06 00:00:00,18.1,18.1,2,2141,38752.1,2014-02-06 00:00:00,1
2014-02-07 00:00:00,2014-02-07 00:00:00,19,2014-02-07 00:00:00,18.2,19,24,27850,527720,2014-02-07 00:00:00,1
2014-02-10 00:00:00,2014-02-10 00:00:00,19.4,2014-02-10 00:00:00,18.4,19,33,16023,307510.2,2014-02-10 00:00:00,1
2014-02-11 00:00:00,2014-02-11 00:00:00,19.5,2014-02-11 00:00:00,19.5,19.5,2,17,331.5,2014-02-11 00:00:00,1
2014-02-12 00:00:00,2014-02-12 00:00:00,20.9,2014-02-12 00:00:00,19,20.5,106,145457,2807047.2,2014-02-12 00:00:00,1
2014-02-13 00:00:00,2014-02-13 00:00:00,21.7,2014-02-13 00:00:00,19.7,20.9,40,32561,674264.6,2014-02-13 00:00:00,1
2014-05-20 00:00:00,2014-05-20 00:00:00,29.1,2014-05-20 00:00:00,25,28.8,252,156252,4418177.7,2014-05-20 00:00:00,1
2014-05-21 00:00:00,2014-05-21 00:00:00,29.3,2014-05-21 00:00:00,28.6,28.6,31,17201,495916.8,2014-05-21 00:00:00,1
2014-05-22 00:00:00,2014-05-22 00:00:00,29,2014-05-22 00:00:00,28.7,28.7,13,13121,378462.7,2014-05-22 00:00:00,1
2014-05-23 00:00:00,2014-05-23 00:00:00,29.4,2014-05-23 00:00:00,28.7,28.8,31,141135,4139937.9,2014-05-23 00:00:00,1
2014-05-26 00:00:00,2014-05-26 00:00:00,28.8,2014-05-26 00:00:00,28.6,28.6,14,40911,1172036,2014-05-26 00:00:00,1
2014-05-27 00:00:00,2014-05-27 00:00:00,29,2014-05-27 00:00:00,28.5,28.9,9,5336,152114.5,2014-05-27 00:00:00,1
2014-05-28 00:00:00,2014-05-28 00:00:00,28.8,2014-05-28 00:00:00,28.5,28.5,7,2103,59936.1,2014-05-28 00:00:00,1
2014-05-29 00:00:00,2014-05-29 00:00:00,28.6,2014-05-29 00:00:00,28.5,28.5,13,22392,640313.5,2014-05-29 00:00:00,1
2014-05-30 00:00:00,2014-05-30 00:00:00,28.6,2014-05-30 00:00:00,28.3,28.4,18,49588,1412486,2014-05-30 00:00:00,1
2014-06-02 00:00:00,2014-06-02 00:00:00,28.4,2014-06-02 00:00:00,28,28.3,5,10200,288282,2014-06-02 00:00:00,1
2014-06-03 00:00:00,2014-06-03 00:00:00,28.5,2014-06-03 00:00:00,28.1,28.5,9,27733,789190.5,2014-06-03 00:00:00,1
2014-06-04 00:00:00,2014-06-04 00:00:00,28.5,2014-06-04 00:00:00,28.5,28.5,10,6190,176415,2014-06-04 00:00:00,1
2014-06-05 00:00:00,2014-06-05 00:00:00,28.6,2014-06-05 00:00:00,28.5,28.5,2,1050,29930,2014-06-05 00:00:00,1
2014-06-06 00:00:00,2014-06-06 00:00:00,28.2,2014-06-06 00:00:00,28.2,28.2,2,1044,29440.8,2014-06-06 00:00:00,1
2014-06-09 00:00:00,2014-06-09 00:00:00,28.9,2014-06-09 00:00:00,28.5,28.5,4,2003,57086.2,2014-06-09 00:00:00,1
2014-06-10 00:00:00,2014-06-10 00:00:00,28.5,2014-06-10 00:00:00,28.1,28.3,10,7121,202248.3,2014-06-10 00:00:00,1
2014-06-11 00:00:00,2014-06-11 00:00:00,28.5,2014-06-11 00:00:00,28.1,28.2,14,8023,225890.3,2014-06-11 00:00:00,1
2014-06-13 00:00:00,2014-06-13 00:00:00,28.1,2014-06-13 00:00:00,28.1,28.1,1,1,28.1,2014-06-13 00:00:00,1
2014-06-16 00:00:00,2014-06-16 00:00:00,28.5,2014-06-16 00:00:00,28.4,28.5,11,21540,613837,2014-06-16 00:00:00,1
2014-06-17 00:00:00,2014-06-17 00:00:00,28.5,2014-06-17 00:00:00,28.4,28.4,5,5530,157552,2014-06-17 00:00:00,1
2014-06-18 00:00:00,2014-06-18 00:00:00,28.5,2014-06-18 00:00:00,28.4,28.5,22,36705,1045934,2014-06-18 00:00:00,1
2014-06-19 00:00:00,2014-06-19 00:00:00,28.4,2014-06-19 00:00:00,28.4,28.4,1,2,56.8,2014-06-19 00:00:00,1
2014-06-20 00:00:00,2014-06-20 00:00:00,28.6,2014-06-20 00:00:00,28.5,28.6,8,267,7636,2014-06-20 00:00:00,1
2014-06-23 00:00:00,2014-06-23 00:00:00,28.8,2014-06-23 00:00:00,28.6,28.8,7,1709,49199.2,2014-06-23 00:00:00,1
2014-06-24 00:00:00,2014-06-24 00:00:00,28.8,2014-06-24 00:00:00,28.8,28.8,6,4049,116611.2,2014-06-24 00:00:00,1
2014-06-25 00:00:00,2014-06-25 00:00:00,28.8,2014-06-25 00:00:00,28.8,28.8,2,150,4320,2014-06-25 00:00:00,1
2014-06-26 00:00:00,2014-06-26 00:00:00,28.8,2014-06-26 00:00:00,28.8,28.8,5,3945,113616,2014-06-26 00:00:00,1
2014-06-27 00:00:00,2014-06-27 00:00:00,28.8,2014-06-27 00:00:00,28.8,28.8,15,200,5760,2014-06-27 00:00:00,1
2014-06-30 00:00:00,2014-06-30 00:00:00,28.9,2014-06-30 00:00:00,28.9,28.9,2,790,22831,2014-06-30 00:00:00,1
2014-07-01 00:00:00,2014-07-01 00:00:00,29,2014-07-01 00:00:00,28.9,29,9,10617,307892,2014-07-01 00:00:00,1
2014-07-02 00:00:00,2014-07-02 00:00:00,29,2014-07-02 00:00:00,28.9,29,4,1465,42385,2014-07-02 00:00:00,1
2014-07-03 00:00:00,2014-07-03 00:00:00,29.1,2014-07-03 00:00:00,29,29.1,3,1114,32317.4,2014-07-03 00:00:00,1
2014-07-04 00:00:00,2014-07-04 00:00:00,29.1,2014-07-04 00:00:00,29,29.1,6,5292,153996,2014-07-04 00:00:00,1
2014-07-07 00:00:00,2014-07-07 00:00:00,29.1,2014-07-07 00:00:00,29.1,29.1,6,574,16703.4,2014-07-07 00:00:00,1
2014-07-08 00:00:00,2014-07-08 00:00:00,28.6,2014-07-08 00:00:00,28.6,28.6,3,1195,34177,2014-07-08 00:00:00,1
2014-07-09 00:00:00,2014-07-09 00:00:00,29,2014-07-09 00:00:00,28.7,28.9,6,952,27538.5,2014-07-09 00:00:00,1
2014-07-10 00:00:00,2014-07-10 00:00:00,28.9,2014-07-10 00:00:00,28.9,28.9,2,104,3005.6,2014-07-10 00:00:00,1
2014-07-11 00:00:00,2014-07-11 00:00:00,29.1,2014-07-11 00:00:00,28.9,29.1,13,1557,45093.8,2014-07-11 00:00:00,1
2014-07-14 00:00:00,2014-07-14 00:00:00,29,2014-07-14 00:00:00,28.9,29,6,3795,109945.5,2014-07-14 00:00:00,1
2014-07-15 00:00:00,2014-07-15 00:00:00,29.4,2014-07-15 00:00:00,29,29.2,22,11804,343990.4,2014-07-15 00:00:00,1
2014-07-16 00:00:00,2014-07-16 00:00:00,29.2,2014-07-16 00:00:00,25.2,27.1,19,6341,164415.2,2014-07-16 00:00:00,1
2014-07-17 00:00:00,2014-07-17 00:00:00,29,2014-07-17 00:00:00,26.6,28.9,8,404,11680.9,2014-07-17 00:00:00,1
2014-07-18 00:00:00,2014-07-18 00:00:00,28.5,2014-07-18 00:00:00,26.7,26.7,22,2004,55727.8,2014-07-18 00:00:00,1
2014-07-21 00:00:00,2014-07-21 00:00:00,26.8,2014-07-21 00:00:00,25.6,25.9,12,960,25278.6,2014-07-21 00:00:00,1
2014-07-22 00:00:00,2014-07-22 00:00:00,25.7,2014-07-22 00:00:00,25.7,25.7,3,143,3675.1,2014-07-22 00:00:00,1
2014-07-23 00:00:00,2014-07-23 00:00:00,25.7,2014-07-23 00:00:00,25,25.4,6,1312,33401.2,2014-07-23 00:00:00,1
2014-07-24 00:00:00,2014-07-24 00:00:00,24.8,2014-07-24 00:00:00,24.8,24.8,2,340,8432,2014-07-24 00:00:00,1
2014-07-25 00:00:00,2014-07-25 00:00:00,24.9,2014-07-25 00:00:00,24.9,24.9,1,15,373.5,2014-07-25 00:00:00,1
2014-07-30 00:00:00,2014-07-30 00:00:00,25,2014-07-30 00:00:00,25,25,1,10,250,2014-07-30 00:00:00,1
2014-08-06 00:00:00,2014-08-06 00:00:00,27.3,2014-08-06 00:00:00,27.3,27.3,1,2,54.6,2014-08-06 00:00:00,1
2014-08-12 00:00:00,2014-08-12 00:00:00,25.5,2014-08-12 00:00:00,25.5,25.5,1,50,1275,2014-08-12 00:00:00,1
2014-08-13 00:00:00,2014-08-13 00:00:00,25.5,2014-08-13 00:00:00,25.5,25.5,3,200,5100,2014-08-13 00:00:00,1
2014-08-15 00:00:00,2014-08-15 00:00:00,25,2014-08-15 00:00:00,25,25,2,1000,25000,2014-08-15 00:00:00,1
2014-08-19 00:00:00,2014-08-19 00:00:00,24,2014-08-19 00:00:00,24,24,3,280,6720,2014-08-19 00:00:00,1
2014-08-20 00:00:00,2014-08-20 00:00:00,24,2014-08-20 00:00:00,24,24,2,720,17280,2014-08-20 00:00:00,1
2014-08-21 00:00:00,2014-08-21 00:00:00,25.5,2014-08-21 00:00:00,23.6,24,7,602,14397,2014-08-21 00:00:00,1
2014-08-22 00:00:00,2014-08-22 00:00:00,25.5,2014-08-22 00:00:00,25.4,25.5,5,719,18332.4,2014-08-22 00:00:00,1
2014-08-28 00:00:00,2014-08-28 00:00:00,24.2,2014-08-28 00:00:00,24.1,24.2,2,3,72.5,2014-08-28 00:00:00,1
2014-09-01 00:00:00,2014-09-01 00:00:00,24.2,2014-09-01 00:00:00,24.2,24.2,2,320,7744,2014-09-01 00:00:00,1
2014-09-02 00:00:00,2014-09-02 00:00:00,24.1,2014-09-02 00:00:00,24.1,24.1,1,2,48.2,2014-09-02 00:00:00,1
2014-09-04 00:00:00,2014-09-04 00:00:00,23.2,2014-09-04 00:00:00,23.2,23.2,1,1,23.2,2014-09-04 00:00:00,1
2014-09-09 00:00:00,2014-09-09 00:00:00,22.9,2014-09-09 00:00:00,22.9,22.9,1,1,22.9,2014-09-09 00:00:00,1
2014-09-12 00:00:00,2014-09-12 00:00:00,24.5,2014-09-12 00:00:00,22.9,24.5,2,2,47.4,2014-09-12 00:00:00,1
2014-09-15 00:00:00,2014-09-15 00:00:00,25,2014-09-15 00:00:00,24.5,24.8,3,1129,28010.5,2014-09-15 00:00:00,1
2014-09-16 00:00:00,2014-09-16 00:00:00,27.8,2014-09-16 00:00:00,27.8,27.8,1,1,27.8,2014-09-16 00:00:00,1
2014-09-17 00:00:00,2014-09-17 00:00:00,23.3,2014-09-17 00:00:00,23.3,23.3,2,2,46.6,2014-09-17 00:00:00,1
2014-09-19 00:00:00,2014-09-19 00:00:00,28.9,2014-09-19 00:00:00,26.5,28.3,22,9261,262243.4,2014-09-19 00:00:00,1
2014-09-22 00:00:00,2014-09-22 00:00:00,31.9,2014-09-22 00:00:00,29,30,25,12829,376920.1,2014-09-22 00:00:00,1
2014-09-23 00:00:00,2014-09-23 00:00:00,31.9,2014-09-23 00:00:00,30,31.7,4,307,9745.7,2014-09-23 00:00:00,1
KELANI VALLEY PLANTATIONS PLC,,,,,,,,,,
Company Id :,KVAL,Security,Type :  N,Sub Type,:  0000,,,,,
Short Name :,KELANI VALLEY,,,,,,,,,
Day,Date High,High (Rs.),Date Low,Low (Rs.),Closing (Rs.),Trades (No.),Shares (No.),Turnover (Rs.),Last Traded,Days Traded
2014-01-02 00:00:00,2014-01-02 00:00:00,80.9,2014-01-02 00:00:00,76.5,80.9,3,30,2393.9,2014-01-02 00:00:00,1
2014-01-06 00:00:00,2014-01-06 00:00:00,79.9,2014-01-06 00:00:00,79.9,79.9,1,22,1757.8,2014-01-06 00:00:00,1
2014-01-07 00:00:00,2014-01-07 00:00:00,84.5,2014-01-07 00:00:00,79.9,81.5,11,1200,97575.3,2014-01-07 00:00:00,1
2014-01-08 00:00:00,2014-01-08 00:00:00,84.5,2014-01-08 00:00:00,80,84,9,302,24831.7,2014-01-08 00:00:00,1
2014-01-09 00:00:00,2014-01-09 00:00:00,84.4,2014-01-09 00:00:00,83,83,5,10300,855319.2,2014-01-09 00:00:00,1
2014-01-10 00:00:00,2014-01-10 00:00:00,84.5,2014-01-10 00:00:00,83,83.9,4,210,17625,2014-01-10 00:00:00,1
2014-01-13 00:00:00,2014-01-13 00:00:00,83.9,2014-01-13 00:00:00,77.6,83.8,5,207,17348.4,2014-01-13 00:00:00,1
2014-01-16 00:00:00,2014-01-16 00:00:00,84,2014-01-16 00:00:00,75,83.1,4,503,41784.9,2014-01-16 00:00:00,1
2014-01-17 00:00:00,2014-01-17 00:00:00,87,2014-01-17 00:00:00,83.1,85,7,1100,93682.4,2014-01-17 00:00:00,1
2014-01-20 00:00:00,2014-01-20 00:00:00,83,2014-01-20 00:00:00,76.5,80.9,4,192,15532,2014-01-20 00:00:00,1
2014-01-21 00:00:00,2014-01-21 00:00:00,82.4,2014-01-21 00:00:00,77,81.3,5,683,53777.5,2014-01-21 00:00:00,1
2014-01-22 00:00:00,2014-01-22 00:00:00,83,2014-01-22 00:00:00,77.2,80.1,10,818,66231.3,2014-01-22 00:00:00,1
2014-01-24 00:00:00,2014-01-24 00:00:00,80,2014-01-24 00:00:00,79,79.9,5,1026,82016,2014-01-24 00:00:00,1
2014-01-27 00:00:00,2014-01-27 00:00:00,80,2014-01-27 00:00:00,78,78.2,3,210,16415,2014-01-27 00:00:00,1
2014-01-29 00:00:00,2014-01-29 00:00:00,80,2014-01-29 00:00:00,80,80,1,100,8000,2014-01-29 00:00:00,1
2014-01-30 00:00:00,2014-01-30 00:00:00,78.6,2014-01-30 00:00:00,78.6,78.6,1,271,21300.6,2014-01-30 00:00:00,1
2014-02-03 00:00:00,2014-02-03 00:00:00,79,2014-02-03 00:00:00,78.5,78.6,3,143,11234.5,2014-02-03 00:00:00,1
2014-02-05 00:00:00,2014-02-05 00:00:00,78.5,2014-02-05 00:00:00,78.5,78.5,3,711,55813.5,2014-02-05 00:00:00,1
2014-02-06 00:00:00,2014-02-06 00:00:00,77.9,2014-02-06 00:00:00,76,77.9,2,616,47766,2014-02-06 00:00:00,1
2014-02-07 00:00:00,2014-02-07 00:00:00,78,2014-02-07 00:00:00,78,78,1,1,78,2014-02-07 00:00:00,1
2014-02-10 00:00:00,2014-02-10 00:00:00,79.5,2014-02-10 00:00:00,77,77.7,4,350,27201,2014-02-10 00:00:00,1
2014-02-17 00:00:00,2014-02-17 00:00:00,79,2014-02-17 00:00:00,78,78.8,6,876,68774.4,2014-02-17 00:00:00,1
2014-02-18 00:00:00,2014-02-18 00:00:00,79,2014-02-18 00:00:00,78.1,78.1,5,356,27814.9,2014-02-18 00:00:00,1
2014-02-19 00:00:00,2014-02-19 00:00:00,80.5,2014-02-19 00:00:00,78,80.5,5,469,36628.1,2014-02-19 00:00:00,1
2014-02-20 00:00:00,2014-02-20 00:00:00,79,2014-02-20 00:00:00,79,79,1,88,6952,2014-02-20 00:00:00,1
2014-02-25 00:00:00,2014-02-25 00:00:00,79.8,2014-02-25 00:00:00,75,79.1,6,1000,77870,2014-02-25 00:00:00,1
2014-02-26 00:00:00,2014-02-26 00:00:00,77.7,2014-02-26 00:00:00,77.7,77.7,1,1,77.7,2014-02-26 00:00:00,1
2014-02-28 00:00:00,2014-02-28 00:00:00,80,2014-02-28 00:00:00,77.7,80,9,238,18582.3,2014-02-28 00:00:00,1
2014-03-03 00:00:00,2014-03-03 00:00:00,80,2014-03-03 00:00:00,80,80,4,124,9920,2014-03-03 00:00:00,1
2014-03-04 00:00:00,2014-03-04 00:00:00,82.3,2014-03-04 00:00:00,77.2,80.5,20,2731,218900.4,2014-03-04 00:00:00,1
2014-03-06 00:00:00,2014-03-06 00:00:00,81,2014-03-06 00:00:00,81,81,2,220,17820,2014-03-06 00:00:00,1
2014-03-07 00:00:00,2014-03-07 00:00:00,78.1,2014-03-07 00:00:00,78.1,78.1,1,15,1171.5,2014-03-07 00:00:00,1
2014-03-11 00:00:00,2014-03-11 00:00:00,77.2,2014-03-11 00:00:00,77,77,6,3042,234362.4,2014-03-11 00:00:00,1
2014-03-12 00:00:00,2014-03-12 00:00:00,80.5,2014-03-12 00:00:00,80.4,80.5,4,11,885.4,2014-03-12 00:00:00,1
2014-03-13 00:00:00,2014-03-13 00:00:00,77,2014-03-13 00:00:00,77,77,3,1303,100331,2014-03-13 00:00:00,1
2014-03-14 00:00:00,2014-03-14 00:00:00,80.5,2014-03-14 00:00:00,79.9,80.4,6,1514,121709.2,2014-03-14 00:00:00,1
2014-03-19 00:00:00,2014-03-19 00:00:00,81.4,2014-03-19 00:00:00,77,81,20,637,50967.2,2014-03-19 00:00:00,1
2014-03-20 00:00:00,2014-03-20 00:00:00,81,2014-03-20 00:00:00,81,81,2,2,162,2014-03-20 00:00:00,1
2014-03-21 00:00:00,2014-03-21 00:00:00,80.9,2014-03-21 00:00:00,80,80,4,121,9725.7,2014-03-21 00:00:00,1
2014-03-24 00:00:00,2014-03-24 00:00:00,80,2014-03-24 00:00:00,78.5,78.5,5,210,16798.5,2014-03-24 00:00:00,1
2014-03-25 00:00:00,2014-03-25 00:00:00,80,2014-03-25 00:00:00,77.5,80,2,101,8077.5,2014-03-25 00:00:00,1
2014-03-26 00:00:00,2014-03-26 00:00:00,79.9,2014-03-26 00:00:00,78.2,79.9,5,253,19786.3,2014-03-26 00:00:00,1
2014-03-27 00:00:00,2014-03-27 00:00:00,79.9,2014-03-27 00:00:00,79.9,79.9,1,400,31960,2014-03-27 00:00:00,1
2014-03-28 00:00:00,2014-03-28 00:00:00,80,2014-03-28 00:00:00,78,80,8,2225,174005,2014-03-28 00:00:00,1
