Company Id :,AAF,Security,Type :  N,Sub Type,:  0000,,,,,
Short Name :,ASIA ASSET,,,,,,,,,
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
2013-11-26 00:00:00,2013-11-26 00:00:00,144.5,2013-11-26 00:00:00,144,144,32,235434,33902589.3,2013-11-26 00:00:00,1
2013-11-27 00:00:00,2013-11-27 00:00:00,144.5,2013-11-27 00:00:00,144,144,12,5210,750745,2013-11-27 00:00:00,1
2013-11-28 00:00:00,2013-11-28 00:00:00,144,2013-11-28 00:00:00,143.5,143.6,6,125,17950,2013-11-28 00:00:00,1
2013-11-29 00:00:00,2013-11-29 00:00:00,145,2013-11-29 00:00:00,143.5,144.9,18,773,111558.5,2013-11-29 00:00:00,1
2013-12-02 00:00:00,2013-12-02 00:00:00,145,2013-12-02 00:00:00,143,143.3,17,2306,330432.2,2013-12-02 00:00:00,1
2013-12-03 00:00:00,2013-12-03 00:00:00,144,2013-12-03 00:00:00,143.3,143.5,19,5688,817307.6,2013-12-03 00:00:00,1
2013-12-04 00:00:00,2013-12-04 00:00:00,144.2,2013-12-04 00:00:00,143.5,143.5,15,17579,2523480.6,2013-12-04 00:00:00,1
2013-12-05 00:00:00,2013-12-05 00:00:00,144,2013-12-05 00:00:00,143.5,143.5,14,2401,345567.1,2013-12-05 00:00:00,1
2013-12-06 00:00:00,2013-12-06 00:00:00,144,2013-12-06 00:00:00,143.3,143.4,26,4143,594816.8,2013-12-06 00:00:00,1
2013-12-09 00:00:00,2013-12-09 00:00:00,143,2013-12-09 00:00:00,142,143,18,3438,489509.6,2013-12-09 00:00:00,1
2013-12-10 00:00:00,2013-12-10 00:00:00,143.5,2013-12-10 00:00:00,143,143,4,89,12763.1,2013-12-10 00:00:00,1
2013-12-11 00:00:00,2013-12-11 00:00:00,143,2013-12-11 00:00:00,142,142,13,1794,256175,2013-12-11 00:00:00,1
2013-12-12 00:00:00,2013-12-12 00:00:00,142.1,2013-12-12 00:00:00,142,142,7,720,102260,2013-12-12 00:00:00,1
2013-12-13 00:00:00,2013-12-13 00:00:00,142,2013-12-13 00:00:00,141.6,142,6,365,51810,2013-12-13 00:00:00,1
2013-12-17 00:00:00,2013-12-17 00:00:00,142,2013-12-17 00:00:00,141,141.5,19,6347,898836.5,2013-12-17 00:00:00,1
2013-12-18 00:00:00,2013-12-18 00:00:00,142,2013-12-18 00:00:00,141.5,141.5,13,2645,375325,2013-12-18 00:00:00,1
2013-12-19 00:00:00,2013-12-19 00:00:00,142,2013-12-19 00:00:00,141,142,29,218456,30814945.1,2013-12-19 00:00:00,1
2013-12-20 00:00:00,2013-12-20 00:00:00,143,2013-12-20 00:00:00,142,142.4,33,13836,1976772,2013-12-20 00:00:00,1
2013-12-23 00:00:00,2013-12-23 00:00:00,142,2013-12-23 00:00:00,141,141.1,15,312282,44186938,2013-12-23 00:00:00,1
2013-12-24 00:00:00,2013-12-24 00:00:00,142,2013-12-24 00:00:00,142,142,13,8548,1213816,2013-12-24 00:00:00,1
2013-12-26 00:00:00,2013-12-26 00:00:00,144,2013-12-26 00:00:00,142,143,6,751,107396.1,2013-12-26 00:00:00,1
2013-12-27 00:00:00,2013-12-27 00:00:00,143.9,2013-12-27 00:00:00,143,143,9,699987,100308243,2013-12-27 00:00:00,1
2013-12-30 00:00:00,2013-12-30 00:00:00,143.8,2013-12-30 00:00:00,141.5,143,22,158715,22478448.1,2013-12-30 00:00:00,1
2013-12-31 00:00:00,2013-12-31 00:00:00,147,2013-12-31 00:00:00,143.6,147,64,918834,132535124.7,2013-12-31 00:00:00,1
Company Id :,HNB,Security,Type :  X,Sub Type,:  0000,,,,,
Short Name :,HNB,,,,,,,,,
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
2013-01-02 00:00:00,2013-01-02 00:00:00,113,2013-01-02 00:00:00,112,112.7,14,4680,525309,2013-01-02 00:00:00,1
2013-01-03 00:00:00,2013-01-03 00:00:00,113,2013-01-03 00:00:00,112,113,22,45797,5172811,2013-01-03 00:00:00,1
2013-01-04 00:00:00,2013-01-04 00:00:00,114,2013-01-04 00:00:00,113.1,113.9,13,2102,239290.7,2013-01-04 00:00:00,1
2013-01-07 00:00:00,2013-01-07 00:00:00,114,2013-01-07 00:00:00,113.1,113.6,18,7173,815250.5,2013-01-07 00:00:00,1
2013-01-08 00:00:00,2013-01-08 00:00:00,113.6,2013-01-08 00:00:00,113,113.1,25,9109,1033305.6,2013-01-08 00:00:00,1
2013-01-09 00:00:00,2013-01-09 00:00:00,114.1,2013-01-09 00:00:00,113,113,18,10116,1143389,2013-01-09 00:00:00,1
2013-01-10 00:00:00,2013-01-10 00:00:00,113,2013-01-10 00:00:00,112.5,112.5,10,4138,466139,2013-01-10 00:00:00,1
2013-01-11 00:00:00,2013-01-11 00:00:00,113.5,2013-01-11 00:00:00,112.5,113,21,7081,799617.5,2013-01-11 00:00:00,1
2013-01-15 00:00:00,2013-01-15 00:00:00,112.6,2013-01-15 00:00:00,112.6,112.6,2,150,16890,2013-01-15 00:00:00,1
2013-01-16 00:00:00,2013-01-16 00:00:00,113,2013-01-16 00:00:00,111,113,34,28420,3173601,2013-01-16 00:00:00,1
2013-01-17 00:00:00,2013-01-17 00:00:00,113.5,2013-01-17 00:00:00,113,113.3,38,31400,3558080.8,2013-01-17 00:00:00,1
2013-01-18 00:00:00,2013-01-18 00:00:00,113.5,2013-01-18 00:00:00,113.2,113.2,32,38744,4389152.8,2013-01-18 00:00:00,1
2013-01-21 00:00:00,2013-01-21 00:00:00,113.2,2013-01-21 00:00:00,112.6,112.6,23,7579,854734.5,2013-01-21 00:00:00,1
2013-01-22 00:00:00,2013-01-22 00:00:00,113.5,2013-01-22 00:00:00,113,113,31,70441,7988444,2013-01-22 00:00:00,1
2013-01-23 00:00:00,2013-01-23 00:00:00,113.5,2013-01-23 00:00:00,112.5,113.5,23,40260,4565366.6,2013-01-23 00:00:00,1
2013-01-24 00:00:00,2013-01-24 00:00:00,113.5,2013-01-24 00:00:00,113,113.5,4,6000,679303,2013-01-24 00:00:00,1
2013-01-28 00:00:00,2013-01-28 00:00:00,113.5,2013-01-28 00:00:00,113,113,13,12081,1367653,2013-01-28 00:00:00,1
2013-01-29 00:00:00,2013-01-29 00:00:00,113.5,2013-01-29 00:00:00,112.5,112.9,32,35041,3960480.5,2013-01-29 00:00:00,1
2013-01-30 00:00:00,2013-01-30 00:00:00,114,2013-01-30 00:00:00,112.5,113.4,24,3029,342875.5,2013-01-30 00:00:00,1
2013-01-31 00:00:00,2013-01-31 00:00:00,113,2013-01-31 00:00:00,112.1,112.5,11,3012,338842.4,2013-01-31 00:00:00,1
2013-02-01 00:00:00,2013-02-01 00:00:00,113,2013-02-01 00:00:00,112,112.5,7,9870,1109036.5,2013-02-01 00:00:00,1
2013-02-05 00:00:00,2013-02-05 00:00:00,113.5,2013-02-05 00:00:00,112.5,113,16,80101,9020250.5,2013-02-05 00:00:00,1
2013-02-06 00:00:00,2013-02-06 00:00:00,113,2013-02-06 00:00:00,112.5,112.6,13,3789,427275,2013-02-06 00:00:00,1
2013-02-07 00:00:00,2013-02-07 00:00:00,113.9,2013-02-07 00:00:00,112.7,113.4,20,17445,1973776.4,2013-02-07 00:00:00,1
2013-02-08 00:00:00,2013-02-08 00:00:00,117,2013-02-08 00:00:00,114.5,115.8,83,80539,9294438.3,2013-02-08 00:00:00,1
2013-02-11 00:00:00,2013-02-11 00:00:00,116.5,2013-02-11 00:00:00,115.5,115.5,27,25573,2957685,2013-02-11 00:00:00,1
2013-02-12 00:00:00,2013-02-12 00:00:00,115.6,2013-02-12 00:00:00,115,115.1,43,54178,6239217.9,2013-02-12 00:00:00,1
2013-02-13 00:00:00,2013-02-13 00:00:00,116.2,2013-02-13 00:00:00,115.5,115.5,35,37078,4287293.4,2013-02-13 00:00:00,1
2013-02-14 00:00:00,2013-02-14 00:00:00,116,2013-02-14 00:00:00,115.5,115.6,35,24040,2779662.6,2013-02-14 00:00:00,1
2013-02-15 00:00:00,2013-02-15 00:00:00,116,2013-02-15 00:00:00,115.5,115.6,42,17751,2051426.6,2013-02-15 00:00:00,1
2013-02-18 00:00:00,2013-02-18 00:00:00,115.1,2013-02-18 00:00:00,114.7,115,29,86214,9914675.8,2013-02-18 00:00:00,1
2013-02-19 00:00:00,2013-02-19 00:00:00,115,2013-02-19 00:00:00,114.7,115,29,114620,13175718,2013-02-19 00:00:00,1
2013-02-20 00:00:00,2013-02-20 00:00:00,115,2013-02-20 00:00:00,114.5,114.9,13,10847,1246528,2013-02-20 00:00:00,1
2013-02-21 00:00:00,2013-02-21 00:00:00,115.5,2013-02-21 00:00:00,114,114.5,12,6900,788871,2013-02-21 00:00:00,1
2013-02-22 00:00:00,2013-02-22 00:00:00,118,2013-02-22 00:00:00,116.9,117.9,139,126668,14906902.1,2013-02-22 00:00:00,1
2013-02-26 00:00:00,2013-02-26 00:00:00,118,2013-02-26 00:00:00,116,116.5,40,23068,2695183.6,2013-02-26 00:00:00,1
2013-02-27 00:00:00,2013-02-27 00:00:00,117.3,2013-02-27 00:00:00,116.8,117,38,31524,3688175.3,2013-02-27 00:00:00,1
2013-02-28 00:00:00,2013-02-28 00:00:00,118,2013-02-28 00:00:00,116.8,118,46,45439,5358759.9,2013-02-28 00:00:00,1
2013-03-01 00:00:00,2013-03-01 00:00:00,121.9,2013-03-01 00:00:00,118,120.5,85,96051,11544301.4,2013-03-01 00:00:00,1
2013-03-04 00:00:00,2013-03-04 00:00:00,121,2013-03-04 00:00:00,119.5,119.9,53,76976,9238998.9,2013-03-04 00:00:00,1
2013-03-05 00:00:00,2013-03-05 00:00:00,121,2013-03-05 00:00:00,119.1,120,58,177945,21349247.1,2013-03-05 00:00:00,1
2013-03-06 00:00:00,2013-03-06 00:00:00,123,2013-03-06 00:00:00,121,123,43,108799,13207851.5,2013-03-06 00:00:00,1
2013-03-07 00:00:00,2013-03-07 00:00:00,123.8,2013-03-07 00:00:00,123,123.7,87,195065,24028075,2013-03-07 00:00:00,1
2013-03-08 00:00:00,2013-03-08 00:00:00,128.5,2013-03-08 00:00:00,123.5,126,172,216477,27319150.8,2013-03-08 00:00:00,1
2013-03-11 00:00:00,2013-03-11 00:00:00,127.4,2013-03-11 00:00:00,125.6,125.7,63,93473,11857246.7,2013-03-11 00:00:00,1
2013-03-12 00:00:00,2013-03-12 00:00:00,126.5,2013-03-12 00:00:00,124.2,125.9,66,212827,26677318.2,2013-03-12 00:00:00,1
2013-03-13 00:00:00,2013-03-13 00:00:00,126.2,2013-03-13 00:00:00,125.6,125.8,25,12190,1535681,2013-03-13 00:00:00,1
2013-03-14 00:00:00,2013-03-14 00:00:00,126,2013-03-14 00:00:00,125.5,125.8,55,38917,4895705.2,2013-03-14 00:00:00,1
2013-03-15 00:00:00,2013-03-15 00:00:00,126.9,2013-03-15 00:00:00,125.5,126.3,41,21187,2670757.8,2013-03-15 00:00:00,1
2013-03-18 00:00:00,2013-03-18 00:00:00,128.5,2013-03-18 00:00:00,126.9,128,106,54751,6990797.9,2013-03-18 00:00:00,1
2013-03-19 00:00:00,2013-03-19 00:00:00,131,2013-03-19 00:00:00,128,130.8,130,148566,19304631.7,2013-03-19 00:00:00,1
2013-03-20 00:00:00,2013-03-20 00:00:00,132,2013-03-20 00:00:00,129,130,78,49556,6450272.4,2013-03-20 00:00:00,1
2013-03-21 00:00:00,2013-03-21 00:00:00,132,2013-03-21 00:00:00,130,131.6,46,37527,4911086.3,2013-03-21 00:00:00,1
2013-03-22 00:00:00,2013-03-22 00:00:00,131.5,2013-03-22 00:00:00,129.8,130.1,75,77794,10132044.6,2013-03-22 00:00:00,1
2013-03-25 00:00:00,2013-03-25 00:00:00,131.4,2013-03-25 00:00:00,130,130.1,48,51861,6744145.9,2013-03-25 00:00:00,1
2013-03-27 00:00:00,2013-03-27 00:00:00,130.5,2013-03-27 00:00:00,130,130,39,44446,5779920.1,2013-03-27 00:00:00,1
2013-03-28 00:00:00,2013-03-28 00:00:00,132.5,2013-03-28 00:00:00,130,131.8,123,183211,24027778.8,2013-03-28 00:00:00,1
2013-04-01 00:00:00,2013-04-01 00:00:00,126.5,2013-04-01 00:00:00,123,123.8,114,204888,25431938.9,2013-04-01 00:00:00,1
2013-04-02 00:00:00,2013-04-02 00:00:00,127,2013-04-02 00:00:00,123,126.3,87,403561,50646567.7,2013-04-02 00:00:00,1
2013-04-03 00:00:00,2013-04-03 00:00:00,127.5,2013-04-03 00:00:00,126.1,126.2,40,41770,5277916.1,2013-04-03 00:00:00,1
2013-04-04 00:00:00,2013-04-04 00:00:00,127.3,2013-04-04 00:00:00,126.1,126.9,45,64802,8214623.6,2013-04-04 00:00:00,1
2013-04-05 00:00:00,2013-04-05 00:00:00,127.3,2013-04-05 00:00:00,125.5,126,26,12736,1605442.1,2013-04-05 00:00:00,1
2013-04-08 00:00:00,2013-04-08 00:00:00,126.4,2013-04-08 00:00:00,126,126,28,21029,2649673.7,2013-04-08 00:00:00,1
2013-04-09 00:00:00,2013-04-09 00:00:00,127.5,2013-04-09 00:00:00,126,127,34,92867,11787657.9,2013-04-09 00:00:00,1
2013-04-10 00:00:00,2013-04-10 00:00:00,127,2013-04-10 00:00:00,126,126.9,22,14181,1800249.5,2013-04-10 00:00:00,1
2013-04-11 00:00:00,2013-04-11 00:00:00,128.5,2013-04-11 00:00:00,127,128,47,16838,2144727.9,2013-04-11 00:00:00,1
2013-04-12 00:00:00,2013-04-12 00:00:00,129,2013-04-12 00:00:00,128,128.8,39,13283,1708805.2,2013-04-12 00:00:00,1
2013-04-16 00:00:00,2013-04-16 00:00:00,129.5,2013-04-16 00:00:00,128.4,129.5,36,7900,1020031.2,2013-04-16 00:00:00,1
2013-04-17 00:00:00,2013-04-17 00:00:00,130.5,2013-04-17 00:00:00,129,130,92,91059,11835538.7,2013-04-17 00:00:00,1
2013-04-18 00:00:00,2013-04-18 00:00:00,131,2013-04-18 00:00:00,127,128.1,36,427308,55538686.8,2013-04-18 00:00:00,1
2013-04-19 00:00:00,2013-04-19 00:00:00,128,2013-04-19 00:00:00,126,126,24,12829,1630181,2013-04-19 00:00:00,1
2013-04-22 00:00:00,2013-04-22 00:00:00,128,2013-04-22 00:00:00,124.2,124.4,49,22606,2827174.6,2013-04-22 00:00:00,1
2013-04-23 00:00:00,2013-04-23 00:00:00,127,2013-04-23 00:00:00,124.1,126.7,34,45689,5767832.8,2013-04-23 00:00:00,1
2013-04-24 00:00:00,2013-04-24 00:00:00,127,2013-04-24 00:00:00,125.5,126.3,20,14399,1817086.4,2013-04-24 00:00:00,1
2013-04-26 00:00:00,2013-04-26 00:00:00,127.5,2013-04-26 00:00:00,126,127,50,67223,8534246.7,2013-04-26 00:00:00,1
2013-04-29 00:00:00,2013-04-29 00:00:00,127,2013-04-29 00:00:00,126.6,127,46,45268,5746904.8,2013-04-29 00:00:00,1
2013-04-30 00:00:00,2013-04-30 00:00:00,127.5,2013-04-30 00:00:00,126.5,127,18,41419,5252774.8,2013-04-30 00:00:00,1
2013-05-02 00:00:00,2013-05-02 00:00:00,127,2013-05-02 00:00:00,126.5,126.8,22,29600,3755988.9,2013-05-02 00:00:00,1
2013-05-03 00:00:00,2013-05-03 00:00:00,126.1,2013-05-03 00:00:00,125.1,126,38,54869,6913144.4,2013-05-03 00:00:00,1
2013-05-06 00:00:00,2013-05-06 00:00:00,127,2013-05-06 00:00:00,125.1,126.5,29,43145,5456629,2013-05-06 00:00:00,1
2013-05-07 00:00:00,2013-05-07 00:00:00,127,2013-05-07 00:00:00,126.5,126.9,24,31501,3997849.6,2013-05-07 00:00:00,1
2013-05-08 00:00:00,2013-05-08 00:00:00,127.5,2013-05-08 00:00:00,126.3,126.3,29,16844,2136352,2013-05-08 00:00:00,1
2013-05-09 00:00:00,2013-05-09 00:00:00,128,2013-05-09 00:00:00,126.5,127.6,67,59620,7588000.7,2013-05-09 00:00:00,1
2013-05-10 00:00:00,2013-05-10 00:00:00,129,2013-05-10 00:00:00,127.2,127.2,33,16955,2172792.8,2013-05-10 00:00:00,1
2013-05-13 00:00:00,2013-05-13 00:00:00,128,2013-05-13 00:00:00,125,125.8,33,14820,1863810,2013-05-13 00:00:00,1
2013-05-14 00:00:00,2013-05-14 00:00:00,126,2013-05-14 00:00:00,124.5,125.1,36,34997,4377721.7,2013-05-14 00:00:00,1
2013-05-15 00:00:00,2013-05-15 00:00:00,125.8,2013-05-15 00:00:00,123.6,124.9,41,54760,6840602.7,2013-05-15 00:00:00,1
2013-05-16 00:00:00,2013-05-16 00:00:00,125,2013-05-16 00:00:00,124,124.6,54,60272,7512122,2013-05-16 00:00:00,1
2013-05-17 00:00:00,2013-05-17 00:00:00,126.8,2013-05-17 00:00:00,123.8,125.3,137,327851,40984639.4,2013-05-17 00:00:00,1
2013-05-20 00:00:00,2013-05-20 00:00:00,127,2013-05-20 00:00:00,125,126.3,37,47561,6004778.6,2013-05-20 00:00:00,1
2013-05-21 00:00:00,2013-05-21 00:00:00,127,2013-05-21 00:00:00,125.6,127,63,84294,10685030.2,2013-05-21 00:00:00,1
2013-05-22 00:00:00,2013-05-22 00:00:00,128,2013-05-22 00:00:00,127.3,128,76,245678,31394561.3,2013-05-22 00:00:00,1
2013-05-23 00:00:00,2013-05-23 00:00:00,127,2013-05-23 00:00:00,124.6,125.2,19,20398,2554096.5,2013-05-23 00:00:00,1
2013-05-27 00:00:00,2013-05-27 00:00:00,127.9,2013-05-27 00:00:00,126,126.5,46,77181,9765039.2,2013-05-27 00:00:00,1
2013-05-28 00:00:00,2013-05-28 00:00:00,127,2013-05-28 00:00:00,124.5,126.4,26,9690,1218865.3,2013-05-28 00:00:00,1
2013-05-29 00:00:00,2013-05-29 00:00:00,127.5,2013-05-29 00:00:00,125.1,127.4,33,63210,8048100.8,2013-05-29 00:00:00,1
2013-05-30 00:00:00,2013-05-30 00:00:00,127.5,2013-05-30 00:00:00,125.1,127,21,30443,3866052.6,2013-05-30 00:00:00,1
2013-05-31 00:00:00,2013-05-31 00:00:00,127.4,2013-05-31 00:00:00,125.3,127,17,17393,2208386.5,2013-05-31 00:00:00,1
2013-06-03 00:00:00,2013-06-03 00:00:00,126.8,2013-06-03 00:00:00,125,125,14,9507,1189691.8,2013-06-03 00:00:00,1
2013-06-04 00:00:00,2013-06-04 00:00:00,126,2013-06-04 00:00:00,125,126,13,22356,2806797.5,2013-06-04 00:00:00,1
2013-06-05 00:00:00,2013-06-05 00:00:00,126.9,2013-06-05 00:00:00,124.9,126,22,15257,1920807.8,2013-06-05 00:00:00,1
2013-06-06 00:00:00,2013-06-06 00:00:00,126,2013-06-06 00:00:00,124,125.4,31,62385,7856850,2013-06-06 00:00:00,1
2013-06-07 00:00:00,2013-06-07 00:00:00,126,2013-06-07 00:00:00,124,124.4,15,4760,591503,2013-06-07 00:00:00,1
2013-06-10 00:00:00,2013-06-10 00:00:00,125,2013-06-10 00:00:00,124,124,16,15726,1954740,2013-06-10 00:00:00,1
2013-06-11 00:00:00,2013-06-11 00:00:00,124,2013-06-11 00:00:00,122,122.1,19,36848,4507431.5,2013-06-11 00:00:00,1
2013-06-12 00:00:00,2013-06-12 00:00:00,123,2013-06-12 00:00:00,121.8,121.9,26,22126,2715783.8,2013-06-12 00:00:00,1
2013-06-13 00:00:00,2013-06-13 00:00:00,121.9,2013-06-13 00:00:00,120,120,35,26974,3253099.7,2013-06-13 00:00:00,1
2013-06-14 00:00:00,2013-06-14 00:00:00,121,2013-06-14 00:00:00,119,119,39,24856,2981849.7,2013-06-14 00:00:00,1
2013-06-17 00:00:00,2013-06-17 00:00:00,120.5,2013-06-17 00:00:00,118,120,18,52967,6304103.2,2013-06-17 00:00:00,1
2013-06-18 00:00:00,2013-06-18 00:00:00,120,2013-06-18 00:00:00,119,119,21,27172,3253957.2,2013-06-18 00:00:00,1
2013-06-19 00:00:00,2013-06-19 00:00:00,120.5,2013-06-19 00:00:00,118.5,120,21,13486,1614945.5,2013-06-19 00:00:00,1
2013-06-20 00:00:00,2013-06-20 00:00:00,120,2013-06-20 00:00:00,119,119.1,16,16689,1999351.6,2013-06-20 00:00:00,1
2013-06-21 00:00:00,2013-06-21 00:00:00,119.5,2013-06-21 00:00:00,116.2,118.7,17,5366,636273.8,2013-06-21 00:00:00,1
2013-06-24 00:00:00,2013-06-24 00:00:00,119,2013-06-24 00:00:00,118,118.7,24,79044,9363805,2013-06-24 00:00:00,1
2013-06-25 00:00:00,2013-06-25 00:00:00,118,2013-06-25 00:00:00,117.8,117.8,7,14082,1661674.4,2013-06-25 00:00:00,1
2013-06-26 00:00:00,2013-06-26 00:00:00,118.4,2013-06-26 00:00:00,117.1,118,21,7643,901845.5,2013-06-26 00:00:00,1
2013-06-27 00:00:00,2013-06-27 00:00:00,118.9,2013-06-27 00:00:00,118,118.2,20,7224,852650,2013-06-27 00:00:00,1
2013-06-28 00:00:00,2013-06-28 00:00:00,118.9,2013-06-28 00:00:00,117.9,118.1,6,5941,701478,2013-06-28 00:00:00,1
2013-07-01 00:00:00,2013-07-01 00:00:00,118,2013-07-01 00:00:00,117.4,117.5,16,9825,1157880,2013-07-01 00:00:00,1
2013-07-02 00:00:00,2013-07-02 00:00:00,117.8,2013-07-02 00:00:00,117,117.2,28,50528,5930547.2,2013-07-02 00:00:00,1
2013-07-03 00:00:00,2013-07-03 00:00:00,117.2,2013-07-03 00:00:00,116.9,117,9,21947,2569099,2013-07-03 00:00:00,1
2013-07-04 00:00:00,2013-07-04 00:00:00,116.9,2013-07-04 00:00:00,116,116,7,2628,306153,2013-07-04 00:00:00,1
2013-07-05 00:00:00,2013-07-05 00:00:00,116,2013-07-05 00:00:00,112,112.2,34,19222,2166986.4,2013-07-05 00:00:00,1
2013-07-08 00:00:00,2013-07-08 00:00:00,113.9,2013-07-08 00:00:00,112.1,113,12,4461,503749.2,2013-07-08 00:00:00,1
2013-07-09 00:00:00,2013-07-09 00:00:00,114,2013-07-09 00:00:00,113,113,23,7755,877180.5,2013-07-09 00:00:00,1
2013-07-10 00:00:00,2013-07-10 00:00:00,114,2013-07-10 00:00:00,113,113,35,17642,1993601,2013-07-10 00:00:00,1
2013-07-11 00:00:00,2013-07-11 00:00:00,116,2013-07-11 00:00:00,114.5,114.9,8,1654,190683,2013-07-11 00:00:00,1
2013-07-12 00:00:00,2013-07-12 00:00:00,115,2013-07-12 00:00:00,114.5,114.5,25,23203,2664743.8,2013-07-12 00:00:00,1
2013-07-15 00:00:00,2013-07-15 00:00:00,114.8,2013-07-15 00:00:00,112.4,112.5,28,14119,1595714.6,2013-07-15 00:00:00,1
2013-07-16 00:00:00,2013-07-16 00:00:00,113,2013-07-16 00:00:00,112.5,112.6,18,3476,391621.6,2013-07-16 00:00:00,1
2013-07-17 00:00:00,2013-07-17 00:00:00,113,2013-07-17 00:00:00,112,112.1,38,21233,2385160.3,2013-07-17 00:00:00,1
2013-07-18 00:00:00,2013-07-18 00:00:00,112.5,2013-07-18 00:00:00,108.2,109.2,76,52109,5717637.8,2013-07-18 00:00:00,1
2013-07-19 00:00:00,2013-07-19 00:00:00,111,2013-07-19 00:00:00,108.6,109.2,33,32392,3536224.3,2013-07-19 00:00:00,1
2013-07-23 00:00:00,2013-07-23 00:00:00,112.6,2013-07-23 00:00:00,109.1,110,37,45613,5021076.9,2013-07-23 00:00:00,1
2013-07-24 00:00:00,2013-07-24 00:00:00,112,2013-07-24 00:00:00,110,111.8,50,67096,7456426,2013-07-24 00:00:00,1
2013-07-25 00:00:00,2013-07-25 00:00:00,112,2013-07-25 00:00:00,111,112,12,29167,3261704,2013-07-25 00:00:00,1
2013-07-26 00:00:00,2013-07-26 00:00:00,112.5,2013-07-26 00:00:00,112,112,42,89228,9993560.1,2013-07-26 00:00:00,1
2013-07-29 00:00:00,2013-07-29 00:00:00,112,2013-07-29 00:00:00,111,111,15,9799,1087715.4,2013-07-29 00:00:00,1
2013-07-30 00:00:00,2013-07-30 00:00:00,111.5,2013-07-30 00:00:00,110.3,110.8,28,34889,3869658.5,2013-07-30 00:00:00,1
2013-07-31 00:00:00,2013-07-31 00:00:00,111,2013-07-31 00:00:00,110,110.1,51,114523,12600901.6,2013-07-31 00:00:00,1
2013-08-01 00:00:00,2013-08-01 00:00:00,111,2013-08-01 00:00:00,110,110.8,16,22209,2447906.8,2013-08-01 00:00:00,1
2013-08-02 00:00:00,2013-08-02 00:00:00,111,2013-08-02 00:00:00,110.5,111,26,24347,2701157.1,2013-08-02 00:00:00,1
2013-08-05 00:00:00,2013-08-05 00:00:00,112,2013-08-05 00:00:00,110,110,72,176117,19379486.2,2013-08-05 00:00:00,1
2013-08-06 00:00:00,2013-08-06 00:00:00,111.8,2013-08-06 00:00:00,110,110.1,33,69608,7677481.7,2013-08-06 00:00:00,1
2013-08-07 00:00:00,2013-08-07 00:00:00,111,2013-08-07 00:00:00,110.1,110.6,34,59776,6589477.4,2013-08-07 00:00:00,1
2013-08-08 00:00:00,2013-08-08 00:00:00,111,2013-08-08 00:00:00,110.7,110.9,13,17661,1959141,2013-08-08 00:00:00,1
2013-08-12 00:00:00,2013-08-12 00:00:00,112,2013-08-12 00:00:00,110.5,111.3,20,16038,1779105.7,2013-08-12 00:00:00,1
2013-08-13 00:00:00,2013-08-13 00:00:00,115,2013-08-13 00:00:00,112,113.8,26,21095,2396972,2013-08-13 00:00:00,1
2013-08-14 00:00:00,2013-08-14 00:00:00,115,2013-08-14 00:00:00,113,115,55,6121269,703783674.6,2013-08-14 00:00:00,1
2013-08-15 00:00:00,2013-08-15 00:00:00,116,2013-08-15 00:00:00,114.5,115,49,114531,13166716.5,2013-08-15 00:00:00,1
2013-08-16 00:00:00,2013-08-16 00:00:00,115.5,2013-08-16 00:00:00,114,114.1,28,54015,6206629.1,2013-08-16 00:00:00,1
2013-08-19 00:00:00,2013-08-19 00:00:00,115,2013-08-19 00:00:00,114.4,115,23,7046148,827806720.9,2013-08-19 00:00:00,1
2013-08-21 00:00:00,2013-08-21 00:00:00,115,2013-08-21 00:00:00,114.5,114.9,80,215588,24773443.9,2013-08-21 00:00:00,1
2013-08-22 00:00:00,2013-08-22 00:00:00,114.4,2013-08-22 00:00:00,114,114.2,27,15514,1770514.8,2013-08-22 00:00:00,1
2013-08-23 00:00:00,2013-08-23 00:00:00,114.7,2013-08-23 00:00:00,114,114.3,12,12730,1452534,2013-08-23 00:00:00,1
2013-08-26 00:00:00,2013-08-26 00:00:00,114.9,2013-08-26 00:00:00,113.5,113.6,18,2848,324594.6,2013-08-26 00:00:00,1
2013-08-27 00:00:00,2013-08-27 00:00:00,114.7,2013-08-27 00:00:00,112.5,112.6,15,8392,944763.8,2013-08-27 00:00:00,1
2013-08-28 00:00:00,2013-08-28 00:00:00,112.6,2013-08-28 00:00:00,112.1,112.2,15,20380,2285303.4,2013-08-28 00:00:00,1
2013-08-29 00:00:00,2013-08-29 00:00:00,112.2,2013-08-29 00:00:00,110,110.9,38,59003,6559916,2013-08-29 00:00:00,1
2013-08-30 00:00:00,2013-08-30 00:00:00,111.4,2013-08-30 00:00:00,110.5,110.8,26,20723,2299301.6,2013-08-30 00:00:00,1
2013-09-02 00:00:00,2013-09-02 00:00:00,111,2013-09-02 00:00:00,110,110.1,21,55997,6199455.3,2013-09-02 00:00:00,1
2013-09-03 00:00:00,2013-09-03 00:00:00,110,2013-09-03 00:00:00,109,109.4,12,6189,675198,2013-09-03 00:00:00,1
2013-09-04 00:00:00,2013-09-04 00:00:00,109.1,2013-09-04 00:00:00,109,109.1,11,18778,2047302,2013-09-04 00:00:00,1
