Daily High Low and Closing Share Prices - 2011,,,,,,,,,,
Company Id :  AAIC,,Security Type :  N,,Sub Type :  0000,,,,,,
Short Name :  ASIAN ALLIANCE,,,,,,,,,,
Day,Date High,High,Date Low,Low,Closing,No. of Trades,No. of Shares,Turnover,Last Traded,Days Traded
2011-04-18 00:00:00,2011-04-18 00:00:00,190.1,2011-04-18 00:00:00,182,186.9,52,13300,2463350,2011-04-18 00:00:00,1
2011-04-19 00:00:00,2011-04-19 00:00:00,189,2011-04-19 00:00:00,181,182.5,23,5600,1034660,2011-04-19 00:00:00,1
2011-04-20 00:00:00,2011-04-20 00:00:00,192.9,2011-04-20 00:00:00,184.5,184.6,11,2700,508080,2011-04-20 00:00:00,1
2011-04-21 00:00:00,2011-04-21 00:00:00,195,2011-04-21 00:00:00,184.5,190,91,36300,6888280,2011-04-21 00:00:00,1
2011-04-25 00:00:00,2011-04-25 00:00:00,196,2011-04-25 00:00:00,181,182,18,3900,712370,2011-04-25 00:00:00,1
2011-04-26 00:00:00,2011-04-26 00:00:00,177.6,2011-04-26 00:00:00,177,177,5,600,106420,2011-04-26 00:00:00,1
2011-04-27 00:00:00,2011-04-27 00:00:00,187,2011-04-27 00:00:00,178,186.9,9,1800,334660,2011-04-27 00:00:00,1
2011-04-28 00:00:00,2011-04-28 00:00:00,200,2011-04-28 00:00:00,175,176.2,5,500,90470,2011-04-28 00:00:00,1
2011-04-29 00:00:00,2011-04-29 00:00:00,201,2011-04-29 00:00:00,175,175,15,2600,459350,2011-04-29 00:00:00,1
2011-05-03 00:00:00,2011-05-03 00:00:00,175,2011-05-03 00:00:00,174,175,3,400,69900,2011-05-03 00:00:00,1
2011-05-04 00:00:00,2011-05-04 00:00:00,187.9,2011-05-04 00:00:00,162.2,164.2,20,2900,487700,2011-05-04 00:00:00,1
2011-05-05 00:00:00,2011-05-05 00:00:00,183,2011-05-05 00:00:00,178,179.9,8,1100,198800,2011-05-05 00:00:00,1
2011-05-06 00:00:00,2011-05-06 00:00:00,175,2011-05-06 00:00:00,175,175,1,100,17500,2011-05-06 00:00:00,1
2011-05-09 00:00:00,2011-05-09 00:00:00,180,2011-05-09 00:00:00,179.9,180,2,200,35990,2011-05-09 00:00:00,1
2011-05-10 00:00:00,2011-05-10 00:00:00,184.9,2011-05-10 00:00:00,178,180.3,30,11100,1996890,2011-05-10 00:00:00,1
2011-05-11 00:00:00,2011-05-11 00:00:00,186.5,2011-05-11 00:00:00,175,175,4,700,125640,2011-05-11 00:00:00,1
2011-05-12 00:00:00,2011-05-12 00:00:00,180,2011-05-12 00:00:00,175,180,2,200,35500,2011-05-12 00:00:00,1
2011-05-13 00:00:00,2011-05-13 00:00:00,175,2011-05-13 00:00:00,175,175,1,200,35000,2011-05-13 00:00:00,1
2011-05-16 00:00:00,2011-05-16 00:00:00,180,2011-05-16 00:00:00,165,170.2,6,700,123260,2011-05-16 00:00:00,1
2011-05-19 00:00:00,2011-05-19 00:00:00,180,2011-05-19 00:00:00,175,175,5,700,124330,2011-05-19 00:00:00,1
2011-05-20 00:00:00,2011-05-20 00:00:00,189.9,2011-05-20 00:00:00,179,185,36,14700,2670890,2011-05-20 00:00:00,1
2011-05-23 00:00:00,2011-05-23 00:00:00,189.9,2011-05-23 00:00:00,173,174,13,4800,869810,2011-05-23 00:00:00,1
2011-05-24 00:00:00,2011-05-24 00:00:00,175.1,2011-05-24 00:00:00,175,175.1,4,2300,402510,2011-05-24 00:00:00,1
2011-05-25 00:00:00,2011-05-25 00:00:00,179.5,2011-05-25 00:00:00,175,178.8,4,500,88650,2011-05-25 00:00:00,1
2011-05-26 00:00:00,2011-05-26 00:00:00,175,2011-05-26 00:00:00,174.9,175,4,500,87490,2011-05-26 00:00:00,1
2011-05-27 00:00:00,2011-05-27 00:00:00,179,2011-05-27 00:00:00,172.1,172.6,7,2900,501520,2011-05-27 00:00:00,1
2011-05-30 00:00:00,2011-05-30 00:00:00,210,2011-05-30 00:00:00,174,186,205,282500,52497060,2011-05-30 00:00:00,1
2011-05-31 00:00:00,2011-05-31 00:00:00,247,2011-05-31 00:00:00,206,210.4,651,336300,76588070,2011-05-31 00:00:00,1
2011-06-01 00:00:00,2011-06-01 00:00:00,225,2011-06-01 00:00:00,200,200.7,80,25000,5137170,2011-06-01 00:00:00,1
2011-06-02 00:00:00,2011-06-02 00:00:00,208.9,2011-06-02 00:00:00,200,201.3,30,12500,2517100,2011-06-02 00:00:00,1
2011-06-03 00:00:00,2011-06-03 00:00:00,213,2011-06-03 00:00:00,203,203,16,17200,3626850,2011-06-03 00:00:00,1
2011-06-06 00:00:00,2011-06-06 00:00:00,211.9,2011-06-06 00:00:00,191,200.4,29,39600,7615240,2011-06-06 00:00:00,1
2011-06-07 00:00:00,2011-06-07 00:00:00,208,2011-06-07 00:00:00,200,200,16,5300,1060900,2011-06-07 00:00:00,1
2011-06-08 00:00:00,2011-06-08 00:00:00,265,2011-06-08 00:00:00,195,243.4,462,210100,48864580,2011-06-08 00:00:00,1
2011-06-09 00:00:00,2011-06-09 00:00:00,413.7,2011-06-09 00:00:00,271,413.7,691,207600,72852300,2011-06-09 00:00:00,1
2011-06-10 00:00:00,2011-06-10 00:00:00,455,2011-06-10 00:00:00,400,444.9,267,100900,44784730,2011-06-10 00:00:00,1
2011-06-13 00:00:00,2011-06-13 00:00:00,412,2011-06-13 00:00:00,400.5,400.5,74,24400,9856760,2011-06-13 00:00:00,1
2011-06-14 00:00:00,2011-06-14 00:00:00,385,2011-06-14 00:00:00,360.5,360.5,27,6000,2226830,2011-06-14 00:00:00,1
2011-06-16 00:00:00,2011-06-16 00:00:00,365,2011-06-16 00:00:00,324.5,332.1,23,6200,2074330,2011-06-16 00:00:00,1
2011-06-17 00:00:00,2011-06-17 00:00:00,365,2011-06-17 00:00:00,300,354.1,182,42500,14910050,2011-06-17 00:00:00,1
2011-06-20 00:00:00,2011-06-20 00:00:00,369,2011-06-20 00:00:00,302,329.4,19,2800,928320,2011-06-20 00:00:00,1
2011-06-21 00:00:00,2011-06-21 00:00:00,327,2011-06-21 00:00:00,282.1,289.9,41,7300,2192450,2011-06-21 00:00:00,1
2011-06-22 00:00:00,2011-06-22 00:00:00,330,2011-06-22 00:00:00,280,281,34,9800,2956060,2011-06-22 00:00:00,1
2011-06-23 00:00:00,2011-06-23 00:00:00,304,2011-06-23 00:00:00,270,283.9,104,23900,6832540,2011-06-23 00:00:00,1
2011-06-24 00:00:00,2011-06-24 00:00:00,276,2011-06-24 00:00:00,267,271.2,37,7300,1976450,2011-06-24 00:00:00,1
2011-06-27 00:00:00,2011-06-27 00:00:00,272,2011-06-27 00:00:00,240.1,250.6,53,19800,5151050,2011-06-27 00:00:00,1
2011-06-28 00:00:00,2011-06-28 00:00:00,252,2011-06-28 00:00:00,240.5,248.6,12,2500,620710,2011-06-28 00:00:00,1
2011-06-29 00:00:00,2011-06-29 00:00:00,245,2011-06-29 00:00:00,230,234,17,11100,2571750,2011-06-29 00:00:00,1
2011-06-30 00:00:00,2011-06-30 00:00:00,270,2011-06-30 00:00:00,243,251.8,99,26300,6764050,2011-06-30 00:00:00,1
2011-07-01 00:00:00,2011-07-01 00:00:00,290,2011-07-01 00:00:00,250.1,259.8,18,6400,1716600,2011-07-01 00:00:00,1
2011-07-04 00:00:00,2011-07-04 00:00:00,300,2011-07-04 00:00:00,260,264.7,67,13200,3538850,2011-07-04 00:00:00,1
2011-07-05 00:00:00,2011-07-05 00:00:00,310,2011-07-05 00:00:00,245,250.4,59,11400,2906450,2011-07-05 00:00:00,1
2011-07-06 00:00:00,2011-07-06 00:00:00,259.9,2011-07-06 00:00:00,247.2,250.3,22,4200,1070540,2011-07-06 00:00:00,1
2011-07-07 00:00:00,2011-07-07 00:00:00,245,2011-07-07 00:00:00,235.2,237.8,17,3000,715810,2011-07-07 00:00:00,1
2011-07-08 00:00:00,2011-07-08 00:00:00,250,2011-07-08 00:00:00,235.1,236.9,15,5000,1179810,2011-07-08 00:00:00,1
2011-07-11 00:00:00,2011-07-11 00:00:00,248,2011-07-11 00:00:00,211,215.6,18,3000,660850,2011-07-11 00:00:00,1
2011-07-12 00:00:00,2011-07-12 00:00:00,221,2011-07-12 00:00:00,210,212.5,9,2500,537650,2011-07-12 00:00:00,1
2011-07-13 00:00:00,2011-07-13 00:00:00,218,2011-07-13 00:00:00,210,210.8,17,2600,549100,2011-07-13 00:00:00,1
2011-07-15 00:00:00,2011-07-15 00:00:00,230,2011-07-15 00:00:00,200,219.9,50,10500,2239460,2011-07-15 00:00:00,1
2011-07-18 00:00:00,2011-07-18 00:00:00,211,2011-07-18 00:00:00,207,208.4,10,2000,419420,2011-07-18 00:00:00,1
2011-07-19 00:00:00,2011-07-19 00:00:00,206,2011-07-19 00:00:00,204,205.2,12,3100,636460,2011-07-19 00:00:00,1
2011-07-20 00:00:00,2011-07-20 00:00:00,249,2011-07-20 00:00:00,201,222.8,194,47400,10816360,2011-07-20 00:00:00,1
2011-07-21 00:00:00,2011-07-21 00:00:00,233,2011-07-21 00:00:00,222,222,16,5000,1127610,2011-07-21 00:00:00,1
2011-07-22 00:00:00,2011-07-22 00:00:00,225,2011-07-22 00:00:00,210,221,24,10400,2264330,2011-07-22 00:00:00,1
2011-07-25 00:00:00,2011-07-25 00:00:00,222,2011-07-25 00:00:00,220,220.9,18,11000,2431100,2011-07-25 00:00:00,1
2011-07-26 00:00:00,2011-07-26 00:00:00,220,2011-07-26 00:00:00,135,219.2,49,14000,2633850,2011-07-26 00:00:00,1
2011-07-27 00:00:00,2011-07-27 00:00:00,260,2011-07-27 00:00:00,202.5,241,191,62200,15185380,2011-07-27 00:00:00,1
2011-07-28 00:00:00,2011-07-28 00:00:00,249.9,2011-07-28 00:00:00,240.5,240.5,2,300,73090,2011-07-28 00:00:00,1
2011-07-29 00:00:00,2011-07-29 00:00:00,275,2011-07-29 00:00:00,230,260,133,38600,10106320,2011-07-29 00:00:00,1
2011-08-01 00:00:00,2011-08-01 00:00:00,275,2011-08-01 00:00:00,250,260.9,27,4000,1053850,2011-08-01 00:00:00,1
2011-08-02 00:00:00,2011-08-02 00:00:00,267,2011-08-02 00:00:00,251,252.7,20,3700,973290,2011-08-02 00:00:00,1
2011-08-03 00:00:00,2011-08-03 00:00:00,260,2011-08-03 00:00:00,242.5,242.6,11,2400,583860,2011-08-03 00:00:00,1
2011-08-04 00:00:00,2011-08-04 00:00:00,254,2011-08-04 00:00:00,241,241.7,19,5500,1343550,2011-08-04 00:00:00,1
2011-08-05 00:00:00,2011-08-05 00:00:00,246.5,2011-08-05 00:00:00,240,241.7,11,1300,313550,2011-08-05 00:00:00,1
2011-08-08 00:00:00,2011-08-08 00:00:00,254,2011-08-08 00:00:00,230,247.1,28,5100,1251300,2011-08-08 00:00:00,1
2011-08-09 00:00:00,2011-08-09 00:00:00,245,2011-08-09 00:00:00,230,231.8,17,3400,794990,2011-08-09 00:00:00,1
2011-08-10 00:00:00,2011-08-10 00:00:00,269.9,2011-08-10 00:00:00,210.1,253.8,127,82000,20780370,2011-08-10 00:00:00,1
2011-08-11 00:00:00,2011-08-11 00:00:00,260,2011-08-11 00:00:00,250,250,12,2000,509300,2011-08-11 00:00:00,1
2011-08-12 00:00:00,2011-08-12 00:00:00,279,2011-08-12 00:00:00,251.1,256.5,113,77100,20029370,2011-08-12 00:00:00,1
2011-08-15 00:00:00,2011-08-15 00:00:00,260,2011-08-15 00:00:00,245.1,257.5,7,3100,800120,2011-08-15 00:00:00,1
2011-08-16 00:00:00,2011-08-16 00:00:00,267,2011-08-16 00:00:00,260,265.6,31,8500,2239450,2011-08-16 00:00:00,1
2011-08-17 00:00:00,2011-08-17 00:00:00,270,2011-08-17 00:00:00,258,259.6,19,4600,1213060,2011-08-17 00:00:00,1
2011-08-18 00:00:00,2011-08-18 00:00:00,236.1,2011-08-18 00:00:00,236,236,3,300,70810,2011-08-18 00:00:00,1
2011-08-22 00:00:00,2011-08-22 00:00:00,245,2011-08-22 00:00:00,245,245,2,300,73500,2011-08-22 00:00:00,1
2011-08-23 00:00:00,2011-08-23 00:00:00,240,2011-08-23 00:00:00,236.2,236.9,7,1300,309170,2011-08-23 00:00:00,1
2011-08-24 00:00:00,2011-08-24 00:00:00,231.1,2011-08-24 00:00:00,216,227.6,9,1000,228300,2011-08-24 00:00:00,1
2011-08-25 00:00:00,2011-08-25 00:00:00,230,2011-08-25 00:00:00,220.2,223.3,7,1200,266250,2011-08-25 00:00:00,1
2011-08-26 00:00:00,2011-08-26 00:00:00,240,2011-08-26 00:00:00,220,226.8,112,26200,6013080,2011-08-26 00:00:00,1
2011-08-29 00:00:00,2011-08-29 00:00:00,230,2011-08-29 00:00:00,224.9,229.4,7,2500,569040,2011-08-29 00:00:00,1
