"DAILY HIGH, LOW AND CLOSING PRICE OF 02ND JANUARY TO 31st DECEMBER 2015",,,,,,,,,,
ASIA ASSET FINANCE PLC,,,,,,,,,,
Company Id :,AAF,Security Type :  N,,Sub Type :  0000,,,,,,
2015-06-16 00:00:00,2015-06-16 00:00:00,129.8,2015-06-16 00:00:00,129.8,129.8,1,4,519.2,2015-06-16 00:00:00,1
2015-06-17 00:00:00,2015-06-17 00:00:00,128.9,2015-06-17 00:00:00,122.5,128.2,10,2709,340850.6,2015-06-17 00:00:00,1
2015-06-19 00:00:00,2015-06-19 00:00:00,130,2015-06-19 00:00:00,122.7,125.1,13,941,120686.7,2015-06-19 00:00:00,1
2015-06-22 00:00:00,2015-06-22 00:00:00,134.5,2015-06-22 00:00:00,134.5,125.1,1,1,134.5,2015-06-22 00:00:00,1
2015-06-23 00:00:00,2015-06-23 00:00:00,128,2015-06-23 00:00:00,128,125.1,1,49,6272,2015-06-23 00:00:00,1
2015-06-24 00:00:00,2015-06-24 00:00:00,123.5,2015-06-24 00:00:00,122.5,122.6,5,1030,126240,2015-06-24 00:00:00,1
2015-06-25 00:00:00,2015-06-25 00:00:00,132.4,2015-06-25 00:00:00,122.5,122.8,7,481,59117,2015-06-25 00:00:00,1
2015-06-26 00:00:00,2015-06-26 00:00:00,122.7,2015-06-26 00:00:00,122.7,122.7,1,400,49080,2015-06-26 00:00:00,1
2015-06-29 00:00:00,2015-06-29 00:00:00,132.4,2015-06-29 00:00:00,122.5,122.7,3,205,25163,2015-06-29 00:00:00,1
2015-06-30 00:00:00,2015-06-30 00:00:00,122.5,2015-06-30 00:00:00,121,121,3,1200,145218,2015-06-30 00:00:00,1
2015-07-03 00:00:00,2015-07-03 00:00:00,134,2015-07-03 00:00:00,122,121,4,48,5989,2015-07-03 00:00:00,1
2015-07-06 00:00:00,2015-07-06 00:00:00,134,2015-07-06 00:00:00,134,121,1,1,134,2015-07-06 00:00:00,1
2015-07-07 00:00:00,2015-07-07 00:00:00,123.5,2015-07-07 00:00:00,123.5,121,1,10,1235,2015-07-07 00:00:00,1
2015-07-08 00:00:00,2015-07-08 00:00:00,125,2015-07-08 00:00:00,123.5,124.1,5,634,78669,2015-07-08 00:00:00,1
2015-07-10 00:00:00,2015-07-10 00:00:00,127,2015-07-10 00:00:00,125,127,2,205,26025,2015-07-10 00:00:00,1
2015-07-13 00:00:00,2015-07-13 00:00:00,130,2015-07-13 00:00:00,125.5,125.6,3,139,17469,2015-07-13 00:00:00,1
2015-07-15 00:00:00,2015-07-15 00:00:00,130,2015-07-15 00:00:00,127.5,128.2,4,464,59467,2015-07-15 00:00:00,1
2015-07-16 00:00:00,2015-07-16 00:00:00,129,2015-07-16 00:00:00,129,128.2,1,3,387,2015-07-16 00:00:00,1
2015-07-17 00:00:00,2015-07-17 00:00:00,129,2015-07-17 00:00:00,128.5,128.5,8,550,70700,2015-07-17 00:00:00,1
2015-07-20 00:00:00,2015-07-20 00:00:00,129,2015-07-20 00:00:00,128.5,129,7,3746,483233,2015-07-20 00:00:00,1
2015-07-21 00:00:00,2015-07-21 00:00:00,131.9,2015-07-21 00:00:00,129,129,8,4800,619670,2015-07-21 00:00:00,1
2015-07-22 00:00:00,2015-07-22 00:00:00,129,2015-07-22 00:00:00,129,129,4,3600,464400,2015-07-22 00:00:00,1
2015-07-23 00:00:00,2015-07-23 00:00:00,130,2015-07-23 00:00:00,128,129,3,6,772,2015-07-23 00:00:00,1
2015-07-24 00:00:00,2015-07-24 00:00:00,138,2015-07-24 00:00:00,130,135.2,34,22143,2960863.7,2015-07-24 00:00:00,1
2015-07-27 00:00:00,2015-07-27 00:00:00,138,2015-07-27 00:00:00,130,130,11,3515,457074.2,2015-07-27 00:00:00,1
2015-07-28 00:00:00,2015-07-28 00:00:00,132,2015-07-28 00:00:00,130,130,19,6946,903080,2015-07-28 00:00:00,1
2015-07-29 00:00:00,2015-07-29 00:00:00,130,2015-07-29 00:00:00,130,130,1,20,2600,2015-07-29 00:00:00,1
2015-07-30 00:00:00,2015-07-30 00:00:00,127.2,2015-07-30 00:00:00,126.7,126.8,7,500,63394,2015-07-30 00:00:00,1
2015-08-03 00:00:00,2015-08-03 00:00:00,130,2015-08-03 00:00:00,116.7,122.5,16,808,102890.9,2015-08-03 00:00:00,1
2015-08-05 00:00:00,2015-08-05 00:00:00,133,2015-08-05 00:00:00,129,129.8,4,1654,214676,2015-08-05 00:00:00,1
2015-08-06 00:00:00,2015-08-06 00:00:00,130,2015-08-06 00:00:00,129,130,21,14247,1851610,2015-08-06 00:00:00,1
2015-08-07 00:00:00,2015-08-07 00:00:00,130,2015-08-07 00:00:00,128.4,129.6,5,301,39086.9,2015-08-07 00:00:00,1
2015-08-10 00:00:00,2015-08-10 00:00:00,128.2,2015-08-10 00:00:00,128,128,4,851,108953,2015-08-10 00:00:00,1
2015-08-11 00:00:00,2015-08-11 00:00:00,134.5,2015-08-11 00:00:00,129.5,130,14,4332,563211.5,2015-08-11 00:00:00,1
2015-08-13 00:00:00,2015-08-13 00:00:00,129.5,2015-08-13 00:00:00,129.1,129.5,4,373,48303.1,2015-08-13 00:00:00,1
2015-08-14 00:00:00,2015-08-14 00:00:00,127,2015-08-14 00:00:00,127,127,3,300,38100,2015-08-14 00:00:00,1
2015-08-17 00:00:00,2015-08-17 00:00:00,130,2015-08-17 00:00:00,125,125,2,1010,126300,2015-08-17 00:00:00,1
2015-08-19 00:00:00,2015-08-19 00:00:00,131,2015-08-19 00:00:00,131,125,1,1,131,2015-08-19 00:00:00,1
2015-08-20 00:00:00,2015-08-20 00:00:00,130,2015-08-20 00:00:00,130,125,1,3,390,2015-08-20 00:00:00,1
2015-08-21 00:00:00,2015-08-21 00:00:00,132,2015-08-21 00:00:00,130,131.3,6,3120,409720,2015-08-21 00:00:00,1
2015-08-24 00:00:00,2015-08-24 00:00:00,128.1,2015-08-24 00:00:00,128,128,2,260,33286,2015-08-24 00:00:00,1
2015-08-25 00:00:00,2015-08-25 00:00:00,126,2015-08-25 00:00:00,126,128,1,10,1260,2015-08-25 00:00:00,1
2015-08-26 00:00:00,2015-08-26 00:00:00,139.2,2015-08-26 00:00:00,139.2,128,1,1,139.2,2015-08-26 00:00:00,1
2015-08-27 00:00:00,2015-08-27 00:00:00,130,2015-08-27 00:00:00,130,128,1,1,130,2015-08-27 00:00:00,1
2015-08-28 00:00:00,2015-08-28 00:00:00,123,2015-08-28 00:00:00,123,128,1,10,1230,2015-08-28 00:00:00,1
2015-09-04 00:00:00,2015-09-04 00:00:00,124,2015-09-04 00:00:00,124,128,1,1,124,2015-09-04 00:00:00,1
2015-09-07 00:00:00,2015-09-07 00:00:00,130,2015-09-07 00:00:00,123,124,11,1001,124604,2015-09-07 00:00:00,1
2015-09-08 00:00:00,2015-09-08 00:00:00,124.1,2015-09-08 00:00:00,120,120.8,13,700,84540.8,2015-09-08 00:00:00,1
2015-09-09 00:00:00,2015-09-09 00:00:00,129.8,2015-09-09 00:00:00,120.5,121,7,2239,270638.2,2015-09-09 00:00:00,1
2015-09-10 00:00:00,2015-09-10 00:00:00,129.9,2015-09-10 00:00:00,129.9,121,1,1,129.9,2015-09-10 00:00:00,1
2015-09-14 00:00:00,2015-09-14 00:00:00,129.9,2015-09-14 00:00:00,129.5,121,4,4,518.8,2015-09-14 00:00:00,1
2015-09-21 00:00:00,2015-09-21 00:00:00,121.6,2015-09-21 00:00:00,121.5,121.5,5,201,24426.5,2015-09-21 00:00:00,1
2015-09-23 00:00:00,2015-09-23 00:00:00,121.5,2015-09-23 00:00:00,121.5,121.5,1,9,1093.5,2015-09-23 00:00:00,1
2015-09-25 00:00:00,2015-09-25 00:00:00,121,2015-09-25 00:00:00,121,121.5,1,5,605,2015-09-25 00:00:00,1
2015-09-28 00:00:00,2015-09-28 00:00:00,119.2,2015-09-28 00:00:00,113.5,119,4,210,24943.4,2015-09-28 00:00:00,1
2015-10-07 00:00:00,2015-10-07 00:00:00,120,2015-10-07 00:00:00,120,119,1,5,600,2015-10-07 00:00:00,1
2015-10-09 00:00:00,2015-10-09 00:00:00,123.5,2015-10-09 00:00:00,120,123.5,17,6483,781974,2015-10-09 00:00:00,1
2015-10-12 00:00:00,2015-10-12 00:00:00,125,2015-10-12 00:00:00,125,125,1,100,12500,2015-10-12 00:00:00,1
2015-10-13 00:00:00,2015-10-13 00:00:00,122,2015-10-13 00:00:00,122,125,1,1,122,2015-10-13 00:00:00,1
2015-10-14 00:00:00,2015-10-14 00:00:00,120.1,2015-10-14 00:00:00,120,120,7,1030,123603,2015-10-14 00:00:00,1
2015-10-16 00:00:00,2015-10-16 00:00:00,127,2015-10-16 00:00:00,127,120,1,1,127,2015-10-16 00:00:00,1
2015-10-19 00:00:00,2015-10-19 00:00:00,120.5,2015-10-19 00:00:00,120.5,120,1,3,361.5,2015-10-19 00:00:00,1
2015-10-20 00:00:00,2015-10-20 00:00:00,120.5,2015-10-20 00:00:00,120.5,120.5,2,168,20244,2015-10-20 00:00:00,1
2015-10-21 00:00:00,2015-10-21 00:00:00,126,2015-10-21 00:00:00,118.1,125.9,6,1771,222920.5,2015-10-21 00:00:00,1
2015-10-22 00:00:00,2015-10-22 00:00:00,119.3,2015-10-22 00:00:00,119.3,125.9,1,1,119.3,2015-10-22 00:00:00,1
2015-10-23 00:00:00,2015-10-23 00:00:00,129.9,2015-10-23 00:00:00,125,125.8,3,155,19497.5,2015-10-23 00:00:00,1
2015-10-28 00:00:00,2015-10-28 00:00:00,120.7,2015-10-28 00:00:00,120.7,125.8,1,5,603.5,2015-10-28 00:00:00,1
2015-10-29 00:00:00,2015-10-29 00:00:00,127.9,2015-10-29 00:00:00,120.8,123.3,7,161,19847.8,2015-10-29 00:00:00,1
2015-10-30 00:00:00,2015-10-30 00:00:00,129.9,2015-10-30 00:00:00,124,124,3,750,93017.7,2015-10-30 00:00:00,1
2015-11-03 00:00:00,2015-11-03 00:00:00,124,2015-11-03 00:00:00,124,124,1,14,1736,2015-11-03 00:00:00,1
2015-11-04 00:00:00,2015-11-04 00:00:00,128.9,2015-11-04 00:00:00,120,122,7,124,15127.4,2015-11-04 00:00:00,1
2015-11-05 00:00:00,2015-11-05 00:00:00,122,2015-11-05 00:00:00,122,122,1,4,488,2015-11-05 00:00:00,1
2015-11-11 00:00:00,2015-11-11 00:00:00,125,2015-11-11 00:00:00,122.2,122,2,10,1236,2015-11-11 00:00:00,1
2015-11-12 00:00:00,2015-11-12 00:00:00,130,2015-11-12 00:00:00,122.1,122.1,5,474,57883.3,2015-11-12 00:00:00,1
2015-11-26 00:00:00,2015-11-26 00:00:00,125,2015-11-26 00:00:00,122,122,7,272,33265,2015-11-26 00:00:00,1
2015-11-27 00:00:00,2015-11-27 00:00:00,121.1,2015-11-27 00:00:00,121,121,3,173,20936.1,2015-11-27 00:00:00,1
2015-12-03 00:00:00,2015-12-03 00:00:00,122,2015-12-03 00:00:00,122,121,1,51,6222,2015-12-03 00:00:00,1
2015-12-11 00:00:00,2015-12-11 00:00:00,122,2015-12-11 00:00:00,122,121,2,82,10004,2015-12-11 00:00:00,1
2015-12-15 00:00:00,2015-12-15 00:00:00,122,2015-12-15 00:00:00,122,121,1,18,2196,2015-12-15 00:00:00,1
2015-12-22 00:00:00,2015-12-22 00:00:00,120,2015-12-22 00:00:00,120,121,1,1,120,2015-12-22 00:00:00,1
2015-12-28 00:00:00,2015-12-28 00:00:00,114,2015-12-28 00:00:00,113,113.7,3,100,11367,2015-12-28 00:00:00,1
2015-12-30 00:00:00,2015-12-30 00:00:00,124.9,2015-12-30 00:00:00,124.9,113.7,1,46,5745.4,2015-12-30 00:00:00,1
2015-12-31 00:00:00,2015-12-31 00:00:00,124.9,2015-12-31 00:00:00,124.9,124.9,1,300,37470,2015-12-31 00:00:00,1
CAPITAL ALLIANCE FINANCE PLC,,,,,,,,,,
Company Id :,CALF,Security,Type :  N,Sub Type,:  0000,,,,,
Short Name :,CAL FINANCE,,,,,,,,,
Day,Date High,High (Rs.),Date Low,Low (Rs.),Closing (Rs.),Trades (No.),Shares (No.),Turnover (Rs.),Last Traded,Days Traded
2015-01-02 00:00:00,2015-01-02 00:00:00,16.9,2015-01-02 00:00:00,15.3,16.6,30,2124,35321.8,2015-01-02 00:00:00,1
2015-01-06 00:00:00,2015-01-06 00:00:00,16.9,2015-01-06 00:00:00,15.4,15.8,8,143,2262.3,2015-01-06 00:00:00,1
2015-01-07 00:00:00,2015-01-07 00:00:00,16,2015-01-07 00:00:00,15.6,15.7,28,22759,357434.1,2015-01-07 00:00:00,1
2015-01-08 00:00:00,2015-01-08 00:00:00,15.7,2015-01-08 00:00:00,15.6,15.6,2,700,10940,2015-01-08 00:00:00,1
2015-01-09 00:00:00,2015-01-09 00:00:00,16.5,2015-01-09 00:00:00,16.5,16.5,9,2555,42157.5,2015-01-09 00:00:00,1
2015-01-12 00:00:00,2015-01-12 00:00:00,16.7,2015-01-12 00:00:00,15.9,15.9,15,7863,126213.1,2015-01-12 00:00:00,1
2015-01-13 00:00:00,2015-01-13 00:00:00,15.8,2015-01-13 00:00:00,15.7,15.8,2,5,78.8,2015-01-13 00:00:00,1
2015-01-19 00:00:00,2015-01-19 00:00:00,15.8,2015-01-19 00:00:00,15.6,15.6,7,3456,54177.3,2015-01-19 00:00:00,1
2015-01-20 00:00:00,2015-01-20 00:00:00,15.8,2015-01-20 00:00:00,15,15,10,9813,149793.2,2015-01-20 00:00:00,1
2015-01-21 00:00:00,2015-01-21 00:00:00,15,2015-01-21 00:00:00,14.9,14.9,4,7000,104500,2015-01-21 00:00:00,1
2015-01-22 00:00:00,2015-01-22 00:00:00,14.9,2015-01-22 00:00:00,14.9,14.9,3,1025,15272.5,2015-01-22 00:00:00,1
2015-01-23 00:00:00,2015-01-23 00:00:00,14.8,2015-01-23 00:00:00,14.5,14.5,8,6650,96453.2,2015-01-23 00:00:00,1
2015-01-26 00:00:00,2015-01-26 00:00:00,14.4,2015-01-26 00:00:00,14,14.1,14,11370,161321.8,2015-01-26 00:00:00,1
2015-01-27 00:00:00,2015-01-27 00:00:00,14.2,2015-01-27 00:00:00,14,14.1,8,2905,41000.2,2015-01-27 00:00:00,1
2015-01-28 00:00:00,2015-01-28 00:00:00,15.2,2015-01-28 00:00:00,14.2,15.2,4,821,11759.1,2015-01-28 00:00:00,1
2015-01-29 00:00:00,2015-01-29 00:00:00,15.4,2015-01-29 00:00:00,15.3,15.3,18,104,1599.2,2015-01-29 00:00:00,1
2015-01-30 00:00:00,2015-01-30 00:00:00,15,2015-01-30 00:00:00,14.9,14.9,4,28200,420500,2015-01-30 00:00:00,1
2015-02-02 00:00:00,2015-02-02 00:00:00,15.2,2015-02-02 00:00:00,13.7,14.1,17,16980,240012,2015-02-02 00:00:00,1
2015-02-05 00:00:00,2015-02-05 00:00:00,14.8,2015-02-05 00:00:00,14.8,14.8,4,1482,21933.6,2015-02-05 00:00:00,1
2015-02-06 00:00:00,2015-02-06 00:00:00,15.7,2015-02-06 00:00:00,14,15.5,6,74,1111.3,2015-02-06 00:00:00,1
2015-02-09 00:00:00,2015-02-09 00:00:00,15.9,2015-02-09 00:00:00,15.6,15.9,21,727,11535.4,2015-02-09 00:00:00,1
2015-02-10 00:00:00,2015-02-10 00:00:00,16.9,2015-02-10 00:00:00,15.1,16.6,93,24836,407713.3,2015-02-10 00:00:00,1
2015-02-11 00:00:00,2015-02-11 00:00:00,16.7,2015-02-11 00:00:00,15.5,16.3,17,510,8308.2,2015-02-11 00:00:00,1
2015-02-12 00:00:00,2015-02-12 00:00:00,17.5,2015-02-12 00:00:00,16.5,16.6,63,38611,649852.8,2015-02-12 00:00:00,1
2015-02-13 00:00:00,2015-02-13 00:00:00,16.2,2015-02-13 00:00:00,16.2,16.2,1,1,16.2,2015-02-13 00:00:00,1
2015-02-16 00:00:00,2015-02-16 00:00:00,16.3,2015-02-16 00:00:00,16.2,16.3,5,3003,48848.9,2015-02-16 00:00:00,1
2015-02-18 00:00:00,2015-02-18 00:00:00,16.2,2015-02-18 00:00:00,16,16.1,5,13270,213139.8,2015-02-18 00:00:00,1
2015-02-19 00:00:00,2015-02-19 00:00:00,16.8,2015-02-19 00:00:00,16.4,16.5,16,1055,17409.8,2015-02-19 00:00:00,1
2015-02-20 00:00:00,2015-02-20 00:00:00,16.8,2015-02-20 00:00:00,16.3,16.3,10,20899,344525,2015-02-20 00:00:00,1
2015-02-23 00:00:00,2015-02-23 00:00:00,16.4,2015-02-23 00:00:00,16.4,16.4,2,3,49.2,2015-02-23 00:00:00,1
2015-02-24 00:00:00,2015-02-24 00:00:00,16,2015-02-24 00:00:00,15.8,16,5,2720,43420,2015-02-24 00:00:00,1
2015-02-26 00:00:00,2015-02-26 00:00:00,16.4,2015-02-26 00:00:00,16,16.1,5,400,6440,2015-02-26 00:00:00,1
2015-02-27 00:00:00,2015-02-27 00:00:00,16,2015-02-27 00:00:00,15.8,16,5,585,9359,2015-02-27 00:00:00,1
2015-03-02 00:00:00,2015-03-02 00:00:00,16.5,2015-03-02 00:00:00,16,16,3,2005,32082.2,2015-03-02 00:00:00,1
2015-03-03 00:00:00,2015-03-03 00:00:00,16,2015-03-03 00:00:00,15.7,15.9,6,8000,126990,2015-03-03 00:00:00,1
2015-03-04 00:00:00,2015-03-04 00:00:00,15.8,2015-03-04 00:00:00,15.8,15.8,3,1896,29956.8,2015-03-04 00:00:00,1
2015-03-09 00:00:00,2015-03-09 00:00:00,15.2,2015-03-09 00:00:00,15.2,15.2,1,5,76,2015-03-09 00:00:00,1
2015-03-10 00:00:00,2015-03-10 00:00:00,15.3,2015-03-10 00:00:00,15.3,15.3,1,476,7282.8,2015-03-10 00:00:00,1
2015-03-11 00:00:00,2015-03-11 00:00:00,15,2015-03-11 00:00:00,14.5,14.5,6,23500,342700,2015-03-11 00:00:00,1
2015-03-12 00:00:00,2015-03-12 00:00:00,15.5,2015-03-12 00:00:00,14.6,14.7,36,8510,126667,2015-03-12 00:00:00,1
2015-03-13 00:00:00,2015-03-13 00:00:00,14.7,2015-03-13 00:00:00,14.7,14.7,2,54,793.8,2015-03-13 00:00:00,1
2015-03-16 00:00:00,2015-03-16 00:00:00,14.6,2015-03-16 00:00:00,14.5,14.5,7,3812,55555.2,2015-03-16 00:00:00,1
2015-03-17 00:00:00,2015-03-17 00:00:00,14.5,2015-03-17 00:00:00,14.5,14.5,5,12960,187920,2015-03-17 00:00:00,1
2015-03-18 00:00:00,2015-03-18 00:00:00,15,2015-03-18 00:00:00,14.3,14.9,3,1009,14434.2,2015-03-18 00:00:00,1
2015-03-19 00:00:00,2015-03-19 00:00:00,14.4,2015-03-19 00:00:00,14.4,14.4,1,7,100.8,2015-03-19 00:00:00,1
2015-03-20 00:00:00,2015-03-20 00:00:00,15.1,2015-03-20 00:00:00,14.3,15.1,6,2081,29808.1,2015-03-20 00:00:00,1
2015-03-25 00:00:00,2015-03-25 00:00:00,14.9,2015-03-25 00:00:00,14,14,11,4785,67272.6,2015-03-25 00:00:00,1
2015-03-26 00:00:00,2015-03-26 00:00:00,14.5,2015-03-26 00:00:00,14.5,14.5,1,3000,43500,2015-03-26 00:00:00,1
2015-03-27 00:00:00,2015-03-27 00:00:00,14,2015-03-27 00:00:00,14,14,3,7000,98000,2015-03-27 00:00:00,1
2015-03-30 00:00:00,2015-03-30 00:00:00,13.9,2015-03-30 00:00:00,13.7,13.7,11,8560,118185,2015-03-30 00:00:00,1
2015-03-31 00:00:00,2015-03-31 00:00:00,13.8,2015-03-31 00:00:00,13,13.7,4,7205,98608.5,2015-03-31 00:00:00,1
2015-04-01 00:00:00,2015-04-01 00:00:00,13.9,2015-04-01 00:00:00,13.1,13.5,2,2,27,2015-04-01 00:00:00,1
2015-04-02 00:00:00,2015-04-02 00:00:00,14.4,2015-04-02 00:00:00,13.9,14.2,7,8139,113894.1,2015-04-02 00:00:00,1
2015-04-07 00:00:00,2015-04-07 00:00:00,13.7,2015-04-07 00:00:00,13.7,13.7,1,14,191.8,2015-04-07 00:00:00,1
2015-04-09 00:00:00,2015-04-09 00:00:00,14.5,2015-04-09 00:00:00,14.5,14.5,1,50,725,2015-04-09 00:00:00,1
2015-04-10 00:00:00,2015-04-10 00:00:00,15.4,2015-04-10 00:00:00,14.5,14.7,8,27496,404864,2015-04-10 00:00:00,1
2015-04-15 00:00:00,2015-04-15 00:00:00,17.3,2015-04-15 00:00:00,14.3,16.3,31,28378,452069.7,2015-04-15 00:00:00,1
2015-04-16 00:00:00,2015-04-16 00:00:00,17.4,2015-04-16 00:00:00,16,16.6,55,18414,309950,2015-04-16 00:00:00,1
2015-04-17 00:00:00,2015-04-17 00:00:00,17.3,2015-04-17 00:00:00,16.2,16.5,33,54899,913366.2,2015-04-17 00:00:00,1
2015-04-20 00:00:00,2015-04-20 00:00:00,16.5,2015-04-20 00:00:00,15,15,30,30500,459848,2015-04-20 00:00:00,1
2015-04-21 00:00:00,2015-04-21 00:00:00,16.1,2015-04-21 00:00:00,14.5,14.6,24,9121,133931.3,2015-04-21 00:00:00,1
2015-04-22 00:00:00,2015-04-22 00:00:00,16.4,2015-04-22 00:00:00,15,15.2,36,11551,183190.2,2015-04-22 00:00:00,1
2015-04-23 00:00:00,2015-04-23 00:00:00,15.9,2015-04-23 00:00:00,15,15.3,19,6629,100837.1,2015-04-23 00:00:00,1
2015-04-24 00:00:00,2015-04-24 00:00:00,16.8,2015-04-24 00:00:00,15.5,16,73,35381,571672.8,2015-04-24 00:00:00,1
2015-04-27 00:00:00,2015-04-27 00:00:00,15.5,2015-04-27 00:00:00,15.5,15.5,3,2500,38750,2015-04-27 00:00:00,1
2015-04-28 00:00:00,2015-04-28 00:00:00,15.5,2015-04-28 00:00:00,15.2,15.5,2,120,1854,2015-04-28 00:00:00,1
2015-04-29 00:00:00,2015-04-29 00:00:00,16,2015-04-29 00:00:00,15.5,16,2,401,6216,2015-04-29 00:00:00,1
2015-04-30 00:00:00,2015-04-30 00:00:00,15.2,2015-04-30 00:00:00,15,15,39,40530,608785,2015-04-30 00:00:00,1
2015-05-05 00:00:00,2015-05-05 00:00:00,16,2015-05-05 00:00:00,15,15.1,7,8100,122500,2015-05-05 00:00:00,1
2015-05-06 00:00:00,2015-05-06 00:00:00,15.8,2015-05-06 00:00:00,14.7,14.8,35,42251,628680.8,2015-05-06 00:00:00,1
2015-05-07 00:00:00,2015-05-07 00:00:00,15.7,2015-05-07 00:00:00,14.9,14.9,4,701,10445.7,2015-05-07 00:00:00,1
2015-05-11 00:00:00,2015-05-11 00:00:00,15,2015-05-11 00:00:00,14.9,14.9,8,11700,174430,2015-05-11 00:00:00,1
2015-05-12 00:00:00,2015-05-12 00:00:00,15.4,2015-05-12 00:00:00,14.7,15.4,6,2010,29565.5,2015-05-12 00:00:00,1
2015-05-13 00:00:00,2015-05-13 00:00:00,15.3,2015-05-13 00:00:00,15,15.2,2,20,303,2015-05-13 00:00:00,1
2015-05-14 00:00:00,2015-05-14 00:00:00,16,2015-05-14 00:00:00,15.2,15.8,47,51221,810096.6,2015-05-14 00:00:00,1
2015-05-15 00:00:00,2015-05-15 00:00:00,16.7,2015-05-15 00:00:00,15.7,16.5,207,116716,1910672,2015-05-15 00:00:00,1
2015-05-18 00:00:00,2015-05-18 00:00:00,16.8,2015-05-18 00:00:00,16.2,16.3,17,14800,242288,2015-05-18 00:00:00,1
2015-05-19 00:00:00,2015-05-19 00:00:00,16,2015-05-19 00:00:00,15.1,15.8,8,5099,79294.8,2015-05-19 00:00:00,1
2015-05-20 00:00:00,2015-05-20 00:00:00,16,2015-05-20 00:00:00,15.3,15.3,11,8340,129261,2015-05-20 00:00:00,1
2015-05-21 00:00:00,2015-05-21 00:00:00,16.5,2015-05-21 00:00:00,15.6,15.8,23,17310,276497,2015-05-21 00:00:00,1
2015-05-22 00:00:00,2015-05-22 00:00:00,16.2,2015-05-22 00:00:00,15.5,15.5,5,198,3139.8,2015-05-22 00:00:00,1
2015-05-25 00:00:00,2015-05-25 00:00:00,15.3,2015-05-25 00:00:00,15.2,15.2,7,1699,25894.8,2015-05-25 00:00:00,1
2015-05-26 00:00:00,2015-05-26 00:00:00,15.3,2015-05-26 00:00:00,15.1,15.1,15,7804,118510.8,2015-05-26 00:00:00,1
2015-05-27 00:00:00,2015-05-27 00:00:00,15.5,2015-05-27 00:00:00,15,15.3,9,5297,79685,2015-05-27 00:00:00,1
2015-05-28 00:00:00,2015-05-28 00:00:00,15.6,2015-05-28 00:00:00,14.7,14.7,71,94135,1399942.2,2015-05-28 00:00:00,1
2015-05-29 00:00:00,2015-05-29 00:00:00,14.8,2015-05-29 00:00:00,14.7,14.8,2,1000,14750,2015-05-29 00:00:00,1
2015-06-01 00:00:00,2015-06-01 00:00:00,15.7,2015-06-01 00:00:00,15,15,4,10473,163222,2015-06-01 00:00:00,1
2015-06-03 00:00:00,2015-06-03 00:00:00,15.6,2015-06-03 00:00:00,14.5,15.4,18,17550,268320.1,2015-06-03 00:00:00,1
2015-06-04 00:00:00,2015-06-04 00:00:00,14.6,2015-06-04 00:00:00,14.6,14.6,6,5000,73000,2015-06-04 00:00:00,1
2015-06-05 00:00:00,2015-06-05 00:00:00,15,2015-06-05 00:00:00,14.6,14.7,21,22135,325241.4,2015-06-05 00:00:00,1
2015-06-08 00:00:00,2015-06-08 00:00:00,14.5,2015-06-08 00:00:00,14.4,14.4,10,4695,67833,2015-06-08 00:00:00,1
2015-06-09 00:00:00,2015-06-09 00:00:00,15.3,2015-06-09 00:00:00,14.5,14.7,11,6885,102850,2015-06-09 00:00:00,1
2015-06-10 00:00:00,2015-06-10 00:00:00,14.9,2015-06-10 00:00:00,14.9,14.9,1,2000,29800,2015-06-10 00:00:00,1
2015-06-12 00:00:00,2015-06-12 00:00:00,15.3,2015-06-12 00:00:00,15.3,15.3,1,8510,130203,2015-06-12 00:00:00,1
2015-06-15 00:00:00,2015-06-15 00:00:00,14.8,2015-06-15 00:00:00,14.8,14.8,1,2000,29600,2015-06-15 00:00:00,1
2015-06-19 00:00:00,2015-06-19 00:00:00,14.6,2015-06-19 00:00:00,14.5,14.6,2,585,8512.5,2015-06-19 00:00:00,1
2015-06-22 00:00:00,2015-06-22 00:00:00,14.5,2015-06-22 00:00:00,14.5,14.6,1,5,72.5,2015-06-22 00:00:00,1
2015-06-24 00:00:00,2015-06-24 00:00:00,14.6,2015-06-24 00:00:00,14.5,14.5,5,1673,24290.4,2015-06-24 00:00:00,1
2015-06-29 00:00:00,2015-06-29 00:00:00,14.9,2015-06-29 00:00:00,14.2,14.3,12,8800,125494,2015-06-29 00:00:00,1
2015-06-30 00:00:00,2015-06-30 00:00:00,14.2,2015-06-30 00:00:00,14.1,14.1,12,11459,161721.9,2015-06-30 00:00:00,1
2015-07-02 00:00:00,2015-07-02 00:00:00,14.9,2015-07-02 00:00:00,14.5,14.5,2,150,2195,2015-07-02 00:00:00,1
2015-07-03 00:00:00,2015-07-03 00:00:00,14.8,2015-07-03 00:00:00,14,14,7,3949,55288.4,2015-07-03 00:00:00,1
2015-07-06 00:00:00,2015-07-06 00:00:00,14.5,2015-07-06 00:00:00,14,14.1,5,110,1550,2015-07-06 00:00:00,1
2015-07-07 00:00:00,2015-07-07 00:00:00,13.8,2015-07-07 00:00:00,13.8,13.8,2,880,12144,2015-07-07 00:00:00,1
2015-07-08 00:00:00,2015-07-08 00:00:00,14,2015-07-08 00:00:00,13.8,14,5,2617,36514.6,2015-07-08 00:00:00,1
2015-07-09 00:00:00,2015-07-09 00:00:00,14,2015-07-09 00:00:00,14,14,3,2018,28252,2015-07-09 00:00:00,1
