,SECURITY_DA,PRICE,
1991-12-13 00:00:00,AHOT,50,
1992-01-17 00:00:00,AHOT,36,
1992-01-29 00:00:00,AHOT,40,
1992-02-06 00:00:00,AHOT,40,
1992-02-20 00:00:00,AHOT,40,
1992-02-24 00:00:00,AHOT,40,
1992-02-26 00:00:00,AHOT,40,
1992-04-09 00:00:00,AHOT,40,
1992-04-10 00:00:00,AHOT,40,
1992-04-20 00:00:00,AHOT,40,
1992-04-22 00:00:00,AHOT,40,
1992-05-07 00:00:00,AHOT,40,
1992-05-12 00:00:00,AHOT,40,
1992-05-13 00:00:00,AHOT,40,
1992-05-19 00:00:00,AHOT,40,
1992-05-21 00:00:00,AHOT,40,
1992-05-29 00:00:00,AHOT,40,
1992-06-12 00:00:00,AHOT,35,
1992-06-17 00:00:00,AHOT,35,
1992-06-18 00:00:00,AHOT,35,
1992-06-19 00:00:00,AHOT,36.25,
1992-06-24 00:00:00,AHOT,35,
1992-06-25 00:00:00,AHOT,35,
1992-06-26 00:00:00,AHOT,36,
1992-06-29 00:00:00,AHOT,37,
1992-06-30 00:00:00,AHOT,36.25,
1992-07-01 00:00:00,AHOT,37.5,
1992-07-02 00:00:00,AHOT,37.5,
1992-07-03 00:00:00,AHOT,37,
1992-07-06 00:00:00,AHOT,37.5,
1992-07-07 00:00:00,AHOT,38,
1992-07-08 00:00:00,AHOT,39,
1992-07-10 00:00:00,AHOT,40,
1992-07-13 00:00:00,AHOT,40,
1992-07-15 00:00:00,AHOT,38,
1992-07-16 00:00:00,AHOT,38,
1992-07-17 00:00:00,AHOT,37.5,
1992-07-20 00:00:00,AHOT,37.5,
1992-07-21 00:00:00,AHOT,37.5,
1992-07-23 00:00:00,AHOT,37,
1992-07-27 00:00:00,AHOT,37.5,
1992-07-28 00:00:00,AHOT,37.5,
1992-07-29 00:00:00,AHOT,37.5,
1992-07-30 00:00:00,AHOT,37.25,
1992-07-31 00:00:00,AHOT,37.5,
1992-08-04 00:00:00,AHOT,37,
1992-08-05 00:00:00,AHOT,37,
1992-08-06 00:00:00,AHOT,37.5,
1992-08-10 00:00:00,AHOT,35.25,
1992-08-14 00:00:00,AHOT,37.5,
1992-08-18 00:00:00,AHOT,37,
1992-08-19 00:00:00,AHOT,37,
1992-08-20 00:00:00,AHOT,37.5,
1992-08-21 00:00:00,AHOT,37,
1992-08-26 00:00:00,AHOT,37,
1992-08-28 00:00:00,AHOT,37.5,
1992-09-01 00:00:00,AHOT,37.5,
1992-09-02 00:00:00,AHOT,37.5,
1992-09-03 00:00:00,AHOT,37.5,
1992-09-08 00:00:00,AHOT,37.5,
1992-09-14 00:00:00,AHOT,37.5,
1992-09-16 00:00:00,AHOT,37.5,
1992-09-17 00:00:00,AHOT,37.5,
1992-09-21 00:00:00,AHOT,37.5,
1992-09-29 00:00:00,AHOT,37.5,
1992-10-01 00:00:00,AHOT,37.5,
1992-10-02 00:00:00,AHOT,37.5,
1992-10-07 00:00:00,AHOT,36.75,
1992-10-08 00:00:00,AHOT,36,
1992-10-15 00:00:00,AHOT,36,
1992-10-23 00:00:00,AHOT,36,
1992-10-30 00:00:00,AHOT,36,
1992-11-03 00:00:00,AHOT,36,
1992-11-04 00:00:00,AHOT,36,
1992-11-05 00:00:00,AHOT,36,
1992-11-16 00:00:00,AHOT,36,
1992-11-23 00:00:00,AHOT,36,
1992-11-25 00:00:00,AHOT,36,
1992-11-27 00:00:00,AHOT,35,
1992-12-01 00:00:00,AHOT,36,
1992-12-02 00:00:00,AHOT,36,
1992-12-03 00:00:00,AHOT,35,
1992-12-10 00:00:00,AHOT,36,
1992-12-11 00:00:00,AHOT,36,
1992-12-23 00:00:00,AHOT,40,
1992-12-28 00:00:00,AHOT,40,
1992-12-29 00:00:00,AHOT,41.75,
1992-12-30 00:00:00,AHOT,45,
1992-12-31 00:00:00,AHOT,49,
1993-01-05 00:00:00,AHOT,47.75,
1993-01-07 00:00:00,AHOT,47.5,
1993-01-15 00:00:00,AHOT,40,
1993-01-18 00:00:00,AHOT,40,
1993-01-29 00:00:00,AHOT,40.25,
1993-02-08 00:00:00,AHOT,41,
1993-02-11 00:00:00,AHOT,42,
1993-02-17 00:00:00,AHOT,42,
1993-02-18 00:00:00,AHOT,43.25,
1993-02-23 00:00:00,AHOT,43.75,
1993-02-25 00:00:00,AHOT,46,
1993-02-26 00:00:00,AHOT,46,
1993-03-01 00:00:00,AHOT,48,
1993-03-02 00:00:00,AHOT,47,
1993-03-04 00:00:00,AHOT,50,
1993-03-05 00:00:00,AHOT,47.25,
1993-03-08 00:00:00,AHOT,47,
1993-03-10 00:00:00,AHOT,47,
1993-03-11 00:00:00,AHOT,47,
1993-03-12 00:00:00,AHOT,47,
1993-03-18 00:00:00,AHOT,48,
1993-03-19 00:00:00,AHOT,48.25,
1993-03-22 00:00:00,AHOT,48,
1993-03-23 00:00:00,AHOT,48,
1993-04-16 00:00:00,AHOT,45,
1993-04-23 00:00:00,AHOT,40.25,
1993-04-27 00:00:00,AHOT,48,
1993-04-28 00:00:00,AHOT,48,
1993-05-11 00:00:00,AHOT,55.25,
1993-05-12 00:00:00,AHOT,54.75,
1993-05-13 00:00:00,AHOT,52,
1993-05-14 00:00:00,AHOT,56.25,
1993-05-17 00:00:00,AHOT,58,
1993-05-18 00:00:00,AHOT,60,
1993-05-19 00:00:00,AHOT,60,
1993-05-20 00:00:00,AHOT,63.5,
1993-05-24 00:00:00,AHOT,63.5,
1993-05-26 00:00:00,AHOT,65,
1993-05-27 00:00:00,AHOT,65,
1993-05-28 00:00:00,AHOT,80,
1993-06-01 00:00:00,AHOT,70.25,
1993-06-02 00:00:00,AHOT,70,
1993-06-03 00:00:00,AHOT,67.25,
1993-06-10 00:00:00,AHOT,67.5,
1993-06-14 00:00:00,AHOT,70.75,
1993-06-15 00:00:00,AHOT,70.75,
1993-06-16 00:00:00,AHOT,74.25,
1993-06-17 00:00:00,AHOT,85,
1993-06-21 00:00:00,AHOT,85,
1993-06-22 00:00:00,AHOT,85,
1993-06-23 00:00:00,AHOT,85,
1993-06-25 00:00:00,AHOT,82,
1993-06-29 00:00:00,AHOT,84.75,
1993-06-30 00:00:00,AHOT,82.25,
1993-07-01 00:00:00,AHOT,82,
1993-07-02 00:00:00,AHOT,81,
1993-07-06 00:00:00,AHOT,82.25,
1993-07-07 00:00:00,AHOT,80,
1993-07-09 00:00:00,AHOT,85,
1993-07-12 00:00:00,AHOT,85,
1993-07-13 00:00:00,AHOT,85.25,
1993-07-14 00:00:00,AHOT,87,
1993-07-15 00:00:00,AHOT,87.5,
1993-07-16 00:00:00,AHOT,87,
1993-07-19 00:00:00,AHOT,89.25,
1993-07-20 00:00:00,AHOT,90,
1993-07-21 00:00:00,AHOT,91.5,
1993-07-22 00:00:00,AHOT,98,
1993-07-23 00:00:00,AHOT,100.25,
1993-07-26 00:00:00,AHOT,104,
1993-07-27 00:00:00,AHOT,105,
1993-07-28 00:00:00,AHOT,107,
1993-07-29 00:00:00,AHOT,99,
1993-08-02 00:00:00,AHOT,48,
1993-08-03 00:00:00,AHOT,50,
1993-08-04 00:00:00,AHOT,56,
1993-08-05 00:00:00,AHOT,63,
1993-08-06 00:00:00,AHOT,62,
1993-08-09 00:00:00,AHOT,62,
1993-08-10 00:00:00,AHOT,61.5,
1993-08-11 00:00:00,AHOT,61,
1993-08-12 00:00:00,AHOT,54,
1993-08-13 00:00:00,AHOT,53,
1993-08-16 00:00:00,AHOT,52,
1993-08-17 00:00:00,AHOT,51,
1993-08-18 00:00:00,AHOT,49.75,
1993-08-19 00:00:00,AHOT,45,
1993-08-20 00:00:00,AHOT,45,
1993-08-23 00:00:00,AHOT,47.75,
1993-08-24 00:00:00,AHOT,48,
1993-08-25 00:00:00,AHOT,47.5,
1993-08-26 00:00:00,AHOT,47.25,
1993-08-27 00:00:00,AHOT,47,
1993-09-01 00:00:00,AHOT,45,
1993-09-02 00:00:00,AHOT,45,
1993-09-03 00:00:00,AHOT,45,
1993-09-06 00:00:00,AHOT,45,
1993-09-07 00:00:00,AHOT,45,
1993-09-08 00:00:00,AHOT,51,
1993-09-09 00:00:00,AHOT,50.5,
1993-09-10 00:00:00,AHOT,51,
1993-09-13 00:00:00,AHOT,50,
1993-09-14 00:00:00,AHOT,50,
1993-09-15 00:00:00,AHOT,50,
1993-09-16 00:00:00,AHOT,51,
1993-09-17 00:00:00,AHOT,53,
1993-09-20 00:00:00,AHOT,53.5,
1993-09-21 00:00:00,AHOT,53,
1993-09-22 00:00:00,AHOT,50,
1993-09-23 00:00:00,AHOT,50.75,
1993-09-24 00:00:00,AHOT,52,
1993-09-27 00:00:00,AHOT,52.5,
1993-09-28 00:00:00,AHOT,52,
1993-09-29 00:00:00,AHOT,52.25,
1993-10-01 00:00:00,AHOT,53.25,
1993-10-04 00:00:00,AHOT,52,
1993-10-05 00:00:00,AHOT,51,
1993-10-06 00:00:00,AHOT,51.75,
1993-10-07 00:00:00,AHOT,50.25,
1993-10-08 00:00:00,AHOT,50,
1993-10-11 00:00:00,AHOT,49.25,
1993-10-12 00:00:00,AHOT,47,
1993-10-13 00:00:00,AHOT,45.5,
1993-10-14 00:00:00,AHOT,46,
1993-10-15 00:00:00,AHOT,46,
1993-10-18 00:00:00,AHOT,45.5,
1993-10-19 00:00:00,AHOT,46,
1993-10-20 00:00:00,AHOT,45.25,
1993-10-21 00:00:00,AHOT,45.75,
1993-10-22 00:00:00,AHOT,45.75,
1993-10-25 00:00:00,AHOT,45,
1993-10-26 00:00:00,AHOT,49,
1993-10-27 00:00:00,AHOT,50.25,
1993-10-28 00:00:00,AHOT,53,
1993-10-29 00:00:00,AHOT,55,
1993-11-01 00:00:00,AHOT,55.75,
1993-11-02 00:00:00,AHOT,55,
1993-11-03 00:00:00,AHOT,56,
1993-11-04 00:00:00,AHOT,57,
1993-11-05 00:00:00,AHOT,56.75,
1993-11-08 00:00:00,AHOT,57.5,
1993-11-09 00:00:00,AHOT,58,
1993-11-10 00:00:00,AHOT,57.5,
1993-11-11 00:00:00,AHOT,56.75,
1993-11-12 00:00:00,AHOT,56,
1993-11-15 00:00:00,AHOT,54,
1993-11-16 00:00:00,AHOT,52,
1993-11-17 00:00:00,AHOT,53,
1993-11-18 00:00:00,AHOT,53.25,
1993-11-19 00:00:00,AHOT,54.75,
1993-11-22 00:00:00,AHOT,55,
1993-11-23 00:00:00,AHOT,54.25,
1993-11-24 00:00:00,AHOT,53,
1993-11-25 00:00:00,AHOT,52.5,
1993-11-26 00:00:00,AHOT,53,
1993-11-29 00:00:00,AHOT,52,
1993-11-30 00:00:00,AHOT,53,
1993-12-01 00:00:00,AHOT,52.75,
1993-12-02 00:00:00,AHOT,52,
1993-12-03 00:00:00,AHOT,52,
1993-12-06 00:00:00,AHOT,52.25,
1993-12-07 00:00:00,AHOT,51,
1993-12-08 00:00:00,AHOT,51,
1993-12-09 00:00:00,AHOT,50,
1993-12-13 00:00:00,AHOT,48.25,
1993-12-14 00:00:00,AHOT,45,
1993-12-15 00:00:00,AHOT,46,
1993-12-16 00:00:00,AHOT,46.5,
1993-12-20 00:00:00,AHOT,45.25,
1993-12-21 00:00:00,AHOT,50,
1993-12-22 00:00:00,AHOT,50,
1993-12-23 00:00:00,AHOT,50,
1993-12-29 00:00:00,AHOT,50,
1993-12-30 00:00:00,AHOT,51,
1993-12-31 00:00:00,AHOT,50.75,
1991-09-05 00:00:00,AHUN,92,
1991-09-19 00:00:00,AHUN,85,
1991-09-20 00:00:00,AHUN,80,
1991-09-27 00:00:00,AHUN,80,
1991-10-11 00:00:00,AHUN,90,
1991-10-14 00:00:00,AHUN,91,
1991-10-15 00:00:00,AHUN,92,
1991-10-16 00:00:00,AHUN,92.25,
1991-10-17 00:00:00,AHUN,93,
1991-10-18 00:00:00,AHUN,93,
1991-10-21 00:00:00,AHUN,95,
1991-10-23 00:00:00,AHUN,95,
1991-10-24 00:00:00,AHUN,95,
1991-10-25 00:00:00,AHUN,95,
1991-10-29 00:00:00,AHUN,95,
1991-10-31 00:00:00,AHUN,100,
1991-11-01 00:00:00,AHUN,100,
1991-11-04 00:00:00,AHUN,100,
1991-11-05 00:00:00,AHUN,100,
1991-11-06 00:00:00,AHUN,100,
1991-11-28 00:00:00,AHUN,105,
1991-12-06 00:00:00,AHUN,100,
1991-12-31 00:00:00,AHUN,101.5,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-01-02 00:00:00,AHUN,101.75,
1992-01-03 00:00:00,AHUN,102,
1992-01-14 00:00:00,AHUN,103,
1992-01-17 00:00:00,AHUN,100,
1992-01-20 00:00:00,AHUN,102,
1992-01-22 00:00:00,AHUN,103.5,
1992-01-24 00:00:00,AHUN,100,
1992-01-27 00:00:00,AHUN,100,
1992-01-30 00:00:00,AHUN,100,
1992-01-31 00:00:00,AHUN,100,
1992-02-03 00:00:00,AHUN,100,
1992-02-05 00:00:00,AHUN,100,
1992-02-06 00:00:00,AHUN,100,
1992-02-07 00:00:00,AHUN,100,
1992-02-10 00:00:00,AHUN,100,
1992-02-11 00:00:00,AHUN,100,
1992-02-14 00:00:00,AHUN,100,
1992-02-20 00:00:00,AHUN,0,
1992-02-24 00:00:00,AHUN,95,
1992-02-26 00:00:00,AHUN,98,
1992-02-27 00:00:00,AHUN,99,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-02-28 00:00:00,AHUN,98,
1992-03-04 00:00:00,AHUN,98,
1992-03-11 00:00:00,AHUN,98,
1992-03-12 00:00:00,AHUN,98,
1992-03-16 00:00:00,AHUN,97.5,
1992-03-31 00:00:00,AHUN,94,
1992-04-07 00:00:00,AHUN,93,
1992-04-08 00:00:00,AHUN,94,
1992-04-21 00:00:00,AHUN,94,
1992-05-08 00:00:00,AHUN,90,
1992-05-11 00:00:00,AHUN,90,
1992-05-20 00:00:00,AHUN,90,
1992-05-29 00:00:00,AHUN,90,
1992-06-05 00:00:00,AHUN,85,
1992-06-08 00:00:00,AHUN,85,
1992-06-10 00:00:00,AHUN,85,
1992-06-16 00:00:00,AHUN,85.5,
1992-06-17 00:00:00,AHUN,85,
1992-06-18 00:00:00,AHUN,85,
1992-06-22 00:00:00,AHUN,85,
1992-06-25 00:00:00,AHUN,85,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-06-26 00:00:00,AHUN,85,
1992-06-29 00:00:00,AHUN,85,
1992-06-30 00:00:00,AHUN,84,
1992-07-02 00:00:00,AHUN,84,
1992-07-20 00:00:00,AHUN,79.75,
1992-07-24 00:00:00,AHUN,75,
1992-07-28 00:00:00,AHUN,75,
1992-07-31 00:00:00,AHUN,75.25,
1992-08-10 00:00:00,AHUN,78,
1992-08-25 00:00:00,AHUN,76.5,
1992-08-26 00:00:00,AHUN,75,
1992-09-02 00:00:00,AHUN,77,
1992-09-14 00:00:00,AHUN,78,
1992-09-23 00:00:00,AHUN,79.25,
1992-09-28 00:00:00,AHUN,80,
1992-10-06 00:00:00,AHUN,80.25,
1992-10-07 00:00:00,AHUN,80,
1992-10-13 00:00:00,AHUN,81,
1992-10-14 00:00:00,AHUN,81,
1992-10-15 00:00:00,AHUN,81,
1992-10-19 00:00:00,AHUN,81,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-10-26 00:00:00,AHUN,80,
1992-11-02 00:00:00,AHUN,79,
1992-11-03 00:00:00,AHUN,79,
1992-11-05 00:00:00,AHUN,79,
1992-11-06 00:00:00,AHUN,79,
1992-11-10 00:00:00,AHUN,79,
1992-11-18 00:00:00,AHUN,79,
1992-11-24 00:00:00,AHUN,77,
1992-11-25 00:00:00,AHUN,77,
1992-12-01 00:00:00,AHUN,0,
1992-12-04 00:00:00,AHUN,74.25,
1992-12-07 00:00:00,AHUN,73.5,
1992-12-08 00:00:00,AHUN,75,
1992-12-10 00:00:00,AHUN,75,
1992-12-14 00:00:00,AHUN,75,
1992-12-15 00:00:00,AHUN,73,
1992-12-17 00:00:00,AHUN,70,
1992-12-18 00:00:00,AHUN,70,
1992-12-22 00:00:00,AHUN,70,
1992-12-29 00:00:00,AHUN,70,
1993-01-05 00:00:00,AHUN,72,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-01-06 00:00:00,AHUN,72,
1993-01-11 00:00:00,AHUN,70,
1993-01-12 00:00:00,AHUN,70,
1993-01-13 00:00:00,AHUN,70,
1993-01-19 00:00:00,AHUN,70,
1993-01-22 00:00:00,AHUN,0,
1993-01-28 00:00:00,AHUN,67,
1993-01-29 00:00:00,AHUN,67,
1993-02-01 00:00:00,AHUN,70,
1993-02-02 00:00:00,AHUN,67,
1993-02-03 00:00:00,AHUN,67,
1993-02-08 00:00:00,AHUN,65,
1993-02-11 00:00:00,AHUN,65,
1993-02-12 00:00:00,AHUN,65,
1993-02-19 00:00:00,AHUN,65,
1993-02-26 00:00:00,AHUN,65,
1993-03-01 00:00:00,AHUN,65.25,
1993-03-03 00:00:00,AHUN,70,
1993-03-08 00:00:00,AHUN,74,
1993-03-12 00:00:00,AHUN,70,
1993-03-15 00:00:00,AHUN,70,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-03-17 00:00:00,AHUN,70.25,
1993-03-19 00:00:00,AHUN,70.25,
1993-03-22 00:00:00,AHUN,72,
1993-03-23 00:00:00,AHUN,72,
1993-03-24 00:00:00,AHUN,70,
1993-03-25 00:00:00,AHUN,70,
1993-03-26 00:00:00,AHUN,68.25,
1993-03-29 00:00:00,AHUN,68,
1993-03-30 00:00:00,AHUN,70,
1993-04-08 00:00:00,AHUN,70,
1993-04-12 00:00:00,AHUN,74.75,
1993-04-15 00:00:00,AHUN,72,
1993-04-20 00:00:00,AHUN,70,
1993-04-27 00:00:00,AHUN,73,
1993-05-03 00:00:00,AHUN,73,
1993-05-10 00:00:00,AHUN,73,
1993-05-11 00:00:00,AHUN,71.75,
1993-05-17 00:00:00,AHUN,73.25,
1993-05-25 00:00:00,AHUN,73,
1993-06-01 00:00:00,AHUN,72,
1993-06-07 00:00:00,AHUN,73,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-06-08 00:00:00,AHUN,72.5,
1993-06-10 00:00:00,AHUN,74,
1993-06-11 00:00:00,AHUN,74,
1993-06-17 00:00:00,AHUN,0,
1993-06-18 00:00:00,AHUN,76,
1993-06-22 00:00:00,AHUN,76,
1993-06-30 00:00:00,AHUN,77.25,
1993-07-01 00:00:00,AHUN,78,
1993-07-02 00:00:00,AHUN,80,
1993-07-06 00:00:00,AHUN,94.25,
1993-07-07 00:00:00,AHUN,95,
1993-07-08 00:00:00,AHUN,99,
1993-07-09 00:00:00,AHUN,98.25,
1993-07-12 00:00:00,AHUN,100,
1993-07-13 00:00:00,AHUN,101.5,
1993-07-14 00:00:00,AHUN,102,
1993-07-15 00:00:00,AHUN,102,
1993-07-16 00:00:00,AHUN,102,
1993-07-19 00:00:00,AHUN,102.5,
1993-07-20 00:00:00,AHUN,102,
1993-07-21 00:00:00,AHUN,100,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-07-22 00:00:00,AHUN,100,
1993-07-26 00:00:00,AHUN,99.75,
1993-07-27 00:00:00,AHUN,99.75,
1993-07-28 00:00:00,AHUN,99,
1993-07-29 00:00:00,AHUN,99,
1993-07-30 00:00:00,AHUN,100,
1993-08-02 00:00:00,AHUN,100.25,
1993-08-03 00:00:00,AHUN,101.75,
1993-08-04 00:00:00,AHUN,100.25,
1993-08-06 00:00:00,AHUN,101.75,
1993-08-09 00:00:00,AHUN,100,
1993-08-13 00:00:00,AHUN,100,
1993-08-16 00:00:00,AHUN,99,
1993-08-17 00:00:00,AHUN,98,
1993-08-18 00:00:00,AHUN,98.75,
1993-08-19 00:00:00,AHUN,99,
1993-08-24 00:00:00,AHUN,95,
1993-08-26 00:00:00,AHUN,92,
1993-09-01 00:00:00,AHUN,95,
1993-09-03 00:00:00,AHUN,95,
1993-09-06 00:00:00,AHUN,92.25,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-09-07 00:00:00,AHUN,92.25,
1993-09-08 00:00:00,AHUN,92.25,
1993-09-09 00:00:00,AHUN,95,
1993-09-10 00:00:00,AHUN,95,
1993-09-14 00:00:00,AHUN,96,
1993-09-15 00:00:00,AHUN,99.75,
1993-09-16 00:00:00,AHUN,96,
1993-09-17 00:00:00,AHUN,96,
1993-09-22 00:00:00,AHUN,96,
1993-09-23 00:00:00,AHUN,102,
1993-10-04 00:00:00,AHUN,93,
1993-10-07 00:00:00,AHUN,92,
1993-10-18 00:00:00,AHUN,95,
1993-10-20 00:00:00,AHUN,98,
1993-10-22 00:00:00,AHUN,95,
1993-10-26 00:00:00,AHUN,93,
1993-10-27 00:00:00,AHUN,95,
1993-10-28 00:00:00,AHUN,95,
1993-10-29 00:00:00,AHUN,100,
1993-11-01 00:00:00,AHUN,100,
1993-11-02 00:00:00,AHUN,102,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-11-03 00:00:00,AHUN,107.5,
1993-11-04 00:00:00,AHUN,108,
1993-11-05 00:00:00,AHUN,108,
1993-11-08 00:00:00,AHUN,107,
1993-11-09 00:00:00,AHUN,108.25,
1993-11-10 00:00:00,AHUN,0,
1993-11-11 00:00:00,AHUN,112,
1993-11-12 00:00:00,AHUN,110,
1993-11-15 00:00:00,AHUN,110,
1993-11-16 00:00:00,AHUN,110,
1993-11-18 00:00:00,AHUN,114.75,
1993-11-19 00:00:00,AHUN,115,
1993-11-22 00:00:00,AHUN,115,
1993-11-23 00:00:00,AHUN,110.25,
1993-11-24 00:00:00,AHUN,110,
1993-11-25 00:00:00,AHUN,110,
1993-11-29 00:00:00,AHUN,110,
1993-11-30 00:00:00,AHUN,110,
1993-12-01 00:00:00,AHUN,110,
1993-12-02 00:00:00,AHUN,110,
1993-12-06 00:00:00,AHUN,102.5,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-12-07 00:00:00,AHUN,112.5,
1993-12-08 00:00:00,AHUN,115,
1993-12-09 00:00:00,AHUN,120,
1993-12-10 00:00:00,AHUN,110,
1993-12-13 00:00:00,AHUN,110,
1993-12-15 00:00:00,AHUN,108,
1993-12-16 00:00:00,AHUN,108,
1993-12-20 00:00:00,AHUN,110.5,
1993-12-22 00:00:00,AHUN,112,
1993-12-23 00:00:00,AHUN,111,
1993-12-29 00:00:00,AHUN,113,
1993-12-30 00:00:00,AHUN,0,
1993-12-31 00:00:00,AHUN,115,
1991-07-12 00:00:00,ALLI,79.75,
1991-09-16 00:00:00,ALLI,75,
1991-09-19 00:00:00,ALLI,75,
1991-10-16 00:00:00,ALLI,0,
1991-11-11 00:00:00,ALLI,72,
1991-12-03 00:00:00,ALLI,65,
1991-12-04 00:00:00,ALLI,65,
1992-05-29 00:00:00,ALLI,50,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-11-23 00:00:00,ALLI,53.75,
1992-11-26 00:00:00,ALLI,49.5,
1992-12-02 00:00:00,ALLI,34.75,
1992-12-03 00:00:00,ALLI,35,
1992-12-14 00:00:00,ALLI,35,
1992-12-23 00:00:00,ALLI,36,
1993-01-28 00:00:00,ALLI,35,
1993-02-08 00:00:00,ALLI,0,
1993-02-26 00:00:00,ALLI,38.5,
1993-03-03 00:00:00,ALLI,0,
1993-03-29 00:00:00,ALLI,40,
1993-04-08 00:00:00,ALLI,36,
1993-04-23 00:00:00,ALLI,37,
1993-05-13 00:00:00,ALLI,37.5,
1993-05-19 00:00:00,ALLI,41,
1993-05-26 00:00:00,ALLI,41.25,
1993-05-28 00:00:00,ALLI,41.5,
1993-06-03 00:00:00,ALLI,42,
1993-08-18 00:00:00,ALLI,46.75,
1993-08-19 00:00:00,ALLI,50,
1993-08-24 00:00:00,ALLI,55,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-09-02 00:00:00,ALLI,55,
1993-09-03 00:00:00,ALLI,56.25,
1993-09-14 00:00:00,ALLI,62,
1993-09-22 00:00:00,ALLI,56,
1993-09-27 00:00:00,ALLI,0,
1993-09-28 00:00:00,ALLI,56,
1993-10-14 00:00:00,ALLI,56,
1993-10-22 00:00:00,ALLI,57,
1993-11-16 00:00:00,ALLI,57,
1993-11-30 00:00:00,ALLI,57,
1993-12-10 00:00:00,ALLI,75,
1993-12-15 00:00:00,ALLI,99.75,
1993-12-16 00:00:00,ALLI,100,
1993-12-17 00:00:00,ALLI,149,
1993-12-20 00:00:00,ALLI,165,
1993-12-21 00:00:00,ALLI,195,
1993-12-22 00:00:00,ALLI,200,
1993-12-23 00:00:00,ALLI,196,
1993-12-31 00:00:00,ALLI,195,
1991-08-29 00:00:00,ALUF,13,
1991-09-06 00:00:00,ALUF,11.5,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1991-09-18 00:00:00,ALUF,12,
1991-09-19 00:00:00,ALUF,12,
1991-10-01 00:00:00,ALUF,0,
1991-11-26 00:00:00,ALUF,12,
1991-11-29 00:00:00,ALUF,13.25,
1991-12-02 00:00:00,ALUF,13.25,
1991-12-03 00:00:00,ALUF,13,
1991-12-04 00:00:00,ALUF,0,
1991-12-05 00:00:00,ALUF,13,
1991-12-06 00:00:00,ALUF,13,
1991-12-09 00:00:00,ALUF,13,
1992-01-03 00:00:00,ALUF,15,
1992-01-17 00:00:00,ALUF,15.5,
1992-01-22 00:00:00,ALUF,15.5,
1992-02-14 00:00:00,ALUF,14,
1992-03-10 00:00:00,ALUF,12.75,
1992-03-12 00:00:00,ALUF,11.5,
1992-03-13 00:00:00,ALUF,12,
1992-03-16 00:00:00,ALUF,12,
1992-03-19 00:00:00,ALUF,12,
1992-03-27 00:00:00,ALUF,12,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-04-03 00:00:00,ALUF,12,
1992-04-29 00:00:00,ALUF,14,
1992-05-08 00:00:00,ALUF,12.5,
1992-05-21 00:00:00,ALUF,12.5,
1992-05-28 00:00:00,ALUF,12.5,
1992-06-01 00:00:00,ALUF,12.5,
1992-06-02 00:00:00,ALUF,13,
1992-06-19 00:00:00,ALUF,12.5,
1992-06-25 00:00:00,ALUF,13,
1992-07-08 00:00:00,ALUF,12,
1992-08-07 00:00:00,ALUF,11,
1992-08-17 00:00:00,ALUF,10,
1992-08-18 00:00:00,ALUF,10.5,
1992-08-19 00:00:00,ALUF,10,
1992-09-23 00:00:00,ALUF,11,
1992-09-28 00:00:00,ALUF,11,
1992-12-15 00:00:00,ALUF,11,
1993-01-04 00:00:00,ALUF,11,
1993-02-18 00:00:00,ALUF,9,
1993-02-19 00:00:00,ALUF,7,
1993-02-26 00:00:00,ALUF,9.75,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-03-05 00:00:00,ALUF,10,
1993-08-16 00:00:00,ALUF,10,
1993-08-17 00:00:00,ALUF,10,
1993-09-17 00:00:00,ALUF,0,
1993-09-21 00:00:00,ALUF,0,
1993-10-28 00:00:00,ALUF,4,
1993-10-29 00:00:00,ALUF,4,
1993-11-01 00:00:00,ALUF,3.5,
1993-11-02 00:00:00,ALUF,4,
1993-11-04 00:00:00,ALUF,4,
1993-11-05 00:00:00,ALUF,4,
1993-11-08 00:00:00,ALUF,4,
1993-11-10 00:00:00,ALUF,5,
1993-11-11 00:00:00,ALUF,5,
1993-11-15 00:00:00,ALUF,5,
1993-11-16 00:00:00,ALUF,5.5,
1993-11-17 00:00:00,ALUF,5,
1993-11-19 00:00:00,ALUF,5,
1993-11-23 00:00:00,ALUF,5,
