Beta Values for the Period from 01st October to 31st December  2014 ,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
SHAL,0.537828571,SHAL,-0.03183558
SHAW,-0.112,SHAW,-0.02780576
SHL,2.35382857,SHL,1.72174088
SHOT,0.984914285,SHOT,0.851501108
SIGV,0.676342857,SIGV,0.11323796
SIL,0.343542857,SIL,0.335281079
SING,1.23794285,SING,1.12673786
SINI,3.15474285,SINI,3.18517025
SINS,1.4464,SINS,1.30263953
SIRA,3.27474285,SIRA,3.07052186
SLND,0.040685714,SLND,0.186782188
SLTL,0.954285714,SLTL,0.745718315
SMOT,1.11085714,SMOT,0.962321176
SOY,-0.16914285,SOY,-0.10699173
SPEN,0.646857142,SPEN,0.603465645
STAF,0.387428571,STAF,0.464638323
SUN,2.3136,SUN,1.75680032
SWAD,-0.048,SWAD,-0.07193229
TAFL,2.14582857,TAFL,2.09852911
TAJ,2.25097142,TAJ,2.22143864
TANG,0.442742857,TANG,0.164215192
TAP,1.97668571,TAP,1.51077977
TESS,1.54217142,TESS,1.05279065
TFC,3.5472,TFC,2.98569413
TILE,0.588114285,TILE,0.1033649
TJL,1.20091428,TJL,1.12552891
TKYO,2.43017142,TKYO,2.1212976
TPL,0.972571428,TPL,0.940963127
TRAN,1.0352,TRAN,0.938746725
TSML,1.25577142,TSML,0.833568406
TYRE,1.37805714,TYRE,1.13540197
UAL,0.770514285,UAL,0.356034656
UBC,1.65988571,UBC,1.32319161
UCAR,-0.26217142,UCAR,-0.325811
UDPL,1.00594285,UDPL,0.806770098
UML,1.11154285,UML,1.05319363
VFIN,1.73074285,VFIN,1.38263147
VLL,1.03268571,VLL,0.942978037
VONE,2.1568,VONE,1.73544227
VPEL,1.15611428,VPEL,1.00805964
WAPO,1.92754285,WAPO,1.80797904
WATA,1.40937142,WATA,1.37940761
YORK,0.978971428,YORK,0.6629055
