Beta Values for the Period from 01st July to 30th September 2015,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
OSEA,1.03867595,OSEA,0.859883867
PABC,1.54041811,PABC,1.23908104
PALM,0.696167247,PALM,0.519818227
PAP,1.43240418,PAP,1.07952537
PARA,0.322648083,PARA,0.27114365
PARQ,1.05679442,PARQ,0.737187578
PCH,1.84668989,PCH,2.32895733
PCHH,1.75923344,PCHH,1.07094168
PCP,3.08013937,PCP,3.38146932
PDL,0.637282229,PDL,0.440040393
PEG,0.267595818,PEG,0.076243372
PHAR,-0.15783972,PHAR,-0.20903812
PLC,1.67839721,PLC,1.40823024
PMB,2.38292682,PMB,1.61903559
RAL,-0.20975609,RAL,-0.21105781
RCL,1.23693379,RCL,0.958091391
REEF,1.70487804,REEF,1.60111083
REG,1.09581881,REG,0.872002019
RENU,0.971428571,RENU,0.596566523
REXP,1.94390243,REXP,1.48018177
RFL,1.43031358,RFL,1.31709164
RGEM,1.24738675,RGEM,0.523352688
RHL,1.38292682,RHL,1.12976521
RHTL,0.626480836,RHTL,0.59429437
RICH,1.33554006,RICH,1.05326937
RPBH,0.370383275,RPBH,0.11966675
RWSL,0.356794425,RWSL,0.386771017
SAMP,0.980139372,SAMP,0.882857864
SCAP,1.57212543,SCAP,1.25170411
SDB,1.12473867,SDB,0.884625094
SELI,-0.38013937,SELI,-0.40873516
SEMB,2.53554006,SEMB,1.92375662
SERV,0.788850174,SERV,0.547084069
SEYB,1.14982578,SEYB,1.00631153
SFCL,0,SFCL,0
SFIN,2.07770034,SFIN,1.6268619
SFL,0.804529616,SFL,0.948750315
SFS,1.37630662,SFS,1.75410249
SHAL,0,SHAL,0
SHAW,1.14634146,SHAW,1.10148952
SHL,1.65296167,SHL,1.21762181
SHOT,2.21567944,SHOT,1.07700075
SIGV,0.183275261,SIGV,0.174450896
SIL,0.709407665,SIL,0.489775309
SING,-0.19825783,SING,-0.27871749
SINH,1.33693379,SINH,1.25725826
SINI,0.537630662,SINI,0.42262055
SINS,1.41602787,SINS,1.08179752
SIRA,1.48641114,SIRA,0.976773542
SLND,-0.05087108,SLND,-0.05756122
SLTL,1.29756097,SLTL,0.932592779
SMOT,0.836585365,SMOT,0.75763696
SOY,1.28885017,SOY,1.05554152
SPEN,0.605923344,SPEN,0.537238071
STAF,0.037979094,STAF,0.067659681
SUN,1.83414634,SUN,1.07447614
SWAD,0,SWAD,0
TAFL,2.81219512,TAFL,1.79197172
TAJ,1.5533101,TAJ,1.38778086
TANG,0.11707317,TANG,0.213329967
TAP,-0.12961672,TAP,0.045443069
TESS,1.10452961,TESS,1.66447866
TFC,0.712543554,TFC,0.407977783
TILE,1.25714285,TILE,0.987124463
TJL,1.47386759,TJL,1.12799798
TKYO,1.18118466,TKYO,0.850542792
TPL,0.645296167,TPL,0.598586215
TRAN,0.236236933,TRAN,0.178742741
TSML,1.15714285,TSML,1.03281999
TYRE,1.29407665,TYRE,0.939156778
UAL,0.887108013,UAL,0.630901287
UBC,1.25714285,UBC,1.12118151
UCAR,-0.10801393,UCAR,-0.09745013
UDPL,-0.10069686,UDPL,-0.08179752
UML,1.7445993,UML,1.30724564
VFIN,2.2076655,VFIN,1.62282251
VLL,0.712543554,VLL,0.384246402
VONE,1.96864111,VONE,1.49431961
VPEL,1.14146341,VPEL,0.919717243
WAPO,1.35958188,WAPO,1.16561474
WATA,0.642160278,WATA,0.221156273
YORK,-0.0261324,YORK,-0.2910881
