Sector Ratios - 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,January,,,February,,,March,,,April,,,May,,,June,,,July,,,August,,,September,,,October,,,November,,,December,,
INVESTMENT TRUSTS,1.3,14.6,1.8,1.5,12.7,1.6,1.5,11.9,1.5,1.8,10.4,1.3,2.2,8.533,1.0403,2.1,9.4,1.1,2.1,9.3,1.1,2,9.9,1.2,1.5,12.0332,1.4624,1.3,7.5632,0.9565,1.4,7.2759,0.9201,0.7,25.6281,1.7797
INFORMATION TECHNOLOGY,0,18.9,2.4,0,17.3,2.2,0,14,1.8,0,12.3,1.5,0,9.2673,1.1606,0,11,1.4,0,10.3,1.3,0,10.5,1.3,0,13.1471,1.6465,0,11.4274,1.4311,0,9.8136,1.229,0,14.9254,1.3224
LAND & PROPERTY,1.9,19.5,1.1,2,18,1,1.9,17.3,1,2,16.9,1,2.7,7.2355,0.7545,2.5,7.7,0.8,2.6,7.7,0.8,2.4,8.5,0.9,2.3,9.5456,0.9724,2.4,8.1145,0.8755,2.5,7.6556,0.826,2.2,8.3654,0.8342
MANUFACTURING,3.7,14.7,2.1,3.9,14.2,2,4,13.3,1.9,4.2,11.6,1.7,4.8,11.5832,1.4792,3.9,11.5,1.5,4,11.5,1.6,3.7,11.6,1.5,3.2,13.3217,1.7059,4,10.3604,1.6023,4.2,9.7468,1.5074,4,9.9666,1.595
MOTORS,1.1,16.9,3.8,1.3,15,3.4,1.5,13.2,3,1.8,10.6,2.4,2.2,8.9943,2.0301,2.1,9.5,2.2,2.1,9.6,2.2,2,9.9,2.2,1.7,11.7798,2.6588,2.2,5.8074,2.0783,2.5,5.0304,1.8002,2.4,5.3669,1.9207
OIL PALMS,0.4,34.8,2.5,0.4,34.1,2.5,0.4,30.7,2.2,0.4,31.3,2.3,0.5,27.4266,1.984,1.3,93.6,7.6,1.3,91.5,7.4,1.3,87.9,7.1,1.3,92.0008,7.4208,1.3,88.1984,7.114,1.4,85.6397,6.9077,1.3,88.5324,7.141
PLANTATIONS,5.1,4.8,1,5.4,4.4,0.9,5.1,4.5,0.9,5.2,4.4,0.9,6.3,4.516,0.7768,6.3,4.8,0.8,6.3,4.8,0.8,4.7,5.4,0.9,3.6,6.8172,1.1015,4.4,7.365,1.0266,4.8,6.7621,0.9426,4.2,7.4058,0.9885
POWER & ENERGY,3,11.7,1.5,3.3,11.4,1.5,3.5,10.7,1.4,3.6,10.4,1.4,4.4,8.8427,1.1545,4.3,9,1.2,4.6,8.7,1.1,5.3,10.1,1.2,4.5,11.5678,1.4287,4.7,11.4916,1.3658,4.8,11.4647,1.3626,4.9,12.0692,1.3178
SERVICES,3.4,7.9,2.5,3.7,7.5,2.4,3.7,7.1,2.3,3.6,7.1,2.3,3.8,6.7362,2.0812,4.1,6.5,2,4,6.6,2,4,6.9,2.1,3.4,11.1222,3.4363,3.7,9.5791,2.9596,3.9,8.5978,2.6564,3.6,9.0771,2.7918
STORES & SUPPLIES,0.4,9.8,0.7,0.5,7.9,0.6,0.5,8.1,0.6,0.6,7.6,0.6,0.7,5.8806,0.4465,0.6,6.6,0.5,0.6,6.6,0.5,0.6,7,0.5,0.5,8.2938,0.6297,0.5,8.4125,0.6388,0.6,6.7411,0.5119,0.4,7.3425,0.625
TELECOMMUNICATION,0,25.7,1.8,0,25.4,1.8,0,25.5,1.8,0,23.5,1.7,2.2,11.7052,1.1839,2.2,12.4,1.3,2.2,12.2,1.2,2.1,12.8,1.3,1.9,15.7781,1.5959,2,14.3462,1.451,2,14.6532,1.4821,1.9,15.2104,1.5384
TRADING,1.2,11.3,1.2,1.4,9.8,1.1,1.5,9.1,1,1.6,8.7,0.9,1.2,6.1299,0.7667,1.2,6.5,0.8,1.2,6.9,0.9,1.3,8.2,1,1,8.5707,1.0653,1.3,7.539,0.9371,1.4,6.9442,0.8631,1.3,13.7013,1.6525
