Foreign Holding as at 31st December 2010,,,,,
YEAR,COMPANY ID,MAIN TYPE,SUB TYPE,COMPANY NAME,FOREIGN HOLDING (Volume)
2010,GREG,W,0002,LANKA CENTURY INVESTMENTS PLC,322752922
2010,CINV,B,0000,CEYLON INVESTMENT PLC,0
2010,ODEL,N,0000,ODEL PLC,1894200
2010,AMW,R,0000,ASSOCIATED MOTORWAYS PLC,0
2010,DIST,B,0000,DISTILLERIES COMPANY OF SRI LANKA PLC,0
2010,GUAR,B,0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,0
2010,HUEJ,N,0000,HUEJAY INTERNATIONAL INVESTMENTS PLC,200
2010,RENU,N,0000,RENUKA CITY HOTELS PLC.,13473
2010,ASCO,R,0000,ASCOT HOLDINGS PLC,0
2010,LITE,R,0000,LAXAPANA BATTERIES PLC,0
2010,BALA,N,0000,BALANGODA  PLANTATIONS  PLC,1139900
2010,HHL,N,0000,HEMAS HOLDINGS PLC,31489209
2010,NTB,N,0000,NATIONS TRUST BANK PLC,24840877
2010,MPRH,N,0000,METROPOLITAN  RESOURCE  HOLDINGS  PLC,5686979
2010,RCL,B,0000,ROYAL CERAMICS LANKA PLC,0
2010,SEMB,W,0016,S M B LEASING PLC,32598000
2010,MAL,X,0000,MALWATTE VALLEY PLANTATION PLC,94600
2010,PDL,N,0000,PROPERTY DEVELOPMENT PLC,24367
2010,HUNA,N,0000,HUNAS FALLS HOTELS PLC,6738
2010,OSEA,N,0000,OVERSEAS REALTY (CEYLON) PLC,24054047
2010,OSEA,R,0000,OVERSEAS REALTY (CEYLON) PLC,0
2010,SEYB,R,0000,SEYLAN BANK PLC,0
2010,TILE,R,0000,LANKA TILES PLC,0
2010,VANI,N,0000,VANIK INCORPORATION PLC,3961944
2010,MRH,R,0000,MAHAWELI REACH HOTELS PLC,0
2010,PEG,N,0000,PEGASUS HOTELS OF CEYLON PLC,35893
2010,HPP,B,0000,HAYLEYS PHOTOPRINT LIMITED,0
2010,RAL,N,0000,RENUKA AGRI FOODS PLC,79107655
2010,CARS,B,0000,CARSON CUMBERBATCH PLC,0
2010,IDL,N,0000,SERENDIB ENGINEERING GROUP PLC,3400136
2010,KREA,R,0000,KOREA CEYLON FOOTWEAR MANUFACTURING COMPANY LIMITED,0
2010,BUKI,B,0000,BUKIT DARAH PLC,0
2010,MSL,N,0000,MERCANTILE SHIPPING COMPANY PLC,90
2010,TWOD,N,0000,TOUCHWOOD INVESTMENTS PLC,6784632
2010,TWOD,R,0000,TOUCHWOOD INVESTMENTS PLC,0
2010,BATA,N,0000,BATA SHOE COMPANY OF CEYLON LIMITED,0
2010,JKH,N,0000,JOHN KEELLS HOLDINGS PLC,255603872
2010,RICH,N,0000,RICHARD PIERIS AND COMPANY PLC,239830850
2010,UDPL,N,0000,UDAPUSSELLAWA  PLANTATIONS PLC,74280
2010,CARE,N,0000,PRINTCARE PLC,38621
2010,REEF,W,0019,CITRUS LEISURE PLC,2607294
2010,RHL,N,0000,RENUKA HOLDINGS PLC,736400
2010,CERA,N,0000,LANKA CERAMIC PLC,258300
2010,CIC,N,0000,C I C HOLDINGS PLC,1080478
2010,HPP,N,0000,HAYLEYS PHOTOPRINT LIMITED,0
2010,CSYN,N,0000,CEYLON SYNTHETIC TEXTILE MILLS LTD.,0
2010,LHCL,N,0000,THE LANKA HOSPITALS CORPORATION PLC,294500
2010,CRL,N,0000,SOFTLOGIC FINANCE PLC,78833
2010,GLAX,R,0000,GLAXO WELLCOME CEYLON LIMITED,0
2010,NEH,N,0000,THE NUWARA ELIYA HOTELS COMPANY PLC,32021
2010,BINN,N,0000,BERUWELA WALK INN PLC,732534
2010,COLO,R,0000,C M HOLDINGS PLC,0
2010,COMB,R,0001,COMMERCIAL BANK OF CEYLON PLC,0
2010,LCEM,N,0000,LANKA CEMENT PLC,765900
2010,REEF,W,0018,CITRUS LEISURE PLC,1313897
