Foreign Holding as at 29th December 2017,,,,,
YEAR,COMPANY ID,MAIN TYPE,SUB TYPE,COMPANY NAME,FOREIGN HOLDING (Volume)
2017,TSML,N,0000,TEA SMALLHOLDER FACTORIES PLC,19807
2017,TWOD,N,0000,TOUCHWOOD INVESTMENTS PLC,3324446
2017,TYRE,N,0000,KELANI TYRES PLC,4050319
2017,UAL,N,0000,UNION ASSURANCE PLC,95202
2017,UBC,N,0000,UNION BANK OF COLOMBO PLC,862451357
2017,UCAR,N,0000,UNION CHEMICALS LANKA PLC,60
2017,UDPL,N,0000,UDAPUSSELLAWA  PLANTATIONS PLC,3780299
2017,UML,N,0000,UNITED MOTORS LANKA PLC,22019734
2017,VANI,X,0000,VANIK INCORPORATION PLC,2864777
2017,VANI,N,0000,VANIK INCORPORATION PLC,3961944
2017,VFIN,N,0000,VALLIBEL FINANCE PLC,367648
2017,VLL,N,0000,VIDULLANKA PLC,299427959
2017,VONE,N,0000,VALLIBEL ONE PLC,9456441
2017,VPEL,N,0000,VALLIBEL POWER ERATHNA PLC,9482515
2017,WAPO,N,0000,GUARDIAN CAPITAL PARTNERS PLC,324877
2017,WATA,N,0000,WATAWALA  PLANTATIONS  PLC,2219996
2017,YORK,N,0000,YORK ARCADE HOLDINGS PLC,106035
