Beta Values Q3 2025 (July to September),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
SEYB,1.80871212,SEYB,1.43174653
SFCL,0.831980519,SFCL,0.334804539
SFIN,1.84902597,SFIN,1.50898486
SHAW,0.982683982,SHAW,0.647540983
SHL,0.536796536,SHL,0.278688524
SHOT,1.10984848,SHOT,0.405895334
SIGV,1.48620129,SIGV,0.485340479
SIL,-0.29653679,SIL,-0.33417402
SING,1.41287878,SING,1.75299495
SINH,0.812229437,SINH,0.737389659
SINS,1.8030303,SINS,1.17686002
SIRA,0.944534632,SIRA,0.358291298
SLND,0.506222943,SLND,0.45964691
SLTL,0.853896103,SLTL,0.563682219
SMOT,3.67992424,SMOT,2.66267339
SOY,0.029761904,SOY,0.118694829
SPEN,0.246482683,SPEN,0.204129886
STAF,1.54329004,STAF,1
SUN,0.494318181,SUN,0.273486759
SWAD,0,SWAD,0
TAFL,1.1685606,TAFL,0.5
TAJ,0.864989177,TAJ,0.610498108
TANG,0.759199134,TANG,0.256778058
TAP,1.51488095,TAP,0.781368221
TESS,1.73620129,TESS,0.403688524
TILE,0.643127705,TILE,0.468001261
TJL,0.255140692,TJL,0.127994955
TKYO,1.08739177,TKYO,0.938997477
TPL,0.292207792,TPL,0.075977301
TRAN,0.516504329,TRAN,0.303909205
TSML,1.20400432,TSML,1.03199873
TYRE,0.066829004,TYRE,-0.0759773
UAL,1.02218614,UAL,0.593001261
UBC,1.51028138,UBC,0.861759142
UBF,1.41314935,UBF,0.892181588
UCAR,0.287608225,UCAR,0.330233291
UDPL,0.748917748,UDPL,0.528846153
UML,1.44209956,UML,0.601040353
VFIN,1.12121212,VFIN,0.645176544
VLL,0.669642857,VLL,0.217213114
VONE,0.600108225,VONE,0.556588902
VPEL,1.10660173,VPEL,0.580233291
WAPO,1.85714285,WAPO,1.13193568
WATA,0.586309523,WATA,0.273329129
WIND,0.422077922,WIND,0.039880201
YORK,0.000541125,YORK,0.026166456
