Beta Values 2023  (July to September),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
RIL,1.26108584,RIL,0.87006079
RPBH,0.665861284,RPBH,0.528039513
RWSL,0.342239909,RWSL,0.246504559
SAMP,1.82234223,SAMP,1.30706686
SCAP,0.094940306,SCAP,-0.00417933
SDB,0.978538942,SDB,0.588449848
SDF,0.636583285,SDF,0.409118541
SEMB,3.1480955,SEMB,2.17150455
SERV,0.128197839,SERV,-0.05144376
SEYB,2.73251847,SEYB,2.04141337
SFCL,1.43106878,SFCL,0.867173252
SFIN,0.763644115,SFIN,0.250835866
SHAW,0.041500852,SHAW,0.150531914
SHOT,0.721432632,SHOT,0.402735562
SIGV,0.519897669,SIGV,0.247644376
SIL,1.28823194,SIL,0.827507598
SING,0.825611142,SING,0.728039513
SINH,-0.70252984,SINH,-0.68601823
SINI,-0.32120523,SINI,-0.20440729
SINS,-0.03467879,SINS,-0.14430091
SIRA,0.465463331,SIRA,0.275531914
SLND,-0.36185332,SLND,-0.23297872
SLTL,0.330301307,SLTL,0.217325227
SMOT,-0.7825469,SMOT,-0.48731003
SOY,0.138430926,SOY,0.072948328
SPEN,0.254974417,SPEN,0.02568389
STAF,0.594087549,STAF,0.3612462
SUN,0.67126208,SUN,0.365957446
SWAD,0,SWAD,0
TAFL,-0.12592382,TAFL,-0.18533434
TAJ,0.469158612,TAJ,0.194984802
TANG,-0.20267197,TANG,-0.02879939
TAP,0.250142126,TAP,0.210334346
TESS,0.32120523,TESS,0.289741641
TILE,0.379619101,TILE,0.274240121
TJL,0.46773735,TJL,0.236018237
TKYO,0.300170551,TKYO,0.084194528
TPL,0.25,TPL,0.075911854
TRAN,0.541500852,TRAN,0.378799392
TSML,0.144684479,TSML,0.1556231
TYRE,0.754263786,TYRE,0.386854103
UAL,0.308982376,UAL,0.163221884
UBC,1.03425241,UBC,0.676519756
UBF,-1.5120807,UBF,-1.2637537
UCAR,-0.05812961,UCAR,-0.05387537
UDPL,0.323763501,UDPL,0.297720364
UML,-0.38757816,UML,-0.38085106
VFIN,1.15335417,VFIN,0.564893617
VLL,0.068220579,VLL,0.094984802
VONE,1.40136441,VONE,1.01094224
VPEL,0.008953951,VPEL,0.003799392
WAPO,1.64610574,WAPO,0.912689969
WATA,0.299602046,WATA,0.207066869
WIND,0.05770324,WIND,0.025759878
YORK,0.286242183,YORK,0.275987841
