Beta Values 2022  (January to March),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
REG,1.11881817,REG,1.09339973
RENU,0.368316477,RENU,0.289081769
REXP,0.98172028,REXP,0.782790596
RFL,0.32605456,RFL,0.269240375
RGEM,0.407478789,RGEM,0.409769271
RHL,0.982832959,RHL,0.842892378
RHTL,0.194400842,RHTL,0.15270536
RICH,1.28593852,RICH,1.03287645
RIL,1.32329273,RIL,1.11345967
RPBH,0.543046752,RPBH,0.374457522
RWSL,1.1050289,RWSL,0.878235349
SAMP,0.535099048,SAMP,0.466826938
SCAP,3.09851179,SCAP,2.53751287
SDB,0.485406028,SDB,0.416591214
SDF,0.336664745,SDF,0.331465234
SELI,0.231496751,SELI,0.196525024
SEMB,2.4311232,SEMB,2.11110243
SERV,0.877804049,SERV,0.793624527
SEYB,0.751673985,SEYB,0.638936588
SFCL,0.55812752,SFCL,0.400387149
SFIN,0.547537205,SFIN,0.446626494
SHAL,0.037751594,SHAL,0.030878266
SHAW,0.297681257,SHAW,0.202535202
SHL,2.06546921,SHL,1.7449655
SHOT,0.451588547,SHOT,0.462284179
SIGV,0.92477498,SIGV,0.830169533
SIL,0.198374694,SIL,0.094211495
SINH,0.903653956,SINH,0.771862999
SINI,0.349460549,SINI,0.28324331
SINS,1.31931888,SINS,1.17354584
SIRA,1.54642452,SIRA,1.3098442
SLND,-0.18357209,SLND,-0.20932592
SLTL,1.62856404,SLTL,1.34315776
SMOT,0.21190566,SMOT,0.159058977
SOY,0.114228377,SOY,0.052483686
SPEN,0.72896342,SPEN,0.620078678
STAF,1.17256452,STAF,1.02488369
SUN,1.84104591,SUN,1.53231446
SWAD,0,SWAD,0
TAFL,0.371435951,TAFL,0.346045771
TAJ,0.733195573,TAJ,0.695010771
TANG,0.403067813,TANG,0.360969746
TAP,1.96681833,TAP,1.76952137
TESS,2.22712551,TESS,1.9011833
TILE,1.53211865,TILE,1.32486184
TJL,0.913171332,TJL,0.809797371
TKYO,1.21725049,TKYO,1.13854631
TPL,0.606389954,TPL,0.453339161
TRAN,0.26483737,TRAN,0.22501483
TSML,0.274831608,TSML,0.244887445
TYRE,0.966520296,TYRE,0.801757782
UBC,0.722426434,UBC,0.643651066
UCAR,0.062091438,UCAR,0.065425083
UDPL,1.01909435,UDPL,0.889350276
UML,0.590196506,UML,0.394782853
VFIN,1.16680243,VFIN,0.969995941
VLL,0.636253452,VLL,0.573464672
VONE,2.05728307,VONE,1.80300665
VPEL,0.680442687,VPEL,0.613241125
WAPO,0.439726598,WAPO,0.412235786
WATA,1.58290448,WATA,1.40396203
WIND,0.384231755,WIND,0.308548502
YORK,1.04635498,YORK,0.915170626
