Beta Values for the Period from 01st October to 31st December 2018,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
SIRA,2.1950473,SIRA,1.17795874
SLND,0,SLND,0
SLTL,2.41819699,SLTL,1.25146579
SMOT,0.065943238,SMOT,0.177198697
SOY,0.047301057,SOY,0.025841476
SPEN,2.19115191,SPEN,1.25048859
STAF,1.57568169,STAF,0.797719869
SUN,0.372008903,SUN,0.566232356
SWAD,0,SWAD,0
TAFL,1.07067334,TAFL,0.548534201
TAJ,0.933778519,TAJ,0.566666666
TANG,0.530884808,TANG,0.305863192
TAP,2.54257095,TAP,1.58327904
TESS,0.160545353,TESS,0.574049945
TFC,0.808013355,TFC,0.422366992
TFIL,1.86449638,TFIL,1.12356134
TILE,1.40261547,TILE,0.79858849
TJL,1.00055648,TJL,0.630293159
TKYO,3.63800779,TKYO,2.25472312
TPL,0.685308848,TPL,0.406623235
TRAN,-0.11630495,TRAN,-0.11845819
TSML,0.037284362,TSML,0.040282301
TYRE,1.78937117,TYRE,1.12160694
UAL,0.562326099,UAL,0.184473398
UBC,1.05731775,UBC,0.652985884
UCAR,0,UCAR,0
UDPL,-1.6580411,UDPL,-0.98317046
UML,0.412353923,UML,0.279587404
VFIN,1.80773511,VFIN,1.11172638
VLL,-0.42237061,VLL,-0.30781758
VONE,2.36449638,VONE,1.39934853
VPEL,0.594880356,VPEL,0.409120521
WAPO,3.35754034,WAPO,1.86058631
WATA,1.14023372,WATA,0.43897937
YORK,1.35920979,YORK,0.612486427
