Total Return Indices - Daily,,,,,,,,,,,,,,,,,,,,,,,,
,ASTRI,MTRI,S&P SL 20 TRI ,TRIBFI,TRIBFT,TRIC&P,TRIC&E,TRIDIV,TRIF&T,TRIHLT,TRIH&T,TRIINV,TRIIT,TRIL&P,TRIMFG,TRIMTR,TRIOIL,TRIPLT,TRIP&E,TRISRV,TRIS&S,TRITLE,TRITRD,
2022-12-23 00:00:00,11257.216,,4727.78,1197.5123764935,500.676192405448,1504.8576406936,1639.11861884316,1745.21400562373,392.590429928598,1887.59502576106,4044.80374964215,1733.94947341231,1162.65518165522,1547.06156761582,1858.37927864434,1936.06071278765,1944.71584681558,,738.072621237686,1035.1947627923,1303.93446559399,34487.8625860006,1136.54371573406,713.961229836318
2022-12-27 00:00:00,11354.945,,4785.24,1212.296479907,498.751673946485,1521.40361851887,1594.60690627489,1729.31446038265,399.744163337414,1920.91585615967,4213.07770999781,1734.24835586409,1176.25531424614,1551.45183176014,1731.11032015445,1932.60546460138,1962.89021674716,,737.045379715855,1039.59104244129,1329.64396515562,34111.4924400392,1141.67418244057,718.001381561486
2022-12-28 00:00:00,11299.491,,4740.97,1262.98483446758,498.149328867324,1506.11753922612,1615.44461856991,1729.81020077082,393.828850460498,1903.94097798042,4198.98119542162,1734.24835586409,1164.4737997333,1565.52444150768,1775.65445562591,1951.89647434738,1958.85741231209,,736.192910756753,1031.39412048102,1348.64960671658,33969.436309973,1137.96053359209,709.449493844275
2022-12-29 00:00:00,11327.097,,4732.07,1197.51237649351,497.858581690922,1498.60337567828,1609.82940729729,1752.98322998029,393.929034389762,1910.17675515293,4064.44120563075,1708.3808220688,1173.03650894298,1565.39332559618,1788.3813514749,2068.62428368705,1946.34300658919,,749.346504348872,1037.22852935821,1295.21262385767,34110.5751147084,1140.5623370887,699.55088888534
2022-12-30 00:00:00,11404.595,,4749.27,1224.96856854716,499.37655067724,1501.34496968179,1632.20916283094,1737.89529643816,393.547181913672,1927.6593584338,4047.1375755415,1709.82704412087,1183.23284247347,1563.38197864506,1788.3813514749,2091.33593569586,1980.09848188037,,760.356485097082,1064.95009618636,1303.29275229132,34344.4304679386,1147.98371582946,713.489645569441
2023-01-02 00:00:00,11431.381,,4758.12,1233.41662764059,500.452987589411,1503.18163956556,1661.46471805048,1757.04307225592,394.644953430102,1952.5826730207,4061.90264732402,1711.10217853281,1180.60219847397,1549.69299086786,1794.74479939941,2123.60713855612,1978.04828273554,,1062.8717602616,1062.8717602616,1308.43465220364,34815.3518130559,1149.09355115442,713.944220946586
2023-01-03 00:00:00,11433.987,,4779.99,1224.96856854717,502.124370558801,1511.24746649275,1703.81079814451,1796.65549178781,391.769171179779,1955.35819297802,4202.23042227303,1694.80477766192,1187.08954501729,1531.3999394898,1794.74479939941,2075.01635400461,1967.68687394384,,1070.35930003699,1070.35930003699,1289.33616681501,34391.4767361838,1143.94360467284,762.124546278973
2023-01-04 00:00:00,11370.03,,4744.45,1224.96856854717,498.692297702854,1515.22567053781,1729.0215734622,1775.30982075772,393.932776363645,1950.85251865417,4066.35464177038,1711.40106098461,1175.33601827821,1485.16154616487,1794.74479939941,2081.49172395874,1960.42081454259,,1064.54712425145,1064.54712425145,1288.60160968467,33543.7265824397,1148.47953874376,746.367488086274
2023-01-05 00:00:00,11316.538,,4708.39,1222.85655377382,492.39405204879,1508.66503513019,1709.77550171251,1777.25760731702,388.820401830742,1942.20327067779,4021.06271493618,1680.92985080327,1170.51776157674,1460.89797144596,1762.92755977694,2146.58155208156,1980.45093792556,,1047.05442111307,1047.05442111307,1291.44699437833,32695.9764286954,1141.92844865697,760.323253660096
2023-01-09 00:00:00,11258.089,,4650.59,1220.74453900046,493.508285065029,1487.30549197317,1664.07139438009,1784.35384697434,387.756390462157,1900.95425609764,3869.30172929151,1709.14967461251,1162.78188873557,1509.57826596557,1826.56203902189,2175.19114415134,1953.93730921094,,1044.68838966075,1044.68838966075,1321.37814906662,32131.4212097528,1144.69074601068,745.929921598847
2023-01-10 00:00:00,11240.746,,4622.59,1224.96856854718,492.461030694155,1481.2106507085,1701.33438267096,1779.67357140942,390.880409413625,1892.32206885276,3888.28420042043,1691.57713932966,1159.52716831076,1539.52401249048,1782.01790355043,2150.85000482614,1949.65089763725,,1030.67683744761,1030.67683744761,1340.19810297226,32320.5236080641,1173.56010154646,737.37803388164
2023-01-11 00:00:00,11258.451,,4617.77,1214.4084946804,494.184541216647,1486.16773168721,1716.05601572047,1775.79776197563,393.83940404956,1895.50838157647,3749.42365085891,1691.57713932966,1165.59834111702,1538.69862577349,1762.92755977694,2169.44829854136,1945.46491697437,,1043.03228841744,1043.03228841744,1323.39613280229,32131.8798724182,1252.59883417598,733.320873266747
2023-01-12 00:00:00,11195.555,,4597.88,1193.28834694682,498.695731884893,1477.19917406141,1663.0199077291,1746.78966303023,397.413302711554,1866.20528444303,3675.096591652,1684.950775025,1156.78397725133,1538.95424479562,1762.92755977694,2164.70440325475,1937.08148287151,,1033.92085820498,1033.92085820498,1337.25987445094,32366.6525509791,1207.38953876742,733.320873266747
2023-01-13 00:00:00,11099.546,,4558.5,1184.84028785339,493.115342393343,1477.33159059295,1577.42635828383,1735.41834828764,389.643174393572,1856.75263796805,3609.1582486968,1684.950775025,1149.97783732161,1528.0375042451,1794.74479939942,2133.1773858265,1902.26231045407,,1020.24013575705,1020.24013575705,1324.03784610496,32414.1574818897,1184.98247663006,719.365107692921
2023-01-17 00:00:00,11252.312,,4701.71,1199.62439126689,498.968662373801,1484.86384436611,1633.29157807646,1713.49043724999,383.377748729645,1886.84751673608,3898.02896883254,1672.0521001265,1160.32924718051,1526.46976877857,1756.56411185245,2094.99752474128,1915.72706970382,,1014.17453285208,1014.17453285208,1337.16703062327,36271.9514779964,1177.80168380492,717.563815074052
2023-01-18 00:00:00,11265.705,,4701.48,1203.8484208136,501.789124326992,1488.9510853491,1634.66801350181,1710.57705987484,386.035054533533,1881.48910254362,3818.85938811208,1673.79720463037,1157.07761045114,1531.69982953277,1756.56411185245,2092.34647462367,1943.55596661481,,1011.80022454547,1011.80022454547,1340.10525914459,35658.5153401479,1200.98980026732,724.768985549542
2023-01-19 00:00:00,11398.227,,4752.68,1224.96856854717,508.341118852633,1505.91488640334,1614.75843012185,1745.55203604755,386.745573331951,1890.64590440948,3807.64183476869,1672.0521001265,1165.99422988105,1543.61714412697,1794.74479939942,2099.17799925858,1954.57242795822,,1013.4829122862,1013.4829122862,1318.16138906229,35848.0764011244,1177.12693500108,726.570278168411
2023-01-20 00:00:00,11711.537,,4912.17,1239.75267196067,529.933990391173,1543.69205259231,1655.53097472711,1782.54948252547,389.015582720819,1950.12270347679,3905.80348786197,1673.79720463037,1182.24513912904,1558.44870744169,1794.74479939942,2089.55341160448,2035.5884699211,,1018.51563833771,1018.51563833771,1345.24715905692,37308.8040300518,1192.32474431438,719.365107692923
2023-01-23 00:00:00,12077.788,,5082.97,1252.42476060081,565.112279850474,1572.20526615347,1718.49045197146,1805.01432284757,394.066443145156,2029.36287978551,3985.37584429536,1672.0521001265,1206.93459069981,1583.58286236224,1782.01790355043,2109.75410302872,2070.61689020704,,1032.39174373569,1032.39174373569,1340.74697244727,37646.3838357422,1185.75179611399,737.361024991915
2023-01-24 00:00:00,11958.834,,5021.61,1294.66505606795,558.004845050619,1554.28865920546,1721.62413575543,1803.04634934171,390.159863127422,2026.85083178295,3885.53667386335,1652.52706092333,1204.69523882094,1564.05232627263,1782.01790355043,2118.91974323234,2061.15989927436,,1032.92749794451,1032.92749794451,1378.94394322454,36900.0648211321,1198.7862996672,741.855752094233
2023-01-25 00:00:00,12006.953,,5061.82,1290.44102652124,554.253762409318,1563.98181920214,1707.39553093192,1799.53443700038,389.930109993303,2070.59575287817,4086.55881824196,1654.27216542721,1206.67799793746,1589.0500465987,1782.01790355043,2117.55156712489,2064.90441449942,,1036.38828316114,1036.38828316114,1369.48754435788,36055.0666433794,1171.42863438126,741.855752094233
2023-01-26 00:00:00,11991.504,,5045.21,1288.32901174788,554.684902732524,1558.9759350309,1717.17245481428,1791.8200478134,393.799058602287,2098.72386656874,4119.99582091987,1652.52706092334,1202.74643440406,1540.38826585638,1775.65445562594,2129.66607556245,2054.2194808654,,1032.60162728349,1032.60162728349,1364.25280061789,35210.0684656267,1174.70238778471,741.401176717082
2023-01-27 00:00:00,12034.8,,5075.85,1267.20886401431,564.549208129387,1561.55608378262,1724.28799304521,1822.44962269413,394.09337435937,2067.04726636874,4241.7439004529,1652.52706092334,1207.49156185919,1546.27742115877,1820.1985910974,2140.11244533332,2079.68294956774,,1015.91104135998,1015.91104135998,1362.78368635723,36148.7005172045,1182.16714845791,733.303864377017
2023-01-30 00:00:00,11941.948,,5016.8,1231.30461286724,559.045159589234,1553.67405462895,1705.41307353694,1860.79620368053,392.985330411378,2046.27781789634,4212.82126500822,1654.47956484366,1206.77125283455,1561.26174952005,1794.74479939943,2138.28734491517,2067.66863769369,,1015.52919494543,1015.52919494543,1374.44375661487,34830.4876810082,1181.09622345797,742.747893958804
2023-01-31 00:00:00,11908.875,,4984.82,1203.8484208136,565.83050185152,1537.16443979781,1727.10918052513,1873.08972455814,392.468832487792,2016.11466253728,4176.41306561807,1690.60088736951,1206.96741468162,1541.76684743309,1769.29100770145,2166.35640221179,2055.09449476036,,1011.99971182631,1011.99971182631,1366.36362818122,35017.2967659932,1184.4406207319,727.007844655831
2023-02-01 00:00:00,12023.006,,5047.96,1227.08058332053,578.998904694491,1545.69775503157,1738.08376736585,1879.67191382658,389.064281325508,2015.38920200468,4109.89840093599,1690.89976982131,1215.09797883358,1575.27085637182,1769.29100770145,2221.86146591692,2060.02117859001,,1009.76572948687,1009.76572948687,1383.1655983512,36520.9426991787,1153.76071281376,720.71182493464
2023-02-02 00:00:00,12120.224,,5071.8,1224.96856854718,598.313277136677,1566.89649834272,1752.83397025569,1915.73196154668,393.995614438087,2023.21250420574,4056.36011747057,1690.60088736952,1213.477407373,1572.67332250056,1769.29100770145,2179.36698697893,2058.7274939266,,1008.78087240509,1008.78087240509,1397.85674095785,36006.1857244729,1169.64065890274,724.75197665981
2023-02-03 00:00:00,12330.096,,5163.56,1220.74453900046,628.619715110746,1585.44796588488,1723.6286448225,2038.18010787749,399.495239270299,2054.28069075991,4037.78174575551,1690.89976982132,1234.98861752468,1582.31989369997,1794.74479939942,2190.16335737616,2069.89761758747,,1020.19888255281,1020.19888255281,1436.32404972713,36192.5361467927,1172.25824856394,723.405259418088
2023-02-06 00:00:00,12224.683,,5114.84,1260.87281969425,609.911643619077,1588.53925806858,1698.59261565251,2045.25172866156,397.96326535379,2002.98115044196,4068.27873811466,1690.60088736953,1224.2099791878,1564.58932779606,1794.74479939942,2172.79302637398,2071.52084471692,,1020.27104717767,1020.27104717767,1483.33570606838,36563.4023407714,1144.46906210619,726.098693901537
2023-02-07 00:00:00,12057.731,,5022.11,1189.06431740011,599.258128034952,1579.87612113357,1694.022667455,1999.11344205945,395.484295898274,1967.17984324341,3996.06852375385,1677.90961188747,1211.64313528486,1564.36672329586,1788.38135147494,2161.16445223838,2065.12657075972,,1023.06946611719,1023.06946611719,1442.38619442511,35769.1197325859,1146.90700384586,728.354561897559
2023-02-08 00:00:00,12073.3,,5024.61,1189.06431740011,607.932846993047,1575.04265357099,1703.10192554468,1954.3812809031,389.369617548133,1996.12662155017,3979.76160515121,1677.90961188747,1224.54396031754,1585.56655484382,1788.38135147494,2163.36406589194,2049.69865240745,,1028.49700295249,1028.49700295249,1431.55352512547,35339.7407037311,1155.31445990129,701.823765771076
2023-02-09 00:00:00,12039.609,,4999.99,1186.95230262675,605.645063177346,1578.23752134507,1696.97269985918,1959.17599210985,396.144885720563,1986.74383680436,3951.56857599883,1677.90961188747,1224.830203699,1562.41476516462,1794.74479939944,2167.61065103226,2033.2852473526,,1029.59865529694,1029.59865529694,1426.5044690408,34826.3597170209,1149.18823574261,700.022473152201
2023-02-10 00:00:00,12007.516,,4979.99,1212.29647990704,604.013886475072,1571.00247208242,1706.42652424048,1901.28330303558,395.93139650583,1991.96379046205,3863.1436785148,1672.05210012653,1219.2744217008,1558.74547359235,1794.74479939944,2192.30910775737,2027.49234580715,,1028.71518179145,1028.71518179145,1430.81896799513,34920.4522535111,1166.90194333814,694.618595295589
2023-02-13 00:00:00,11809.022,,4876.3,1191.17633217346,595.129521796353,1548.241396203,1709.72984215706,1849.94070652955,392.115332741698,1953.82656913134,3779.07853999772,1675.48464384852,1208.63499538166,1553.56120560911,1737.47376807899,2173.17435603423,2006.36395369089,,1025.85093802824,1025.85093802824,1356.63689132257,33176.529689782,1153.64132893157,687.4134248201
2023-02-14 00:00:00,11605.101,,4792.41,1186.95230262675,582.679862456646,1530.23364238167,1680.28366661805,1839.76286756787,385.376461490778,1895.17740798198,3646.87369980705,1673.73953934466,1205.33378263258,1524.00632773915,1673.83928883405,2069.23915083337,1962.00705820765,,1007.84636404978,1007.84636404978,1343.32201914892,32847.2058120655,1147.34456816297,673.457659246274
2023-02-15 00:00:00,11591.211,,4784.74,1212.29647990704,581.699343402429,1532.08747001953,1582.31841342678,1825.60165102087,386.879676067949,1888.90890538899,3680.4733235541,1673.73953934466,1206.31255763927,1520.4497420263,1686.56618468304,2056.69619191237,1959.55418912508,,992.665246870322,992.665246870322,1359.38943218857,32753.1132755751,1151.59751439884,664.451196151919
2023-02-16 00:00:00,11879.319,,4917.83,1205.96043558696,595.839968629903,1543.78191398095,1622.4185479438,1852.42974421739,394.361551996244,1955.28285230568,3800.66863132216,1674.71579130482,1228.49469951818,1551.22985350012,1724.74687223,2161.90502757035,1995.67511518872,,1000.04259916884,1000.04259916884,1354.52606375923,33411.7610310081,1173.10934339725,682.009546963485
2023-02-17 00:00:00,11886.452,,4907.75,1216.52050945375,614.239362334216,1538.53541748025,1615.26715081143,1872.20265368303,395.139220641286,1932.80414315166,3787.99054169322,1627.32123772174,1225.11371058929,1538.18965741391,1762.92755977696,2130.85670377809,2011.23751433284,,995.771328053243,995.771328053243,1349.3841638469,32942.6743365517,1179.79063009439,678.406961725739
2023-02-20 00:00:00,12200.756,,5025.42,1224.96856854717,663.393297303119,1542.31409428054,1651.10813268954,1905.63662456551,393.505140421156,1985.47241719077,3948.87249728374,1627.66526085329,1245.23923542051,1552.08522987849,1699.29308053202,2115.84056070545,2038.66542539914,,1004.86011950383,1004.86011950383,1415.40146174913,33414.5130069994,1186.20217088395,679.753678967462
2023-02-21 00:00:00,12286.757,,5053.8,1214.40849468039,662.1069182235,1547.64290366107,1621.26845864467,1890.91965862609,397.155085106035,2009.47130073853,4096.38754459042,1609.11647361029,1263.93304820877,1552.00018459012,1782.01790355045,2124.98492788191,2080.41889933384,,1005.37457522845,1005.37457522845,1425.77810540145,33086.1064546135,1200.4480148823,678.40696172574
2023-02-22 00:00:00,12305.43,,5046.53,1239.75267196067,666.674502329998,1547.46651056159,1633.53202203077,1888.40007755528,397.314732604985,1994.40985472606,4167.83696626548,1641.53953564305,1270.26113356299,1578.57909354966,1782.01790355045,2134.37452880811,2112.03026775295,,1001.15411565202,1001.15411565202,1449.19108974442,32613.3504588354,1222.05047668781,676.151093729716
2023-02-23 00:00:00,12434.042,,5109.21,1231.30461286724,669.391357399132,1564.21564438469,1638.66146669099,1904.27427599856,397.1474507978,2026.25421132063,4105.41495535597,1675.54729129427,1296.29254704359,1562.29207305466,1775.65445562596,2138.37364046143,2117.92852576013,,1005.65182036027,1005.65182036027,1491.70255947602,33319.0444825134,1257.76323851187,676.605669106866
2023-02-24 00:00:00,12514.482,,5126.14,1277.76893788109,679.619874900897,1570.43456544306,1620.45100277096,1910.92268833172,398.648715512928,2008.09176733648,4111.97419340448,1684.06600020677,1311.3811761915,1564.36515729323,1756.56411185247,2125.87665222248,2120.610051067,,1013.14372021889,1013.14372021889,1475.63514643638,32989.2619421316,1283.23132222916,681.554971586336
2023-02-27 00:00:00,12356.988,,5073.61,1235.52864241395,662.768066298334,1542.2563975582,1641.98606510169,1901.74910699635,400.626791326513,1985.53528739709,4112.8786694117,1685.81110471064,1288.2901448396,1568.0624507173,1712.01997638101,2108.79248102021,2094.12251693574,,1010.57056153075,1010.57056153075,1472.60407408739,33930.1873070356,1267.86974246963,669.855074008533
2023-02-28 00:00:00,12343.353,,5059.67,1235.52864241395,663.136927957463,1536.72286378519,1597.17831482468,1911.66472646724,402.394171887992,1981.28684279379,4108.69378015967,1667.53301639872,1299.38826215985,1573.60405320174,1712.01997638101,2119.8010734523,2057.39833077875,,1015.59785585599,1015.59785585599,1467.46217417507,33647.9096975642,1269.87250239051,690.544425790977
2023-03-01 00:00:00,12389.296,,5075.13,1265.09684924095,665.671016904453,1552.08726138585,1601.60264373013,1903.94005395259,410.913197778963,1987.83421490849,4134.27495327356,1667.53301639872,1306.6982334963,1548.54358656383,1712.01997638101,2125.5181209387,2065.85965672714,,1026.10735853885,1026.10735853885,1447.72197548377,33316.7511691869,1272.58452617746,679.299103590317
2023-03-02 00:00:00,12538.609,,5117.13,1252.4247606008,695.472348042223,1560.84030770174,1603.50527651635,1893.08891648576,420.230913595753,2008.64565887089,4100.58018190506,1687.18400256227,1310.76115997848,1526.85160509289,1731.11032015449,2122.00986393156,2054.48545877174,,1029.10020259761,1029.10020259761,1464.52394565374,32940.3810232253,1278.96228976465,694.147011028715
2023-03-03 00:00:00,12687.842,,5134.69,1256.64879014752,721.909628920922,1573.67570445763,1610.00192647522,1884.45155765394,421.8014272308,2040.46940642324,4138.32549570785,1687.18400256227,1327.02874242676,1523.9164432371,1731.11032015449,2138.40531698931,2050.68356822894,,1030.90561908193,1030.90561908193,1504.00434303635,31388.7714964642,1267.78051246829,690.106859303543
2023-03-07 00:00:00,12953.852,,5190.7,1231.30461286723,763.514741942116,1609.15522668842,1551.8556357682,1825.45167785125,425.511392749159,2115.87530214496,4251.76616952371,1707.98417617737,1340.5089237331,1561.70173062218,1699.29308053202,2100.37901733103,2093.77433497973,,976.946912941924,976.946912941924,1554.68059153828,28188.7079304598,1257.0541935175,677.952386348588
2023-03-08 00:00:00,12960.461,,5158.87,1227.08058332051,766.045665924801,1607.65614498999,1555.25827739934,1814.73931799002,422.410977544898,2100.83179469265,4188.89258246107,1714.81793989848,1342.41840423514,1585.26572979886,1731.11032015448,2085.70480918707,2116.55745714363,,1047.91157657848,1047.91157657848,1647.04090881381,28423.4806090204,1255.53030861052,674.804376487994
2023-03-09 00:00:00,13035.178,,5184.9,1246.08871628073,756.392265230922,1645.35504758644,1639.69378626986,1832.56303623849,424.383617116641,2092.80343479367,4168.82248806702,1716.47156136701,1344.49575955873,1587.85641297848,1731.11032015448,2105.86676142817,2150.35291502808,,1053.754919478,1053.754919478,1617.10975412552,28515.2798321848,1234.94052080325,677.952386348592
2023-03-10 00:00:00,12905.518,,5107.48,1241.86468673402,734.733140727579,1635.57893829736,1668.66496284013,1832.47289792849,418.869205978693,2060.98609598047,4088.67513360765,1716.77044381881,1334.38423775519,1580.85813797876,1731.11032015448,2149.95849900163,2155.68650482524,,1050.98444870506,1050.98444870506,1606.27708482588,28188.2492677946,1250.17319434715,689.214717438973
2023-03-13 00:00:00,12749.797,,5056.28,1229.19259809388,722.283785813136,1626.35907384327,1609.87405416746,1815.21460500479,422.724953013391,2034.71758338381,3947.70998784576,1667.9578458109,1328.30368845803,1564.67050105641,1731.11032015448,2143.65109292737,2123.47480045053,,1033.1508982585,1033.1508982585,1563.21674561927,27623.2353861869,1254.27394603331,683.810839582357
2023-03-14 00:00:00,12829.941,,5049.94,1224.96856854716,738.251281684862,1627.15296366876,1636.79638903932,1805.53715310225,420.540069965798,2040.67028964621,3824.32650231232,1713.62111774044,1335.82992188006,1554.36184088861,1731.11032015448,2137.36137173844,2158.29763518415,,1026.66197380535,1026.66197380535,1583.59865761324,28045.7344750631,1284.73367894468,683.810839582357
2023-03-15 00:00:00,12879.766,,5085.3,1224.96856854716,747.647394467962,1643.6853204748,1637.14717960086,1822.55359732181,418.774662330905,2033.92447180048,3873.61752373882,1715.57362166076,1342.18946300075,1571.3216227177,1648.38549713606,2132.14059809881,2218.27743248457,,1021.69695057172,1021.69695057172,1590.02398413089,27622.3180608562,1255.82218919742,675.258951865144
2023-03-16 00:00:00,12891.534,,5093.65,1235.52864241395,744.008830015561,1649.13571502186,1646.51973444337,1819.68026819566,414.324354178265,2052.0145379974,3872.40383119901,1717.22724312928,1341.69821204406,1568.49622654399,1718.38342430548,2140.27701509077,2191.9458367674,,1037.88523144614,1037.88523144614,1580.56758526423,27247.3239028903,1256.88974661502,675.258951865144
2023-03-17 00:00:00,12990.767,,5139.8,1239.75267196065,757.720121395702,1650.32102459727,1618.6679678975,1815.99918218508,419.642972400765,2059.69501285751,4015.28241310051,1728.94226665118,1346.67340466621,1569.80162760214,1769.29100770144,2143.34483565443,2209.07947956757,,1037.71863052429,1037.71863052429,1574.69112822157,27012.0925616643,1258.73947494592,680.208254344612
2023-03-20 00:00:00,13030.45,,5160.69,1246.08871628073,754.041390658905,1655.58951660208,1576.86873863638,1827.60088717975,427.62601525769,2090.49843351527,4005.51447109781,1733.14615694361,1371.51937269866,1568.87565136439,1769.29100770144,2139.58403565064,2214.54613818322,,1053.16275120108,1053.16275120108,1585.98801665956,26870.0364315983,1252.84740955168,672.110942004549
2023-03-21 00:00:00,12902.12,,5082.29,1256.64879014752,740.549956004858,1643.21364594164,1568.61469418484,1817.95520321348,425.677697881448,2060.66180745818,3898.62369882675,1746.30740251758,1369.07227566444,1596.68675364153,1775.65445562594,2151.61663383725,2204.52886064684,,1042.38223178029,1042.38223178029,1683.49842733841,25646.8334572231,1258.96234704947,676.605669106866
2023-03-22 00:00:00,12798.172,,5023.34,1246.08871628073,727.904504375718,1633.90468918141,1573.30003631645,1798.19873493477,425.014207205907,2050.76579938455,3755.42629914872,1747.49105389419,1360.71009210437,1670.23963779545,1731.11032015447,2142.65395766607,2154.377142215,,1060.74968437249,1060.74968437249,1800.38585488888,26021.3689525237,1253.22743111501,668.508356766806
2023-03-23 00:00:00,12622.099,,4941.09,1224.96856854716,699.174094253329,1625.77529610622,1559.83098963907,1794.53748478782,429.389936846885,2031.87295382901,3647.08591553694,1733.14615694361,1354.68529105419,1600.66003350902,1699.293080532,2135.36040677643,2129.97864334625,,1052.15368928838,1052.15368928838,1796.71306923721,25834.5598675386,1245.97007243407,662.212337045616
2023-03-24 00:00:00,12653.493,,4965.43,1246.08871628073,707.569438111875,1628.20674768596,1546.43419682727,1776.84688963399,436.993277975737,2020.45643836353,3650.63343397606,1735.7760303723,1359.02120887315,1603.16671428454,1699.293080532,2134.7226815081,2143.19268037021,,1055.20661841435,1055.20661841435,1811.95308131885,25554.1169087283,1245.78997886904,657.263034566152
2023-03-27 00:00:00,12473.296,,4878.83,1205.96043558694,694.744258971658,1599.33747534,1566.77701466375,1779.10285196503,433.055079123898,1995.85161872929,3584.47943366861,1736.07491282409,1352.31534749536,1599.93295502856,1642.02204921155,2120.73956006649,2120.89000016585,,1034.61406840796,1034.61406840796,1817.18782505885,24938.3874575535,1242.73596517642,650.512439467814
2023-03-28 00:00:00,12403.697,,4839.33,1201.73640604022,689.725695364064,1584.43925346907,1564.03733152924,1780.4637222404,435.523785595495,1987.56853358083,3535.12603945521,1735.7760303723,1344.01845139616,1598.80591467175,1667.47584090954,2118.29451569566,2101.8223892385,,1034.40093394385,1034.40093394385,1822.97143827385,24656.1098480823,1243.427598717,639.721692644304
2023-03-29 00:00:00,12456.128,,4870.22,1203.84842081358,705.340950665257,1590.61941869536,1515.0968343436,1781.87708699401,431.325275356593,1982.00942445387,3641.81207931885,1736.07491282409,1343.35318359607,1558.98697834181,1699.293080532,2114.90720003035,2112.93776481719,,1035.42214839835,1035.42214839835,1741.89571919981,24606.7702665108,1237.10316322668,637.920400025431
2023-03-30 00:00:00,12397.115,,4853.84,1195.40036172015,699.853353176683,1583.12987801232,1488.95234125529,1760.42451244435,427.946024855351,1980.77909886205,3710.44358884709,1725.03725881057,1335.31064727466,1549.16837783614,1699.293080532,2101.55255682766,2100.05493500641,,1037.7163414741,1037.7163414741,1699.56584037805,24606.7702665108,1226.52303113244,628.476370443649
2023-03-31 00:00:00,12494.629,,4919.11,1254.53677537415,732.475184930866,1580.22742248008,1531.57836338815,1768.31573837454,432.602779815181,2002.66422159334,3656.01175431932,1725.03725881057,1334.08658943173,1549.28712912554,1673.83928883402,2099.03196735124,2103.97488090337,,1038.62269003753,1038.62269003753,1673.94918464409,26018.1583138668,1227.03436653393,626.220502447632
2023-04-03 00:00:00,12408.44,,4907.47,1233.41662764057,713.53207888347,1570.77217027816,1551.90284069365,1765.81507141852,433.205476380563,1990.64392403567,3635.27177901801,1723.2921543067,1324.10375493631,1534.97532729181,1642.02204921156,2094.33491101749,2115.42409390855,,997.181459079978,1029.66555731603,1660.63431247045,27759.3289016045,1242.22823092717,634.772390164843
2023-04-04 00:00:00,12323.863,,4885.09,1205.96043558693,707.650080565551,1571.96724446415,1544.07673910983,1770.00565689562,423.561561946437,1969.98295425186,3562.52867796949,1725.33614126235,1311.11691663955,1526.70226599562,1642.02204921156,2082.71147418875,2109.76011100138,,974.974133167283,1026.93249891668,1655.58525638579,27193.8563573317,1238.5677834319,634.317814787693
2023-04-06 00:00:00,12435.267,,4924.77,1254.53677537415,713.169009272933,1574.63175500299,1577.45394151043,1791.22149384627,429.262354051888,1983.05652405496,3628.12661799861,1750.9260916429,1313.63447947143,1573.06039580118,1642.02204921156,2072.25446379747,2125.61121668815,,986.041554907097,1022.90120390618,1729.31540415651,27569.3091779628,1249.58732173251,634.772390164842
2023-04-10 00:00:00,12523.861,,5001.96,1233.41662764058,714.20269555594,1576.44932887799,1573.69697468606,1800.0397445818,429.07275206703,1978.10877895121,3656.93649177511,1750.9260916429,1322.5483676842,1563.09405323965,1642.02204921156,2061.68300242412,2137.08422152927,,991.650953850099,1039.30117150891,1702.59691272705,30629.6099272272,1229.40521469678,626.220502447633
2023-04-11 00:00:00,12643.204,,5078.18,1224.96856854715,714.493666656816,1586.79044382844,1585.63523724024,1818.94696262398,429.25569016466,2046.14333615433,3835.92498147896,1752.37231369499,1325.1204239827,1591.43881959763,1667.47584090954,2067.22197961904,2172.93140074914,,999.166198553657,1036.97026648754,1715.91178490068,31758.2617024468,1242.8667075393,647.381438496946
2023-04-12 00:00:00,12648.027,,5050.04,1227.0805833205,721.785878215662,1573.78666473281,1555.63940899374,1831.61438607275,433.418663885493,2029.98290905994,3800.5446799689,1765.36247162884,1331.64058018722,1588.3034366815,1699.29308053201,2073.87440563856,2176.06932851039,,1005.5064684125,1045.48891561316,1700.39324133605,30958.9338049435,1286.88484618273,647.381438496946
2023-04-17 00:00:00,12635.426,,5075.06,1224.96856854714,716.770415611601,1564.06201216427,1578.72190996471,1820.17036280752,432.738564151016,2028.0385836314,3815.88474977744,1734.03092586843,1334.21003887155,1629.6766203432,1718.38342430549,2066.03559340174,2170.64141046953,,1010.34470328015,1049.46931393144,1700.30039750838,32935.3357339072,1258.41491105532,637.482833538011
2023-04-18 00:00:00,12554.328,,5003.67,1224.96856854714,704.097633147656,1557.90587684835,1563.33357598406,1811.63052345402,428.163169718988,2003.47207304306,3755.89012394759,1736.07491282409,1327.52636959038,1681.16118374141,1699.29308053202,2067.52018810679,2173.79443174909,,1008.72535588138,1044.60353563427,1741.89162245431,32747.1506609263,1246.14718414815,637.482833538011
2023-04-19 00:00:00,12481.639,,4969.72,1227.0805833205,698.495113388451,1567.40577469418,1573.5924653045,1800.97451557722,428.6636791346,2003.78876195621,3707.5944903068,1739.21106812102,1317.94548186839,1668.60326036585,1699.29308053202,2060.24425435057,2160.49993322938,,997.081729079385,1048.72066899931,1738.95339393299,31241.6700770797,1238.74333003416,629.385521197948
