Beta Values for the Period from 01st October to 31st December 2015,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
SMOT,1.55963302,SMOT,0.321146953
SOY,-2.022426,SOY,-1.3849462
SPEN,1.73904179,SPEN,1.80573476
STAF,0.704383282,STAF,0.999283154
SUN,0.258919469,SUN,-0.17060931
SWAD,0,SWAD,0
TAFL,1.36697247,TAFL,1.05304659
TAJ,0.293577981,TAJ,0.164157706
TANG,0.673802242,TANG,0.627240143
TAP,0.876656472,TAP,0.430107526
TESS,3.21202854,TESS,1.87383512
TFC,1.67686034,TFC,1.4516129
TILE,-0.63302752,TILE,-0.26164874
TJL,1.4393476,TJL,1.00860215
TKYO,1.4362895,TKYO,1.1562724
TPL,0.518858307,TPL,0.479569892
TRAN,1.0316004,TRAN,0.627956989
TSML,1.66055045,TSML,0.677419354
TYRE,1.21814475,TYRE,0.788530465
UAL,0.386340468,UAL,0.141935483
UBC,0.837920489,UBC,0.602150537
UCAR,0.013251783,UCAR,0.020071684
UDPL,2.18348623,UDPL,2.08243727
UML,1.18042813,UML,0.904659498
VFIN,1.23445463,VFIN,0.757706093
VLL,0.452599388,VLL,0.381362007
VONE,1.88786952,VONE,1.48315412
VPEL,0.235474006,VPEL,0.182795698
WAPO,4.38226299,WAPO,2.98853046
WATA,0.826707441,WATA,0.320430107
YORK,1.6972477,YORK,1.0767025
