Beta Values 2020 (October to December),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
SHAL,0.113553113,SHAL,0.092004779
SHAW,0.323941016,SHAW,0.278404072
SHL,1.12914435,SHL,1.05324951
SHOT,-0.03470461,SHOT,0.246090706
SIGV,0.468160045,SIGV,0.524806483
SIL,0.767023574,SIL,0.653280689
SING,0.093641401,SING,0.0934594
SINH,1.56579318,SINH,1.23746688
SINI,0.937541091,SINI,0.835679775
SINS,2.10829341,SINS,1.77619616
SIRA,2.08763031,SIRA,1.77661177
SLND,0.000798346,SLND,0.057613382
SLTL,0.911665257,SLTL,0.790742376
SMOT,0.637315675,SMOT,0.640812509
SOY,0.556494787,SOY,0.501844251
SPEN,1.2460787,SPEN,1.44069821
STAF,1.87423687,STAF,1.95495869
SUN,1.21517798,SUN,0.985090134
SWAD,0.016577439,SWAD,0.079536599
TAFL,1.6647882,TAFL,1.55436646
TAJ,0.955950032,TAJ,1.33326406
TANG,0.200385085,TANG,0.462621434
TAP,2.11867192,TAP,1.87963011
TESS,2.08744247,TESS,1.82238038
TILE,1.80877242,TILE,1.73925918
TJL,1.55090635,TJL,1.64829341
TKYO,1.7618578,TKYO,1.55743155
TPL,1.00873485,TPL,1.0454569
TRAN,0.088193857,TRAN,0.230297677
TSML,0.317601202,TSML,0.464699464
TYRE,1.29247675,TYRE,1.24307756
UAL,0.342678688,UAL,0.397475193
UBC,1.33013994,UBC,1.47181671
UCAR,0.210247017,UCAR,0.245103641
UDPL,2.116136,UDPL,2.1351239
UML,1.02521837,UML,0.920307548
VFIN,1.14590964,VFIN,1.23590835
VLL,0.743542782,VLL,0.514052678
VONE,1.94608809,VONE,1.80788612
VPEL,0.939043862,VPEL,0.859317367
WAPO,1.98191978,WAPO,1.98410307
WATA,1.53714661,WATA,1.38822795
YORK,1.235843939,YORK,0.995843939
