Beta Values for the Period from 01st  January  to 31st March 2017,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
PCP,6.45268817,PCP,4.06002331
PDL,2.53548387,PDL,0.442307692
PEG,0.178494623,PEG,-0.28962703
PHAR,-0.45591397,PHAR,-0.0588578
PINS,0.777419354,PINS,0.343822843
PLC,0.744086021,PLC,0.416083916
PMB,2.0032258,PMB,0.731934731
RAL,1.6172043,RAL,0.917832167
RCL,0.698924731,RCL,0.47027972
REEF,3.6344086,REEF,1.91433566
REG,-0.21397849,REG,-0.46794871
RENU,1.06666666,RENU,0.706293706
REXP,1.26451612,REXP,0.949300699
RFL,2.54193548,RFL,2.0506993
RGEM,1.05053763,RGEM,0.078671328
RHL,0.69032258,RHL,0.416083916
RHTL,-0.27634408,RHTL,-0.30594405
RICH,0.909677419,RICH,0.534965034
RPBH,1.60107526,RPBH,0.601981351
RWSL,-0.25698924,RWSL,-1.0244755
SAMP,0.859139784,SAMP,0.672494172
SCAP,0.876344086,SCAP,0.533216783
SDB,0.47204301,SDB,0.165501165
SELI,-0.28709677,SELI,-0.36013986
SEMB,6.03655913,SEMB,2.01981351
SERV,1.78172043,SERV,1.02097902
SEYB,0.589247311,SEYB,0.277972027
SFCL,0,SFCL,0
SFIN,1.08709677,SFIN,0.519230769
SFL,1.43010752,SFL,0.441724941
SFS,2.17526881,SFS,0.087995337
SHAL,-0.86666666,SHAL,-1.0734265
SHAW,-0.56129032,SHAW,-0.94289044
SHL,0.540860215,SHL,0.3006993
SHOT,-0.69247311,SHOT,0.524475524
SIGV,0.613978494,SIGV,0.236596736
SIL,0.658064516,SIL,0.596736596
SING,0.024731182,SING,-0.14452214
SINH,-0.51075268,SINH,-0.66666666
SINI,-1.1838709,SINI,-1.2599067
SINS,0.956989247,SINS,0.4009324
SIRA,0.105376344,SIRA,0.314102564
SLND,0,SLND,0
SLTL,2.73655913,SLTL,1.5565268
SMOT,0.04516129,SMOT,0.304778554
SOY,-0.53010752,SOY,0.053613053
SPEN,1.18817204,SPEN,1.27039627
STAF,0.661290322,STAF,0.759906759
SUN,1.53870967,SUN,0.941142191
SWAD,0,SWAD,0
TAFL,0.537634408,TAFL,0.099067599
TAJ,-0.54408602,TAJ,0.104312354
TANG,1.16666666,TANG,-0.08333333
TAP,4.01182795,TAP,1.76107226
TESS,1.43978494,TESS,0.424242424
TFC,1.80215053,TFC,0.409673659
TFIL,1.78064516,TFIL,0.758158508
TILE,0.043010752,TILE,0.403263403
TJL,2.46021505,TJL,1.62937062
TKYO,1.98279569,TKYO,1.30827505
TPL,-0.26774193,TPL,-0.23310023
TRAN,1.04301075,TRAN,0.773310023
TSML,2.68817204,TSML,2.88286713
TYRE,2.91397849,TYRE,1.96620046
UAL,0.852688172,UAL,0.788461538
UBC,2.0204301,UBC,1.48776223
UCAR,-0.55591397,UCAR,-0.43706293
UDPL,-0.4204301,UDPL,-1.2703962
UML,0.097849462,UML,0.371794871
VFIN,0.907526881,VFIN,0.658508158
VLL,0.836559139,VLL,0.305361305
VONE,2.21290322,VONE,1.35897435
VPEL,0.47204301,VPEL,0.467365967
WAPO,2.74838709,WAPO,1.66491841
WATA,0.750537634,WATA,0.47086247
YORK,1.16774193,YORK,0.022144522
