Beta Values 2022  (March to June),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
PMB,1.19357194,PMB,0.812136625
RAL,1.58748639,RAL,1.18097591
RCH,-0.15151474,RCH,-0.09116517
RCL,2.11474125,RCL,1.62562768
REEF,1.65385125,REEF,1.20583128
REG,0.573122162,REG,0.388629928
RENU,-0.02085601,RENU,0.003263618
REXP,2.18429227,REXP,1.54403002
RFL,0.348777314,RFL,0.191573669
RGEM,0.360473143,RGEM,0.347859916
RHL,1.05080583,RHL,0.818721497
RHTL,0.387980245,RHTL,0.341887423
RICH,0.96073069,RICH,0.666347269
RIL,1.18049544,RIL,0.85650166
RPBH,-0.23420863,RPBH,-0.20978653
RWSL,0.66496296,RWSL,0.422130645
SAMP,0.830032127,SAMP,0.617609129
SCAP,2.87000504,SCAP,2.10425567
SDB,0.165361229,SDB,0.086856912
SDF,1.68783686,SDF,1.25040525
SELI,-0.01769641,SELI,-0.01308329
SEMB,3.10284629,SEMB,2.33833562
SERV,0.79737408,SERV,0.592379127
SEYB,0.331811061,SEYB,0.181602703
SFCL,-0.6226137,SFCL,-0.43233935
SFIN,0.603536627,SFIN,0.34324186
SHAL,0.103204736,SHAL,0.053060812
SHAW,0.483564771,SHAW,0.495724155
SHL,2.14757188,SHL,1.61662932
SHOT,0.41596527,SHOT,0.310144593
SIGV,0.569803255,SIGV,0.417296456
SIL,0.083928524,SIL,0.07299554
SINH,1.14677534,SINH,0.813685583
SINI,0.171056474,SINI,0.041519275
SINS,1.27885457,SINS,0.998832878
SIRA,1.30093194,SIRA,0.929526018
SLND,0.001938241,SLND,-0.01139024
SLTL,0.891418633,SLTL,0.689451957
SMOT,0.063311472,SMOT,0.041735409
SOY,-0.03243236,SOY,-0.15368543
SPEN,0.593208188,SPEN,0.381800105
STAF,1.47344874,STAF,1.06326232
SUN,1.593633,SUN,1.19397995
SWAD,0,SWAD,0
TAFL,1.11974616,TAFL,0.824110429
TAJ,1.82452274,TAJ,1.31271658
TANG,1.15086424,TANG,0.792850298
TAP,1.89792369,TAP,1.44887358
TESS,1.82416429,TESS,1.26898554
TILE,1.8907283,TILE,1.3945736
TJL,0.521599447,TJL,0.379667586
TKYO,1.2101532,TKYO,0.844412584
TPL,0.904601332,TPL,0.59941788
TRAN,0.282000902,TRAN,0.225182452
TSML,0.340493322,TSML,0.232386908
TYRE,2.02382975,TYRE,1.51125696
UAL,7.07240527,UAL,5.26026814
UBC,1.46504526,UBC,1.0040561
UCAR,0,UCAR,0
UDPL,0.486246448,UDPL,0.349639417
UML,0.546225738,UML,0.387477215
VFIN,1.61802033,VFIN,1.13951427
VLL,0.343586543,VLL,0.196040431
VONE,2.26060058,VONE,1.65188072
VPEL,0.680867164,VPEL,0.484132187
WAPO,-0.0022303,WAPO,-0.09151819
WATA,2.12678225,WATA,1.59165147
WIND,0.89461806,WIND,0.646477381
YORK,0.533016488,YORK,0.382001829
