Beta Values for the Period from 01st July to 30th September 2013,,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
RAL,0.91362422,RAL,0.852648063
RCL,1.00074205,RCL,0.796981776
REEF,1.39626001,REEF,1.07061503
REG,0.31374295,REG,0.073604783
RENU,1.05936479,RENU,0.822181093
REXP,0.17809439,REXP,-0.0041287
RFL,0.627931136,RFL,0.291287015
RGEM,0.450727218,RGEM,0.555808656
RHL,0.249035322,RHL,0.025626423
RHTL,0.476254081,RHTL,0.216828018
RICH,1.14069456,RICH,1.13411161
RPBH,-0.03279905,RPBH,-0.16813781
RWSL,1.47462154,RWSL,1.07374715
SAMP,0.871178391,SAMP,0.976082004
SCAP,1.62496289,SCAP,1.68479498
SDB,0.808993766,SDB,0.735905466
SELI,1.47684772,SELI,1.28060933
SEMB,2.65924606,SEMB,1.87884396
SERV,0.514544375,SERV,0.321753986
SEYB,0.650786583,SEYB,0.503701594
SFCL,0,SFCL,0
SFIN,1.02790145,SFIN,0.97964123
SFL,-0.25037102,SFL,-0.37670842
SFS,1.11383199,SFS,1.22736332
SHAL,0.520035618,SHAL,0.236332574
SHAW,0.442119323,SHAW,0.388382687
SHL,0.789700207,SHL,0.707858769
SHOT,1.21757197,SHOT,0.883542141
SIGV,1.36138319,SIGV,1.18237471
SIL,0.239833778,SIL,0.128132118
SING,1.06901157,SING,1.01409453
SINI,0.821757197,SINI,0.875854214
SINS,0.358266547,SINS,0.348946469
SIRA,1.23404571,SIRA,0.811930523
SLND,0.244286138,SLND,0.322892938
SLTL,0.526268922,SLTL,0.153900911
SMOT,-0.26847729,SMOT,-0.25711845
SOY,1.39151083,SOY,1.18394077
SPEN,0.313594538,SPEN,0.331435079
STAF,0.847135648,STAF,0.942767653
SUN,0.553428317,SUN,0.495728929
SWAD,0.045117245,SWAD,-0.00868451
TAFL,2.06960522,TAFL,1.8570615
TAJ,0.056099732,TAJ,-0.03117881
TANG,0.195458593,TANG,0.208428246
TAP,0.046304541,TAP,-0.2201025
TESS,0.230929059,TESS,0.071042141
TFC,2.39225289,TFC,2.175541
TFIL,0.448352626,TFIL,0.388952164
TILE,0.875779162,TILE,0.704014806
TJL,0.652864351,TJL,0.538439635
TKYO,1.20822202,TKYO,1.18308656
TPL,1.63193826,TPL,1.63653189
TRAN,0.545859305,TRAN,0.459424829
TSML,1.71222914,TSML,1.61674259
TWOD,2.74146631,TWOD,2.86745444
TYRE,1.57153457,TYRE,1.40489749
UAL,-0.60359157,UAL,-0.2844533
UBC,0.845206292,UBC,0.860620728
UCAR,1.28777085,UCAR,1.43408314
UDPL,1.31389136,UDPL,1.29399202
UML,0.63416444,UML,0.562642369
VFIN,1.10121697,VFIN,1.09410592
VLL,0.114425645,VLL,-0.06634396
VONE,1.10210745,VONE,1.01736902
VPEL,0.725289403,VPEL,0.645074031
WAPO,1.70094983,WAPO,1.45842824
WATA,1.18714752,WATA,1.08186218
YORK,0.812110418,YORK,0.730068337
