Market Indices - Daily ,,,,,,,,,,,,,,,,,,,,,,,,
,,,S&P Sri Lanka 20,Banks Finance & Insurance,"Beverage, Food & Tobacco",Chemicals & Pharmaceuticals,Construction & Engineering,Diversified,Footwear & Textile,Healthcare,Hotels & Travels,Investment Trusts,IT,Land & Property,Manufacturing,Motors,Oil Palms,Plantations,Power & Energy,Services,,Stores & Supplies,Telecommunications,Trading
,All Share Price Index,Milanka Price Index,,,,,,,,,,,,,,,,,,,,,,
2012-03-12 00:00:00,5424.46,4809.45,,12184.78,11482.59,9059.6,3181.62,1794.81,881.42,455.79,3439.57,21154.97,158.09,500.23,2767.18,23508.18,119715.78,710.43,110.81,21864.6,,24502.48,159.92,18896.32
2012-03-13 00:00:00,5423.26,4803.51,,12175.29,11511.4,8970.96,3185.99,1796.97,874.57,452.67,3495.15,20712.4,155.53,497,2702.91,23156.89,117452.9,728.88,111.05,21906.32,,26611.09,162.45,18700.98
2012-03-14 00:00:00,5418.07,4822.31,,12083.97,11505.43,8867.93,3168.11,1806.94,864.47,456.52,3485.01,20740.57,154.25,506.85,2719.23,22980.74,116686.47,726.38,111.27,22221.74,,26387.32,161.94,18609.37
2012-03-15 00:00:00,5397.2,4833.68,,12112.48,11442.08,8857.08,3158.13,1805.76,882.98,453.62,3431.76,20741.15,152.28,502.12,2717.32,22282.79,116109.55,729.01,110.06,22157.76,,26339.9,160.43,18119.87
2012-03-16 00:00:00,5449.05,4864.25,,12204.87,11512.3,8975.87,3187,1805.95,886.25,478.63,3500.5,21392.64,155.53,522.67,2745.61,22277.7,115447.73,735.12,115.06,22375.81,,26487.07,163.46,19028.99
2012-03-19 00:00:00,5449.46,4889.08,,12194.84,11653.55,8898.91,3106.87,1824.06,876.2,476.2,3528.83,21390.07,154.25,507.95,2794.16,21499.13,115015.76,725.74,113.9,22156.68,,26637.9,156.9,18664.76
2012-03-20 00:00:00,5414.02,4875.92,,12068.73,11491.78,8769.99,3085.39,1823.12,860.62,469.24,3454.33,21565.83,147.08,499.98,2776.1,21417.64,116143.95,728.12,112.18,21499.38,,26182.76,157.81,18595.02
2012-03-21 00:00:00,5384.1,4821.87,,12015.78,11539.95,8796.57,3125.23,1801.59,832.22,467.07,3459.82,21889.98,145.11,493.36,2734.38,21133.97,113697.37,738.29,110.59,21347.8,,25734.25,158.41,18121.86
2012-03-22 00:00:00,5349.7,4780.82,,11950.16,11484.96,8758.27,3111.1,1784.52,830.92,460.63,3440.53,21902.12,141.36,497.02,2677.96,20387.64,113482.47,736.43,111.77,20779.37,,25876.33,158.41,18080.35
2012-03-23 00:00:00,5422.33,4847.86,,12098.14,11542.26,9012.53,3295.43,1802.91,861.48,470.32,3507.27,22114.44,152.37,520.5,2735.98,21025.62,114095.98,753.66,115.03,20621.96,,26546.31,159.62,18718.72
2012-03-26 00:00:00,5430.96,4873.87,,12107.42,11566.82,9409.87,3219.71,1814.3,858.61,476.41,3504.79,21623.42,149.21,513.98,2763.56,20987.79,113209.79,777.53,113.89,21176.58,,26805.82,158.51,18870.58
2012-03-27 00:00:00,5425,4862.79,,12036.2,11575.62,9289.38,3314.97,1815.87,851.91,475.62,3494.58,22084.1,149.21,510.32,2738.6,20789.56,113880.23,798.67,113.58,21559.8,,25041.34,157.7,18661.1
2012-03-28 00:00:00,5416.57,4881.42,,12021.14,11532.63,8881.4,3327.24,1827.88,835.32,463.81,3501.63,22053.66,148.53,501.98,2704.06,20713.93,114962.69,784.78,111.06,20327.77,,26573.38,156.79,18479.43
2012-03-29 00:00:00,5412.04,4904.06,,12048.56,11611.3,8872.89,3297.09,1817.81,829.73,463.08,3492.2,22179.33,147.25,505.15,2722.57,20220.34,114190.25,778.39,112.3,20992.63,,24969.92,156.79,18051.98
2012-03-30 00:00:00,5420.2,4891.58,,12064.85,11700.41,8675.58,3278.33,1818.21,846.95,463.31,3523.63,21966.52,146.65,508.22,2697.7,20420.03,114061.48,760.44,110,20886.55,,26462.27,158.11,18103.91
2012-04-02 00:00:00,5398.7,4888.95,,11986.94,11754.94,8636.16,3217.06,1827.76,840.75,460.16,3453.98,21683.26,144.77,502.51,2701.54,18764.73,114646.17,750.94,108.4,20839.34,,25969.87,156.49,18142.43
2012-04-03 00:00:00,5416.65,4886.17,,11975.71,12128.13,8799.28,3178.42,1833.71,830.43,455.54,3486.02,21318.56,142.13,500.95,2691.45,17699.2,114468.91,742.4,109.57,21175.89,,25345.8,155.08,17867.27
2012-04-04 00:00:00,5400.91,4877.31,,11875.9,12240.92,8741.03,3129.6,1829.15,832.48,453.96,3463.59,20932.45,140.76,500.61,2675.68,17387.8,115425.31,731.8,108.52,21127.51,,26981.21,153.97,17890.15
2012-04-05 00:00:00,5423.25,4893.67,,11864.48,12384.17,8770.82,3135.6,1840.36,808.51,456.97,3500.32,20813.64,140.16,500.21,2668.98,17359.57,115435.05,725.75,107.97,21342.85,,26731.92,155.99,17689.56
2012-04-09 00:00:00,5413.12,4897.16,,11888.64,12344.58,8835.8,3109.99,1841.18,815.23,456.43,3458.59,20917.55,136.32,495.95,2635.67,17245.01,115625.93,734.06,106.01,21770.45,,26949.18,155.48,17702.86
2012-04-10 00:00:00,5392.34,4877.73,,11782.97,12397.88,8845.4,3089.64,1820.5,819.68,450.24,3488.05,20614.82,136.32,491.89,2643.04,17446.07,116093.37,730.15,104.81,21463.01,,27175.17,154.57,18034.6
2012-04-11 00:00:00,5425.73,4909.3,,11914.1,12526.09,8730.1,3068.76,1825.96,840,447.64,3532.16,20760.67,140.85,491.77,2680.34,17331.28,113691.11,741.52,106.63,21713.81,,26862.95,155.58,18603.7
2012-04-16 00:00:00,5434.8,4929.56,,12018.57,12387.34,8694.58,3126.33,1832.4,833.58,444.48,3498.93,20720.49,140.85,498.17,2672.49,17693.01,115775.74,736.01,107,21179.7,,26347.47,155.58,18522.26
2012-04-17 00:00:00,5412.44,4910.32,,11967.89,12406.02,8655.04,3059.47,1827.81,846.25,443.8,3465.67,20694.29,140.85,504.75,2648.17,17612.11,115386.21,744.7,105.59,21600.52,,26355.18,153.97,17968.75
2012-04-18 00:00:00,5407.47,4907.15,,11959.55,12473.32,8640.18,3056.56,1822.03,837.22,452.58,3426.82,20702.39,136.32,500.65,2653.2,17529.93,115385.38,732.27,104.76,21705.15,,26386.45,153.77,18321.51
2012-04-19 00:00:00,5518.72,4939.8,,12177.57,13275.81,8609.1,3091.15,1827.28,847.18,458.38,3491.89,20922.13,139.57,510.86,2658.36,17664.1,122166.03,750.04,106.02,21986.9,,26936.72,152.85,18026.81
2012-04-20 00:00:00,5457.13,4923.57,,12114.42,12895.13,8657.33,3049.09,1815.38,830.07,456.74,3526.27,20625.98,138.88,507.26,2674.07,17491.72,115349.22,756.14,107.6,21903.24,,26223.3,151.24,17913.47
2012-04-23 00:00:00,5455.06,4905.79,,12016.5,13129.1,8553.45,2991.13,1805.14,794.07,457.47,3477.7,20392.3,134.36,504.58,2635.79,16920.38,120147.82,740.94,105.93,21508.23,,26414.52,152.85,18230.45
2012-04-24 00:00:00,5441.53,4891.4,,12024.56,13240.88,8593.35,2824.72,1806.62,797.7,453.99,3469.59,20325.39,131.71,507.26,2621.34,16906.75,115972.19,724.05,105.9,21530.48,,26390.99,152.95,18007.61
2012-04-25 00:00:00,5440.01,4886.8,,12008.73,13568.29,8580.7,2911.94,1797.77,793.24,449.58,3437.81,20163.7,129.15,502.45,2613.73,17135.08,115168.88,721.92,105.14,20746.3,,26004.62,149.92,17605.2
2012-04-26 00:00:00,5445.01,4860.62,,11996.82,13763.9,8579.53,2898.85,1796.12,795.63,452.64,3443.71,20014.81,130.43,498.8,2612.3,16653.52,115558.41,731.09,104.58,21449.73,,25411.95,148.1,17526.28
2012-04-27 00:00:00,5440.52,4857.4,,12048.27,13696.1,8443.13,2853.23,1793.06,791.68,446.21,3454.12,19840.22,128.47,499.49,2609.89,17005.38,117305.18,729.79,103.88,21203.43,,24669.28,146.28,17594.25
2012-04-30 00:00:00,5419.2,4851.24,,12005.59,13648.75,8443.99,2847.97,1793.63,800.09,453.78,3439.06,19217.31,129.07,497.11,2605.52,16387.33,116027.86,744.97,102.71,21006.97,,24776.77,145.27,17172.3
2012-05-02 00:00:00,5417.17,4830.73,,12010.6,13717.1,8455.19,2922.2,1789.06,797.37,454.62,3424.5,19594,134.19,495.35,2602.02,16737.01,114212.32,729.89,102.1,20923.84,,24710.85,144.26,17477.84
2012-05-03 00:00:00,5389.47,4823.78,,11997.75,13737.38,8414.87,2791.21,1772.66,791.72,453.24,3421.84,19659.69,136.07,496.62,2573.2,16172.82,113690.86,734.75,101.87,20686.38,,26233.45,142.34,17208.03
2012-05-04 00:00:00,5375.44,4815.45,,11911.31,13646,8396.24,2734.37,1784.59,767.18,458.57,3416.23,19320.86,134.79,500.27,2544.55,16032.98,114629.75,724.25,101.28,20632.53,,26223.65,141.43,17323.32
2012-05-08 00:00:00,5295.6,4741.69,,11654.22,13468.94,8253.77,2707.23,1761.36,747.52,449.01,3374.42,18837.41,128.3,493.26,2521.29,15460.54,115434.23,698.23,100.43,20595.04,,26706.49,138.5,16830.59
2012-05-09 00:00:00,5256.79,4714.29,,11533.14,13453.32,8115.08,2667.48,1761.65,699.82,449.49,3354.8,18357.77,122.41,476.93,2465.89,15358.86,114825.57,692.02,98.76,20093.64,,26435.3,136.58,16871.12
2012-05-10 00:00:00,5163.94,4644.44,,11328.18,13433.93,7968.92,2615.42,1735.58,698.68,433.48,3293.04,18231.78,115.32,476.12,2418.67,15043.05,110227.74,683.78,97.06,19452.88,,25352.94,131.22,15764.69
2012-05-11 00:00:00,5108.56,4610.86,,11250.62,13362.54,8000.49,2551.7,1729.86,697.66,436.49,3197.07,17842.06,113.96,465.45,2372.32,14568.08,109949.1,682.42,96.28,18559.68,,24914.82,126.07,15497.13
2012-05-14 00:00:00,5116.31,4608.86,,11242.42,13342.84,8123.3,2558.82,1738.91,696.36,441.65,3218.01,17695.1,115.15,467.64,2371.05,14968.32,109633.86,672.01,96.63,17457.98,,24932.94,126.08,15605.1
2012-05-15 00:00:00,5125.86,4616.89,,11268.47,13350.75,8103.79,2603.28,1740.21,726.81,465.89,3190.02,17617.04,114.47,463.98,2374.63,14569.86,110109.03,686.75,95.7,18590.35,,24761.43,127.49,15322.47
2012-05-16 00:00:00,5213.68,4683.43,,11439.64,13516.65,8230.88,2718.62,1763.63,752.65,476.21,3258.06,18262.97,121.72,483.54,2436.19,14870.44,112030.3,699.29,98.2,19914.44,,23708.98,128.7,15862.1
2012-05-17 00:00:00,5221.53,4679.92,,11411.3,13605.52,8286.72,2623.01,1765.77,748.76,478.78,3316.09,17801.51,121.64,479.01,2425.89,14858.63,114533.03,701.61,99.42,19073.58,,23738.31,127.08,15874.62
2012-05-18 00:00:00,5222.09,4693.59,,11412.8,13526.48,8233.22,2622.01,1768.48,765.76,474.98,3331.2,18021.49,121.04,482.36,2416.24,15028.24,114218.37,706.58,99.04,19075.27,,23844.71,128.3,15680.54
2012-05-21 00:00:00,5207.72,4670,,11326.94,13547.3,8185.66,2608.47,1771.38,740.62,469.71,3303.61,17826.41,121.04,476.18,2412.76,15008.44,114241.49,695.5,99.64,19229.36,,22930.86,127.89,15787.84
2012-05-22 00:00:00,5155.61,4656.51,,11243.29,13316.7,8046.69,2567.22,1755.36,742.76,461.13,3266.88,17702.61,115.15,472.92,2376.48,14763.7,113759.02,695.94,99.09,19327.12,,21860.35,127.59,15740.77
2012-05-23 00:00:00,5048.11,4568.51,,11143.04,13076.91,7860.03,2521.82,1721.84,719.66,452.29,3164.84,17267.89,113.19,464.58,2328.14,14456.14,110222.16,677.18,95.73,18370.61,,21506.03,121.33,15281.15
2012-05-24 00:00:00,5019.12,4545.68,,11035.4,13008.91,7908.67,2521.62,1718.07,718.43,455.45,3130.62,17164.54,111.23,458.85,2350.53,14343.41,107696.72,665.64,96.04,18718.74,,21664.2,121.53,14944.88
2012-05-25 00:00:00,5009.67,4526.13,,11017.84,13114.62,7931.29,2520.39,1714.31,730.45,447.05,3095.97,16913.03,107.98,456.18,2338.17,14175.45,106655.36,678.69,95.56,18625.09,,20511.79,121.94,14601.45
2012-05-28 00:00:00,4935.01,4441.56,,10824.21,13022.18,7788.25,2411.99,1691.47,707.2,442.18,3077.08,16885.16,106.1,440.42,2283.33,14015.64,103347.84,662.59,89.57,19633.18,,19870.13,122.24,14256.06
2012-05-29 00:00:00,4813.26,4342.63,,10567.91,12633.51,7427.58,2347.08,1655.94,680.85,432.47,3049.73,15558.83,98.34,425.39,2221.66,13820.98,100566.21,624.71,85.28,18734.96,,18850.77,121.33,13964.74
2012-05-30 00:00:00,4865.12,4327.97,,10568.12,12886.32,7505.29,2501.33,1660.01,686.83,436.89,3063.47,15836.65,102.26,427.32,2236.39,13894.52,102198.25,631.32,89.79,18691.75,,19198.3,124.77,14536.71
2012-05-31 00:00:00,4832.15,4315.09,,10539.62,12732.8,7379.96,2375.62,1644.76,685.89,434.71,3049.03,15488.19,97.06,425.19,2225.2,13930.39,101750.08,619.32,87.54,19134.26,,19168.03,127.29,14383.6
2012-06-01 00:00:00,4885.18,4343.48,,10618.5,12870.98,7495.96,2281.8,1656.98,696.36,449.52,3056.12,15685.62,100.39,430.35,2265.95,14422.61,103584.42,633.49,89.12,18850.18,,18972.82,132.14,14386.32
2012-06-05 00:00:00,4748.6,4207.8,,10125.06,12621.39,7366.95,2158.37,1614.25,694.76,432.02,3003.75,15407.61,97.14,424.44,2219.96,14390.31,101912.78,632.83,85.28,18964.24,,19284.1,128,14135.2
2012-06-06 00:00:00,4737.75,4198,,10092.17,12638.28,7072.76,2119.2,1610.33,674.49,433.18,2968.65,15281.55,93.9,417.94,2206.22,14142.27,103226.52,622.37,83.93,17986.31,,19104.35,130.82,13787.74
2012-06-07 00:00:00,4757.98,4223.35,,10266.76,12566.54,7232.3,2104.95,1613.26,676.05,433.52,2999.02,15443.62,96.46,418.81,2213.01,14284.23,100825.02,642.39,85.51,17478.11,,18702.6,132.14,13699.07
2012-06-08 00:00:00,4798.7,4246.76,,10251.22,12628.4,7241.83,2155.14,1626.43,678.86,434.67,3063.1,15832.57,97.82,428.91,2248.86,14496.25,100745.13,633.41,85.21,18087.72,,18687.4,137.38,13796.32
2012-06-11 00:00:00,4811.44,4264.38,,10239.91,12597.92,7354.25,2137.86,1631.57,702.69,444.1,3080.71,16363.47,97.14,431.18,2268.75,13999,102680,635.69,85.8,17514.67,,18845.63,137.38,13684.38
2012-06-12 00:00:00,4807.55,4269.25,,10275.03,12580.64,7330.28,2135.23,1635.51,681.91,442.58,3072.74,15821.33,95.86,426.27,2243.09,13981.27,101489.87,630.1,85.71,17660.13,,20667.63,138.39,13473.79
2012-06-13 00:00:00,4844.79,4303.89,,10348.3,12598.58,7321.77,2167.36,1643.71,692.59,450.01,3095.65,16194.23,97.82,431.39,2268.88,14546.92,101744.28,646.03,86.66,17773.56,,20762.33,141.12,13695.52
2012-06-14 00:00:00,4923.02,4381.57,,10552.49,12646.07,7350.31,2289.87,1672.03,731.86,461.92,3155.68,16914.2,104.31,448.77,2341.47,14647.51,102589.9,660.22,90.09,18669.45,,20318.33,139.81,14227.86
2012-06-15 00:00:00,4991.21,4449.98,,10721.7,12695.1,7428.54,2309.68,1688.66,721.11,486.16,3256.08,17718.98,108.15,454.88,2414.01,14898.29,102658.07,694.77,91.81,18589.1,,20801.33,139.41,14951.64
2012-06-18 00:00:00,4998.1,4462.05,,10712.1,12716.22,7371.91,2300.44,1705,745.63,486.43,3213.18,17738.29,109.43,453.93,2388.04,15015.38,102942.01,686.35,92.03,18727.76,,20850.85,139.21,15527.79
2012-06-19 00:00:00,5059.29,4505.16,,10844.23,12899.91,7524.96,2382.7,1710.15,761.18,484,3295.45,17719.49,121.04,470.62,2431.53,15280.91,104343.47,702.52,92.55,19191.23,,21381.74,140.12,15867.8
2012-06-20 00:00:00,5078.06,4546.08,,10855.48,12755.47,7634.58,2391.74,1729.6,785.39,499.77,3322.25,17502.43,128.3,478.59,2463.93,15285.2,104265.74,710.34,93.95,19225.69,,21714.62,139.92,16211.23
2012-06-21 00:00:00,5042.07,4507.3,,10665.54,12779.03,7629.94,2367.03,1730.62,762.82,487.94,3310.08,17370.58,123.77,470.46,2437.3,15385.87,105430.87,707.31,91.09,19231.53,,22579.12,135.98,15972.61
2012-06-22 00:00:00,5039.15,4478.51,,10599.85,12799.26,7664.53,2418.95,1722.66,750.49,479.1,3272.25,17163.69,123.09,464.79,2446.26,15318.61,108330.64,695.63,89.96,19155.25,,22271.11,139.52,15747.2
2012-06-25 00:00:00,4990.43,4452.51,,10564.55,12608.82,7559.92,2419.08,1707.53,756.1,476.02,3273.18,16996.15,116.6,464.53,2427.97,15106.93,106608.98,687.32,89.76,19077.97,,23419.08,134.27,15663.8
2012-06-26 00:00:00,4989.99,4435.55,,10514.64,12763.27,7401.92,2462.27,1705.88,728.27,475.63,3256.41,17197.87,114.64,452.98,2408.23,14812.96,108570.57,682.33,89.16,19058.89,,21757.37,134.57,15187.87
2012-06-27 00:00:00,4995.69,4433.96,2845.23,10526.35,12847.27,7548.69,2491.52,1703.96,734.68,482.54,3243.44,16827.38,119.85,452.11,2397.85,14814.28,107774.28,687.49,90.64,18684.02,,21740.34,135.18,15318.07
2012-06-28 00:00:00,4955.91,4385.81,2811.52,10493.38,12573.24,7439.56,2480.18,1686.79,727.04,478.09,3270.43,17212.83,115.32,454.58,2381.23,14568.41,106946.53,679.28,89.38,18683.64,,21815.86,134.27,15045.45
2012-06-29 00:00:00,4965.77,4383.2,2817.35,10480.58,12809.5,7378.4,2478.36,1684.01,731.51,477.14,3261.08,16944.56,115.32,458,2368.9,14778.59,105955.21,676.93,89.49,18552.82,,21353.99,135.38,15263.68
2012-07-02 00:00:00,4952.93,4404.16,2810.37,10381.94,12717.3,7259.7,2429.39,1692.6,738.33,470.55,3257.64,17184.45,115.32,454.17,2367.66,14661.52,104978.67,691.89,90.16,19153.01,,21506.28,136.29,15251.41
2012-07-04 00:00:00,4946.58,4373.05,2809.31,10277.31,13006.12,7242.7,2398.67,1686.04,738.84,471.21,3249.36,16988.28,112.76,451.15,2364.67,14577.66,104979.34,676.2,89.91,18607.06,,21648.48,135.18,14982.4
2012-07-05 00:00:00,4924.61,4357.66,2797.39,10230.15,13098.16,7210.7,2355.39,1675.95,736.86,466.44,3216.75,16394.42,110.8,446.05,2353.42,14482.78,103512.63,673.19,90.03,18543.5,,21195.2,135.18,14974.59
2012-07-06 00:00:00,4928.64,4359.68,2796.51,10236.85,13032.65,7187.06,2358.2,1676.35,729.3,472.56,3218.12,16467.31,111.48,451.32,2372.72,14539.34,104041.85,679.09,89.09,18628.39,,21100.07,135.88,15020.03
2012-07-09 00:00:00,4925.06,4360.66,2796.46,10244.93,13004.32,7305.48,2374.78,1674.34,734.74,477.24,3194.66,16356.47,108.24,449.85,2367.29,14702.9,104005.51,675.8,88.41,18501.71,,22069.34,135.98,15052.09
2012-07-10 00:00:00,4905.6,4338.35,2793.56,10222.58,12847.99,7286.25,2374.93,1673.95,728.74,468.27,3189.98,16433.07,107.56,451.46,2355.17,14515.93,104005.51,663.14,88.43,17917.78,,21092.94,135.48,15065.13
2012-07-11 00:00:00,4868.39,4322.24,2775.55,10128.68,12828.4,7230.7,2351.23,1654.12,722.32,463.37,3172.74,16383.71,106.28,441.43,2351.61,14359.81,103998.16,658.74,88.23,17885.75,,21902.34,133.36,14969.48
2012-07-12 00:00:00,4872.06,4312.46,2780.34,10180.72,12828.65,7029.16,2355.26,1654.57,724.23,468.1,3161.36,16322.35,106.28,439.38,2346.71,14429.45,103725.49,666.65,89.55,17870.5,,21938.93,133.36,14864.02
2012-07-13 00:00:00,4867.52,4311.02,2772.86,10110.58,12881.94,6934.57,2370.42,1655.31,731.16,465.89,3181.71,16403.92,108.24,435.75,2350.07,14101.72,103986.23,664.82,89.61,17802.72,,21520.75,132.14,14955.63
2012-07-16 00:00:00,4880.1,4308.81,2775.09,10131.07,12929.47,6988.17,2332.95,1654.82,727.35,467.74,3192.92,16368.98,108.92,437.95,2360.01,14198.52,103785.1,661.52,91.35,17644.16,,21846.49,134.06,15073.35
2012-07-17 00:00:00,4853.03,4285.62,2755.77,10094.81,12866.06,6925.72,2334.34,1635.87,721.14,465.41,3187.78,16237.05,108.24,437.35,2366.45,14203.55,104271.22,660.46,90.06,17756.39,,20976.29,132.65,14823.25
2012-07-18 00:00:00,4822.64,4268.46,2742.75,10092.16,12639.49,6943.62,2294.47,1626.37,729.6,474.71,3170.51,16201.44,108.92,437.75,2340.96,14144.36,104037.5,658.84,89.18,17444.82,,20837.47,131.34,14917.62
2012-07-19 00:00:00,4891.11,4331.04,2760.18,10196.68,12838.93,6950.54,2415.61,1645.02,735.66,484.27,3252.55,16753.6,114.13,450.42,2377.01,14157.19,103801.22,667.11,88.65,18389.94,,21161.83,133.66,15306.3
2012-07-20 00:00:00,4888.22,4309.59,2768.44,10212.8,12885.18,6890.79,2373.43,1643.49,730.7,479.46,3267.35,16469.63,110.2,449.73,2354.25,13996.74,104103.11,668.23,88.81,18450.66,,20957.56,132.65,15436.41
2012-07-23 00:00:00,4881.77,4285.89,2761.9,10172.11,12873.3,6951.12,2346.72,1641.17,731.39,478.84,3279.42,16449.54,108.92,448.89,2359.03,14010.51,104117.68,672.41,87.01,18494.6,,20957.22,133.15,15222.47
2012-07-24 00:00:00,4874.36,4281.82,2760.92,10177.51,12885.44,6939.39,2348.33,1640.67,722.69,473.82,3251.17,16431.75,107.64,441.27,2347.94,14227.15,104009.04,670.64,85.63,17784.47,,21181.52,133.15,15097.94
2012-07-25 00:00:00,4883.88,4289.41,2761.99,10259.26,12917.05,6989.2,2364.94,1631.97,800.11,480.48,3229.74,16584.76,111.48,446.32,2370.6,14159.54,104010.36,668.48,85.41,18320.72,,21270.36,132.14,15502.06
2012-07-26 00:00:00,4876.19,4279.28,2755.59,10231.64,12857.44,6923.15,2370.71,1631.84,856.21,479.72,3261.07,16480.29,108.92,438.68,2377.47,14126.94,103258.41,657.07,85.27,18673.91,,21089.68,131.54,15600.7
2012-07-27 00:00:00,4933.09,4354.56,2782.5,10418.32,13007.8,7011.42,2395.63,1652.15,810.39,484.22,3288.3,16541.23,110.2,448.33,2380.85,14096.64,103180.5,680.47,85.73,18782.73,,21208.19,133.46,15728.48
2012-07-30 00:00:00,4935.51,4376.71,2776.74,10382.68,12996.91,6939.9,2392.57,1652.48,811.96,495.34,3314.97,16550.95,108.24,459.73,2386.41,14142.88,103190.24,677.76,85.4,18772.3,,21469.66,133.15,15899.69
2012-07-31 00:00:00,4944.86,4357.02,2785.73,10412.28,13130.07,6900.99,2394.61,1650.31,813.25,495.11,3270.79,16731.94,108.24,455.73,2378.49,14865.44,103510.08,677.75,85.5,18779.14,,21537.59,133.06,16223.21
2012-08-02 00:00:00,4960.05,4395.66,2791.68,10454.49,13082.27,6889.61,2411.41,1659.02,803.2,493.25,3320.15,16654.15,108.92,463.66,2386.67,14674.05,103376.31,678.89,88.48,18978.42,,21213.97,131.94,16665.35
2012-08-03 00:00:00,4931.47,4380.75,2766.27,10396.72,13145.51,6874.33,2390.63,1642.25,805.62,492.37,3323.17,16307.72,108.24,454.13,2375.23,14599.2,100123.71,680.72,89.28,19119.68,,21475.93,131.54,16424.58
2012-08-06 00:00:00,4928.5,4380.27,2766.03,10402.72,13142.64,6889.12,2363.93,1643.47,797.23,487.96,3286.01,16546.49,107.56,450.18,2366.53,14419.23,100669.06,685.18,88.41,19244.2,,21017.31,132.35,16420.43
2012-08-07 00:00:00,4898.22,4365.02,2760.95,10336.22,13120.8,6902.8,2349.79,1630.3,803.94,489.66,3295.8,16532.03,106.28,448.99,2351.21,14548.13,100133.45,679.6,88.02,18907.01,,21108.37,129.52,15556.61
2012-08-08 00:00:00,4889.87,4354.02,2753.45,10324.92,13167.49,6786.69,2314.02,1628.19,796.04,484.02,3305.37,16374.23,104.31,440.42,2339.89,14470.14,98682.44,682.31,88.5,18633.28,,21218.14,129.72,15599
2012-08-09 00:00:00,4851.88,4354.45,2739.29,10333.28,12997.56,6707.33,2289.69,1605.54,779.6,481.68,3294.55,16074.84,104.31,441.17,2318.79,14505.88,97608.42,679.74,86.11,18579.63,,20813.13,129.72,15528.39
2012-08-10 00:00:00,4854.22,4370.88,2734.21,10386.43,12912,6772.88,2278.77,1612.94,800.31,489.16,3295.12,15928.33,105.68,444.1,2322.15,14537.24,97020.97,688.81,86.53,18959.78,,21111.65,128.11,15304.9
2012-08-13 00:00:00,4846.45,4372.62,2729.27,10309.94,12864.73,6663.9,2268.83,1616.85,800.31,489.63,3307.27,16042.74,106.96,446.55,2315.87,14719.82,96572.35,679.55,86.5,18745.27,,20872.83,128.51,15447.47
2012-08-14 00:00:00,4908.19,4514.03,2768.84,10446.52,12876.65,6653.89,2327.52,1660.71,791.02,489.43,3326.26,16441.45,107.56,454.3,2343.25,14672.47,96027.01,683.58,88.2,18736.83,,21379.54,130.93,15640.96
2012-08-15 00:00:00,4939.66,4580.15,2799.78,10605.5,12854.48,6761.69,2330.65,1675.75,791.54,488.35,3348.22,16428.61,106.28,458.81,2357.09,14517.88,95855.14,670.65,87.97,18798.35,,21160.51,131.54,16058
2012-08-16 00:00:00,4908.72,4521.32,2778.88,10526.35,12854.73,6674.21,2309.29,1659.46,805.9,485.7,3332.33,16322.91,104.99,449.4,2342.35,14464.56,93823.97,667.02,87.69,18726.24,,20963.38,132.35,16043.82
2012-08-17 00:00:00,4927.13,4550.02,2792.08,10607.3,12863.27,6695.37,2354.52,1663.64,792.48,485.2,3332.78,16407.33,105.59,454.5,2344.95,14492.08,94310.89,676.28,87.57,19036.16,,21194.87,133.15,15834.21
2012-08-20 00:00:00,4949.46,4569.85,2799.31,10608.99,12871.8,6721.18,2353.97,1677.51,803.58,482.9,3348.84,16585.68,105.68,457.75,2349.71,14710.1,97646.79,683.32,86.96,18727.68,,21269.7,131.54,16372.99
2012-08-21 00:00:00,4945.13,4594.92,2795.62,10632,12955.63,6584.35,2360.55,1668.28,793.6,479.15,3362.98,16492.04,106.96,458.26,2361.59,14585.75,96639.72,674.62,87.01,18460.5,,21021.29,130.73,16197.75
2012-08-22 00:00:00,5027.4,4693.99,2831.7,10874.21,13100.28,6741.66,2375.69,1696.33,809.58,494.48,3404.62,16857.55,108.92,466.08,2410.52,14883.49,97206.81,684.75,87.53,19300.8,,21060.72,132.25,16921.17
2012-08-23 00:00:00,5038.15,4692.82,2847.5,10935.88,13122.09,6734.64,2388.95,1695.81,805.98,491.89,3406.26,17124.34,106.96,463.56,2399.57,15132.2,98067.55,681.9,87.93,19290.79,,21203.75,132.75,16634.31
2012-08-24 00:00:00,5012.84,4636.53,2828.54,10902.04,13075.87,6795.83,2380.54,1678.26,811.89,489.05,3349.52,17230.44,106.28,462.34,2406.44,15076.71,97661.66,679.5,88.16,19287.27,,20305.87,132.85,16755.71
2012-08-27 00:00:00,5073.1,4724.02,2846.84,11086.45,13071.32,6875.82,2408.1,1700.18,814.25,521.73,3432.96,17380.92,108.92,476.05,2422.38,15146.9,97788.23,692.98,91.07,20053.19,,20316.49,132.65,17033.34
2012-08-28 00:00:00,5102.65,4753.54,2856.75,11118.41,13161.98,6971.5,2400.31,1705.7,824.39,548.16,3436.91,17220.19,108.24,488.16,2438.51,15165.05,98054.7,701.59,90.46,19179.22,,22278.97,134.87,17377.93
2012-08-29 00:00:00,5114.15,4756.05,2866.13,11124.43,13178.84,6955.18,2390.88,1710.59,843.84,548.18,3426.2,17391.84,108.92,490.82,2439.85,15212.91,98200.77,696.74,89.95,19539.39,,22353.42,137.19,17523.91
