Beta Values 2022 (June to September),,,
COMPANY ID,"BETA VALUE
 BASED ON ASPI",COMPANY ID,"BETA VALUE
 BASED ON S&P SL20"
TKYO,1.49583993,TKYO,0.930776928
TPL,0.607303222,TPL,0.326852976
TRAN,0.491877971,TRAN,0.267922235
TSML,0.279912836,TSML,0.012007719
TYRE,1.62090596,TYRE,1.21152883
UAL,0.258122028,UAL,0.206168251
UBC,0.807712625,UBC,0.553534414
UCAR,-0.0522319,UCAR,-0.02069187
UDPL,0.609548335,UDPL,0.328175255
UML,0.106180665,UML,0.225966692
VFIN,0.999009508,VFIN,0.646308341
VLL,0.331088219,VLL,0.272246444
VONE,2.83597464,VONE,2.03866771
VPEL,0.21929477,VPEL,0.126081052
WAPO,-0.02344162,WAPO,-0.10985633
WATA,0.385169043,WATA,0.112072046
WIND,0.611001056,WIND,0.420984918
YORK,0.526941362,YORK,0.337002358
